MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
PW25189403MR,Apartment,1708,1708   Pine AVE #2,LONG BEACH,90813,1,1.00 (1 0 0 0),,$0.00,,"$1,600","$1,600","$1,600",570,$2.81,1961,0,Laundry Area,,1-Year,Unfurnished,,"7,561"
SR25189676MR,,6615,6615   Shoup Ave ,WEST HILLS,91307,1,1.00 (1 0 0 0),,$0.00,100,"$1,600","$1,500","$1,600",300,$5.33,1958,0,None,,1-Year,Furnished,818-213-0301,"6,500"
AR25191068MR,Apartment,7763,7763   Hellman AVE #18,ROSEMEAD,91770,1,1.00 (1 0 0 0),,$0.00,,"$1,600","$1,600","$1,600",630,$2.54,1963,0,Community,No,1-Year,Unfurnished,626-272-0710,"18,093"
IG25191437MR,Apartment,7925,7925   Vineland #27 AVE ,SUN VALLEY,91352,1,1.00 (1 0 0 0),,$500.00,,"$1,600","$1,600","$1,600",600,$2.67,1965,1,"Community,Laundry Area",No,1-Year,Unfurnished,310-818-6554,"28,004"
25582857,,265,265  S Manhattan Pl #14,Los Angeles,90004,0,1.00 (1 0 0 0),,,,"$1,650","$1,650","$1,650",400,$4.13,1942,0,Community,Call,1+Year,Unfurnished,310-625-3532,"9,015"
25568303,,1444,1444  W 112th St ,Los Angeles,90047,1,1.00 (1 0 0 0),,,,"$1,650","$3,300","$1,650",,$0,,0,None,Call,1+Year,Unfurnished,323-872-3779,"5,251"
SR25190526MR,Apartment,16852,16852   Archwood ST ,LAKE BALBOA,91406,1,1.00 (1 0 0 0),,$0.00,35,"$1,650","$1,650","$1,650",600,$2.75,2022,0,"Community,Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-517-3318,"4,000"
SB25188186MR,Apartment,504,504  S Manhattan PL #2,LOS ANGELES,90020,0,1.00 (1 0 0 0),,$0.00,,"$1,650","$1,650","$1,650",550,$3,1955,1,"Community,Laundry Area",No,1-Year,Unfurnished,310-525-4989,"9,003"
SB25191224MR,,1136,1136   Cary AVE #Studio,WILMINGTON,90744,0,1.00 (1 0 0 0),,$500.00,100,"$1,650","$1,650","$1,650",400,$4.13,1960,0,None,,1-Year,Unfurnished,310-901-1355,"5,412"
25581111,,1309,1309  S Mesa St #4,San Pedro,90731,1,1.00 (1 0 0 0),,,,"$1,695","$1,695","$1,695",500,$3.39,1912,0,None,Call,"1+Year,12 Months,Negotiable",Unfurnished,310-387-7087,"4,500"
25582405,,1271,1271  N Wilton Pl #3,Los Angeles,90038,0,1.00 (1 0 0 0),,,,"$1,700","$1,700","$1,700",750,$2.27,1923,1,"In Unit,Laundry Closet Stacked",Call,"1+Year,24 Months,Negotiable",Unfurnished,310-650-1000,750
25582793,Apartment,1009,1009 46TH W Vermont Ave ,Los Angeles,90037,0,1.00 (1 0 0 0),,,,"$1,700","$1,700","$1,700","6,750",$0.25,1922,0,None,Call,1+Year,Unfurnished,424-313-2744,"8,016"
SB25189669MR,,5108,5108   Summertime LN ,CULVER CITY,90230,1,1.00 (1 0 0 0),,$0.00,,"$1,700","$1,700","$1,700",916,$1.86,1973,0,"Community,Laundry Area",No,Negotiable,,310-991-3946,"211,507"
SR25189499MR,,20619,20619   Cohasset ST ,WINNETKA,91306,0,1.00 (1 0 0 0),,$500.00,50,"$1,700","$2,000","$1,700",375,$4.53,1955,1,None,,1-Year,Unfurnished,818-731-6198,"8,413"
PW25190433MR,Apartment,601,601   Linden AVE #201,LONG BEACH,90802,0,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,750","$1,750",650,$2.69,1929,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"2,994"
PW25192166MR,Single Family,6516,6516   California AVE ,LONG BEACH,90805,2,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,500","$1,750",936,$1.87,1930,1,Garage,,1-Year,Unfurnished,562-618-2113,"4,790"
WS25191731MR,Apartment,253,253  E Villa ST #6,PASADENA,91101,1,1.00 (1 0 0 0),,$500.00,,"$1,750","$1,750","$1,750",600,$2.92,1954,1,None,No,1-Year,Unfurnished,,"16,821"
25581349,,6208,6208  S Victoria Ave #8,Los Angeles,90043,1,1.00 (1 0 0 0),,,,"$1,750","$1,750","$1,750",700,$2.50,1957,1,Community,Call,24 Months,Unfurnished,310-892-6636,"11,373"
25581649,,3951,3951   Marathon St #6,Los Angeles,90029,0,1.00 (1 0 0 0),,,,"$1,795","$1,795","$1,795",650,$2.76,1961,12,Community,Call,1-Year,Unfurnished,310-650-9696,"9,312"
25582379,Apartment,846,846  S Mariposa Ave #201,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",657,$2.74,2022,7,In Unit,Call,12 Months,Unfurnished,310-497-4362,"8,797"
25582835,Apartment,524,524 524 1/2 W Vernon Ave ,Los Angeles,90037,1,1.00 (1 0 0 0),,,,"$1,800","$2,000","$1,800","1,100",$1.64,1904,0,None,Call,1+Year,Unfurnished,424-313-2744,"7,248"
25583371,,3785,3785  W Livia Ln ,Los Angeles,90039,0,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",250,$7.20,2016,1,Inside,No,1+Year,Both,323-369-9202,"10,580"
GD25189709IT,Single Family,10020,10020   GOTHIC AVE ,NORTH HILLS,91343,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",404,$4.46,2022,0,In Kitchen,Yes,1-Year,Unfurnished,8186447565,"7,499"
DW25190609MR,Apartment,1411,1411  W 69th ST #1/2,LOS ANGELES,90047,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",464,$3.88,1923,0,None,,1-Year,Unfurnished,562-454-9530,"4,682"
CV25190048MR,,8804,8804   Beach ST ,LOS ANGELES,90002,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",600,$3,1956,1,None,No,1-Year,Unfurnished,626-347-0696,"6,500"
SR25188638MR,Single Family,7531,7531   Darby AVE ,RESEDA,91335,1,1.00 (1 0 0 0),,"$1,000.00",,"$1,800","$1,800","$1,800",500,$3.60,1952,0,None,,1-Year,Unfurnished,818-266-9599,"8,486"
SB25191255MR,Apartment,11440,11440   Old River School RD #3,DOWNEY,90241,0,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",500,$3.60,1957,1,Community,No,1-Year,Unfurnished,310-528-4860,"10,007"
SB25191259MR,Apartment,6517,6517 1/2  Avalon BLVD #4,LOS ANGELES,90003,0,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",450,$4,1944,0,None,No,1-Year,Unfurnished,310-528-4860,"9,603"
SB25192250MR,Apartment,4307,4307  W 142nd ST #5,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",500,$3.70,1986,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"11,698"
SB25190439MR,Apartment,5167,5167   Yarmouth AVE #10,ENCINO,91316,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",700,$2.64,1962,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"21,797"
RS25189778MR,,5101,5101   Coringa DR ,LOS ANGELES,90042,0,1.00 (1 0 0 0),,"$1,000.00",100,"$1,850","$1,850","$1,850",500,$3.70,1921,1,"Gas Or Electric Dryer Hookup,Inside",No,1-Year,Unfurnished,562-676-5822,"7,202"
SB25183935MR,Apartment,123,123  W Lomita AVE #3,GLENDALE,91204,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",625,$2.96,1964,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"11,771"
SR25191431MR,Single Family,16663,16663   Horace ST ,GRANADA HILLS,91344,0,1.00 (1 0 0 0),,$150.00,25,"$1,850","$1,850","$1,850",400,$4.63,1959,0,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,,"8,595"
25582797,Apartment,1502,1502  N Kenmore  ,Los Angeles,90027,1,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",,$0,,1,None,Call,1+Year,Unfurnished,818-298-2683,0
SB25188168MR,Apartment,504,504  S Manhattan PL #10,LOS ANGELES,90020,1,1.00 (1 0 0 0),,$0.00,,"$1,875","$1,875","$1,875",750,$2.50,1955,2,"Community,Laundry Area",No,1-Year,Unfurnished,310-525-4989,"9,003"
WS25191585MR,Apartment,433,433  S Baldwin AVE #C,ARCADIA,91007,1,1.00 (1 0 0 0),,$0.00,50,"$1,899","$1,899","$1,899",600,$3.17,1953,0,Community,No,1-Year,Unfurnished,,"10,976"
WS25191000MR,,999,999  N Lake AVE #2,PASADENA,91104,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",536,$3.54,1955,2,None,No,1-Year,Unfurnished,626-888-9746,"10,687"
PW25190234MR,,1100,1100 1/2  Winthrop DR ,ALHAMBRA,91803,0,1.00 (0 1 0 0),,$0.00,,"$1,900","$1,950","$1,900",475,$4,1956,1,None,No,1-Year,Unfurnished,714-932-3625,"5,201"
PW25191165MR,Condominium,9926,9926   Cedar ST ,BELLFLOWER,90706,2,1.00 (1 0 0 0),1900,$0.00,,"$1,900","$1,900","$1,900",800,$2.38,1974,1,"Gas Or Electric Dryer Hookup,Inside",No,1-Year,Unfurnished,,"1,001"
OC25190579MR,Single Family,26428,26428   Leesdale AVE ,HARBOR CITY,90710,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",420,$4.52,1942,1,None,,"1-Year,Month-to-Month,Negotiable",Furnished,951-365-5397,"6,208"
CV25190188MR,Condominium,17050,17050   Colima RD #197,HACIENDA HEIGHTS,91745,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",612,$3.10,1979,3,Community,No,1-Year,Unfurnished,9092414867,"495,443"
DW25190319MR,,3297,3297   Tenaya AVE ,LYNWOOD,90262,1,1.00 (1 0 0 0),,$0.00,100,"$1,900","$1,900","$1,900",500,$3.80,1958,0,None,,1-Year,Unfurnished,562-761-0936,"5,803"
25583181,,153,153  W 51st St #A,Los Angeles,90037,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",,$0,1908,0,Room,Call,1+Year,Unfurnished,310-756-4814,"5,462"
25581943,,10982,10982   ROEBLING AVE #520,LOS ANGELES,90024,0,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",377,$5.17,1973,0,Community,No,1+Year,Unfurnished,310-486-1065,"79,716"
P1-23797PF,Apartment,1924,1924   Lincoln AVE #C,PASADENA,,1,1.00 (1 0 0 0),,$350.00,,"$1,950","$1,950","$1,950",500,$3.90,1949,1,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,(626) 817-6745,"7,273"
SB25190793MR,Condominium,1355,1355   Loma AVE #207,LONG BEACH,90804,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",739,$2.64,1988,1,Community,No,1-Year,Unfurnished,310-463-7936,"20,247"
SR25188269MR,Apartment,4546,4546   Murietta AVE #106,SHERMAN OAKS,91423,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",900,$2.17,1965,1,Laundry Area,,1-Year,Unfurnished,818-693-7570,"13,592"
SR25189160MR,,10410,10410   Amigo AVE ,Porter Ranch,91326,1,1.00 (0 1 0 0),,$0.00,,"$1,950","$1,950","$1,950",525,$3.71,1961,0,"Dryer,Dryer Included,Outside,Room,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,818-259-5715,"11,116"
AR25185185MR,Apartment,121,121  E Beacon ST #F,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$1,975","$1,975","$1,975",850,$2.32,1961,1,"Community,Outside,Room",No,1-Year,Unfurnished,626-822-1491,"8,815"
TR25189426MR,Single Family,6547,6547  W 83rd ST ,LOS ANGELES,90045,0,1.00 (1 0 0 0),,$0.00,,"$1,985",$0,"$1,985",280,$7.09,1947,0,None,No,1-Year,Unfurnished,888-400-2513,"6,137"
WS25192138MR,Apartment,614,614  N Orange AVE #4,MONTEREY PARK,91755,2,1.00 (1 0 0 0),,$0.00,,"$1,990","$1,990","$1,990",950,$2.09,1962,0,None,No,1-Year,Unfurnished,626-636-5208,"10,698"
WS25192140MR,,621,621  N Avenue 57  ,LOS ANGELES,90042,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$1,995","$1,995",500,$3.99,1940,0,None,No,1-Year,Unfurnished,626-636-5208,"5,596"
SR25191416MR,Single Family,13302,13302   Beaver ST ,SYLMAR,91342,1,1.00 (1 0 0 0),,$350.00,50,"$1,995","$1,995","$1,995",550,$3.63,2022,0,"Dryer,Dryer Included,Inside,Washer Hookup",Yes,"1+Year,1-Year,Negotiable",Unfurnished,818-620-1637,"5,685"
AR25188286MR,Single Family,227,227   E Main St #B,SAN GABRIEL,91776,1,1.00 (0 1 0 0),,$0.00,,"$1,995","$1,995","$1,995",351,$5.68,2025,0,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,Inside,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,626-658-9058,"4,883"
25583235,,1412,1412  S Sherbourne Dr #103,Los Angeles,90035,0,1.00 (1 0 0 0),,,,"$1,995","$2,300","$1,995",,$0,2009,0,In Unit,Call,1+Year,Unfurnished,310-505-9560,"7,429"
GD25190405IT,Apartment,321,321   Macneil ST #6,SAN FERNANDO,91340,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$1,995","$1,995",675,$2.96,1962,1,"Community,Laundry Area,Room",,1-Year,Unfurnished,,"7,487"
25581191,,4205,4205   Alexandria Pl #32,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",650,$3.07,,1,Community,No,1+Year,Unfurnished,747-294-6124,"7,500"
25581035,Apartment,9815,9815   Imperial Hwy #24,Downey,90242,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",,$0,1961,1,Laundry Area,Yes,1-Year,Unfurnished,310-207-2288,"40,039"
225004290VC,Single Family,7452,7452   Ponce AVE #Adu,WEST HILLS,91307,1,1.00 (0 1 0 0),,,,"$1,995","$1,995","$1,995",500,$3.99,2024,0,Inside,,,Unfurnished,(805) 807-8728,"7,562"
25582719,,17900,17900   Sherman Way #320,Reseda,91335,1,1.00 (1 0 0 0),,,,"$1,900","$1,999","$1,999",595,$3.36,1976,0,"Community,Laundry Area",Call,1+Year,Unfurnished,310-886-9451,"108,527"
SR25192195MR,Apartment,5253,5253 3/4  Denny Ave ,NORTH HOLLYWOOD,91601,0,1.00 (1 0 0 0),,$0.00,,"$1,999","$1,999","$1,999",500,$4.00,1955,2,"Community,Laundry Area",,1-Year,,818-601-9033,"6,750"
WS25192182MR,Apartment,525,525   Howard ST #D,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$3,100","$2,000",500,$4,1963,0,Laundry Area,,1-Year,Unfurnished,626-905-9085,"7,630"
25583271,,451,451   IVY ST #D,GLENDALE,91204,1,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",500,$4,1949,2,"In Closet,In Unit",Yes,1-Year,Unfurnished,310-666-9682,"7,638"
GD25189432IT,,12943,12943   Wheeler AVE ,SYLMAR,91342,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",500,$4,2025,0,Outside,No,1-Year,Unfurnished,818-437-2433,"7,551"
CV25190238MR,Single Family,11023,11023   Tujunga Canyon BLVD ,TUJUNGA,91042,1,1.00 (1 0 0 0),,$0.00,,"$2,000",$0,"$2,000",546,$3.66,1938,0,"Gas Dryer Hookup,Outside,Washer Hookup",,1-Year,Unfurnished,626-385-7523,"12,604"
BB25191213MR,Apartment,1228,1228   Valley View RD #C,GLENDALE,91202,1,1.00 (1 0 0 0),,$500.00,50,"$2,000","$2,000","$2,000",570,$3.51,1952,0,Laundry Area,,1-Year,Unfurnished,818-634-4411,"6,428"
25581169,,18645,18645   Hatteras St #110,Tarzana,91356,1,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",605,$3.31,1973,1,Community,Call,1+Year,Unfurnished,714-745-4727,"230,148"
25581837,Apartment,1037,1037   Dewey Ave #505,Los Angeles,90006,1,1.00 (1 0 0 0),,,,"$2,030","$2,030","$2,030",520,$3.90,2025,1,In Unit,Yes,"1+Year,1-Year",Unfurnished,310-866-9978,"17,744"
82019078ML,,3841,3841   Arlington AVE ,Los Angeles,90008,1,1.00 (1 0 0 0),,,,"$2,095","$2,050","$2,050",500,$4.10,1950,,,,Deposit Required,,,0
TR25172974MR,,1036,1036  S Citrus AVE #½,LOS ANGELES,90019,1,1.00 (1 0 0 0),,$0.00,,"$2,050","$2,000","$2,050",671,$3.06,1926,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,909-568-8058,"6,818"
PW25191556MR,Apartment,1055,1055  W 7th ST ,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$0.00,,"$2,050","$2,100","$2,050",700,$2.93,1930,1,None,,1-Year,Unfurnished,949-283-1696,"12,093"
SB25191647MR,,6007,6007   Harvard BLVD ,LOS ANGELES,90047,2,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",624,$3.37,1924,1,None,,1-Year,Unfurnished,424-732-2821,"6,340"
SR25187775MR,Single Family,17814,17814  W Hemmingway ST ,RESEDA,91335,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",350,$6,1954,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-381-1792,"6,284"
WS25188316MR,Condominium,400,400  S Broadway  #1302,LOS ANGELES,90013,1,1.00 (1 0 0 0),,$500.00,150,"$2,100","$2,100","$2,100",463,$4.54,2020,1,Inside,,1-Year,Unfurnished,626-224-1278,"36,291"
SR25190416MR,Apartment,454,454  E Avenue Q3  #3,PALMDALE,93550,2,2.00 (2 0 0 0),,$0.00,,"$2,100",$0,"$2,100",896,$2.34,1985,2,"Gas Dryer Hookup,Inside,Washer Hookup",No,1-Year,Unfurnished,661-312-9877,"17,993"
25582977,Apartment,1935,1935  N Hollywood Way #C,Burbank,91505,1,1.00 (1 0 0 0),,$500.00,,"$2,100","$2,100","$2,100",700,$3,1951,1,Community,Yes,1+Year,Unfurnished,781-929-0411,"5,394"
AR25190852MR,,7909,7909   Whitmore ST ,ROSEMEAD,91770,2,1.00 (1 0 0 0),,$0.00,200,"$2,100","$2,100","$2,100",642,$3.27,1921,0,Outside,No,1-Year,Unfurnished,626-688-2268,"10,699"
DW25182300MR,Combo - Res &amp; Com,5371,5371   Grace PL ,LOS ANGELES,90022,2,1.00 (1 0 0 0),,$500.00,,"$2,100","$2,500","$2,100",800,$2.63,1929,0,Laundry Area,,1-Year,Unfurnished,626-201-3939,"5,943"
GD25190085IT,Single Family,9981,9981   Stanwin AVE ,ARLETA,91331,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",470,$4.47,1980,0,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,8189009121,"7,143"
25581535,,7669,7669   Beeman Ave ,North Hollywood,91605,0,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",350,$6,2025,2,In Kitchen,Yes,1+Year,Unfurnished,310-467-5993,"6,049"
25582363,Apartment,846,846  S Mariposa Ave #605,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,115","$2,115","$2,115",674,$3.14,2022,7,In Unit,Call,12 Months,Unfurnished,310-497-4362,"8,797"
25582377,Apartment,846,846  S Mariposa Ave #202,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,115","$2,200","$2,115",657,$3.22,2022,7,In Unit,Call,12 Months,Unfurnished,310-497-4362,"8,797"
DW25189387MR,,6222,6222   Hood AVE #A,HUNTINGTON PARK,90255,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",500,$4.30,1939,0,Other,No,Negotiable,Unfurnished,562-477-3667,"6,133"
DW25189629MR,,5875,5875   Crocker ST ,LOS ANGELES,90003,2,1.00 (1 0 0 0),,$0.00,,"$2,150","$4,300","$2,150",700,$3.07,1936,1,None,,1-Year,Unfurnished,310-743-6921,"5,189"
82019213ML,,12817,12817   Beverly BLVD ,Whittier,90601,1,1.00 (1 0 0 0),,,,"$2,150","$2,200","$2,150",835,$2.57,1953,,Hookups Only,,"Credit Report Required,Deposit Required",,,0
25583163,Apartment,4068,4068   Madison Ave #A,Culver City,90232,1,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",550,$3.91,1949,1,"Community,Laundry Area",No,12 Months,Unfurnished,310-826-5595,"6,753"
SR25190195MR,Single Family,19807,19807   Blythe  ,WINNETKA,91306,1,1.00 (1 0 0 0),,$0.00,100,"$2,150","$2,150","$2,150",500,$4.30,2023,0,Inside,No,1-Year,Unfurnished,818-384-1023,600
25582387,Apartment,846,846  S Mariposa Ave #501,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,158","$2,158","$2,158",660,$3.27,2022,7,In Unit,Call,12 Months,Unfurnished,310-497-4362,"8,797"
25582373,Apartment,846,846  S Mariposa Ave #604,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,158","$2,158","$2,158",655,$3.29,2022,7,In Unit,Call,12 Months,Unfurnished,310-497-4362,"8,797"
SB25188106MR,Apartment,6916,6916  S Main ST #1/2,LOS ANGELES,90003,1,1.00 (1 0 0 0),,$0.00,,"$2,172","$2,172","$2,172",500,$4.34,1952,0,None,No,1-Year,Unfurnished,424-732-2821,"4,550"
AR25191266MR,Condominium,73,73  S Michigan AVE ,PASADENA,91106,1,1.00 (1 0 0 0),,$0.00,,"$2,190","$2,190","$2,190",775,$2.83,1920,0,"Community,Laundry Area",No,"1+Year,1-Year,Negotiable",Unfurnished,626-231-1492,"5,077"
CV25188910MR,Apartment,536,536   Brookside LN #B,SIERRA MADRE,91024,1,1.00 (0 1 0 0),,$0.00,,"$2,195","$2,195","$2,195",640,$3.43,1919,1,"Community,Dryer,Dryer Included,Outside,Washer,Washer Included",No,1-Year,Unfurnished,626-253-8293,"1,657"
82019158ML,,366,366  E 55th ST ,Los Angeles,90011,2,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195","1,002",$2.19,1924,,Washer / Dryer,,Deposit Required,,,0
AR25187880MR,Apartment,1417,1417   Rock Glen AVE #A,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,150,"$2,195","$2,195","$2,195",720,$3.05,1936,1,Community,No,1-Year,Unfurnished,647-580-5818,"9,944"
25581777,,711,711  W 54th St ,LOS ANGELES,90037,2,1.00 (1 0 0 0),,,,"$2,195","$2,295","$2,195",,$0,,1,Other,Call,1-Year,Unfurnished,310-363-0452,900
25581109,,1159,1159  N Genesee Ave ,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",990,$2.22,1953,0,Community,Yes,1-Year,Unfurnished,310-666-2246,"5,135"
25581471,,2636,2636   Kansas Ave #8A,Santa Monica,90404,0,1.00 (1 0 0 0),,,,"$2,199","$2,199","$2,199",439,$5.01,1959,1,"Community,Laundry Area",Yes,1+Year,Unfurnished,310-493-9895,"17,019"
25581545,Apartment,11154,11154   Ventura Blvd ,Studio City,91604,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",500,$4.40,1938,2,Outside,Call,"1-Year,12 Months",Unfurnished,310-882-5565,"3,671"
25581263,Apartment,12942,12942   Moorpark St #1,Studio City,91604,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",650,$3.38,1958,1,Community,Yes,"1+Year,1-Year",Unfurnished,310-463-5181,"7,153"
25582375,Apartment,846,846  S Mariposa Ave #701,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",655,$3.36,2022,7,In Unit,Call,12 Months,Unfurnished,310-497-4362,"8,797"
25582367,Apartment,846,846  S Mariposa Ave #704,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",655,$3.36,2022,7,In Unit,Call,12 Months,Unfurnished,310-497-4362,"8,797"
25582369,Apartment,846,846  S Mariposa Ave #702,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",657,$3.35,2022,7,In Unit,Call,12 Months,Unfurnished,310-497-4362,"8,797"
25583115,Apartment,12766,12766   Pacific Ave #5,Los Angeles,90066,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",600,$3.67,1963,1,"Community,Laundry Area",No,12 Months,Unfurnished,310-826-5595,"7,100"
CV25188176MR,Apartment,4920,4920   Maine AVE ,BALDWIN PARK,91706,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200","1,202",$1.83,1954,0,Community,No,1-Year,Unfurnished,,"1,202"
