MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
25549719,,421,421  E Chevy Chase Dr #1,Glendale,91205,1,1.00 (1 0 0 0),,,,"$1,925","$1,925","$1,925",500,$3.85,1958,0,Laundry Closet Stacked,Yes,"12 Months,1-Year",Unfurnished,310-666-9682,"4,004"
AR25128199MR,Apartment,1024,1024  S Atalantic BLVD #12,ALHAMBRA,91803,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$2,350","$1,950",550,$3.55,1960,1,Community,No,1-Year,Unfurnished,626-641-7678,"17,149"
OC25126115MR,Apartment,1911,1911  N Santa Fe AVE #1,COMPTON,90221,2,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950","8,085",$0.24,1962,2,None,No,1-Year,Unfurnished,562-673-3873,"12,064"
WS25128134MR,Apartment,5640,5640 N  GLADYS AVE #A,SAN GABRIEL,91776,1,1.00 (1 0 0 0),,$50.00,,"$1,950","$1,850","$1,950",530,$3.68,1957,0,Laundry Area,,1-Year,Unfurnished,626-466-7111,"10,031"
PW25125061MR,Condominium,840,840   Cedar AVE #17,LONG BEACH,90813,2,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",861,$2.26,1962,1,"Community,Dryer,Dryer Included,Laundry Area,Room,Washer,Washer Included",No,1-Year,Unfurnished,562-477-1489,"14,559"
PW25125150MR,Apartment,4034,4034  W 130th ST #D,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$500.00,,"$1,950","$1,950","$1,950",550,$3.55,1953,1,None,,Month-to-Month,Unfurnished,562-843-4803,"8,203"
25544555,Single Family,1115,1115  N Beverly Glen Blvd ,Los Angeles,90077,0,1.00 (1 0 0 0),,,,"$1,980","$1,980","$1,980",306,$6.47,1958,1,In Unit,No,"1+Year,12 Months",Unfurnished,917-355-4039,"6,852"
25550495,,522,522  E Kelso St ##13,Inglewood,90301,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",0,$0,1950,1,"Laundry Area,Outside",Call,1+Year,Unfurnished,323-578-8423,"19,581"
SR25128118MR,Apartment,17312,17312   Chatsworth ST #E,GRANADA HILLS,91344,25,13.00 (13 0 0 0),,$0.00,,"$1,995",$999,"$1,995",950,$2.10,1985,4,Community,No,1-Year,Unfurnished,,"9,754"
SB25128074MR,Apartment,1036,1036  S Normandie AVE #5,LOS ANGELES,90006,1,2.00 (2 0 0 0),,$0.00,,"$1,999","$1,999","$1,999",600,$3.33,1963,1,Laundry Area,,1-Year,Unfurnished,310-528-4860,"17,724"
WS25127885MR,Apartment,525,525   Howard ST #B,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$3,100","$2,000",500,$4,1963,0,Laundry Area,,1-Year,Unfurnished,626-905-9085,"7,630"
AR25127473MR,Condominium,1331,1331   Parkside DR ,WEST COVINA,91792,2,2.00 (2 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",966,$2.07,1971,2,Inside,,1-Year,Unfurnished,6266953138,"40,498"
DW25123269MR,,1208,1208   Ravenna AVE #1208,WILMINGTON,90744,1,1.00 (1 0 0 0),2000,$500.00,,"$2,000","$2,000","$2,000",880,$2.27,1924,1,Other,,"1+Year,1-Year",Unfurnished,310-465-3566,"7,105"
OC25127407MR,Apartment,3402,3402   Gaviota AVE ,LONG BEACH,90807,1,1.00 (1 0 0 0),,$300.00,,"$2,070","$2,070","$2,070",630,$3.29,1947,0,"Community,Laundry Area",,1-Year,Unfurnished,714-797-1760,"7,327"
SR25127683MR,Townhouse,45419,45419   10th ST #A,LANCASTER,93534,2,2.00 (1 0 0 1),,$0.00,,"$2,090","$2,090","$2,090","1,050",$1.99,1981,1,None,,1-Year,Unfurnished,818-203-8232,"8,197"
SR25125600MR,Apartment,144,144  W Hillsdale ST #3,INGLEWOOD,90302,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",800,$2.63,1964,1,Community,,1-Year,Unfurnished,818-621-9445,"6,145"
SR25125746MR,Condominium,21400,21400   Burbank  #116,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$750.00,,"$2,100","$2,100","$2,100",610,$3.44,1987,4,Community,,1-Year,Unfurnished,818-512-8913,"165,615"
PW25126507MR,Apartment,2414,2414  E Broadway  ,LONG BEACH,90803,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100","1,000",$2.10,1921,0,Room,,1-Year,Unfurnished,714-931-7378,"8,000"
CV25129657MR,Single Family,2290,2290   Cogswell RD ,EL MONTE,91732,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",350,$6,1951,0,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,626-652-1510,"5,293"
25550365,,4086,4086   Abourne Rd #D,Los Angeles,90008,1,1.00 (1 0 0 0),,,,"$2,100","$2,000","$2,100",910,$2.31,1948,1,None,No,1-Year,Unfurnished,310-850-0345,"21,359"
25548891,,9157,9157   Alcott St #7,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",,$0,1970,1,Community,Call,1+Year,Unfurnished,805-824-9110,"7,935"
25549609,,18530,18530   Hatteras St #232,Tarzana,91356,1,1.00 (1 0 0 0),,$300.00,100,"$2,100","$2,000","$2,100",661,$3.18,1978,2,"Laundry Area,Outside",Yes,1+Year,Unfurnished,818-915-4077,"84,802"
25549845,,136,136 136 1/4 W 99th St #136 1/4,Los Angeles,90003,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",450,$4.67,2024,1,None,Call,"1+Year,1-Year,Negotiable,12 Months",Unfurnished,310-922-2935,"5,202"
25548747,,1134,1134  N Clark St #304,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,150","$2,345","$2,150",,$0,1959,1,Community,No,1+Year,Unfurnished,310-779-1995,"20,148"
GD25128785IT,,5135,5135   Finehill AVE #A,LA CRESCENTA,91214,0,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",400,$5.38,1955,0,Inside,No,1-Year,Unfurnished,818-437-2433,"9,129"
PW25128366MR,Condominium,17888,17888   Alburtis AVE #A110,ARTESIA,90701,2,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",630,$3.41,2005,1,In Closet,No,1-Year,Unfurnished,714-588-8645,"88,280"
25548153,Apartment,1269,1269   4th Ave ,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",462,$4.75,1923,0,In Unit,Call,12 Months,Unfurnished,323-599-1780,"9,420"
25548521,Apartment,1901,1901  N Commonwealth  #3,Los Angeles,90027,0,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",800,$2.75,1927,0,Laundry Area,Call,"1+Year,Negotiable,24 Months",Unfurnished,310-650-1000,"1,000"
219131068DA,Condominium,600,600  W 9th ST #1210,Los Angeles,90015,1,1.00 (1 0 0 0),,$200.00,100,"$2,200","$2,200","$2,200",754,$2.92,1983,2,In Closet,,,Unfurnished,,"83,379"
225002802VC,,13042,13042   Riverside DR #104,SHERMAN OAKS,91423,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",600,$3.67,1986,0,Community,Yes,,Unfurnished,,0
25546543,,22540,22540   Avenue San Luis Ave ,Woodland Hills,91364,1,1.00 (0 1 0 0),,,,"$2,200","$2,200","$2,200",420,$5.24,,1,In Unit,No,"Short Term Lease,Negotiable",Furnished,310-435-7298,"9,873"
P1-22619PF,Apartment,7616,7616  S figueroa ST ,LOS ANGELES,90003,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",770,$2.86,1963,0,None,,,Unfurnished,(323) 821-3969,"6,050"
CV25125474MR,Apartment,1947,1947   5th ST ,LA VERNE,91750,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",420,$5.24,1945,1,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,951-295-6841,"2,000"
CV25125488MR,Apartment,3420,3420   Falcon ST #114,POMONA,91767,2,2.00 (2 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",990,$2.22,1983,2,"Gas Dryer Hookup,Inside,Washer Hookup",No,Month-to-Month,Unfurnished,909-750-1763,"104,006"
SR25128450MR,,7029,7029   Bellaire AVE #B,NORTH HOLLYWOOD,91605,1,1.00 (1 0 0 0),,$500.00,50,"$2,200","$2,200","$2,200",280,$7.86,1958,0,None,,1-Year,Furnished,661-414-2318,"6,190"
WS25127936MR,,9734,9734   Rio Hondo  ,EL MONTE,91733,2,1.00 (1 0 0 0),,$0.00,100,"$2,200","$2,200","$2,200",900,$2.44,1939,0,Gas Dryer Hookup,No,1-Year,Unfurnished,626 688 3731,"12,062"
WS25127832MR,Apartment,915,915  N Monterey ST #E,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,100,"$2,200","$2,500","$2,200",750,$2.93,1976,0,Laundry Area,,1-Year,Unfurnished,626-253-9730,"7,482"
WS25126338MR,Apartment,32,32   Bonita ST #C,ARCADIA,91006,1,1.00 (1 0 0 0),300,$500.00,,"$2,200","$2,200","$2,200",550,$4,1923,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-589-9399,"7,808"
WS25127821MR,Apartment,204,204  N Curtis AVE ,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",800,$2.81,1961,0,None,No,1-Year,Unfurnished,626-456-1037,"7,366"
SR25126128MR,Single Family,6962,6962   Shoshone AVE ,LAKE BALBOA,91406,1,1.00 (1 0 0 0),,$500.00,,"$2,250","$2,250","$2,250",500,$4.50,1949,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-439-3602,"8,530"
SR25125263MR,,1141,1141  N Berendo ST #1/2,LOS ANGELES,90029,1,1.00 (1 0 0 0),,$0.00,150,"$2,295","$2,295","$2,295",628,$3.65,1920,0,None,,1-Year,Unfurnished,818-806-8316,"6,749"
SB25122342MR,,7020,7020   Kester Avenue ,VAN NUYS,91405,1,1.00 (1 0 0 0),,"$1,000.00",,"$2,295","$2,050","$2,295",748,$3.07,1955,2,"Dryer,Dryer Included,In Kitchen,Inside,Other,Washer,Washer Included",,1-Year,Unfurnished,310-877-9727,"6,517"
SR25127963MR,,10527,10527   Burin Ave ,INGLEWOOD,90304,2,2.00 (1 0 0 1),,$500.00,,"$2,300","$2,300","$2,300",620,$3.71,1950,1,Community,,1-Year,Unfurnished,818-917-8459,"10,331"
NP25110352MR,Apartment,8614,8614   Burton WAY #203,LOS ANGELES,90048,1,1.00 (1 0 0 0),,$300.00,,"$2,300","$2,900","$2,300",700,$3.29,1989,3,Laundry Area,,1-Year,Unfurnished,949-500-1740,"7,153"
AR25129238MR,Apartment,8839,8839   Elm AVE ,TEMPLE CITY,91780,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,500","$2,300",850,$2.71,1924,4,Outside,No,1-Year,Unfurnished,626-827-6000,"17,425"
25548361,,223,223   Strand St #K,Santa Monica,90405,1,1.00 (1 0 0 0),,,,"$2,300","$1,000","$2,300",500,$4.60,1924,0,None,Call,1-Year,Unfurnished,213-305-5777,"8,998"
25549625,,12003,12003   Youngdale Ave ,Sylmar,91342,1,2.00 (1 0 1 0),,$500.00,,"$2,300","$2,300","$2,300",610,$3.77,2021,0,In Unit,Call,1+Year,Unfurnished,310-621-8819,"9,239"
82009614ML,,847,847  W 43rd ST ,Los Angeles,90037,1,1.00 (1 0 0 0),,,,"$2,340","$2,340","$2,340","3,048",$0.77,1930,1,,,Deposit Required,,,0
25548953,,755,755  W 30th St #3,San Pedro,90731,2,1.00 (1 0 0 0),,,,"$2,347","$2,347","$2,347",,$0,1961,0,Community,Call,1-Year,Unfurnished,310-710-0601,"9,349"
GD25129428IT,,1620,1620 1/2  Tremont ST ,EAST LOS ANGELES,90033,1,1.00 (1 0 0 0),,$300.00,,"$2,350","$2,350","$2,350",480,$4.90,2025,4,"Dryer,Dryer Included,Washer,Washer Included",,"1-Year,Month-to-Month,Other",Furnished,323-239-5105,"7,496"
SR25126536MR,Apartment,13223,13223   Moorpark ST #1,SHERMAN OAKS,91423,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",700,$3.36,1961,2,Laundry Area,,1-Year,Unfurnished,323-479-4389,"7,118"
WS25125749MR,Apartment,32,32   Bonita ST #B,ARCADIA,91006,1,1.00 (1 0 0 0),,$200.00,,"$2,350","$2,350","$2,350",670,$3.51,1923,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,626-589-9399,"7,808"
25549277,,732,732  S Spring St #2210,Los Angeles,90014,0,1.00 (1 0 0 0),,,,"$2,384","$1,000","$2,384",598,$3.99,2018,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"41,004"
25548435,,285,285 1/2 W Montecito Ave ,Sierra Madre,91024,1,1.00 (1 0 0 0),,$250.00,,"$2,395","$2,395","$2,395",525,$4.56,2023,0,"In Unit,In Kitchen",Yes,1-Year,Unfurnished,310-666-9682,"9,595"
25547537,,5058,5058   Colfax Ave ,North Hollywood,91601,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",550,$4.35,1937,1,"In Unit,In Kitchen",Call,1+Year,Unfurnished,818-261-6270,"5,500"
25549069,,420,420  S Sepulveda Blvd #9,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,396","$2,875","$2,396",,$0,1952,1,Community,Call,1+Year,Unfurnished,917-972-5373,"19,878"
25549187,Apartment,711,711  S Olive St #204,Los Angeles,90014,1,1.00 (1 0 0 0),,,,"$2,400","$1,200","$2,400",900,$2.67,1917,0,In Unit,Yes,1-Year,Unfurnished,310-592-7506,"33,428"
25547953,Loft,315,315  W 5th ST #505,LOS ANGELES,90013,1,2.00 (2 0 0 0),,,,"$2,400","$2,400","$2,400","1,080",$2.22,1913,0,"Community,In Unit",Yes,1+Year,Unfurnished,213-247-1265,"19,358"
25547999,,1453,1453  W 29th St ,Los Angeles,90007,2,2.00 (2 0 0 0),,,,"$2,400","$2,400","$2,400","1,000",$2.40,1923,0,Other,Call,1+Year,Unfurnished,818-321-6490,"5,001"
GD25127864IT,Single Family,9009,9009   Monogram  ,NORTH HILLS,91343,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",500,$4.80,2020,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"6,000"
WS25126070MR,Apartment,2608,2608  W Alhambra Rd #5,ALHAMBRA,91801,2,2.00 (2 0 0 0),,$0.00,100,"$2,400","$2,400","$2,400",898,$2.67,1987,2,"Gas Or Electric Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,626-400-0084,898
SR25129145MR,Condominium,18620,18620   Hatteras ST #274,TARZANA,91356,2,2.00 (2 0 0 0),,"$1,200.00",,"$2,400","$2,400","$2,400",910,$2.64,1970,1,Laundry Area,,1-Year,Unfurnished,818-384-2450,"218,486"
SR25129313MR,Single Family,15838,15838   Hart ST ,VAN NUYS,91406,1,1.00 (1 0 0 0),,$0.00,100,"$2,450","$2,450","$2,450",652,$3.76,1947,0,"Dryer,Dryer Included,Laundry Area,Other,Outside",No,1-Year,Unfurnished,818-512-5423,"8,919"
PV25119431MR,Apartment,983,983  W 10th ST ,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,000","$2,450",700,$3.50,1954,2,"Inside,Room",No,1-Year,Unfurnished,310-739-9743,"6,760"
GD25126946IT,Condominium,1339,1339  N Columbus AVE #214,GLENDALE,91202,1,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",805,$3.04,1974,1,Laundry Area,Yes,1-Year,Unfurnished,818-414-4499,"45,862"
CV25127744MR,Single Family,1655,1655  W 39th ST ,LOS ANGELES,90062,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",970,$2.53,1922,2,"Inside,Other",,"1-Year,Negotiable",Unfurnished,,"5,447"
AR25125367MR,,1263,1263   Dorner DR ,MONTEREY PARK,91754,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$3,675","$2,450",884,$2.77,1948,1,In Kitchen,No,1-Year,Unfurnished,626-822-1491,"6,311"
225002766VC,Condominium,697,697   Sutton Crest TRL #Tl309,OAK PARK,91377,1,1.00 (1 0 0 0),,,,"$2,475","$4,950","$2,475",780,$3.17,1990,1,,,,,(805) 559-5900,780
TR25128513MR,Single Family,2305,2305   Cordoza AVE #C,ROWLAND HEIGHTS,91748,2,2.00 (0 2 0 0),,$0.00,,"$2,480","$2,480","$2,480","1,000",$2.48,1965,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,626-308-1002,"4,000"
25549805,,11950,11950   Erwin Street  #618,North Hollywood,91606,0,1.00 (1 0 0 0),,,,"$2,483",$250,"$2,483",,$0,,0,In Unit,Yes,1-Year,Unfurnished,833-525-3273,"60,000"
IN25124762MR,Apartment,151,151  W Imperial  ,LOS ANGELES,90061,2,1.00 (1 0 0 0),50,$500.00,50,"$2,488","$2,500","$2,488",750,$3.32,1927,0,None,,1-Year,Unfurnished,310-508-7155,"6,508"
25547809,,6612,6612   De Longpre Ave #4,Los Angeles,90028,2,1.00 (1 0 0 0),,,,"$2,490","$2,490","$2,490",,$0,1958,2,Community,Call,"1+Year,12 Months",Unfurnished,310-560-3281,"4,075"
TR25125309MR,Single Family,637,637  W Floral DR ,MONTEREY PARK,91754,2,2.00 (2 0 0 0),300,$0.00,200,"$2,490","$2,490","$2,490",800,$3.11,1951,0,"In Closet,Other,Outside,Room",No,1-Year,Furnished,626-817-1828,"1,272"
SR25125660MR,Apartment,5752,5752   Vineland AVE ,NORTH HOLLYWOOD,91601,2,1.00 (1 0 0 0),,$500.00,,"$2,495","$2,495","$2,495",800,$3.12,1947,1,Laundry Area,,1-Year,Unfurnished,818-321-2525,"6,702"
GD25125169IT,Combo - Res &amp; Com,4341,4341   Laurel Canyon Blvd ,STUDIO CITY,91604,2,1.00 (1 0 0 0),,$500.00,,"$2,495","$2,495","$2,495",700,$3.56,1938,0,None,,1-Year,Unfurnished,818-939-7905,"4,791"
25549549,Apartment,2701,2701   James M Wood Blvd #303,Los Angeles,90006,2,2.00 (1 0 1 0),,,,"$2,499","$2,499","$2,499",875,$2.86,2020,62,In Unit,Call,"1+Year,Negotiable",Unfurnished,213-247-4210,"13,276"
25549751,,1934,1934  S 4th Ave ,Los Angeles,90018,2,1.00 (1 0 0 0),,,,"$2,500","$2,000","$2,500",900,$2.78,1922,2,Laundry Area,No,1-Year,Unfurnished,213-305-5636,"7,503"
P1-22661PF,Condominium,3480,3480   Barham BLVD #208,LOS ANGELES,90068,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",812,$3.08,1981,2,,No,1-Year,Unfurnished,(818) 306-7351,"108,159"
DW25127211MR,,1531,1531  W Holt AVE ,POMONA,91768,2,1.00 (1 0 0 0),,"$1,000.00",,"$2,500","$2,500","$2,500",800,$3.13,1903,0,Outside,,"1+Year,1-Year",Unfurnished,562-458-9215,"16,806"
GD25125695IT,Condominium,7045,7045   Woodley AVE #212,VAN NUYS,91406,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",786,$3.18,1989,0,Inside,,1-Year,Unfurnished,818-437-2433,"37,687"
AR25127138MR,Single Family,2625,2625   Foss AVE ,ARCADIA,91006,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$3,500","$2,500",950,$2.63,1950,0,Garage,No,1-Year,Unfurnished,626-215-8285,"11,025"
AR25122402MR,,445,445   Walnut AVE ,ARCADIA,91007,0,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",600,$4.17,2015,1,None,No,1-Year,Unfurnished,626-390-8870,"16,822"
