MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
25596525,,265,265  S Manhattan Pl #8,Los Angeles,90004,0,1.00 (1 0 0 0),,,,"$1,750","$1,650","$1,750",400,$4.38,1942,1,Community,Call,1+Year,Unfurnished,310-625-3532,"9,015"
GD25224422IT,Apartment,17931,17931   Devonshire ST #27,NORTHRIDGE,91325,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,600","$1,750",675,$2.59,1963,1,Community,,1-Year,Unfurnished,818-437-2433,"25,596"
SB25228224MR,Apartment,9218,9218   Canford ST ,PICO RIVERA,90660,1,1.00 (1 0 0 0),,$300.00,,"$1,750","$2,000","$1,750",500,$3.50,1949,0,"Outside,Room",,"1+Year,1-Year",Unfurnished,213-531-7548,"1,000"
SR25225544MR,Apartment,7070,7070   HAWTHORN AVE ,LOS ANGELES,90028,1,1.00 (1 0 0 0),,$0.00,150,"$1,750","$1,750","$1,750","1,600",$1.09,2006,1,"Dryer,Dryer Included,In Kitchen,Washer,Washer Included",,"1-Year,Month-to-Month,Other",Furnished,310-404-8040,"1,600"
SR25222424MR,,7100,7100   Scarborough Peak  ,WEST HILLS,91307,1,1.00 (1 0 0 0),,$0.00,,"$1,795","$1,795","$1,795",600,$2.99,1964,0,In Closet,No,1-Year,Furnished,818-235-8374,"7,800"
SR25227591MR,Apartment,6159,6159   Clybourn AVE ,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$500.00,,"$1,795","$1,000","$1,795",495,$3.63,1951,0,"Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,747-888-8507,"7,064"
IG25226816MR,Apartment,13506,13506   Rye  #4,SHERMAN OAKS,91423,1,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,795","$1,795",600,$2.99,1959,0,Community,,1-Year,Unfurnished,310-818-6554,"13,107"
CV25226383MR,Single Family,441,441 Unit 443 W Mckinley  ,POMONA,91768,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$2,000","$1,800",560,$3.21,1948,1,"Gas Dryer Hookup,Room,Washer Hookup",No,1-Year,Unfurnished,909-938-0441,"7,661"
25598015,Apartment,105,105  W 106th St ,Los Angeles,90003,4,4.00 (4 0 0 0),,,,"$1,800","$1,800","$1,800","3,544",$0.51,1923,0,"Community,Outside",No,1+Year,Unfurnished,310-779-5490,"6,771"
25597587,,6532,6532   BRYNHURST AVE ,LOS ANGELES,90043,2,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800","1,000",$1.80,1950,1,"In Unit,Inside",No,1+Year,Unfurnished,818-577-0476,"11,358"
SR25224090MR,Condominium,27238,27238 27238  Luther  ,CANYON COUNTRY,91351,1,1.00 (1 0 0 0),,$250.00,,"$1,800","$1,800","$1,800",925,$1.95,1984,2,Community,,1-Year,Unfurnished,661-251-1550,"87,120"
OC25227309MR,,8813,8813   Hoover  ,LOS ANGELES,90044,1,1.00 (1 0 0 0),,$0.00,50,"$1,800","$2,000","$1,800",500,$3.60,1924,0,None,No,1-Year,Unfurnished,714-856-1497,"5,772"
TR25227432MR,,18421,18421   Rocky Ct ,ROWLAND HEIGHTS,91748,1,1.00 (1 0 0 0),200,$0.00,100,"$1,500","$1,800","$1,800",450,$4,1992,0,None,No,"1+Year,1-Year",Furnished,626-321-7018,"10,714"
25598429,,2114,2114   Colby Ave ,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$1,825","$1,825","$1,825",330,$5.53,1999,0,In Unit,Call,Negotiable,Both,310-666-4166,"8,149"
AR25227289MR,,1916,1916   Edgewood Dr #B,ALHAMBRA,91803,1,1.00 (1 0 0 0),,$500.00,100,"$1,850","$1,850","$1,850",450,$4.11,1938,0,"Dryer,Dryer Included,In Kitchen,Washer,Washer Included",No,1-Year,Unfurnished,626-320-2919,"6,702"
SR25225320MR,Condominium,7125,7125   Shoup Ave. Apt 206 AVE ,WEST HILLS,91307,1,1.00 (1 0 0 0),,$500.00,,"$1,850","$3,000","$1,850",464,$3.99,1981,2,Community,,1-Year,Unfurnished,818-207-6155,"25,252"
SR25199777MR,Apartment,14718,14718   Magnolia BLVD #3,SHERMAN OAKS,91403,0,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,895","$1,895",500,$3.79,1963,1,None,,1-Year,Unfurnished,,500
25599109,Apartment,2319,2319   Vineyard Ave ,Los Angeles,90016,1,1.00 (0 1 0 0),,,,"$1,895","$1,895","$1,895",450,$4.21,1924,0,None,Call,1+Year,Unfurnished,310-717-6929,"3,956"
PW25226297MR,Condominium,9926,9926 1/2  Cedar  ,BELLFLOWER,90706,2,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",800,$2.38,1974,1,"Gas Or Electric Dryer Hookup,Inside",No,1-Year,Unfurnished,,
SB25225537MR,Condominium,1101,1101 1101 E Ocean Blvd #24,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,25,"$1,900","$1,900","$1,900",586,$3.24,1957,0,Laundry Area,No,1-Year,Furnished,310-750-5020,
PW25225916MR,Apartment,15,15   Christina ST #A,ARCADIA,91006,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",400,$4.88,1950,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"8,873"
P1-24287PF,,2725,2725   Foothill BLVD ,LA CRESCENTA,91214,0,1.00 (0 1 0 0),,$500.00,,"$1,950","$1,950","$1,950",400,$4.88,1949,0,"Gas Dryer Hookup,Washer Hookup",,,Unfurnished,,"13,301"
25597307,,5111,5111   Harold Way  #301,Los Angeles,90027,1,1.00 (1 0 0 0),,,,"$1,950","$2,250","$1,950",,$0,,1,Laundry Area,Call,1+Year,Unfurnished,323-907-0749,"2,000"
25591299,,5800,5800   Harold Way #211,Los Angeles,90028,0,1.00 (1 0 0 0),,,,"$1,995","$1,895","$1,995",600,$3.33,2016,1,In Unit,Yes,"12 Months,Other",Unfurnished,310-923-1550,"35,124"
25597595,Condominium,14833,14833   Erwin St #1,Van Nuys,91411,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",450,$4.43,2022,0,"In Kitchen,Inside,In Unit",Yes,12 Months,Unfurnished,310-694-9488,"7,507"
25598719,,1812,1812  N Gramercy Pl #11,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",750,$2.66,1960,1,Community,Call,1+Year,Unfurnished,323-633-8077,"10,015"
IG25224570MR,Apartment,10845,10845   White St #1,SUN VALLEY,91352,1,1.00 (1 0 0 0),,$500.00,,"$1,995","$1,995","$1,995",780,$2.56,2025,0,None,,1-Year,Unfurnished,310-818-6554,"3,000"
SR25224468MR,Apartment,5726,5726   Camellia Ave #204,NORTH HOLLYWOOD,91601,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$1,995","$1,995",800,$2.49,1964,2,Community,,1-Year,Unfurnished,818-439-3602,"11,194"
PW25226720MR,Condominium,1440,1440  W Lambert RD #240,LA HABRA,90631,1,1.00 (1 0 0 0),2000,$0.00,,"$2,000",$500,"$2,000",660,$3.03,1971,2,"Community,Laundry Area",,"1-Year,Other",Unfurnished,949-887-6474,
GD25224485IT,Apartment,3123,3123   Foothill BLVD #08,LA CRESCENTA,91214,1,1.00 (1 0 0 0),,$500.00,,"$2,000","$2,000","$2,000",650,$3.08,1959,1,Laundry Area,,1-Year,Unfurnished,818-860-3177,"42,735"
DW25223659MR,,5735,5735   Priory  ,BELL GARDENS,90201,2,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",500,$4,1922,0,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,562-964-6057,"11,827"
BB25228463MR,Condominium,23332,23332 23332  Sesame ST #E,TORRANCE,90502,0,1.00 (1 0 0 0),,$0.00,,"$2,000","$1,900","$2,000",415,$4.82,1973,2,Community,No,1-Year,,,
25598679,,821,821  S Wilton Pl #107,Los Angeles,90005,0,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",450,$4.44,1938,1,"Laundry Area,Community",Yes,1+Year,Unfurnished,310-909-6008,"9,001"
25596885,,2115,2115 1/2 W 129th St ,Gardena,90249,0,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",450,$4.44,1955,0,In Unit,Call,"1+Year,12 Months",Unfurnished,,"6,725"
25596521,,1337,1337  N Sierra Bonita Ave #302,West Hollywood,90046,0,1.00 (1 0 0 0),,,,"$2,050","$2,050","$2,050",800,$2.56,1983,1,Community,No,"1+Year,1-Year,Renewal Options",Unfurnished,310-721-1383,"8,146"
25598257,Apartment,4727,4727   Lincoln Ave #4729,Los Angeles,90042,1,1.00 (1 0 0 0),,$250.00,,"$2,075","$2,075","$2,075",650,$3.19,1955,0,Community,Call,1+Year,Unfurnished,213-500-4134,"5,500"
25597305,,3522,3522   Bellevue  ,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$2,095","$2,295","$2,095",,$0,,0,In Unit,Call,1+Year,Unfurnished,323-907-0749,"2,000"
IG25225264MR,,360,360  W Avenue 26  ,LOS ANGELES,90031,0,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095",630,$3.33,2006,1,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,909-532-8866,"53,961"
OC25224946MR,,44527,44527   Date AVE ,LANCASTER,93534,2,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095","1,641",$1.28,1940,2,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,949-409-8585,"8,896"
SR25225698MR,Apartment,4436,4436   Ventura Canyon AVE #5,SHERMAN OAKS,91423,1,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,195","$2,095",800,$2.62,1963,1,Community,,1-Year,Unfurnished,818-620-2244,"7,427"
SB25227441MR,,10666,10666   Spry  #B,NORWALK,90650,2,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",521,$4.03,2019,1,Community,No,1-Year,Unfurnished,310-997-5152,"8,820"
OC25226475MR,Apartment,3430,3430   Elm Ave #11,LONG BEACH,90807,2,2.00 (1 0 1 0),,$100.00,,"$2,100","$2,000","$2,100",850,$2.47,1963,0,Community,,1-Year,Unfurnished,,"13,439"
P1-24278PF,Apartment,516,516   Linwood AVE #A,MONROVIA,91016,1,1.00 (1 0 0 0),,$0.00,50,"$2,100","$2,100","$2,100",700,$3,1954,1,Community,No,1-Year,Unfurnished,,"10,989"
WS25225509MR,Apartment,5400,5400   Radford AVE #27,VALLEY VILLAGE,91607,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",864,$2.43,1985,1,Community,No,1-Year,Unfurnished,626-348-1863,"9,152"
CV25225950MR,Single Family,558,558  N Vermont AVE #B,GLENDORA,91741,1,1.00 (0 1 0 0),,$0.00,,"$2,100","$2,100","$2,100",450,$4.67,1953,2,"Gas Dryer Hookup,Outside,Washer Hookup",No,1-Year,Unfurnished,626-255-1613,"7,479"
25598911,,126,126  S Manhattan Pl #5,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",779,$2.70,1956,1,"Community,Laundry Area",Yes,1+Year,Unfurnished,310-493-9895,"6,642"
25599089,Apartment,10812,10812  S Manhattan Pl ,Los Angeles,90047,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",630,$3.33,1948,1,In Kitchen,No,12 Months,Unfurnished,424-646-1108,"5,898"
25597853,Apartment,4308,4308 3/4  Leimert Blvd ,Los Angeles,90008,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",600,$3.50,2022,0,Community,No,1+Year,Unfurnished,562-888-0839,"5,159"
25597973,,7669,7669   Beeman Ave ,North Hollywood,91605,0,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",350,$6,2025,2,In Kitchen,Yes,1+Year,Unfurnished,310-467-5993,"6,049"
CV25225604MR,Apartment,1435,1435 1443  Laurel  ,POMONA,91768,2,1.00 (1 0 0 0),75,$300.00,20,"$2,150","$1,900","$2,150","1,100",$1.95,1953,1,"Community,Room",,Month-to-Month,Unfurnished,626-437-3371,"31,900"
25597213,Apartment,314,314  S Oxford Ave #7,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",850,$2.58,1963,1,In Unit,Yes,1+Year,Unfurnished,310-438-5885,"8,060"
SR25227448MR,Apartment,14823,14823   Gilmore  #106W,VAN NUYS,91411,1,1.00 (1 0 0 0),,$500.00,,"$2,195",$600,"$2,195",850,$2.58,1962,1,Community,,1-Year,Unfurnished,747-888-8507,"22,498"
SR25223121MR,Single Family,21714,21714   Dumetz  ,WOODLAND HILLS,91364,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",500,$4.40,2020,0,Room,,1-Year,Unfurnished,818-421-2328,"6,102"
OC25224621MR,Apartment,12415,12415   Dunrobin AVE #C,DOWNEY,90242,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",720,$3.06,1960,1,Community,No,1-Year,Unfurnished,714-655-5334,"5,688"
TR25227195MR,,216,216  N Dalton AVE #218,AZUSA,91702,2,1.00 (1 0 0 0),,$0.00,100,"$2,200","$2,200","$2,200",952,$2.31,1962,1,Inside,No,1-Year,Unfurnished,626-780-9156,"7,500"
TR25227429MR,Apartment,687,687   Karesh AVE #1,POMONA,91767,2,1.00 (1 0 0 0),,$350.00,,"$2,200","$2,200","$2,200",850,$2.59,1960,0,None,,1-Year,Unfurnished,714 631-3858,"7,214"
IG25226834MR,,7856,7856   Saint Clair  #B,NORTH HOLLYWOOD,91605,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",600,$3.67,2007,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,310-818-6554,"7,801"
GD25224431IT,Apartment,17931,17931   Devonshire ST #24,NORTHRIDGE,91325,2,2.00 (1 0 1 0),,$0.00,,"$2,200","$2,200","$2,200",975,$2.26,1963,1,Community,,1-Year,Unfurnished,818-437-2433,"25,596"
25599095,Apartment,1227,1227  S Holt Ave ,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,200","$2,000","$2,200",800,$2.75,1955,2,Community,Call,1+Year,Unfurnished,323-251-6733,"6,400"
25598447,,4121,4121   Santo Tomas DR #A,LOS ANGELES,90008,1,1.00 (1 0 0 0),,,,"$2,200","$1,500","$2,200","11,974",$0.18,1948,1,None,No,1-Year,Unfurnished,310-850-0345,"1,200"
25598987,Apartment,2801,2801   Sunset PL #330,Los Angeles,90005,0,1.00 (1 0 0 0),,,,"$2,202",$750,"$2,202",591,$3.73,2021,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
25597437,Single Family,2928,2928  S Halldale Ave ,Los Angeles,90018,2,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",,$0,,1,"Outside,Laundry Area",No,1+Year,Unfurnished,310-602-9583,"7,500"
SB25225776MR,Apartment,8041,8041   Redlands  #3,PLAYA DEL REY,90293,1,1.00 (1 0 0 0),,$500.00,,"$2,295","$2,295","$2,295",700,$3.28,1970,1,Room,,1-Year,Unfurnished,310-999-8066,"6,977"
PW25224630MR,Single Family,1553,1553  W 59th PL ,LOS ANGELES,90047,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,500","$2,300",900,$2.56,1981,0,None,,1-Year,Unfurnished,310.429.4984,"2,000"
PF25220847PF,Apartment,364,364 370 1/2 S Sierra Madre BLVD ,PASADENA,91107,1,1.00 (1 0 0 0),,$50.00,,"$2,300","$2,300","$2,300",650,$3.54,1946,0,Community,,1-Year,Unfurnished,323-376-6564,"10,921"
WS25225215MR,,125,125  W Norwood PL #B,SAN GABRIEL,91776,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",874,$2.63,1926,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,626-203-8966,"15,798"
25599035,,4244,4244   Duquesne Ave #7,Culver City,90232,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",650,$3.54,1964,1,"Community,In Carport",No,1+Year,Both,310-739-1638,"6,297"
25599233,Apartment,4832,4832  W 17Th St #2,Los Angeles,90019,2,1.00 (1 0 0 0),,$500.00,,"$2,300","$2,200","$2,300",625,$3.68,1964,1,"Laundry Area,Community",Yes,"1+Year,1-Year",Unfurnished,213-442-0211,"7,000"
25597975,,7669,7669   Beeman Ave ,North Hollywood,91605,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",450,$5.22,2025,2,In Kitchen,Yes,1+Year,Unfurnished,310-467-5993,"6,049"
SB25225646MR,Apartment,235,235   Belmont AVE #6,LONG BEACH,90803,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",700,$3.36,1955,0,Community,No,1-Year,Unfurnished,310-877-9896,"6,149"
25593157,Apartment,935,935  N Vista St #937 1/2,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",550,$4.35,1922,1,Laundry Area,Yes,1-Year,Unfurnished,310-207-2288,"6,160"
25595673,Townhouse,22525,22525   Del Valle St #c,Woodland Hills,91364,2,1.00 (1 0 0 0),,,50,"$2,400","$2,400","$2,400",,$0,1957,1,"In Kitchen,In Unit",Call,1+Year,Unfurnished,424-535-8333,"6,524"
25578689,,7035,7035   Woodley Ave #105,Van Nuys,91406,2,2.00 (2 0 0 0),,,,"$2,400","$2,400","$2,400",906,$2.65,1989,2,"In Unit,Inside,In Closet",Call,1-Year,Unfurnished,818-577-0476,"37,720"
GD25225813IT,Apartment,919,919  E Acacia AVE #C,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,400","$2,400",720,$3.33,1962,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-860-3177,"17,482"
TR25224890MR,Single Family,503,503   Whiteford  ,LA PUENTE,91744,2,1.00 (1 0 0 0),100,$200.00,,"$2,400","$2,400","$2,400",864,$2.78,1958,0,"Dryer,Dryer Included,Inside,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,6269912384,"6,020"
25599153,,7617,7617   Santa Monica Blvd #220,West Hollywood,90046,0,1.00 (1 0 0 0),,,,"$2,415",$500,"$2,415",447,$5.40,2024,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"31,069"
25597805,,414,414  E Dryden St #Unit 2,Glendale,91207,2,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",950,$2.58,1956,0,Community,Yes,"12 Months,1+Year,1-Year",Unfurnished,626-524-4810,"7,997"
25597475,,627,627  N Dillon St #409,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",599,$4.09,2024,1,In Unit,Yes,1+Year,Unfurnished,310-493-9895,"13,178"
TR25226655MR,Apartment,1194,1194   39th ST #7,LOS ANGELES,90037,2,1.00 (1 0 0 0),,$100.00,50,"$2,450","$2,450","$2,450",780,$3.14,1965,1,None,,1-Year,,626-523-1697,"11,021"
TR25227385MR,Condominium,645,645  W 9th ST #337,LOS ANGELES,90015,1,1.00 (1 0 0 0),,$250.00,100,"$2,450","$4,500","$2,450",910,$2.69,2006,1,"Electric Dryer Hookup,Hookup - Electric,In Closet,Washer,Washer Included",,1-Year,Unfurnished,626-242-4690,"74,720"
SB25225959MR,,2919,2919  W 235th  #4,TORRANCE,90505,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",950,$2.58,1964,1,Community,No,1-Year,Unfurnished,310-766-3195,"6,181"
25599145,,7617,7617   Santa Monica Blvd #317,West Hollywood,90046,0,1.00 (1 0 0 0),,,,"$2,465",$500,"$2,465",452,$5.45,2024,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"31,069"
PW25223286MR,,125,125 unit A  Bennett AVE ,LONG BEACH,90803,1,1.00 (1 0 0 0),,$500.00,,"$2,475","$2,475","$2,475",367,$6.74,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-673-2199,"5,500"
SR25225353MR,Apartment,11405,11405   Chandler BLVD #605,NORTH HOLLYWOOD,91601,1,1.00 (1 0 0 0),75,$75.00,,"$2,495","$2,495","$2,495",736,$3.39,2017,1,Laundry Area,,1-Year,Unfurnished,818-917-4730,"23,949"
25599251,,13347,13347   Friar Street  ,Valley Glen,91401,1,1.00 (0 1 0 0),,,,"$2,495","$2,495","$2,495",630,$3.96,1950,0,"Inside,Other,In Unit",Call,"Other,Renewal Options",Both,323-652-0800,"6,424"
IG25224537MR,Apartment,10845,10845   White St #5,SUN VALLEY,91352,2,1.00 (1 0 0 0),,$500.00,,"$2,495","$2,495","$2,495",880,$2.84,2025,0,None,,1-Year,Unfurnished,310-818-6554,"3,000"
25590159,,1535,1535  N Kingsley Dr ,Los Angeles,90027,2,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",720,$3.47,1958,0,"Inside,In Unit,Laundry Closet Stacked,In Kitchen",Call,1+Year,Unfurnished,310-944-8611,"6,860"
25597019,,527,527  S Barrington Ave #16,Los Angeles,90049,0,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",544,$4.59,1956,1,"In Unit,Laundry Closet Stacked",Yes,"1+Year,1-Year,12 Months",Unfurnished,913-645-4615,"15,461"
25596881,,22443,22443   Schoolcraft  ,West Hills,91307,2,1.00 (1 0 0 0),,,,"$2,499","$2,500","$2,499",590,$4.24,2025,0,Inside,Call,1+Year,Both,310-598-8529,"7,530"
25597171,Apartment,131,131  N Florence St ,Burbank,91505,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500","1,000",$2.50,,2,"Laundry Area,Outside",No,1+Year,Unfurnished,818-281-5301,"6,044"
25587165,,151,151  N Swall Dr #4,Beverly Hills,90211,0,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",,$0,1928,0,"In Kitchen,In Unit,Inside",No,1+Year,Unfurnished,310-801-1333,"5,765"
CV25225661MR,,1190,1190  S Thomas ST #A,POMONA,91766,2,1.00 (1 0 0 0),,$400.00,,"$2,500","$2,500","$2,500","1,004",$2.49,1993,2,Room,,1-Year,Unfurnished,909-510-9888,"4,801"
CV25225216MR,,1023,1023  E 22nd ST ,LOS ANGELES,90011,2,1.00 (1 0 0 0),,$0.00,1,"$2,500","$2,500","$2,500",700,$3.57,1928,1,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,626-523-5765,"5,998"
CV25172272MR,,5336,5336   Pal Mal AVE ,TEMPLE CITY,91780,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",800,$3.13,1938,1,Garage,No,1-Year,Unfurnished,626-733-6296,"15,805"
