MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
TR25145371MR,Apartment,11412,11412   Venice BLVD #3B,LOS ANGELES,90066,0,1.00 (1 0 0 0),,$0.00,,"$1,600","$1,600","$1,600",260,$6.15,1965,0,Community,No,1-Year,Unfurnished,909-974-9888,"2,499"
SR25144888MR,,3112,3112  W  Avenue #F,PALMDALE,93551,0,1.00 (1 0 0 0),,$500.00,100,"$1,650","$1,790","$1,650",450,$3.67,1993,0,Laundry Area,,1-Year,,818-523-4582,"117,193"
25558559,,233,233  N PARK VIEW ST #8,LOS ANGELES,90026,1,1.00 (1 0 0 0),,,,"$1,685","$1,715","$1,650",700,$2.36,1966,0,Laundry Area,Yes,1-Year,Unfurnished,213-447-3973,"7,441"
25559099,,747,747  S Curson Ave #4,Los Angeles,90036,1,1.00 (1 0 0 0),,,,"$1,750","$2,000","$1,750",450,$3.89,,1,Community,Call,1+Year,Unfurnished,424-214-0133,"4,616"
PW25129391MR,,1029,1029   Gladys Ave ,LONG BEACH,90804,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,750","$1,750",750,$2.33,1920,1,None,,1-Year,Unfurnished,562-301-0390,"6,501"
SR25145806MR,Single Family,14317,14317   Rayen ST ,PANORAMA CITY,91402,0,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,750","$1,750",350,$5,1955,2,None,No,1-Year,Unfurnished,661-678-3377,"7,989"
RS25139663MR,Condominium,230,230   Linden AVE #507,LONG BEACH,90802,1,1.00 (1 0 0 0),,$100.00,100,"$1,795","$1,795","$1,795",563,$3.19,1967,0,"Community,Laundry Area",,1-Year,Unfurnished,562-412-0405,"7,571"
25557471,,1716,1716   Locust Ave #3,Long Beach,90813,1,1.00 (1 0 0 0),,,,"$1,795","$1,795","$1,795",550,$3.26,1963,0,None,Yes,1-Year,Unfurnished,310-902-5103,"6,146"
CV25146712MR,Apartment,1321,1321  W 96th ST ,LOS ANGELES,90044,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",500,$3.60,2023,0,Community,No,1-Year,Unfurnished,626-255-3414,"6,506"
SB25145383MR,,713,713  W 14th ST #713,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,900","$1,800",580,$3.10,1931,1,Garage,,1-Year,Unfurnished,310-717-7277,"4,004"
WS25142276MR,Single Family,422,422  E Camino Real AVE ,ARCADIA,91006,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$3,600","$1,800",500,$3.60,1991,1,"Gas Dryer Hookup,Inside,Washer Hookup",No,1-Year,Unfurnished,626-203-8966,"15,196"
TR25144555MR,,18207,18207   Mescalero ST #1/2,ROWLAND HEIGHTS,91748,1,1.00 (1 0 0 0),,$300.00,,"$1,850","$2,625","$1,850",480,$3.85,1960,2,"Dryer,Dryer Included,Outside,Washer,Washer Included",,1-Year,Furnished,626-308-1002,"1,200"
TR25145165MR,Single Family,153,153  S Muscatel AVE ,SAN GABRIEL,91776,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",400,$4.63,1922,1,Outside,,1-Year,Unfurnished,310-739-6457,"6,242"
P1-22968PF,Apartment,6211,6211   10th AVE #10,LOS ANGELES,90043,1,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,895","$1,895",600,$3.16,1957,0,"Community,Laundry Area,Room",,1-Year,Unfurnished,,"11,380"
CV25143997MR,,14449,14449   Palmrose AVE #B,BALDWIN PARK,91706,1,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,850","$1,895",500,$3.79,1962,1,None,No,1-Year,Unfurnished,626-629-8727,"11,497"
AR25144326MR,Apartment,1141,1141   Pine ST #11,SOUTH PASADENA,91030,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",800,$2.44,1964,1,"Laundry Area,Room",No,1-Year,Unfurnished,626-822-1491,"11,956"
25558679,,536,536   Manhattan Pl #412,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",680,$2.87,1986,1,"Community,Laundry Area",No,1+Year,Unfurnished,213-705-1111,"27,000"
AR25143717MR,Loft,448,448   Linwood AVE #1,MONROVIA,91016,0,1.00 (1 0 0 0),,$0.00,50,"$1,980","$1,980","$1,980",232,$8.53,2025,0,Inside,,"1-Year,Negotiable",Furnished,626-589-9835,"7,106"
25558131,Apartment,1037,1037   Dewey Ave #210,Los Angeles,90006,1,1.00 (1 0 0 0),,,,"$1,989","$1,989","$1,989",520,$3.83,2025,1,In Unit,Yes,1+Year,Unfurnished,310-866-9978,"17,744"
25558097,Apartment,7035,7035   Woodley Ave #218,Van Nuys,91406,1,1.00 (1 0 0 0),,,,"$1,790","$1,990","$1,990",608,$3.27,1989,0,"In Unit,Inside",Call,1+Year,Both,424-333-6959,"37,720"
25558899,,5468,5468   Blackwelder St ##8,Los Angeles,90016,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",700,$2.85,1958,1,Community,Call,1-Year,Furnished,323-376-0878,"9,605"
SR25142609MR,Condominium,12830,12830   Burbank BLVD #320,VALLEY VILLAGE,91607,1,1.00 (1 0 0 0),,$0.00,,"$1,999","$1,999","$1,999",785,$2.55,1970,1,Community,,1-Year,Unfurnished,818-569-9947,"56,262"
SR25144185MR,Single Family,10918,10918   White Oak AVE ,GRANADA HILLS,91344,1,1.00 (0 1 0 0),,$500.00,75,"$2,000","$2,000","$2,000",400,$5,1957,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-967-9626,"6,999"
P1-22944PF,,438,438  S Fremont AVE #C,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",604,$3.31,1946,1,"Gas Dryer Hookup,Room,Washer Hookup",No,1-Year,Unfurnished,(626) 487-4727,"7,387"
WS25141812MR,Single Family,322,322  N Carmelo AVE ,PASADENA,91107,3,2.00 (2 0 0 0),,"$1,000.00",,"$2,000","$4,000","$2,000","1,452",$1.38,1918,3,"Room,Washer,Washer Included",,Other,Unfurnished,626-377-2369,"12,122"
25559097,,4315,4315   Globe Ave #Studio,Culver City,90230,0,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",350,$5.71,1926,1,None,No,1+Year,Unfurnished,310-738-3395,"6,188"
CV25144974MR,Apartment,1470,1470   3rd ST #2,LA VERNE,91750,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",587,$3.41,2024,0,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,,587
CV25143046MR,,660,660   E 6Th ST ,AZUSA,91702,2,2.00 (1 0 1 0),,$0.00,,"$2,000","$2,000","$2,000",800,$2.50,1963,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,,"5,993"
GD25142277IT,Single Family,13144,13144   Yerba ST ,NORTH HOLLYWOOD,91605,1,1.00 (1 0 0 0),,$500.00,,"$2,000","$2,000","$2,000",374,$5.35,2022,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,818-644-0554,"7,502"
P1-22965PF,Condominium,125,125  S Sierra Madre BLVD #207,PASADENA,,1,2.00 (1 0 1 0),,"$1,000.00",100,"$2,035","$4,070","$2,035",887,$2.29,1972,2,"Community,Laundry Area",,1-Year,Unfurnished,(818) 282-2816,"31,961"
25557657,,701,701  S Kingsley Dr #403,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,050","$2,050","$2,050",,$0,1987,1,Community,Call,1+Year,Unfurnished,213-999-4345,"7,590"
25558687,,5811,5811   Harold Way  #2,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$2,095","$2,095","$2,095",600,$3.49,,1,Community,No,1+Year,Unfurnished,747-294-6124,"8,749"
25558581,,1095,1095  W 39th St #44,Los Angeles,90037,2,1.00 (1 0 0 0),,,,"$2,095","$2,095","$2,095",0,$0,1964,1,"Laundry Area,Community",Call,1+Year,Unfurnished,323-578-8423,"22,160"
25557081,,2635,2635  W Imperial Hwy #5,Inglewood,90303,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,100",600,$3.50,1956,0,None,No,"1-Year,1+Year",Unfurnished,310-905-7228,"6,544"
SB25145878MR,Condominium,23302,23302   Sesame ST #15C,TORRANCE,90502,1,1.00 (1 0 0 0),,$0.00,100,"$2,100","$2,100","$2,100",593,$3.54,1973,1,Community,No,1-Year,Unfurnished,310-941-5050,"313,311"
SR25146129MR,,14820,14820   Aztec ST ,SYLMAR,91342,1,1.00 (1 0 0 0),,$300.00,50,"$2,100","$2,100","$2,100",600,$3.50,1956,0,None,No,1-Year,Unfurnished,818-606-1533,"9,351"
P1-22984PF,,112,112  N Berkeley AVE ,PASADENA,,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",604,$3.56,1940,2,"Gas Dryer Hookup,Room,Washer Hookup",,1-Year,Unfurnished,(626) 660-7185,"5,659"
PW25144841MR,Apartment,1432,1432   Cherry  #C,LONG BEACH,90813,2,1.00 (1 0 0 0),,$500.00,100,"$2,150","$3,000","$2,150",820,$2.62,1923,2,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,562-824-2830,"7,231"
PW25143710MR,,45408,45408   Corkwood Avenue ,LANCASTER,93534,2,1.00 (1 0 0 0),,$0.00,50,"$2,200","$2,200","$2,200",800,$2.75,1957,2,"Electric Dryer Hookup,Hookup - Electric",,1-Year,Unfurnished,,"6,024"
PW25106963MR,Apartment,1000,1000  E 1st ST #1006,LONG BEACH,90802,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",882,$2.49,1919,0,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,,"5,004"
SR25146718MR,Single Family,409,409  W Harvard ST #B,GLENDALE,91205,2,1.00 (1 0 0 0),,$300.00,50,"$2,200","$2,200","$2,200",850,$2.59,1920,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,,"6,400"
25558595,,1340,1340  S Hill St #614,Los Angeles,90015,0,1.00 (1 0 0 0),,,,"$2,205","$1,000","$2,205",396,$5.57,,0,In Unit,Call,Other,Unfurnished,833-525-3273,"54,220"
SR25145791MR,Single Family,6962,6962   Shoshone AVE ,LAKE BALBOA,91406,1,1.00 (1 0 0 0),,$500.00,,"$2,250","$2,250","$2,250",500,$4.50,1949,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-439-3602,"8,530"
25558287,,687,687  S Hobart BLVD #310,LOS ANGELES,90005,0,1.00 (1 0 0 0),,,,"$2,286",$500,"$2,286",435,$5.26,2018,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
25558561,,3647,3647   Jasmine Ave #103,Los Angeles,90034,1,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",660,$3.48,1990,0,Community,No,1+Year,Unfurnished,310-770-7770,"14,946"
25559061,,3363,3363  N Andrita St #5,Los Angeles,90065,1,1.00 (1 0 0 0),,$500.00,,"$2,295","$2,495","$2,295",,$0,1942,1,In Unit,Yes,1+Year,Unfurnished,323-739-2029,"20,802"
PW25143921MR,Apartment,3310,3310  E Ransom ST #2,LONG BEACH,90804,2,1.00 (1 0 0 0),,$500.00,,"$2,295","$2,295","$2,295","3,692",$0.62,1922,1,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Furnished,562-217-7646,"6,751"
25558745,,10568,10568   Promenade Gateway  #526,El Monte,91731,0,1.00 (1 0 0 0),,,,"$2,297","$1,000","$2,297",558,$4.12,2023,1,In Unit,Call,1+Year,Unfurnished,833-525-3273,"105,683"
AR25141918MR,Condominium,300,300  S Prospectors RD #35,DIAMOND BAR,91765,1,1.00 (1 0 0 0),,$500.00,200,"$2,300","$2,300","$2,300",827,$2.78,1979,1,Inside,,1-Year,Unfurnished,626-590-8427,"255,217"
CV25103173MR,Apartment,1466,1466   3rd ST ,LA VERNE,91750,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",775,$2.97,1972,0,"In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Unfurnished,,775
25558271,,4401,4401   Sepulveda Blvd #207,Sherman Oaks,91403,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",690,$3.33,1988,2,Community,Call,1+Year,Unfurnished,323-205-7399,"18,390"
SB25145056MR,Apartment,1056,1056  W 165TH PL #3,GARDENA,90247,2,2.00 (2 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",900,$2.56,1989,2,In Kitchen,No,1-Year,Unfurnished,310-897-8256,"5,287"
SR25145529MR,Apartment,5255,5255   Satsuma AVE #7,NORTH HOLLYWOOD,91601,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",843,$2.73,1963,2,Community,No,1-Year,Unfurnished,818-621-5174,"8,099"
25558233,,687,687  S Hobart BLVD #301,LOS ANGELES,90005,0,1.00 (1 0 0 0),,,,"$2,307",$500,"$2,307",435,$5.30,2018,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
25558825,,1700,1700   Fasana Rd #260,Duarte,91010,0,1.00 (1 0 0 0),,,,"$2,342",$500,"$2,342",529,$4.43,2022,1,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
25558747,,10568,10568   Promenade Gateway  #426,El Monte,91731,0,1.00 (1 0 0 0),,,,"$2,348","$1,000","$2,348",558,$4.21,2023,1,In Unit,Call,1+Year,Unfurnished,833-525-3273,"105,683"
25558043,,1620,1620   Brockton Ave #15,Los Angeles,90025,2,2.00 (1 0 1 0),,,,"$2,350","$2,350","$2,350",750,$3.13,1962,1,Community,No,12 Months,Unfurnished,310-600-6365,"14,720"
25557685,Condominium,7777,7777  W 91st St #E2137,Playa Del Rey,90293,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",722,$3.25,1971,2,"Community,Room",Call,"1+Year,1-Year,12 Months",Unfurnished,424-405-0237,"311,788"
25558767,,10568,10568   Promenade Gateway  #541,El Monte,91731,0,1.00 (1 0 0 0),,,,"$2,373","$1,000","$2,373",558,$4.25,2023,1,In Unit,Call,1+Year,Unfurnished,833-525-3273,"105,683"
25557811,Apartment,137,137  S Crescent Dr #9,Beverly Hills,90212,1,1.00 (1 0 0 0),,,,"$2,393","$2,393","$2,393",650,$3.68,1941,0,"Outside,In Carport,Community",Call,"1+Year,Negotiable",Both,310-709-5799,"6,072"
IG25144224MR,Apartment,1669,1669  N Hollywood WAY ,BURBANK,91505,1,1.00 (1 0 0 0),,$0.00,,"$2,395","$2,395","$2,395",520,$4.61,1947,0,Washer Hookup,No,1-Year,Unfurnished,213-703-5309,"6,395"
SB25142505MR,Apartment,20917,20917   Amie AVE #4,TORRANCE,90503,2,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,395","$2,395",743,$3.22,1962,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"35,933"
PW25145352MR,,3709,3709   Cherry AVE ,LONG BEACH,90807,1,1.00 (1 0 0 0),,$300.00,,"$2,400","$1,600","$2,400","1,168",$2.05,1945,0,Laundry Area,,1-Year,Unfurnished,562-243-0490,"6,322"
PW25142705MR,,455,455 1/2 S Soto ST ,LOS ANGELES,90033,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,150","$2,400",800,$3,1922,0,Laundry Area,No,1-Year,Unfurnished,818-464-5707,"5,583"
SR25141255MR,Single Family,16939,16939   Marlin PL ,LAKE BALBOA,91406,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",600,$4,2024,0,In Closet,No,1-Year,Unfurnished,818-635-5102,"6,420"
SR25144868MR,Single Family,10410,10410   Mountair AVE #B,TUJUNGA,91042,1,1.00 (1 0 0 0),,$500.00,,"$2,400","$3,600","$2,400",468,$5.13,1954,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-581-6608,"9,562"
SR25142999MR,Apartment,18556,18556   Community ST #3,NORTHRIDGE,91324,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",925,$2.59,1960,1,"Community,Other,Room",No,1-Year,Unfurnished,818-335-1239,"7,858"
WS25142549MR,Condominium,2115,2115  E Aroma DR ,WEST COVINA,91791,2,1.00 (1 0 0 0),50,$0.00,10,"$2,400","$2,400","$2,400",968,$2.48,1973,0,Inside,No,1-Year,Unfurnished,626-898-2638,"478,537"
CV25139873MR,Condominium,210,210  N Monterey ST #211,ALHAMBRA,91801,1,2.00 (2 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",870,$2.76,2015,0,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,In Closet,Inside,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,909-225-5168,"34,567"
25553755,,2594,2594   Amherst Ave  ,Los Angeles,90405,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",675,$3.56,,1,None,Call,1+Year,Unfurnished,310-710-9547,"6,509"
25558837,,1700,1700   Fasana Rd #255,Duarte,91010,0,1.00 (1 0 0 0),,,,"$2,409",$500,"$2,409",529,$4.55,2022,1,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
25558603,,1340,1340  S Hill St #339,Los Angeles,90015,0,1.00 (1 0 0 0),,,,"$2,410","$1,000","$2,410",511,$4.72,,0,In Unit,Call,Other,Unfurnished,833-525-3273,"54,220"
CV25146760MR,Apartment,501,501  W Foothill BLVD #205,CLAREMONT,91711,2,1.00 (1 0 0 0),,$0.00,,"$2,436","$2,013","$2,436",960,$2.54,2023,0,Inside,No,1-Year,Unfurnished,909-917-8129,"78,994"
25558663,,543,543  S Chicago St ,Los Angeles,90033,1,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",826,$2.97,1923,1,In Kitchen,Yes,"1+Year,1-Year",Unfurnished,310-795-1804,"7,343"
SB25145432MR,Single Family,10901,10901   Inez ST #A,WHITTIER,90605,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$3,800","$2,450",625,$3.92,2025,0,"Electric Dryer Hookup,Hookup - Electric,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",,1-Year,Unfurnished,310-717-7277,"20,394"
SB25145512MR,Single Family,10903,10903   Inez ST #A,WHITTIER,90605,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$3,800","$2,450",625,$3.92,2025,0,"Electric Dryer Hookup,Hookup - Electric,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",,1-Year,Unfurnished,310-717-7277,"20,394"
SB25145569MR,Apartment,612,612  N Sycamore AVE #5,LOS ANGELES,90036,1,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",720,$3.40,1957,0,Laundry Area,,"1+Year,1-Year",Unfurnished,949-662-8805,720
25558485,Apartment,4441,4441   Tujunga Ave #3,North Hollywood,91602,2,1.00 (1 0 0 0),,,,"$2,490","$2,490","$2,490",900,$2.77,1946,1,Community,Call,"1-Year,1+Year",Unfurnished,310-699-5559,"5,437"
CV25145468MR,,43709,43709   Lake Hughes  ,LAKE HUGHES,93532,3,2.00 (2 0 0 0),,$500.00,100,"$2,495","$4,000","$2,495","1,100",$2.27,2005,0,"Electric Dryer Hookup,Hookup - Electric,Inside,Room,Washer Hookup",,Negotiable,Unfurnished,310-901-3318,"20,000"
25556511,,3011,3011   Santa Monica Blvd #B,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",750,$3.33,1953,1,None,Call,1+Year,Unfurnished,424-704-3373,"7,189"
25558331,,1739,1739   252nd St ,Lomita,90717,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",600,$4.16,,1,In Unit,Yes,1+Year,Unfurnished,310-691-6199,0
SR25143639MR,Condominium,24595,24595   Town Center DR #3408,VALENCIA,91355,1,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495",740,$3.37,2003,1,"Dryer,Dryer Included,Room,Washer,Washer Included",,1-Year,Unfurnished,818-517-0645,"81,684"
SR25146175MR,Townhouse,44200,44200   Kingtree AVE #27,LANCASTER,93534,2,2.00 (2 0 0 0),,$250.00,50,"$2,495","$2,495","$2,495","1,172",$2.13,1980,2,"Dryer,Dryer Included,Room,Washer,Washer Included",,1-Year,Unfurnished,818-383-7634,"161,310"
SR25145482MR,,18841,18841   Collins ST ,TARZANA,91356,0,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",330,$7.58,2025,0,"Gas Dryer Hookup,In Closet,In Kitchen,Inside,Washer,Washer Included",Yes,"1-Year,Month-to-Month,Other",Unfurnished,818-538-9823,"6,213"
SB25144818MR,Apartment,1032,1032  S Normandie AVE #202,LOS ANGELES,90006,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",700,$3.57,1963,1,Community,,1-Year,Unfurnished,310-528-4860,"17,724"
PW25143395MR,Single Family,5913,5913   Overhill DR ,LOS ANGELES,90043,2,1.00 (1 0 0 0),,$0.00,,"$2,500",$0,"$2,500","1,200",$2.08,1947,1,Washer Hookup,No,1-Year,Furnished,,"5,999"
IN25144364MR,,12706,12706   Doty AVE #C,HAWTHORNE,90250,2,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500","2,155",$1.16,1941,1,None,No,1-Year,Unfurnished,213-820-1511,"6,751"
25557779,,3212,3212   De Witt Dr ,Los Angeles,90068,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500","2,130",$1.17,1940,0,Community,Call,1+Year,Unfurnished,310-357-3166,"2,796"
25556691,,18444,18444   Collins St #14,Tarzana,91356,2,2.00 (1 1 0 0),,,,"$2,500","$2,500","$2,500",,$0,,1,Community,Call,1+Year,Unfurnished,818-648-0519,"20,037"
25549861,Condominium,877,877   Francisco St #1819,Los Angeles,90017,0,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",544,$4.60,2017,1,Laundry Closet Stacked,Yes,1+Year,Unfurnished,213-675-4472,"128,921"
GD25140813IT,Condominium,409,409   Burchett ST #318,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",630,$3.97,1974,1,Laundry Area,,1-Year,Unfurnished,8189009121,"30,697"
25559425,,9216,9216   Beverly Blvd ,Beverly Hills,90210,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",750,$3.33,1949,1,Community,No,1+Year,Unfurnished,424-279-3070,"13,144"
25558307,,687,687  S Hobart BLVD #748,LOS ANGELES,90005,0,1.00 (1 0 0 0),,,,"$2,502",$500,"$2,502",397,$6.30,2018,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
25557709,Apartment,701,701  S Kingsley Dr #102,Los Angeles,90005,2,2.00 (2 0 0 0),,,,"$2,550","$2,600","$2,550",,$0,1987,1,Community,Call,1+Year,Unfurnished,213-999-4345,"7,590"
25559113,,3315,3315   Caroline Ave ,Culver City,90232,1,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",750,$3.40,1952,2,Laundry Area,Call,1-Year,Unfurnished,310-995-8658,"5,578"
GD25143781IT,Condominium,365,365   Burchett ST #110,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$2,550","$2,550","$2,550",642,$3.97,1973,1,Laundry Area,Yes,1-Year,Unfurnished,818-919-5685,"32,366"
25558597,,1340,1340  S Hill St #213,Los Angeles,90015,0,1.00 (1 0 0 0),,,,"$2,565","$1,000","$2,565",511,$5.02,,0,In Unit,Call,Other,Unfurnished,833-525-3273,"54,220"
25558599,,1340,1340  S Hill St #214,Los Angeles,90015,0,1.00 (1 0 0 0),,,,"$2,565","$1,000","$2,565",511,$5.02,,0,In Unit,Call,Other,Unfurnished,833-525-3273,"54,220"
25558621,,1340,1340  S Hill St #216,Los Angeles,90015,0,1.00 (1 0 0 0),,,,"$2,565","$1,000","$2,565",511,$5.02,,0,In Unit,Call,Other,Unfurnished,833-525-3273,"54,220"
25556975,,7742,7742   Redlands Street #D2044,PLAYA DEL REY,90293,1,1.00 (1 0 0 0),,,,"$2,580","$5,160","$2,580",612,$4.22,1971,1,Community,Call,1+Year,Unfurnished,800-804-9132,"177,094"
SR25144880MR,Single Family,3112,3112  W Avenue N  #B,PALMDALE,93551,2,1.00 (1 0 0 0),,$500.00,100,"$2,580","$2,690","$2,580",890,$2.90,1993,0,In Kitchen,,1-Year,,818-523-4582,"117,193"
