MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
PF25135157PF,Apartment,1244,1244   1/4 87th  #1/4,LOS ANGELES,90044,1,1.00 (1 0 0 0),,$0.00,,"$1,700","$1,700","$1,700",590,$2.88,1922,0,None,No,1-Year,Unfurnished,,"6,088"
GD25134690IT,Apartment,16226,16226   Vanowen ST #101,VAN NUYS,91406,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,600","$1,750",526,$3.33,1985,1,Community,No,1-Year,Unfurnished,818-437-2433,"16,704"
GD25134695IT,Apartment,16226,16226   Vanowen ST #201,VAN NUYS,91406,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,600","$1,750",526,$3.33,1985,1,Community,No,1-Year,Unfurnished,818-437-2433,"16,704"
WS25134905MR,Apartment,738,738  S Stoneman AVE ,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,750","$1,750",500,$3.50,1957,1,Laundry Area,No,1-Year,Unfurnished,626-487-4396,"9,741"
25552459,Apartment,10438,10438   Santa Monica Blvd #5,Los Angeles,90025,0,1.00 (1 0 0 0),,,,"$1,795","$1,795","$1,795",300,$5.98,1949,0,None,Call,1-Year,Unfurnished,213-713-0372,"5,111"
25553321,Apartment,121,121  N Swall Dr #4,Beverly Hills,90211,0,1.00 (1 0 0 0),,,,"$1,799","$1,799","$1,799",500,$3.60,1930,0,Community,Yes,"1+Year,12 Months,24 Months",Unfurnished,323-284-5979,"5,768"
25553363,,3600,3600   Bagley  ##107,Los Angeles,90034,0,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",,$0,,1,Community,No,1+Year,Furnished,310-866-7288,"45,000"
PW25095961MR,Single Family,1089,1089  E Columbia AVE ,POMONA,91767,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",400,$4.50,1955,0,None,,Other,Unfurnished,818-402-9157,"6,435"
PW25129995MR,Apartment,5294,5294  E Division ST ,LONG BEACH,90803,0,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",339,$5.31,1952,0,Laundry Area,No,Month-to-Month,Unfurnished,305-433-3300,"3,485"
PW25130033MR,Apartment,12119,12119   Kalnor  #A,NORWALK,90650,1,1.00 (0 1 0 0),,$0.00,125,"$1,800","$1,800","$1,800",330,$5.45,2024,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,714-926-7834,700
25551125,,222,222   N Alvarado  #208,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$1,830","$2,195","$1,830",,$0,,1,In Unit,Call,1+Year,Unfurnished,323-907-0749,"5,000"
25552195,Apartment,843,843   Huntley Dr #3/4,West Hollywood,90069,0,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",,$0,,0,None,No,1+Year,Furnished,310-279-9486,500
GD25133245IT,Single Family,8170,8170   Calvin AVE ,RESEDA,91335,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",450,$4.11,1955,0,Laundry Area,No,1-Year,Unfurnished,818-281-8812,"9,761"
SB25130379MR,Apartment,13535,13535   Yukon AVE #44,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",641,$2.89,1985,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"38,068"
SB25134132MR,Apartment,553,553   Hyde Park PL #3,INGLEWOOD,90302,1,1.00 (1 0 0 0),,$0.00,25,"$1,850","$1,850","$1,850",540,$3.43,1966,1,Laundry Area,No,1-Year,Unfurnished,310-904-2701,"6,006"
SR25131927MR,Apartment,21024,21024   Hemmingway ST ,CANOGA PARK,91304,1,1.00 (1 0 0 0),,$500.00,,"$1,850","$1,850","$1,850",600,$3.08,1958,0,None,,"1-Year,Month-to-Month,Negotiable",Unfurnished,818-451-6720,"7,510"
25552527,,335,335 B W REGENT ST ,INGLEWOOD,90301,1,1.00 (1 0 0 0),,,,"$1,875","$1,875","$1,875",528,$3.55,1925,1,In Unit,Call,1+Year,Unfurnished,310-383-6970,"7,251"
SB25131163MR,Condominium,785,785  W 19th ST #10,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$500.00,,"$1,900","$1,900","$1,900",594,$3.20,1978,1,"Community,Room",,1-Year,Unfurnished,310-866-7598,"8,893"
PW25130960MR,Condominium,1490,1490  W Lambert RD #326,LA HABRA,90631,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",640,$2.97,1971,1,Community,No,1-Year,Unfurnished,714-425-5975,0
PW25133746MR,Condominium,617,617   Cedar AVE #8,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",549,$3.46,1955,0,None,,"1-Year,Month-to-Month",Unfurnished,,"7,504"
TR25131856MR,Apartment,16102,16102   Cornuta AVE ,BELLFLOWER,90706,1,1.00 (1 0 0 0),,$500.00,,"$1,900","$1,900","$1,900",528,$3.60,1956,1,Community,,1-Year,Unfurnished,909-728-7888,600
SB25131758MR,Apartment,4777,4777  W 132nd ST #22,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$0.00,,"$1,928","$1,928","$1,928",600,$3.21,1971,2,Community,No,1-Year,Unfurnished,5172313129,"12,007"
SR25133567MR,Single Family,17537,17537   Tuba  ,NORTHRIDGE,91325,1,1.00 (1 0 0 0),,$200.00,,"$1,950","$1,950","$1,950",520,$3.75,1957,0,None,,1-Year,Unfurnished,818-699-3922,"10,800"
25552025,Loft,460,460  S Spring St #908,Los Angeles,90013,0,1.00 (1 0 0 0),,$600.00,150,"$1,950","$1,950","$1,950",600,$3.25,1912,0,"In Unit,Inside,In Closet",Yes,12 Months,Unfurnished,310-869-2655,"30,796"
25549261,,536,536   Manhattan Pl #426,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",600,$3.25,1986,1,"Community,Laundry Area",No,1+Year,Unfurnished,213-705-1111,"27,000"
PV25133784MR,Apartment,1021,1021  S Meyler ST ,SAN PEDRO,90731,1,1.00 (1 0 0 0),150,$500.00,,"$1,950","$1,950","$1,950",600,$3.25,1925,0,Community,,Month-to-Month,Unfurnished,310-753-6796,"9,376"
WS25133930MR,Condominium,23641,23641   Golden Springs DR #C20,DIAMOND BAR,91765,2,1.00 (1 0 0 0),,$0.00,,"$1,980","$1,980","$1,980",768,$2.58,1974,0,Community,No,1-Year,Unfurnished,657-363-7360,"276,257"
PV25131346MR,Apartment,21006,21006   Henrietta  #H,TORRANCE,90503,1,1.00 (1 0 0 0),,$100.00,,"$1,990","$1,990","$1,990",512,$3.89,1948,3,Community,,1-Year,Unfurnished,,"7,686"
25553407,Apartment,1111,1111   Orizaba Ave #A,Long Beach,90804,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",900,$2.22,1924,0,"In Unit,Inside,In Living Room,Laundry Closet Stacked,Room,In Closet",Yes,1-Year,Unfurnished,310-902-5103,"6,354"
25551303,,4623,4623   Wesley Ave ,Los Angeles,90037,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",550,$3.63,1923,0,Other,Yes,1+Year,Unfurnished,570-294-5701,"7,503"
25551389,,223,223   Lake Shore Ter ##223.5,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",650,$3.07,1924,1,Other,Yes,1+Year,Unfurnished,570-294-5701,"4,773"
25551733,Apartment,1408,1408  N Mansfield Ave ,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",740,$2.70,,1,Community,Call,"1+Year,12 Months",Unfurnished,323-443-6005,0
25551863,,6835,6835   Lubao Ave ,Winnetka,91306,1,1.00 (0 1 0 0),,,,"$1,995","$1,995","$1,995",,$0,,0,In Unit,No,1+Year,Unfurnished,213-923-0931,"8,300"
GD25131545IT,,1832,1832  N Alexandria AVE ,LOS ANGELES,90027,2,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",540,$3.70,1921,1,Inside,,1-Year,Unfurnished,,"7,311"
GD25131551IT,,1832,1832 1/2 N Alexandria AVE ,LOS ANGELES,90027,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",540,$3.70,1921,1,Inside,,1-Year,Unfurnished,,"7,311"
WS25130288MR,Condominium,330,330  N Chapel AVE #218,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,50,"$2,000","$2,000","$2,000",739,$2.71,1973,2,Community,No,1-Year,Unfurnished,626-863-5991,"40,075"
WS25130724MR,,45,45  W Washington BLVD ,PASADENA,91103,1,1.00 (0 1 0 0),,$300.00,,"$2,000","$2,000","$2,000",550,$3.64,1947,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,626-202-7093,"6,001"
WS25132959MR,Apartment,3336,3336   Maxson RD ,EL MONTE,91732,1,1.00 (1 0 0 0),,$800.00,100,"$2,000","$2,000","$2,000",780,$2.56,1935,2,Outside,,1-Year,Unfurnished,626-400-0084,780
TR25134911MR,Condominium,17038,"17038   Colima Road,  #144",HACIENDA HEIGHTS,91745,1,1.00 (1 0 0 0),,$0.00,100,"$2,000","$2,000","$2,000",612,$3.27,1979,0,"In Kitchen,Laundry Area",No,1-Year,Unfurnished,626-786-3336,0
25551387,,320,320  S Ardmore Ave #336,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$2,050","$2,050","$2,050",566,$3.62,1973,1,Community,Call,1+Year,Unfurnished,323-633-8077,"43,946"
BB25134183MR,Apartment,6438,6438   Mammoth AVE ,VAN NUYS,91401,1,1.00 (1 0 0 0),,$0.00,,"$2,088","$2,000","$2,088","4,504",$0.46,1963,0,Laundry Area,,"1+Year,1-Year,Month-to-Month,Negotiable,Other",Unfurnished,310-766-7342,"8,262"
AR25132253MR,,2513,2513  E 11th ST ,LONG BEACH,90804,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",560,$3.75,1924,0,Inside,,1-Year,Unfurnished,626-205-8710,"2,661"
CV25133699MR,Condominium,23653,23653   Golden Springs DR #D11,DIAMOND BAR,91765,2,1.00 (1 0 0 0),,$500.00,25,"$2,100","$2,100","$2,100",807,$2.60,1974,1,Community,No,"1-Year,Negotiable",Unfurnished,626-629-8727,"276,257"
25551447,Apartment,1434,1434   Princeton St  #B,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$1,995","$1,950","$2,100",650,$3.23,1960,0,"Laundry Area,Outside",Call,12 Months,Unfurnished,310-902-0303,"6,536"
25550139,,4100,4100  W 1st St #203,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",703,$2.99,1963,1,Community,Yes,1+Year,Unfurnished,310-493-9895,"8,926"
SR25132111MR,Single Family,22326,22326   Gilmore Street ,WOODLAND HILLS,91367,0,1.00 (1 0 0 0),2100,$0.00,,"$2,100","$2,100","$2,100",384,$5.47,2023,0,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,"1-Year,Negotiable",Unfurnished,310-927-3932,"7,499"
25552231,,1603,1603  W 224th St #19,Torrance,90501,1,1.00 (1 0 0 0),,,,"$2,147","$2,147","$2,147",,$0,1980,0,Community,Call,1+Year,Unfurnished,310-710-0601,"16,204"
25551547,,2149,2149   Glendon AVE ,LOS ANGELES,90025,1,1.00 (0 1 0 0),,,,"$2,150","$4,300","$2,150",,$0,,0,"Inside,In Unit,Laundry Area",No,1+Year,Unfurnished,310-801-2641,0
25551393,,5329,5329   Vantage Ave #6,Valley Village,91607,1,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",800,$2.69,,1,Community,Call,"1+Year,12 Months",Unfurnished,323-443-6005,0
PW25131654MR,Condominium,3301,3301   Pasadena AVE ,LONG BEACH,90807,1,1.00 (1 0 0 0),,$500.00,,"$2,160","$2,160","$2,160",629,$3.43,1980,1,"Gas Or Electric Dryer Hookup,In Closet",,1-Year,Unfurnished,949 566-5818,"33,675"
WS25133885MR,,214,214  S Hoover ST ,LOS ANGELES,90004,1,1.00 (1 0 0 0),,$500.00,,"$2,180","$2,000","$2,180","3,700",$0.59,1916,1,Room,,1-Year,Unfurnished,626-487-4623,"4,779"
SB25133258MR,Apartment,3656,3656   Garnet ST #236,TORRANCE,90503,1,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195",772,$2.84,1969,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"81,808"
25551315,,252,252  S New Hampshire  #3,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",725,$3.03,,1,Community,Call,"1+Year,12 Months",Unfurnished,323-443-6005,0
AR25130963MR,Apartment,936,936  W Duarte RD #A,ARCADIA,91007,2,2.00 (1 0 1 0),,$0.00,,"$2,195","$2,195","$2,195",900,$2.44,1962,2,Laundry Area,No,1-Year,Unfurnished,626-592-0897,"19,350"
BB25134561MR,,10709,10709   Sherman PL #10711,SUN VALLEY,91352,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200","2,250",$0.98,1947,2,Community,,1-Year,Unfurnished,310-502-3686,"7,799"
BB25134678MR,,10709,10709   Sherman PL #10713,SUN VALLEY,91352,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200","2,250",$0.98,1947,2,Community,,1-Year,Unfurnished,310-502-3686,"7,799"
25552919,,10918,10918   Camarillo St #102,North Hollywood,91602,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",734,$3.00,2025,1,In Unit,Yes,1+Year,Unfurnished,424-279-3312,0
OC25131109MR,Single Family,2038,2038   W 73rd St ,LOS ANGELES,90047,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200","1,000",$2.20,1915,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,714-317-5064,"5,786"
P1-22749PF,,851,851  W Crestwood ST #C,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",800,$2.75,1964,1,"Electric Dryer Hookup,Gas Dryer Hookup,Hookup - Electric,In Kitchen,Inside,Washer Hookup",No,1-Year,Unfurnished,(626) 324-9448,"4,801"
25549095,,400,400  S La Fayette Park Pl #306,Los Angeles,90057,1,2.00 (2 0 0 0),,,,"$2,200","$3,500","$2,200",897,$2.45,1970,1,Community,Yes,1+Year,Unfurnished,213-718-7766,"28,383"
225002911VC,,16430,16430   Clymer ST ,GRANADA HILLS,91344,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",500,$4.40,1957,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",Yes,,Unfurnished,,"8,245"
25542061,,1124,1124   San Rafael Ave #1,Glendale,91202,2,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",800,$2.75,1953,1,"Laundry Area,Community",No,1-Year,Unfurnished,833-832-6770,"8,665"
25550385,,1233,1233   Tamarind Ave #3,Los Angeles,90038,2,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",652,$3.37,1982,1,In Unit,No,1+Year,Unfurnished,213-858-2509,"6,486"
25551951,,15011,15011   Hartsook St ,Sherman Oaks,91403,1,1.00 (1 0 0 0),,,,"$2,200","$3,300","$2,200",450,$4.89,,1,In Unit,Call,1+Year,Unfurnished,310-922-6573,"6,011"
25552065,Single Family,6917,6917   Encino Ave ,Lake Balboa,91406,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",,$0,,1,Laundry Area,No,1+Year,Unfurnished,213-840-9750,"8,051"
25552283,Condominium,4810,4810   St Elmo Dr #8,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200","1,100",$2,,1,None,No,1+Year,Unfurnished,818-339-2024,"7,000"
PW25133249MR,,766,766   Obispo AVE ,LONG BEACH,90804,0,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",400,$5.50,1920,0,Inside,,1-Year,Unfurnished,562-841-6615,"2,000"
SR25133572MR,Single Family,13763,13763  W Kagel ST ,ARLETA,91331,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",370,$5.95,1953,0,Inside,No,1-Year,Unfurnished,818-408-9682,"5,955"
PW25131216MR,Apartment,912,912   Gladys AVE #6,LONG BEACH,90804,2,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",857,$2.63,1963,0,Community,,1-Year,Unfurnished,714-805-3839,"6,753"
SB25131360MR,Apartment,10838,10838   Holman  ,CENTURY CITY,90024,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",500,$4.50,1951,1,Community,,1-Year,,310-753-2201,"10,187"
25552747,,12129,12129   Beverly Blvd #3C,Whittier,90601,2,2.00 (2 0 0 0),,,,"$2,250","$2,250","$2,250","1,399",$1.61,1957,1,Community,Yes,1+Year,Unfurnished,562-222-9661,"21,469"
P1-22707PF,Single Family,11919,11919   Ranchito ST #B,EL MONTE,91732,1,1.00 (0 1 0 0),,$0.00,50,"$2,250","$2,250","$2,250",511,$4.40,2025,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,,"15,342"
25552963,,10918,10918   Camarillo St #202,North Hollywood,91602,1,1.00 (1 0 0 0),,,,"$2,250","$2,250","$2,250",744,$3.02,2025,1,In Unit,Yes,1+Year,Unfurnished,424-279-3312,0
25552977,,6736,6736   Woodley Ave #4,Van Nuys,91406,2,2.00 (2 0 0 0),,,,"$2,295","$2,295","$2,295",850,$2.70,1979,2,Community,Yes,1+Year,Unfurnished,310-922-6691,"25,222"
WS25133953MR,Condominium,3457,3457   Legato CT ,POMONA,91766,1,1.00 (1 0 0 0),,$150.00,125,"$2,295","$2,200","$2,295",900,$2.55,1988,2,Gas Or Electric Dryer Hookup,,1+Year,Unfurnished,213-326-9375,"310,335"
25553405,,1330,1330  S WILTON PL #10,LOS ANGELES,90019,2,1.00 (1 0 0 0),,,,"$2,299","$2,299","$2,299",800,$2.87,1960,1,"Community,Room",Yes,1-Year,Unfurnished,323-250-2715,"13,161"
25553273,,1412,1412  S Sherbourne Dr #103,Los Angeles,90035,0,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",,$0,2009,0,In Unit,Call,1+Year,Unfurnished,310-505-9560,"7,429"
DW25131388MR,,7908,7908   2nd ST ,DOWNEY,90241,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",500,$4.60,1952,1,Community,No,1-Year,Unfurnished,562-818-6111,"6,713"
PV25131297MR,Apartment,21006,21006   Henrietta ST #C,TORRANCE,90503,2,1.00 (1 0 0 0),,$100.00,,"$2,300","$2,275","$2,300",802,$2.87,1948,3,"Community,Laundry Area",,1-Year,Unfurnished,,"7,678"
GD25133731IT,,1022,1022   Spazier AVE ,GLENDALE,91201,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",600,$3.83,1949,0,Inside,No,1-Year,Unfurnished,818-437-2433,"8,436"
25551503,Apartment,1437,1437 1/2  Pleasant Ave ,Los Angeles,90033,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",700,$3.29,1925,0,In Unit,Call,1+Year,Unfurnished,760-420-5181,"6,811"
25551433,,714,714   Cory Dr #3,Inglewood,90302,2,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",600,$3.83,1953,0,Laundry Area,No,"1+Year,12 Months",Unfurnished,310-905-7228,"10,274"
TR25132182MR,Condominium,17048,"17048   Colima Road,  #184",HACIENDA HEIGHTS,91745,2,1.00 (1 0 0 0),,$0.00,50,"$2,300","$2,300","$2,300",812,$2.83,1979,0,Laundry Area,No,1-Year,Unfurnished,626-786-3336,0
RS25131112MR,Apartment,9408,9408   Olive ST #3,BELLFLOWER,90706,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300","1,000",$2.30,1973,2,"Community,Laundry Area",No,1-Year,Unfurnished,310-892-2783,"6,276"
SR25126072MR,Apartment,1524,1524   Van Ness AVE #1,LOS ANGELES,90019,2,1.00 (1 0 0 0),,$500.00,300,"$2,300","$3,000","$2,300",800,$2.88,1962,2,Laundry Area,,1-Year,Unfurnished,213-342-1004,"9,001"
25551779,,326,326  S Serrano Ave #9,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$2,325","$2,325","$2,325",765,$3.04,,1,In Unit,Call,"1+Year,12 Months",Unfurnished,323-443-6005,0
25552749,,1235,1235   10th St #3,Santa Monica,90401,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",700,$3.36,1957,1,Community,No,"1+Year,1-Year",Unfurnished,310-467-1046,"7,490"
PW25134433MR,,2917,2917   Liberty  ,SOUTH GATE,90280,1,2.00 (1 0 1 0),,$500.00,,"$2,350","$2,500","$2,350",740,$3.18,2023,0,Inside,,1-Year,Unfurnished,562-225-5728,"5,381"
SR25128516MR,Condominium,11608,11608   Paso Robles AVE ,GRANADA HILLS,91344,1,1.00 (1 0 0 0),,$500.00,50,"$2,350","$4,150","$2,350","2,073",$1.13,2024,0,Inside,,1-Year,Unfurnished,818-235-7713,"7,907"
SR25133494MR,Single Family,689,689  N Gordon ST ,POMONA,91768,2,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400","1,000",$2.40,1924,0,"Gas Dryer Hookup,Washer Hookup",,"1-Year,Month-to-Month",Unfurnished,818-538-9823,"3,000"
SR25132236MR,Condominium,9920,9920   Jordan AVE #12,CHATSWORTH,91311,2,2.00 (2 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",925,$2.59,1986,2,Inside,,1-Year,Unfurnished,818-915-9056,"23,222"
SB25134481MR,Apartment,21024,21024   Reynolds DR #2,TORRANCE,90503,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",900,$2.67,1960,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"6,901"
25551185,,13455,13455   Burbank Blvd ,Van Nuys,91401,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",800,$3,1951,1,Laundry Area,Call,1+Year,Unfurnished,424-302-7992,"12,904"
25548033,,10331,10331   Lindley Ave #218,Porter Ranch,91326,2,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",863,$2.78,1972,2,Community,Call,1+Year,Unfurnished,310-310-0324,"197,142"
225003018VC,,18617,18617   Clark ST #4,TARZANA,91356,2,2.00 (1 1 0 0),,,,"$2,400","$2,400","$2,400","5,962",$0.40,1970,1,,No,,,(818) 599-3322,"9,756"
DW25132730MR,Single Family,9133,9133   Laurel  ,WHITTIER,90605,1,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",600,$4,1956,0,Outside,,1-Year,Unfurnished,562-250-7151,"7,341"
CV25133224MR,Apartment,626,626  W 59th PL ,LOS ANGELES,90044,2,1.00 (1 0 0 0),,$0.00,50,"$2,400","$2,400","$2,400",680,$3.53,1923,0,None,No,1-Year,Unfurnished,626-643-7090,"5,314"
25553403,,645,645  W 9TH ST #424,LOS ANGELES,90015,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",754,$3.18,2006,1,Inside,Yes,1+Year,Unfurnished,213-254-5638,0
SR25131278MR,Single Family,12977,12977   Corcoran pl ,SAN FERNANDO,91340,1,1.00 (1 0 0 0),2407,$250.00,,"$2,407","$2,407","$2,407",500,$4.81,1957,0,None,No,1-Year,Unfurnished,818-800-4530,"7,168"
WS25129611MR,Condominium,2960,2960   Winfield AVE ,LA VERNE,91750,2,1.00 (1 0 0 0),,$500.00,150,"$2,450","$2,450","$2,450",836,$2.93,1970,1,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year",Furnished,626-400-9886,"6,486"
TR25133859MR,Condominium,889,889   Francisco ST #1605,LOS ANGELES,90017,0,1.00 (1 0 0 0),,$500.00,100,"$2,450","$2,500","$2,450",480,$5.10,2017,1,Inside,,"1+Year,1-Year",Furnished,909-997-0979,"98,939"
25553153,,947,947   17th St #F,Santa Monica,90403,1,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",600,$4.08,1950,0,Community,Call,"1+Year,1-Year,12 Months",Unfurnished,310-600-7306,"7,526"
CV25132585MR,,2016,2016  E 117th ST #2,LOS ANGELES,90059,2,1.00 (1 0 0 0),,$500.00,100,"$2,450","$2,450","$2,450","1,600",$1.53,1959,1,Inside,,1+Year,Unfurnished,562-233-4041,"3,475"
25551333,,7942,7942   Fountain Ave ,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",784,$3.13,,1,None,Call,"1+Year,12 Months",Unfurnished,323-443-6005,0
25549463,,1204,1204  N Crescent Heights Blvd #3,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",,$0,,1,Community,Call,1+Year,Unfurnished,213-280-9620,"13,289"
