MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
PF26136884PF,Combo - Res &amp; Com,4101,4101   Arden Drive #B,EL MONTE,91731,1,1.00 (1 0 0 0),,$0.00,50,"$1,500","$1,500","$1,500",360,$4.17,1941,0,None,No,1-Year,Furnished,3234902381,"7,109"
26853145,,11472,11472   VENTURA  #4,STUDIO CITY,91604,0,1.00 (1 0 0 0),,,,"$1,549","$1,549","$1,549",380,$4.08,1941,1,None,Yes,1+Year,Unfurnished,818-640-3863,"6,248"
PW26140274MR,,45007,45007   Logue CT ,LANCASTER,93535,0,1.00 (1 0 0 0),,$300.00,,"$1,600","$1,600","$1,600",500,$3.20,1982,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",Yes,"1-Year,Negotiable",Unfurnished,6614214999,"7,438"
CV26123234MR,Apartment,247,247  W 9th ST ,AZUSA,91702,1,1.00 (1 0 0 0),,$0.00,,"$1,600","$1,600","$1,600",500,$3.20,1955,0,None,,1-Year,Unfurnished,626-975-4104,550
WS26126978MR,Combo - Res &amp; Com,11427,11427 1/4  Garvey AVE ,EL MONTE,91732,0,1.00 (1 0 0 0),,$0.00,,"$1,650","$1,650","$1,650",450,$3.67,1949,1,None,,1-Year,Unfurnished,3236577591,"10,724"
26852421,,5320,5320  W Olympic Blvd #23,Los Angeles,90036,0,1.00 (1 0 0 0),,,,"$1,650","$1,650","$1,650",500,$3.30,,0,Laundry Area,Yes,1+Year,Unfurnished,323-782-1260,"10,817"
26853143,,1288,1288  W 23rd St #10,Los Angeles,90007,0,1.00 (1 0 0 0),,,,"$1,675","$1,675","$1,675",625,$2.68,1910,0,None,Call,"1-Year,1+Year",Unfurnished,3104660585,"6,016"
RS26140096MR,Condominium,545,545   Chestnut AVE #306,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$1,695","$1,695","$1,695",666,$2.55,1972,1,Laundry Area,No,1-Year,Unfurnished,562-412-0405,"20,550"
SB26141353MR,Apartment,1637,1637  W 227th ST #11,TORRANCE,90501,1,1.00 (1 0 0 0),,$0.00,,"$1,695","$1,695","$1,695",575,$2.95,1978,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"14,404"
WS26093108MR,Apartment,1433,1433  N Bronson AVE #6,HOLLYWOOD,90028,1,1.00 (1 0 0 0),,$0.00,,"$1,700","$1,700","$1,700",600,$2.83,1956,0,None,No,1-Year,Unfurnished,626-215-8616,"6,624"
SR26140886MR,Single Family,10642,10642   Nettleton #1/2  ,SUN VALLEY,91352,1,1.00 (1 0 0 0),,$0.00,,"$1,700","$1,700","$1,700",450,$3.78,1954,0,None,No,1-Year,Furnished,818-277-0008,"1,000"
AR26138227MR,Apartment,5716,5716   Sultana AVE #6,TEMPLE CITY,91780,1,1.00 (1 0 0 0),,$0.00,,"$1,700","$1,700","$1,700",850,$2,1961,0,"Laundry Area,Room",No,1-Year,Unfurnished,626-841-2387,"11,944"
26853437,Apartment,443,443  S Wilton Pl #4,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$1,750","$1,750","$1,750",,$0,1957,1,Community,Call,1+Year,Unfurnished,213-999-4345,"19,907"
26853755,Apartment,5853,5853   Gregory Ave #2,Los Angeles,90038,1,1.00 (1 0 0 0),,$300.00,,"$1,750","$3,500","$1,750","1,000",$1.75,1964,0,"Community,Outside",Yes,1+Year,Unfurnished,323-899-5507,"6,502"
26851661,,936,936  S Berendo St ,Los Angeles,90006,1,1.00 (1 0 0 0),,,,"$1,750","$1,750","$1,750",,$0,1923,0,None,Yes,1+Year,Unfurnished,310-309-0858,"4,201"
SB26137992MR,Apartment,621,621  N Market ST ,INGLEWOOD,90302,1,1.00 (1 0 0 0),,$0.00,,"$1,795","$1,795","$1,795",650,$2.76,1962,1,Community,,1-Year,Unfurnished,310-567-0043,"23,019"
DW26141488MR,Apartment,1349,1349  W 49th  ,LOS ANGELES,90037,1,1.00 (1 0 0 0),,$300.00,,"$1,800","$1,800","$1,800",706,$2.55,1923,0,Inside,,1-Year,Unfurnished,323-712-5012,"5,987"
SR26135876MR,Condominium,21219,21219   Roscoe  ,CANOGA PARK,91304,1,1.00 (1 0 0 0),,$500.00,,"$1,800","$1,800","$1,800",626,$2.88,1980,2,"Community,Laundry Area",,1-Year,Unfurnished,,"33,018"
SB26139083MR,,24837,24837 B  Winlock Dr #B,TORRANCE,90505,1,1.00 (1 0 0 0),,$0.00,50,"$1,800","$1,800","$1,800",400,$4.50,2024,0,None,No,1-Year,Unfurnished,310-753-0502,"1,000"
26853441,Apartment,701,701  S Kingsley Dr #203,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",,$0,1987,1,Community,Call,1+Year,Unfurnished,213-999-4345,"7,590"
SR26140949MR,Single Family,2228,2228   Washington  ,SANTA MONICA,90403,4,3.00 (3 0 0 0),,$0.00,,"$1,800","$1,800","$1,800","3,188",$0.56,1989,1,Inside,No,1-Year,Furnished,818-802-8980,"5,307"
SR26139143MR,,8412,8412 1/2  Noble  ,NORTH HILLS,91343,0,1.00 (1 0 0 0),,$500.00,,"$1,800","$1,800","$1,800",370,$4.86,1954,0,None,,1-Year,Unfurnished,818-620-9813,"7,670"
PW26139669MR,Apartment,12119,12119   Kalnor AVE #A,NORWALK,90650,1,1.00 (0 1 0 0),,$0.00,125,"$1,800","$1,800","$1,800",330,$5.45,2024,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,714-926-7834,330
26852335,,2217,2217  W Via Camille  ,Montebello,90640,1,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",450,$4,1953,0,In Unit,Call,1-Year,Unfurnished,833-832-6770,"5,126"
CV26138671MR,Apartment,757,757  S Towne AVE ,POMONA,91766,1,1.00 (1 0 0 0),,$0.00,,"$1,835","$1,750","$1,835",600,$3.06,1954,0,Laundry Area,,"1-Year,Negotiable",Unfurnished,,"7,445"
SB26140969MR,Apartment,11022,11022   Crenshaw BLVD #4,INGLEWOOD,90303,1,1.00 (1 0 0 0),,$500.00,,"$1,850",$925,"$1,850",500,$3.70,1956,1,Garage,,Month-to-Month,Unfurnished,310-227-9121,"2,963"
SR26137617MR,Condominium,24308,24308   Victory BLVD ,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",460,$4.02,2021,0,Inside,,1-Year,Unfurnished,310-400-2222,"7,000"
26853083,,142,142  S Normandie Ave ,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$1,895","$1,895","$1,895","5,510",$0.34,1985,0,Community,Call,Other,Unfurnished,3107755626,"5,357"
26851657,,5519,5519   Bonner Ave #3,North Hollywood,91601,1,1.00 (1 0 0 0),,,,"$1,895","$1,895","$1,895",600,$3.16,1964,1,Community,Call,1+Year,Unfurnished,323-866-0165,"7,250"
26852061,Apartment,307,307  N Curtis Ave #E,Alhambra,91801,1,1.00 (1 0 0 0),,,,"$1,895","$1,895","$1,895",,$0,1963,0,Other,Yes,1-Year,Unfurnished,310-207-2288,"7,602"
AR26140151MR,Apartment,4008,4008  W Martin Luther King Jr. BLVD #1,LOS ANGELES,90008,1,1.00 (1 0 0 0),,$0.00,50,"$1,895","$1,895","$1,895",400,$4.74,2025,34,Community,No,1-Year,Unfurnished,626-491-6140,"37,877"
AR26139898MR,Apartment,920,920  W Olive AVE #B,MONROVIA,91016,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",505,$3.76,1942,4,Inside,,1-Year,Unfurnished,626-802-8122,"13,221"
26853769,Apartment,2400,2400   Vanderbilt Ln #2400A,Redondo Beach,90278,1,1.00 (1 0 0 0),,,,"$1,900","$1,800","$1,900",510,$3.73,1955,0,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,2139261856,"6,800"
PW26139225MR,Apartment,614,614   S Lake St #E,BURBANK,91502,1,1.00 (1 0 0 0),,$0.00,100,"$1,900","$1,900","$1,900",500,$3.80,1981,2,Community,No,1-Year,Unfurnished,714-488-5964,"7,153"
OC26137576MR,Apartment,2284,2284   Long Beach  ,LONG BEACH,90806,2,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",443,$4.29,1923,0,None,,1-Year,Unfurnished,949-275-4440,"6,121"
OC26138914MR,,149,149   Bay Shore AVE #1R,LONG BEACH,90803,0,1.00 (1 0 0 0),,$800.00,,"$1,950","$1,950","$1,950",300,$6.50,1931,0,None,,1-Year,Unfurnished,949-326-1888,"2,567"
PW26140478MR,Apartment,311,311  W 4th  ,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,,"$1,950","$1,950","$1,950",900,$2.17,1919,0,Laundry Area,,1-Year,Furnished,949-306-4883,"4,920"
DW26141325MR,Apartment,535,535  E Hazel  #6,INGLEWOOD,90302,1,1.00 (1 0 0 0),1950,$0.00,,"$1,950","$1,950","$1,950",800,$2.44,1966,1,Laundry Area,,1-Year,Unfurnished,323-799-7622,"10,007"
PW26140046MR,,6741,6741   Newlin AVE #A,WHITTIER,90601,1,1.00 (0 1 0 0),,$250.00,50,"$1,950","$1,950","$1,950",390,$5,1901,1,None,,1-Year,Furnished,562-884-3334,"7,008"
DW26140303MR,Single Family,14409,14409   Gundry AVE ,PARAMOUNT,90723,2,1.00 (1 0 0 0),,$300.00,,"$1,975","$1,975","$1,975",475,$4.16,1952,0,None,,1-Year,Unfurnished,323-712-5012,"8,965"
SR26140541MR,Apartment,44036,44036   25th  ,LANCASTER,93536,2,2.00 (2 0 0 0),,$0.00,,"$1,975","$1,975","$1,975",950,$2.08,1986,2,Community,,1-Year,Unfurnished,818-620-2244,"98,639"
26853933,,1056,1056   WINCHESTER AVE #B,GLENDALE,91201,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$1,995","$1,995",485,$4.11,1929,0,"In Unit,Inside,In Kitchen",Yes,1-Year,Unfurnished,310-666-9682,"7,415"
26852771,,221,221  S Kenwood St #6,Glendale,91205,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",800,$2.49,1941,1,Community,Call,1-Year,Unfurnished,424-248-5426,"7,502"
26852617,,1558,1558 1 S Genesee Ave ,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$1,995","$2,750","$1,995",600,$3.33,2026,0,In Closet,Call,1+Year,Unfurnished,3102806417,"6,892"
26853329,,8551,8551   Holloway Dr #1,West Hollywood,90069,0,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",,$0,1948,0,Community,Call,1+Year,Unfurnished,818-430-3146,"10,616"
SR26138689MR,,20737,20737   Tiara ST ,WOODLAND HILLS,91367,0,1.00 (1 0 0 0),,$0.00,,"$1,999","$1,950","$1,999",420,$4.76,2020,0,Inside,,1-Year,Unfurnished,818-391-0298,"13,074"
AR26139199MR,,950,950  S New Hampshire Ave ,LOS ANGELES,90006,1,1.00 (1 0 0 0),,$300.00,100,"$2,000","$2,000","$2,000",700,$2.86,1912,0,Outside,,1-Year,Unfurnished,213-364-1866,"5,898"
26850899,Apartment,1022,1022  S Norton Ave #B,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,000","$2,100","$2,000",700,$2.86,1941,1,Community,No,1+Year,Unfurnished,213-435-3087,"8,937"
DW26141700MR,,12221,12221   Cambrian Ct ,ARTESIA,90701,0,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,500","$2,000",425,$4.71,1970,0,In Closet,No,1-Year,Furnished,562-445-9513,"4,280"
PW26139637MR,Single Family,10840,10840   Van Ruiten ST ,NORWALK,90650,1,1.00 (1 0 0 0),,$0.00,125,"$2,000","$2,000","$2,000",600,$3.33,2026,0,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,714-926-7834,"1,000"
TR26138619MR,Apartment,4339,4339   Normal  #6,LOS ANGELES,90029,2,2.00 (2 0 0 0),,$300.00,25,"$2,000","$2,000","$2,000",600,$3.33,1958,0,None,,1-Year,Furnished,323-997-2376,"9,303"
SB26139580MR,Apartment,1031,1031   Linden Avenue #107  #107,GLENDALE,91201,1,1.00 (1 0 0 0),50,$50.00,50,"$2,000","$2,000","$2,000",850,$2.35,1980,1,Laundry Area,Yes,1-Year,Unfurnished,213-220-7880,"15,721"
DW26139046MR,Apartment,3139,3139   OHIO  ,SOUTH GATE,90280,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",774,$2.58,1948,2,"In Kitchen,Inside,Room",,1-Year,Unfurnished,562-716-9807,"6,394"
GD26137880IT,,720,720  W California AVE #B,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",650,$3.08,1923,0,"Community,Laundry Area",No,1-Year,Unfurnished,818-437-2433,"5,592"
PW26137584MR,Single Family,656,656  W 13th ST ,SAN PEDRO,90731,1,2.00 (0 1 1 0),,$0.00,,"$2,050","$2,100","$2,050",942,$2.18,1919,1,"Dryer,Dryer Included,Inside,Room,Washer,Washer Included",,1-Year,Unfurnished,626-862-1633,"5,000"
26853201,,6627,6627   Kraft Ave #1/2,North Hollywood,91606,1,1.00 (1 0 0 0),,,,"$2,095","$2,095","$2,095",340,$6.16,2023,1,In Unit,Call,1+Year,Unfurnished,310-940-2818,"6,752"
SR26141439MR,Single Family,6438,6438   Shayna CT #B,PALMDALE,93552,1,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095",450,$4.66,2026,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Furnished,661-361-0528,"7,141"
OC26140570MR,,1056,1056  E Phillips  #A,POMONA,91766,2,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095","1,058",$1.98,1964,1,Community,,1-Year,Unfurnished,949-899-7888,"8,625"
WS26140275MR,Apartment,4533,4533   Colbath AVE #8,SHERMAN OAKS,91423,1,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095",875,$2.39,1962,1,Community,,1-Year,Unfurnished,626-348-1863,"27,153"
SB26139699MR,Apartment,1115,1115  S Wooster ST #201,LOS ANGELES,90035,1,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095",800,$2.62,1963,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"7,160"
SB26140573MR,Apartment,215,215  E Hyde Park  ,INGLEWOOD,90302,20,11.00 (11 0 0 0),,$0.00,,"$2,095","$2,095","$2,095","10,206",$0.21,1989,2,Laundry Area,No,Month-to-Month,Unfurnished,310-345-9994,"10,530"
26852397,,1337,1337  N Sierra Bonita Ave #204,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,095","$2,095","$2,095",800,$2.62,1983,1,Community,No,"1+Year,Other",Unfurnished,310-721-1383,"8,146"
26851849,,3326,3326 3330 W 5th St #1,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$2,100","$1,000","$2,100","1,100",$1.91,1940,1,Outside,Call,1-Year,Unfurnished,213-305-5777,"13,940"
26853047,,4255,4255  W 5th St #209,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",713,$2.95,1965,1,In Unit,Yes,1+Year,Unfurnished,213-474-5578,"13,470"
26851651,Apartment,11015,11015   Morrison St #117,Los Angeles,91601,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",682,$3.08,1989,1,None,Call,1+Year,Unfurnished,602-524-7583,"10,000"
26852315,,1216,1216  N Detroit St #5,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",705,$2.98,,1,Community,Call,1+Year,Unfurnished,323-443-6005,0
AR26141826MR,Apartment,630,630   Sunset  #5,ARCADIA,91007,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",750,$2.80,1953,1,"Gas Dryer Hookup,In Kitchen,Washer Hookup",,1-Year,Unfurnished,626-665-3457,"7,738"
26851791,Apartment,10420,10420  S Broadway  #1,Los Angeles,90003,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100","1,750",$1.20,1941,0,None,Yes,1-Year,Unfurnished,3239977800,"6,302"
WS26136177MR,Condominium,655,655  S Hope  ,LOS ANGELES,90017,1,1.00 (1 0 0 0),,$400.00,35,"$2,100","$2,100","$2,100",600,$3.50,1964,1,In Closet,,1-Year,Unfurnished,626-840-7958,"11,677"
RS26140604MR,Apartment,15915,15915 1/2  Orizaba AVE ,PARAMOUNT,90723,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",600,$3.58,1956,1,"Community,Outside",No,Month-to-Month,Unfurnished,562-677-4444,"7,503"
26852235,Apartment,1464,1464 3/4 W 35th Pl ,Los Angeles,90018,2,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",900,$2.39,1922,0,None,Call,1+Year,Unfurnished,310-560-3281,"6,802"
26853541,,5530,5530   OWENSMOUTH AVE #133,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",600,$3.58,1987,2,"Community,Laundry Area",Call,1+Year,Unfurnished,310-493-9895,"70,377"
GD26140119IT,,10377,10377   Mcbroom ST #B,SUNLAND,91040,0,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",550,$3.91,1944,0,Community,,1-Year,Unfurnished,818-437-2433,"28,479"
WS26139537MR,Condominium,2905,2905   Montrose  #416,LA CRESCENTA,91214,1,1.00 (1 0 0 0),150,$0.00,,"$2,150","$2,150","$2,150",779,$2.76,1988,2,"In Closet,Inside",,1-Year,Unfurnished,323-829-2434,"65,074"
AR26139959MR,,920,920  W Olive AVE #1,MONROVIA,91016,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",500,$4.40,1942,3,Inside,,1-Year,Unfurnished,626-802-8122,"13,221"
TR26140669MR,Apartment,966,966   7th  ,POMONA,91766,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",750,$2.93,1946,1,None,,1-Year,Unfurnished,714 631-3858,"10,000"
26853261,,19459,19459   Keswick St ,Reseda,91335,0,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",500,$4.40,2026,0,"Inside,In Unit",Call,"1-Year,12 Months",Unfurnished,310-428-1355,"7,454"
GD26138906IT,Apartment,6406,6406   Denny AVE #5,NORTH HOLLYWOOD,91606,1,2.00 (1 0 1 0),,$0.00,,"$2,200","$2,200","$2,200",800,$2.75,1986,1,"Community,Laundry Area",,1-Year,Unfurnished,,"7,427"
26852223,,1828,1828   16th St #1,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",550,$4,1958,0,None,Call,1+Year,Unfurnished,310-770-8815,"7,505"
GD26098468IT,Apartment,1835,1835  N Alexandria BLVD #7,LOS ANGELES,90027,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",900,$2.50,1957,1,Laundry Area,Yes,1-Year,Unfurnished,,"7,050"
SR26127684MR,Single Family,22917,22917   Sherman WAY ,WEST HILLS,91307,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",450,$5,1960,0,"Laundry Closet Stacked,Outside,Stackable W/D Hookup",No,1-Year,Unfurnished,323-479-4389,"7,397"
26852975,,604,604  E CHEVY CHASE DR #B,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,250","$2,250",575,$3.91,1949,1,In Unit,Yes,1-Year,Unfurnished,310-666-9682,"9,818"
AR26139609MR,,11962,11962   Cedar AVE ,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$500.00,100,"$2,250","$2,250","$2,250",660,$3.41,1942,1,Laundry Area,,1-Year,Unfurnished,,"7,656"
26851691,Apartment,8111,8111   Osage Ave ,Los Angeles,90045,0,1.00 (1 0 0 0),,,,"$2,295","$2,200","$2,295",358,$6.41,1946,0,In Unit,Call,1+Year,Unfurnished,310-567-4865,"5,195"
SR26138954MR,Single Family,18748,18748   Collins  #1/2,TARZANA,91356,1,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,295",550,$4.17,1950,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-620-2244,"6,144"
DW26141062MR,Apartment,12823,12823   Burbank  ,VALLEY VILLAGE,91607,2,1.00 (1 0 0 0),,$600.00,,"$2,298","$2,298","$2,298","1,950",$1.18,1953,1,Laundry Area,No,1-Year,Unfurnished,714-200-4797,"4,578"
26853357,,5510,5510   Owensmouth Ave #218,Woodland Hills,91367,1,1.00 (1 0 0 0),,,,"$2,299","$2,299","$2,299",610,$3.77,1987,0,"Outside,Laundry Area,Community",Call,12 Months,Both,310-597-0179,"67,673"
SR26139611MR,Single Family,10550,10550 1/4 W Victory BLVD ,NORTH HOLLYWOOD,91606,2,2.00 (2 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",700,$3.29,1951,0,"Electric Dryer Hookup,Hookup - Electric,Room,Washer Hookup",,1-Year,Unfurnished,818-400-1868,"2,501"
226003006VC,Single Family,6508,6508   Dannyboyar ST ,WEST HILLS,91307,1,1.00 (1 0 0 0),,,,"$2,300","$3,450","$2,300",550,$4.18,1957,0,,,,,(818) 516-1964,
SR26140922MR,Single Family,10451,10451   Marklein AVE ,MISSION HILLS,91345,1,1.00 (1 0 0 0),4600,$0.00,100,"$2,300","$1,000","$2,300",380,$6.05,2026,0,Inside,No,1-Year,Unfurnished,818-238-7387,"7,480"
SR26132463MR,,11217,11217   La Maida ST ,NORTH HOLLYWOOD,91601,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$3,000","$2,300",857,$2.68,1928,2,Outside,No,"1+Year,1-Year",Unfurnished,818-970-3936,"5,001"
26852121,Apartment,941,941  N San Vicente Blvd #2,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,315","$2,315","$2,315",850,$2.72,1957,1,Community,Yes,1+Year,Unfurnished,310-210-0305,"13,330"
PW26136575MR,Single Family,7006,7006  E El Paseo  ,LONG BEACH,90815,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",550,$4.27,1953,0,Laundry Area,,1-Year,Unfurnished,562-244-8602,"6,446"
26848127,,2025,2025   3rd Ave ##3,Los Angeles,90018,2,1.00 (1 0 0 0),,,,"$2,350","$2,300","$2,350",700,$3.36,,2,Community,Call,1-Year,Unfurnished,213-451-7333,"7,002"
SB26133760MR,Condominium,941,941  W Carson street #216,TORRANCE,90502,1,1.00 (1 0 0 0),,$0.00,100,"$2,375","$2,375","$2,375",696,$3.41,1982,2,Inside,No,1-Year,Unfurnished,310-938-9792,"79,443"
26851113,,8630,8630   Falmouth Ave #4,Playa Del Rey,90293,1,1.00 (1 0 0 0),,,,"$2,375","$2,375","$2,375",650,$3.65,1962,1,Community,Call,1+Year,Unfurnished,917-972-5373,"9,582"
26841545,Apartment,154,154  S Occidental Blvd #504,Los Angeles,90057,1,1.00 (1 0 0 0),,,,"$2,382","$2,599","$2,382",640,$3.72,2026,1,In Unit,Call,"1+Year,1-Year,12 Months,24 Months",Unfurnished,213-879-9519,"9,004"
26851951,,11010,11010   Hortense St #F,North Hollywood,91602,1,1.00 (1 0 0 0),,,,"$2,383","$2,400","$2,383",650,$3.67,2025,0,In Unit,Yes,"12 Months,Other",Unfurnished,310-801-1242,"12,428"
SR26140560MR,Apartment,15436,15436   Vanowen  #9,VAN NUYS,91406,2,1.00 (1 0 0 0),,$0.00,,"$2,395","$2,395","$2,395",850,$2.82,1964,2,Laundry Area,,1-Year,Unfurnished,818-620-2244,"13,020"
CV26141411MR,Apartment,449,449  E Puente ST #2,COVINA,91723,2,1.00 (1 0 0 0),,$0.00,,"$2,395","$2,395","$2,395",900,$2.66,1948,1,Garage,No,1-Year,Unfurnished,626-253-8293,"5,895"
SR26139331MR,Single Family,24033,24033   1/2 Welby WAY ,WEST HILLS,91307,2,1.00 (1 0 0 0),,$0.00,,"$2,395","$2,395","$2,395",480,$4.99,2022,0,"Dryer,Dryer Included,In Kitchen,Washer,Washer Included",No,1-Year,Unfurnished,818.858.9170,"6,975"
DW26137398MR,,11831,11831   Pomering  #B,DOWNEY,90241,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,200","$2,400",423,$5.67,2025,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,562-964-6057,"8,698"
RS26140142MR,Apartment,9303,9303 1/2  Cedar ST ,BELLFLOWER,90706,2,2.00 (1 0 1 0),,$0.00,20,"$2,400","$2,400","$2,400","1,100",$2.18,1977,1,Garage,No,1-Year,Unfurnished,,"19,748"
TR26138494MR,Single Family,1231,1231   Innes  ,LOS ANGELES,90026,2,1.00 (1 0 0 0),,$300.00,100,"$2,400","$2,400","$2,400",750,$3.20,1897,0,None,,1-Year,Unfurnished,626-625-2688,"7,754"
SR26138707MR,Single Family,17906,17906   Califa ST ,ENCINO,91316,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",550,$4.36,1949,1,Inside,,1-Year,Unfurnished,818-570-2699,"5,557"
