MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
SR26045146MR,Apartment,5253,5253 1/2  Denny Ave ,NORTH HOLLYWOOD,91601,0,1.00 (1 0 0 0),,$0.00,,"$1,550","$1,650","$1,550",300,$5.17,1955,2,"Community,Laundry Area",,1-Year,,818-601-9033,"6,750"
IV26045053MR,,44290,44290   Glenraven  ,LANCASTER,93535,1,1.00 (1 0 0 0),,$500.00,100,"$1,500","$1,500","$1,550",918,$1.69,1953,0,None,,1-Year,Unfurnished,714-580-6289,"6,232"
WS26042299MR,Apartment,12616,12616   Lambert RD #3,WHITTIER,90602,0,1.00 (1 0 0 0),,$0.00,,"$1,620","$1,550","$1,550",450,$3.44,1954,0,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,3236577591,"7,202"
26657123,,256,256  W Florence Ave #201,Los Angeles,90003,1,1.00 (1 0 0 0),,,,"$1,595","$1,595","$1,595",,$0,1927,1,None,Yes,1-Year,Unfurnished,310-756-4814,"6,614"
SB26042570MR,Apartment,4750,4750  W Broadway  #M,HAWTHORNE,90250,0,1.00 (1 0 0 0),,$0.00,,"$1,595","$1,595","$1,595",375,$4.25,1962,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"7,887"
WS26045689MR,Apartment,2239,2239   Parkside AVE #202,LOS ANGELES,90031,1,1.00 (1 0 0 0),,$300.00,,"$1,600","$1,600","$1,600",650,$2.46,1986,0,Laundry Area,,1-Year,Unfurnished,626-560-0773,"5,246"
WS26042696MR,Apartment,1501,1501  S 4TH  #H,ALHAMBRA,91803,1,1.00 (1 0 0 0),,$0.00,,"$1,600","$1,600","$1,600",385,$4.16,1962,1,Laundry Area,No,1-Year,Unfurnished,626-466-7111,"8,799"
GD26045574IT,Single Family,6942,6942   Atoll Ave ,NORTH HOLLYWOOD,91605,0,1.00 (1 0 0 0),,$0.00,,"$1,600","$1,600","$1,600","1,600",$1,2025,0,None,No,1-Year,Unfurnished,,"315,287,280"
WS26044111MR,Apartment,336,336   N BERENDO ST #213,LOS ANGELES,90004,1,1.00 (1 0 0 0),,$0.00,,"$1,650","$1,650","$1,650",450,$3.67,1963,1,Laundry Area,,1-Year,Unfurnished,310-266-5551,"17,424"
26658033,Apartment,1025,1025   Locust Ave #2,Long Beach,90813,0,1.00 (1 0 0 0),,$600.00,,"$1,675","$1,675","$1,675",630,$2.66,1920,4,None,Call,Other,Unfurnished,310-995-1314,"7,354"
26656919,,5456,5456 1/4  Barton Ave ,Los Angeles,90038,1,1.00 (1 0 0 0),,,,"$1,695","$1,695","$1,695",364,$4.66,2024,0,In Unit,Call,1-Year,Unfurnished,626-298-9777,"6,816"
26657441,,3961,3961   Moore St #5,Los Angeles,90066,0,1.00 (1 0 0 0),,,,"$1,695","$1,695","$1,695",,$0,1968,1,"Community,Laundry Area",No,1+Year,Unfurnished,310-666-5458,"5,951"
BB26043519MR,Apartment,2513,2513   Tulare  ,BURBANK,91504,0,1.00 (1 0 0 0),,$0.00,,"$1,700","$2,695","$1,700",400,$4.25,1950,0,Community,No,1-Year,Unfurnished,818-419-8083,"8,429"
WS26046046MR,Single Family,16220,16220   Sigman ST ,HACIENDA HEIGHTS,91745,0,3.00 (3 0 0 0),,"$2,000.00",50,"$1,700","$1,700","$1,700",600,$2.83,1955,0,Laundry Area,No,Negotiable,Furnished,626-203-9528,"6,153"
26657703,Apartment,11315,11315   Doty Ave ,Inglewood,90303,1,1.00 (0 1 0 0),,,,"$1,700","$1,700","$1,700",,$0,1941,1,None,Call,Negotiable,Unfurnished,310-780-2775,"5,838"
GD26045619IT,Apartment,7932,7932   Brimfield Ave #1,PANORAMA CITY,91402,1,1.00 (1 0 0 0),,$0.00,,"$1,700","$1,700","$1,700",450,$3.78,1956,1,"Washer,Washer Included",No,1-Year,Unfurnished,,"323,302,320"
WS26041691MR,Apartment,7529,7529   Hellman AVE #14,ROSEMEAD,91770,1,1.00 (1 0 0 0),,$800.00,,"$1,700","$1,700","$1,700",600,$2.83,1963,1,Room,Yes,1-Year,Unfurnished,626-297-9191,"14,842"
PW26041896MR,Apartment,214,214   Echandia ST #2,LOS ANGELES,90033,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,800","$1,750",750,$2.33,1962,0,Laundry Area,,1-Year,Unfurnished,818-464-5707,"10,234"
SR26041430MR,Apartment,17312,17312   Chatsworth ST #B,GRANADA HILLS,91344,2,2.00 (1 0 1 0),,$0.00,,"$1,795",$995,"$1,795","1,050",$1.71,1985,2,"Community,Laundry Area",No,1-Year,Unfurnished,,"9,750"
26658091,,6627,6627   Kraft Ave ,North Hollywood,91606,1,1.00 (1 0 0 0),,,,"$1,795","$1,795","$1,795",378,$4.75,1948,1,None,Call,1+Year,Unfurnished,310-940-2818,"6,752"
26658923,,533,533  W 75th St #3,Los Angeles,90044,1,1.00 (1 0 0 0),,,,"$1,795","$1,795","$1,795",600,$2.99,1964,0,None,Call,"1+Year,1-Year,12 Months",Unfurnished,3234491033,"7,007"
26658027,,950,950  N Genesee Ave #2,West Hollywood,90046,1,1.00 (1 0 0 0),,,25,"$1,800","$1,800","$1,800",650,$2.77,1954,0,"Laundry Area,Community",No,1+Year,Unfurnished,310-988-0324,"6,618"
SB26041909MR,Apartment,620,620  W 82nd ST #9,LOS ANGELES,90044,2,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",750,$2.40,1961,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"9,316"
AR26044532MR,Apartment,920,920   Centennial  #6,LOS ANGELES,90012,2,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",750,$2.40,1978,1,Inside,No,1-Year,Unfurnished,626-278-7388,"6,753"
26656885,,939,939  N Stanley Ave #6,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$1,850","$1,000","$1,850",650,$2.85,1954,6,Outside,Call,1-Year,Unfurnished,213-305-5777,"6,332"
MB26044640MR,Single Family,340,340   N 4TH ST #B,MONTEBELLO,90640,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",400,$4.63,2025,0,"Gas Dryer Hookup,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",No,1-Year,Furnished,323-573-3407,"6,198"
PW26039286MR,Apartment,5747,5747   Jefferson  #2,SOUTH GATE,90280,1,1.00 (1 0 0 0),,$0.00,,"$1,850",$0,"$1,850",425,$4.35,1925,0,"Gas Or Electric Dryer Hookup,In Closet,Other,Washer Hookup",No,1-Year,Unfurnished,562-373-5120,"6,502"
CV26045628MR,Single Family,4401,4401   Portola AVE ,LOS ANGELES,90032,1,1.00 (1 0 0 0),,$500.00,,"$1,850","$1,850","$1,850",622,$2.97,1921,0,"Dryer,Dryer Included,Gas Or Electric Dryer Hookup,Washer,Washer Included",,"1-Year,Negotiable",Furnished,951-317-1205,"12,365"
26656879,,1211,1211  W 28th St #14,Los Angeles,90007,1,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",510,$3.63,1957,1,Community,Call,1+Year,Unfurnished,310-359-3491,"12,746"
PW26042117MR,Apartment,6702,6702   Flora  #B,BELL,90201,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",447,$4.14,1924,1,None,No,1-Year,Unfurnished,562-373-5120,"28,980"
26658729,,1031,1031  W 57th St ,Los Angeles,90037,1,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",,$0,1925,0,None,Yes,1+Year,Unfurnished,310-756-4814,"5,170"
26657553,,1039,1039  E 28th St #301,Los Angeles,90011,1,1.00 (1 0 0 0),,,,"$1,895","$1,895","$1,895",330,$5.74,,0,Laundry Area,No,1+Year,Unfurnished,424-279-3312,"7,501"
NP26045126MR,Apartment,12437,12437   Harris  #11,LYNWOOD,90262,1,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,895","$1,895",700,$2.71,1961,0,Laundry Area,No,1-Year,Unfurnished,,"11,055"
NP26045129MR,Apartment,12425,12425   Harris  #A,LYNWOOD,90262,1,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,895","$1,895",700,$2.71,1961,0,Laundry Area,,1-Year,Unfurnished,,"10,970"
PW26045859MR,Apartment,1263,1263  E Ocean BLVD ,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,,"$1,895","$1,895","$1,895",650,$2.92,1940,1,Community,,1-Year,Unfurnished,5628415038,"8,754"
CV26042317MR,Apartment,601,601   Wisconsin  #L,POMONA,91768,1,1.00 (1 0 0 0),,$250.00,,"$1,900","$1,900","$1,900",600,$3.17,1963,0,Room,,1-Year,Unfurnished,909-510-1910,"19,986"
GD26042639IT,Condominium,5253,5253   Fountain AVE ,LOS ANGELES,90029,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",750,$2.53,1919,1,Room,,1-Year,Unfurnished,,"10,171"
CV26042870MR,Single Family,947,947  E Cypress AVE ,GLENDORA,91741,0,1.00 (0 1 0 0),,$0.00,,"$1,900","$1,900","$1,900",350,$5.43,1957,0,None,No,1-Year,Unfurnished,626-253-8293,"10,404"
SR26044928MR,Apartment,6330,6330 1/2  Franklin AVE ,LOS ANGELES,90028,0,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",800,$2.38,1923,0,Community,,1-Year,Unfurnished,323-356-9387,"15,681"
26657349,,7301,7301   5th Ave ,Los Angeles,90043,1,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900",675,$2.81,1940,0,In Unit,No,"1+Year,Negotiable",Both,310-259-7560,"7,213"
WS26043325MR,Condominium,5427,5427 1/2  DAIRY  ,LONG BEACH,90805,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",350,$5.43,1929,1,Laundry Area,No,1-Year,Furnished,626-215-0608,"5,654"
26656515,,2560,2560   Venice Blvd ,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900",,$0,,0,Community,Yes,1+Year,Unfurnished,818-381-1105,"9,859"
26657559,,1039,1039  E 28th St #306,Los Angeles,90011,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",380,$5.13,,0,Laundry Area,No,1+Year,Unfurnished,424-279-3312,"7,501"
26656757,,6723,6723   Sheltondale Ave ,West Hills,91307,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",427,$4.57,,0,Laundry Closet Stacked,Call,"1+Year,1-Year",Unfurnished,818-208-6009,"8,375"
OC26043440MR,Apartment,4986,4986   Southern AVE #D,SOUTH GATE,90280,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,750","$1,950",700,$2.79,1947,1,None,No,1-Year,Unfurnished,562-673-3873,"8,512"
SR26045268MR,Apartment,247,247  N New Hampshire  ,LOS ANGELES,90004,1,1.00 (1 0 0 0),,$300.00,,"$1,950","$1,950","$1,950",600,$3.25,1922,9,Laundry Area,,1-Year,Unfurnished,818-300-1595,"9,500"
SB26045183MR,Apartment,469,469  W Oliver ST #3,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",790,$2.47,1980,0,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"9,377"
WS26043573MR,Single Family,11901,11901   Deana ST #B,EL MONTE,91732,2,1.00 (1 0 0 0),250,$0.00,,"$1,950","$1,950","$1,950",500,$3.90,1960,2,Inside,No,1-Year,Unfurnished,626-367-4116,"14,102"
26656977,,2807,2807   Buckingham Rd #1/2,Los Angeles,90016,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",,$0,1926,1,Inside,Call,1-Year,Unfurnished,310-748-5959,"7,002"
BB26042091MR,Apartment,13018,13018   Valleyheart DR #4,STUDIO CITY,91604,1,1.00 (1 0 0 0),,$500.00,,"$1,975","$2,000","$1,975",670,$2.95,1961,1,Laundry Area,,1-Year,Unfurnished,818-818-0351,"9,249"
BB26044736MR,Single Family,15746,15746   Magnolia BLVD ,ENCINO,91436,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$1,995","$1,995",500,$3.99,2025,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,818-645-3134,"7,887"
26656623,,1039,1039  E 28th St #202,Los Angeles,90011,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",450,$4.43,,0,Laundry Area,No,1+Year,Unfurnished,424-279-3312,"7,501"
TR26039121MR,Single Family,15350,15350   Gale AVE #2,HACIENDA HEIGHTS,91745,1,1.00 (1 0 0 0),100,$800.00,200,"$1,995","$1,975","$1,995",560,$3.56,1949,0,"Gas Or Electric Dryer Hookup,In Closet,Washer Hookup",,1-Year,Unfurnished,6268900234,"7,680"
26657537,,1039,1039  E 28th St #207,Los Angeles,90011,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",425,$4.69,,0,Laundry Area,No,1+Year,Unfurnished,424-279-3312,"7,501"
26656995,,1321,1321 1/2 N Normandie Ave ,Los Angeles,90027,1,1.00 (1 0 0 0),,$0.00,,"$1,999","$2,000","$1,999",500,$4.00,1913,1,In Unit,Call,"1+Year,1-Year",Unfurnished,3234491033,"5,749"
DW26044294MR,,14434,14434   Vose ST #1/2,VAN NUYS,91405,1,1.00 (1 0 0 0),,$30.00,,"$2,000","$2,000","$2,000",501,$3.99,1958,0,None,,1-Year,Unfurnished,747-214-5625,"9,608"
SB26045481MR,,15215,15215   Normandy  #B,GARDENA,90247,1,1.00 (1 0 0 0),,$500.00,,"$2,000","$2,000","$2,000",675,$2.96,1956,1,Garage,No,1-Year,Unfurnished,310-717-5804,"7,262"
BB26045638MR,Single Family,18927,18927   Erwin ST ,TARZANA,91335,1,1.00 (0 1 0 0),,$0.00,,"$2,000","$2,000","$2,000",380,$5.26,2022,0,None,,1-Year,Unfurnished,818-940-4880,"6,994"
SB26043136MR,Apartment,1658,1658   Colby  #3,LOS ANGELES,90025,0,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",446,$4.48,1967,0,Laundry Area,No,1-Year,Unfurnished,310-803-6405,"5,464"
P1-26022PF,,1020,1020 1022  Cerritos AVE #1022,LONG BEACH,90813,1,1.00 (1 0 0 0),100,$0.00,100,"$2,000","$2,000","$2,000",822,$2.43,1925,0,None,,1+Year,Unfurnished,(626) 695-4665,"4,106"
SR26045171MR,Single Family,14036,14036  W Gain  ,ARLETA,91331,1,1.00 (1 0 0 0),2000,$0.00,100,"$2,000","$1,000","$2,000",498,$4.02,1951,0,None,No,1-Year,Unfurnished,818-238-7387,"6,480"
SR26046044MR,Single Family,23462,23462   Friar ST ,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$500.00,,"$2,000","$2,000","$2,000",400,$5,2025,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,"1-Year,Negotiable",Unfurnished,310-430-6799,"7,502"
PW26043602MR,Single Family,3309,3309   Platt Ave ,LYNWOOD,90262,2,1.00 (1 0 0 0),,$0.00,,"$2,075","$2,175","$2,075",900,$2.31,1957,1,Other,No,1-Year,Unfurnished,,"12,000"
SR26043837MR,Apartment,1601,1601   College View DR #9,MONTEREY PARK,91754,1,1.00 (1 0 0 0),,$0.00,,"$2,090","$2,090","$2,090",700,$2.99,1960,1,Laundry Area,,1-Year,Unfurnished,818-802-9589,"16,415"
NP26045121MR,Apartment,12425,12425   Harris  #1,LYNWOOD,90262,2,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095",900,$2.33,1961,0,Laundry Area,,1-Year,Unfurnished,,"10,970"
26657129,,1269,1269  N Crescent Heights Blvd #1271 1/4,West Hollywood,90046,0,8.00 (8 0 0 0),,,,"$2,095","$2,095","$2,095","7,036",$0.30,1939,0,"Laundry Area,Community",Call,1-Year,Unfurnished,310-428-5494,"9,566"
NP26045138MR,Apartment,12437,12437   Harris  #1,LYNWOOD,90262,2,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095",900,$2.33,1961,0,Laundry Area,No,1-Year,Unfurnished,,"11,055"
DW26044707MR,Apartment,240,240   E 84 TH  ,LOS ANGELES,90003,2,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,000","$2,100","2,039",$1.03,1942,0,Community,,1-Year,Unfurnished,,"5,202"
SR26043851MR,Condominium,6815,6815   Remmet  #213,CANOGA PARK,91303,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",616,$3.41,1986,2,Community,,1-Year,,818-802-9930,"56,680"
26656683,,1293,1293  N Garfield Ave #32,Pasadena,91104,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",631,$3.33,1962,1,"Community,Laundry Area",Yes,1+Year,Unfurnished,310-493-9895,"43,972"
SR26043981MR,Single Family,7019,7019   Geyser AVE ,RESEDA,91335,1,1.00 (1 0 0 0),,$0.00,100,"$2,100","$2,100","$2,100",650,$3.23,2024,0,Inside,,1-Year,Unfurnished,8182619950,"1,000"
AR26032650MR,Apartment,1530,1530 West  204 ST #3,TORRANCE,90501,2,1.00 (1 0 0 0),,$0.00,100,"$2,100","$2,100","$2,100",825,$2.55,1989,0,Laundry Area,No,1-Year,Unfurnished,626-377-5536,"8,209"
26658645,,1293,1293  N Garfield Ave #34,Pasadena,91104,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",629,$3.34,1962,1,"Community,Laundry Area",Yes,1+Year,Unfurnished,310-493-9895,"43,972"
RS26044334MR,Townhouse,15224,15224   Ocaso  #H211,LA MIRADA,90638,1,1.00 (1 0 0 0),2150,$0.00,100,"$2,150","$2,150","$2,150",634,$3.39,1972,1,Community,,1-Year,Unfurnished,213-500-4947,"311,648"
CV26042322MR,Apartment,601,601   Wisconsin  #M,POMONA,91768,2,2.00 (1 0 1 0),,$250.00,,"$2,150","$2,150","$2,150",600,$3.58,1963,0,Room,,1-Year,Unfurnished,909-510-1910,"19,986"
26656461,,3980,3980   Wilshire Blvd #304,Los Angeles,90010,1,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",609,$3.53,2020,0,In Unit,Yes,1+Year,Unfurnished,213-285-7934,"45,788"
26657411,,2401,2401  N Beachwood Dr #9,Los Angeles,90068,0,1.00 (1 0 0 0),,,,"$2,150","$1,800","$2,150",600,$3.58,1956,0,"Community,Room",Yes,1-Year,Unfurnished,310-666-9682,"7,076"
CV26042311MR,Apartment,601,601   Wisconsin  #P,POMONA,91768,2,2.00 (1 0 1 0),,$250.00,,"$2,150","$2,150","$2,150",600,$3.58,1963,0,Other,,1-Year,Unfurnished,909-510-1910,"19,986"
26657851,,1217,1217   9th St ##11,Santa Monica,90401,0,1.00 (1 0 0 0),,,,"$2,155","$1,000","$2,155",300,$7.18,1924,0,Community,Call,12 Months,Unfurnished,310-780-9495,"7,517"
SR26045230MR,Apartment,5863,5863   Whitnall  #4,NORTH HOLLYWOOD,91601,2,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195","3,024",$0.73,1954,0,None,,1-Year,Unfurnished,818-207-3788,"5,017"
SR26042801MR,Loft,18701,18701   Sunburst  ,NORTHRIDGE,91324,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,195",700,$3.14,1952,0,In Closet,,1-Year,Unfurnished,818-371-3969,"6,237"
26657667,,2641,2641  S La Salle Ave #5,Los Angeles,90018,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",800,$2.74,,1,Other,Yes,"Negotiable,1+Year",Unfurnished,424-352-1555,800
26657421,,3909,3909   Exposition Blvd #1/2,Los Angeles,90016,0,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",400,$5.49,1926,0,In Unit,Call,1+Year,Unfurnished,424-354-9843,"5,383"
OC26041069MR,Apartment,7037,7037   Milton AVE #7,WHITTIER,90602,2,1.00 (1 0 0 0),,$500.00,,"$2,195","$2,195","$2,195",900,$2.44,1970,1,Community,,1-Year,Unfurnished,714-815-7091,"6,903"
26658941,,220,220  E Vernon Ave #1/4,Los Angeles,90011,2,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",,$0,1902,0,None,Yes,1+Year,Unfurnished,310-756-4814,"5,133"
PW26043713MR,Condominium,21,21   Alamitos Ave #4,LONG BEACH,90802,2,2.00 (2 0 0 0),,$0.00,,"$2,195","$2,695","$2,195","1,128",$1.95,1956,2,Other,No,1-Year,Unfurnished,,"8,000"
26656849,,1261,1261  N Laurel Ave #20,West Hollywood,90046,0,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",550,$3.99,1960,1,Community,Yes,1+Year,Unfurnished,310-433-4946,"15,146"
26656291,,2352,2352   Riverside Dr ,Los Angeles,90039,0,1.00 (0 1 0 0),,,,"$2,200","$2,200","$2,200",588,$3.74,2023,1,"In Unit,Inside",Call,"1+Year,6 Months",Unfurnished,310-994-0314,"3,939"
26655973,Apartment,1534,1534  N Mariposa Ave ,Los Angeles,90027,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",600,$3.67,1920,2,Community,Yes,1+Year,Unfurnished,310-633-0438,"6,789"
BB26042349MR,,6615,6615   Crenshaw BLVD ,LOS ANGELES,90043,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200","4,237",$0.52,1925,0,None,,1-Year,Unfurnished,323-481-7592,"10,757"
26658013,Condominium,400,400  S Broadway  #2213,Los Angeles,90013,0,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",492,$4.47,2019,0,In Unit,Call,"1+Year,6 Months,Short Term Lease",Both,323-970-0013,"36,291"
26658959,Apartment,1728,1728  S Robertson Blvd #2,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",625,$3.52,1965,1,"In Unit,Laundry Closet Stacked,Inside,In Closet",Call,"1+Year,1-Year,12 Months",Unfurnished,310-704-6677,"5,030"
PW26041559MR,,2059,2059   San Anseline  #A,LONG BEACH,90815,1,1.00 (1 0 0 0),,$500.00,,"$2,300","$2,300","$2,200",550,$4,1952,1,"Dryer,Dryer Included,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,562-547-2431,"100,000"
GD26044874IT,,616,616   Alexander ST ,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",513,$4.29,2025,0,Inside,No,1-Year,Unfurnished,818-470-5739,"6,427"
PW26044583MR,Condominium,10614,10614   Shoreline  ,NORWALK,90650,1,1.00 (1 0 0 0),,$0.00,100,"$2,200","$2,200","$2,200",847,$2.60,1977,2,Inside,No,1-Year,Furnished,310-946-1764,"145,841"
IN26037297MR,Apartment,4804,4804   Del Amo  ,TORRANCE,90503,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",600,$3.67,1962,1,Laundry Area,No,1-Year,Unfurnished,310-953-7114,"7,981"
SR26041755MR,Single Family,1211,1211  N Maple  #100,BURBANK,91505,0,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",400,$5.50,1942,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Unfurnished,818-261-9082,"6,019"
CV26043161MR,Apartment,1452,1452   3rd ST #13,SAN DIMAS,91750,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",648,$3.40,1972,0,Community,No,1-Year,Unfurnished,,648
WS26046037MR,Apartment,12429,12429 A  Hadley ST ,WHITTIER,90601,2,1.00 (1 0 0 0),150,$0.00,,"$2,235","$2,350","$2,235",900,$2.48,1909,0,None,,1-Year,Unfurnished,626-536-2268,"19,300"
26657535,,3055,3055   Foothill Blvd #9,La Crescenta,91214,1,1.00 (1 0 0 0),,,,"$2,250","$2,250","$2,250",750,$3,1964,1,Community,Call,1+Year,Unfurnished,213-923-0227,"19,396"
GD26045105IT,,6427,6427   Nagle  ,VAN NUYS,91401,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",470,$4.79,1953,0,In Kitchen,,1-Year,Unfurnished,818-437-2433,"6,274"
26658599,,11601,11601   Moorpark St ,North Hollywood,91602,1,1.00 (0 1 0 0),,,,"$2,250","$2,250","$2,250",500,$4.50,1939,0,Inside,Call,Negotiable,Furnished,747-466-6235,"6,790"
26658413,Apartment,5027,5027   Westpark Dr ,North Hollywood,91601,6,1.00 (1 0 0 0),,,,"$2,250","$2,250","$2,250","4,197",$0.54,1952,0,"In Closet,Garage",Call,1+Year,Unfurnished,818-402-8661,"7,480"
26657143,,1208,1208  W Adams Blvd #6,Los Angeles,90007,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,250",600,$3.75,1965,1,Community,Call,1+Year,Unfurnished,310-359-3491,"22,620"
GD26045423IT,Apartment,417,417   Riverdale DR #415,GLENDALE,91204,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",675,$3.33,1923,0,Inside,No,1-Year,Unfurnished,818-437-2433,"17,314"
