MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
WS25150814MR,Apartment,1829,1829 1/2 E 63rd ST ,LOS ANGELES,90001,1,1.00 (1 0 0 0),,$500.00,,"$1,750","$1,750","$1,750",500,$3.50,1923,0,None,,1-Year,Unfurnished,213-458-1975,"5,342"
PW25151940MR,,703,703  W Anaheim ST #4,WILMINGTON,90744,1,1.00 (1 0 0 0),,$0.00,,"$1,780","$1,700","$1,780",650,$2.74,1948,1,Laundry Area,No,1-Year,Unfurnished,7149368900,"6,566"
SB25147218MR,Apartment,4015,4015  W 137th ST #223,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$0.00,,"$1,795","$1,795","$1,795",600,$2.99,1972,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"17,406"
SR25149865MR,Condominium,18307,18307   BURBANK  #234,TARZANA,91356,1,1.00 (1 0 0 0),,$300.00,,"$1,800","$1,800","$1,800",700,$2.57,1970,4,Community,,1-Year,Unfurnished,818-602-8769,"2,355,295"
OC25149190MR,Condominium,735,735   Cedar AVE #19,LONG BEACH,90813,1,1.00 (1 0 0 0),,$0.00,200,"$1,800","$1,350","$1,800",605,$2.98,1957,0,Community,,1-Year,Unfurnished,562-308-6266,"15,023"
SR25145282MR,,9796,9796   Stanwin AVE ,ARLETA,91331,1,1.00 (1 0 0 0),,$200.00,,"$1,850","$1,850","$1,850",400,$4.63,1953,1,None,,1-Year,Unfurnished,818-339-3034,600
25561099,Apartment,941,941  N San Vicente Blvd #9,West Hollywood,90069,0,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",,$0,1957,0,Community,Yes,1+Year,Unfurnished,310-210-0305,"13,330"
DW25149014MR,,3302,3302 1/2  Olive ST #B,HUNTINGTON PARK,90255,0,1.00 (1 0 0 0),,$500.00,,"$1,875","$1,895","$1,875",350,$5.36,1935,0,"In Kitchen,Inside",,1-Year,Unfurnished,323-712-5012,"6,245"
OC25149794MR,Condominium,140,140   Linden AVE #312,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$1,875","$1,875","$1,875",481,$3.90,1928,0,Community,,1-Year,Unfurnished,714-398-6913,"33,488"
SR25149861MR,Condominium,22100,22100   Burbank BLVD #259G,WOODLAND HILLS,91367,0,1.00 (1 0 0 0),,$500.00,,"$1,895","$1,895","$1,895",358,$5.29,1979,2,Community,Yes,1-Year,Unfurnished,818-312-3164,"222,509"
25562187,,10250,10250  W Stagg St ,Sun Valley,91352,0,1.00 (1 0 0 0),,,,"$1,895","$1,895","$1,895",325,$5.83,,2,Outside,Call,1+Year,Unfurnished,323-866-0165,"5,544"
25561037,,4136,4136   GRAND VIEW BLVD #12,LOS ANGELES,90066,0,1.00 (1 0 0 0),,$500.00,,"$1,895","$1,895","$1,895",450,$4.21,1959,0,Community,Yes,1+Year,Unfurnished,310-962-5000,"19,580"
PV25151587MR,Apartment,609,609  S Meyler  #7,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$500.00,,"$1,899","$1,849","$1,899",650,$2.92,1987,1,In Kitchen,,1-Year,Unfurnished,310-989-4466,"10,250"
SR25149790MR,Single Family,19539,19539   Gault ST ,RESEDA,91335,0,1.00 (1 0 0 0),,$0.00,,"$2,000","$1,900","$1,900",400,$4.75,1958,0,Inside,Yes,1-Year,Unfurnished,818-272-5586,"7,398"
WS25148708MR,Apartment,442,442  W 12th ST #4,POMONA,91766,2,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",750,$2.53,1964,0,None,No,1-Year,Unfurnished,626-321-0311,"6,426"
25560281,,5950,5950   Carlton Way #13,Hollywood,90028,1,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900",800,$2.38,1958,1,Community,No,12 Months,Unfurnished,323-533-6155,"8,994"
25559867,,15425,15425   Sherman Way #205,Van Nuys,91406,1,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900",610,$3.11,1976,2,"Community,Room",Call,"1+Year,12 Months,24 Months",Unfurnished,323-284-5979,"152,347"
CV25149843MR,Apartment,450,450   Grinnell DR ,CLAREMONT,91711,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",716,$2.65,1948,1,Community,No,1-Year,Unfurnished,,716
25560485,,361,361  S DETROIT ST #405,LOS ANGELES,90036,0,1.00 (1 0 0 0),,,,"$1,925","$1,925","$1,925",500,$3.85,1928,0,Community,Call,1-Year,Unfurnished,818-223-1750,"7,803"
25561131,Loft,315,315  W 5th ST #910,LOS ANGELES,90013,0,1.00 (1 0 0 0),,$500.00,,"$1,950","$1,950","$1,950",768,$2.54,1913,0,"Community,In Unit",Yes,1+Year,Unfurnished,213-247-1265,"19,358"
CV25152155MR,Apartment,711,711  N Soldano AVE #6,AZUSA,91702,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",588,$3.32,1963,1,Community,No,1-Year,Unfurnished,626-253-8293,"7,493"
WS25148759MR,Apartment,5522,5522   Rosemead BLVD ,TEMPLE CITY,91780,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",500,$3.90,1956,2,None,No,1-Year,Unfurnished,626-321-0311,"9,965"
SR25148970MR,Apartment,620,620   Illinois CT #22,EL SEGUNDO,90245,0,1.00 (1 0 0 0),,$0.00,,"$1,975","$1,975","$1,975",500,$3.95,1962,1,Community,,1-Year,Unfurnished,323-479-4389,"22,603"
SB25148083MR,Condominium,1437,1437   Lomita BLVD #227,HARBOR CITY,90710,1,1.00 (1 0 0 0),,"$1,500.00",200,"$1,975","$1,975","$1,975",880,$2.24,2006,2,"Dryer,Dryer Included,Gas Dryer Hookup,Washer,Washer Included",,1-Year,Furnished,310-968-8945,"31,157"
25560153,Apartment,6724,6724   Mammoth Ave ,Van Nuys,91405,0,1.00 (1 0 0 0),,,,"$1,975","$1,000","$1,975",440,$4.49,,0,In Unit,Yes,"Negotiable,6 Months",Unfurnished,310-993-7189,"7,145"
TR25148310MR,Condominium,1108,1108   Dorothea RD #B,LA HABRA HEIGHTS,90631,1,1.00 (1 0 0 0),,$0.00,,"$1,980","$1,980","$1,980",520,$3.81,1940,2,Room,No,1-Year,Unfurnished,626-308-1002,"32,244"
SB25147471MR,,24609,24609   Cypress ST ,LOMITA,90717,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$1,995","$1,995",700,$2.85,1949,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,310-357-0286,"5,201"
25561629,,1643,1643  N Formosa Ave #2,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",800,$2.49,,1,"Laundry Area,Room",Call,1+Year,Unfurnished,310-691-6199,0
DW25152011MR,,9711,9711   Madison Ave #A,SOUTH GATE,90280,0,1.00 (1 0 0 0),,$0.00,,"$2,000",$500,"$2,000",366,$5.46,2025,0,"Gas Dryer Hookup,Washer Hookup",No,"1-Year,Month-to-Month",Unfurnished,310-913-9403,"4,268"
PW25151622MR,Condominium,420,420   Redondo AVE #302,LONG BEACH,90814,1,1.00 (1 0 0 0),,$0.00,100,"$1,900","$2,000","$2,000",735,$2.72,1970,1,Laundry Area,,1-Year,Unfurnished,949-400-4574,"18,756"
P1-23026PF,,10332,10332   Oro Vista AVE ,SUNLAND,91040,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,050","$2,000",650,$3.08,1951,2,"In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup",Yes,"1+Year,1-Year",Unfurnished,(818) 652-2876,"4,409"
SR25152112MR,Single Family,9239,9239  E Avenue T 6  ,LITTLEROCK,93543,3,2.00 (2 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",784,$2.55,1959,2,"Gas Dryer Hookup,Gas Or Electric Dryer Hookup,Inside",,1-Year,Unfurnished,424-335-5925,"39,611"
WS25148532MR,,2419,2419   Eastlake AVE #B,LINCOLN HEIGHTS,90031,2,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",730,$2.74,1917,0,None,No,1-Year,Unfurnished,626-374-4727,"7,752"
DW25151880MR,Apartment,8921,8921   Wadsworth AVE ,LOS ANGELES,90002,1,1.00 (1 0 0 0),,$500.00,,"$2,041","$4,000","$2,041","2,006",$1.02,1939,0,"Gas Dryer Hookup,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",,1-Year,Unfurnished,310-743-6921,"5,091"
GD25148841IT,Apartment,2930,2930   Fairmount AVE #D,LA CRESCENTA,91214,1,1.00 (1 0 0 0),,$0.00,,"$2,050",$0,"$2,050",600,$3.42,1948,1,Room,,1-Year,Unfurnished,818-429-9017,"14,810"
TR25150279MR,Apartment,5103,5103   Lindsey AVE #A,PICO RIVERA,90660,2,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095",958,$2.19,1928,0,Laundry Area,No,1-Year,Unfurnished,626-500-5789,"5,297"
P1-23091PF,Apartment,720,720  E Mountain ST #7,PASADENA,91104,1,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095",600,$3.49,1959,1,Community,,,Unfurnished,(818) 294-0726,"15,008"
25557761,,823,823   Highland Ave #16,Glendale,91202,1,1.00 (1 0 0 0),,,,"$1,099","$1,099","$2,099",650,$3.23,1948,1,Community,Yes,"1+Year,1-Year,12 Months,24 Months",Unfurnished,310-988-0773,"15,875"
25560497,,4255,4255  W 5th St #106,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",753,$2.79,1965,1,In Unit,Yes,1+Year,Unfurnished,323-833-1702,"13,470"
AR25150283MR,Single Family,805,805  S Ynez AVE ,MONTEREY PARK,91754,2,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",800,$2.63,1947,2,Other,,1-Year,Unfurnished,626-393-5315,"6,046"
PV25134789MR,Condominium,3550,3550   Torrance BLVD #311,TORRANCE,90503,0,1.00 (1 0 0 0),,$0.00,100,"$2,100","$2,100","$2,100",480,$4.38,2006,1,"Dryer,Dryer Included,In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,"1-Year,Negotiable",Unfurnished,310-430-3883,"41,141"
SR25148493MR,Single Family,16699,16699   Itasca ST ,NORTHRIDGE,91343,1,1.00 (1 0 0 0),,"$1,000.00",,"$2,100","$2,100","$2,100",380,$5.53,2025,1,"Inside,Other",,1-Year,Unfurnished,818-512-5423,"7,457"
SB25149695MR,Apartment,530,530   Shepard ST ,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$500.00,,"$2,150","$2,150","$2,150",700,$3.07,1930,0,None,,1-Year,Unfurnished,310-987-9103,"6,102"
PW25150375MR,Apartment,1011,1011 1/2  San Pascual AVE ,LOS ANGELES,90042,1,1.00 (1 0 0 0),,$500.00,,"$2,150","$2,200","$2,150",700,$3.07,1931,0,None,,1-Year,Unfurnished,714-932-3625,"4,326"
CV25144955MR,,501,501  W Sierra Madre BLVD ,SIERRA MADRE,91024,1,1.00 (1 0 0 0),,$400.00,,"$1,950","$1,950","$2,150",800,$2.69,1928,0,None,,1-Year,Unfurnished,626-705-4304,"10,890"
DW25132724MR,,8150,8150   Gardendale ST #C,PARAMOUNT,90723,2,1.00 (1 0 0 0),,$0.00,,"$2,175","$2,175","$2,175",819,$2.66,1963,2,Inside,No,"1+Year,1-Year",Unfurnished,562-235-5163,"6,371"
25561743,,363,363  N Avenue 57  ,Los Angeles,90042,1,1.00 (1 0 0 0),,$500.00,,"$2,195","$2,195","$2,195",685,$3.20,1907,0,"Other,Community",Yes,1+Year,Both,310-913-9477,900
PV25152023MR,Apartment,1221,1221  S Meyler ST #3,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$500.00,,"$2,199","$2,149","$2,199",725,$3.03,1973,1,"Inside,Other,Washer,Washer Included",,1-Year,Unfurnished,310-989-4466,"6,250"
PW25090859MR,Apartment,372,372   55th  ,LOS ANGELES,90011,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200","1,002",$2.20,1924,0,Room,No,1-Year,Unfurnished,714-887-9453,"7,990"
P1-23087PF,Single Family,8213,8213   Oswego ST ,SUNLAND,91040,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",500,$4.40,1964,0,In Kitchen,,1-Year,Unfurnished,(818) 983-7571,"2,000"
OC25150095MR,Apartment,1102,1102   Larimore AVE #9,LA PUENTE,91744,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",700,$3.14,1975,2,"Community,Laundry Area",,1-Year,Unfurnished,949-899-7888,"14,913"
RS25142992MR,Apartment,1131,1131  N Kenmore AVE #4,LOS ANGELES,90029,8,7.00 (7 0 0 0),,$0.00,,"$2,200","$2,200","$2,200","4,774",$0.46,1957,1,Laundry Area,No,1-Year,Unfurnished,310-962-1385,"6,372"
RS25152089MR,Condominium,438,438   Cedar AVE #6,LONG BEACH,90802,1,1.00 (1 0 0 0),,$150.00,100,"$2,200","$1,500","$2,200",577,$3.81,1962,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,310-505-9266,"15,007"
SR25149595MR,Apartment,5717,5717 1/2  Case AVE ,NORTH HOLLYWOOD,91601,1,1.00 (1 0 0 0),,$0.00,50,"$2,200","$3,000","$2,200",600,$3.67,2007,0,None,No,1-Year,Unfurnished,818-425-2211,"6,981"
TR25151486MR,Apartment,420,420   Bradley AVE ,MONTEBELLO,90640,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",800,$2.75,1955,1,Washer Hookup,,1-Year,Unfurnished,909-702-1657,"6,707"
25561637,Apartment,11563,11563   Nebraska Ave #5,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",750,$2.93,1968,1,Community,Call,1+Year,Unfurnished,818-861-4985,"7,436"
BB25147274MR,,16577,16577 16575  Knollwood DR ,GRANADA HILLS,91344,0,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",460,$4.78,1963,0,"Dryer,Dryer Included,Washer,Washer Hookup,Washer Included",No,1-Year,Furnished,818-434-6429,"17,520"
BB25150034MR,,2255,2255   Catalina ST #200,BURBANK,91504,0,1.00 (1 0 0 0),,$0.00,,"$2,200","$3,700","$2,200",876,$2.51,2025,0,None,No,"1-Year,Month-to-Month",Unfurnished,818-854-4218,"6,856"
BB25150100MR,,2255,2255   Catalina ST #201,BURBANK,91504,0,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",304,$7.24,2025,0,None,No,"1-Year,Month-to-Month",Unfurnished,818-854-4218,"6,856"
25561795,,420,420  S Sepulveda Blvd #16,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,217","$2,800","$2,217",,$0,1952,1,Community,Call,1+Year,Unfurnished,917-972-5373,"19,878"
PW25151353MR,Apartment,1801,1801  E 4th ST ,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,,"$2,250","$2,250","$2,250",860,$2.62,1960,2,"Dryer,Dryer Included,In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1+Year,Unfurnished,562-481-7386,"7,005"
25561211,,200,200   Mesnager St #225,Los Angeles,90012,1,1.00 (1 0 0 0),,,,"$2,271","$1,000","$2,271",564,$4.03,,0,In Unit,Call,Negotiable,Unfurnished,833-525-3273,"66,560"
25561141,,800,800   Western Avenue  #311,Los Angeles,90005,0,1.00 (1 0 0 0),,,,"$2,275",$800,"$2,275",541,$4.21,,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"6,946"
25561755,,1249,1249  S Grand Ave #PH09,Los Angeles,90015,1,1.00 (1 0 0 0),,,,"$2,287","$1,000","$2,287",740,$3.09,2017,0,In Unit,Yes,"1+Year,12 Months",Unfurnished,213-751-4080,"21,625"
25561537,,1439,1439   Armacost  #104,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",400,$5.74,,0,In Unit,Yes,1-Year,Unfurnished,310-473-3000,"15,000"
25560797,,4136,4136   Grand View Blvd #19,Los Angeles,90066,1,1.00 (1 0 0 0),,$500.00,,"$2,295","$2,295","$2,295",550,$4.17,1959,0,"Laundry Area,Community",Yes,1+Year,Unfurnished,310-962-5000,"19,580"
25560575,,257,257  S SPRING ST #3L,LOS ANGELES,90012,0,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",650,$3.53,1899,0,"In Unit,Inside,Laundry Closet Stacked",Call,1+Year,Unfurnished,818-815-1515,"28,817"
SR25150842MR,Condominium,18530,18530   Hatteras ST #324,TARZANA,91356,1,1.00 (1 0 0 0),,$500.00,,"$2,295","$2,300","$2,295",730,$3.14,1978,2,Community,,1-Year,Unfurnished,818-620-2244,"84,802"
SR25148066MR,Condominium,18122,18122   Sundowner WAY #1108,CANYON COUNTRY,91387,2,2.00 (1 1 0 0),,$300.00,50,"$2,300","$2,500","$2,300",848,$2.71,1985,2,"In Closet,Inside",,1-Year,Unfurnished,818-581-5142,"139,989"
P1-23036PF,Condominium,28,28  N 3rd ST #A204,ALHAMBRA,91801,1,1.00 (1 0 0 0),50,"$1,000.00",250,"$2,300","$2,300","$2,300",670,$3.43,2015,1,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,"1+Year,1-Year",Furnished,,"52,446"
OC25143811MR,Condominium,950,950   North Kings Road  #158,WEST HOLLYWOOD,90069,0,1.00 (1 0 0 0),,$0.00,200,"$2,300","$2,300","$2,300",457,$5.03,1973,1,Community,No,1-Year,Unfurnished,714-251-3612,
25560747,,800,800   Western Avenue  #210,Los Angeles,90005,0,1.00 (1 0 0 0),,,,"$2,300",$800,"$2,300",617,$3.73,,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"6,946"
25561621,,420,420  S San Pedro St #416,Los Angeles,90013,0,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",800,$2.88,1922,2,In Unit,Yes,1+Year,Both,562-222-9661,"76,411"
25561853,,1549,1549  S Wilton Pl ,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300","4,232",$0.54,1923,2,In Unit,Call,1+Year,Unfurnished,213-700-8616,"9,018"
25562221,,918,918  S Bedford St #1,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300","1,000",$2.30,1956,0,Community,Call,1+Year,Unfurnished,310-505-9560,"6,322"
AR25152104MR,Apartment,516,516   Diamond ST #D,MONROVIA,91016,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",858,$2.68,1948,3,None,,1-Year,Unfurnished,626-825-2229,"23,746"
AR25150550MR,Single Family,127,127  S OLIVE AVE #1,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",780,$2.95,1925,1,Room,No,1-Year,Unfurnished,626-831-1818,"16,278"
25561011,,14942,14942   Dickens St  ,Sherman Oaks,91403,1,1.00 (1 0 0 0),,,,"$2,345","$2,250","$2,345",950,$2.47,,1,"Community,Laundry Area",Call,1+Year,Unfurnished,424-248-5426,"6,000"
25560455,Apartment,7972,7972   Norton Ave #6,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",700,$3.36,1958,0,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,213-442-0211,"7,463"
25560339,,3810,3810   Wilshire Blvd #1809,Los Angeles,90010,1,1.00 (1 0 0 0),,,,"$2,350","$2,550","$2,350",710,$3.31,1962,1,In Closet,Yes,1+Year,Unfurnished,310-595-4436,"64,171"
CV25149302MR,,136,136   Grand AVE ,MONROVIA,91016,1,1.00 (1 0 0 0),,$200.00,25,"$2,350","$1,500","$2,350",750,$3.13,1912,0,"In Kitchen,Inside",,1-Year,Unfurnished,626-523-9158,"7,494"
PW25150872MR,Condominium,225,225  W 6th ST #502,LONG BEACH,90802,2,2.00 (2 0 0 0),,$0.00,25,"$2,350","$2,350","$2,350",736,$3.19,1978,1,Community,,1-Year,Unfurnished,562-400-2848,"14,353"
SR25148964MR,Apartment,1528,1528   Stanford ST #A,SANTA MONICA,90404,1,1.00 (1 0 0 0),2395,$0.00,,"$2,395","$2,395","$2,395",690,$3.47,1949,1,Community,,1-Year,Unfurnished,323-479-4389,"8,125"
25561467,,518,518  N Gramercy Pl #205,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",809,$2.96,2019,0,In Unit,Yes,None,Unfurnished,310-473-3000,"4,927"
25560111,,1227,1227  N Berendo St #301,Los Angeles,90029,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",576,$4.16,2025,0,In Unit,Call,1+Year,Unfurnished,323-633-8077,"7,720"
CV25149844MR,Condominium,418,418  N Cerritos AVE ,AZUSA,91702,2,2.00 (2 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",921,$2.61,1964,2,In Closet,No,1-Year,Unfurnished,626-733-6296,
GD25149620IT,Apartment,11549,11549   Sylvan ST #6,NORTH HOLLYWOOD,91606,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",896,$2.68,1956,0,Community,,1-Year,Unfurnished,8189009121,"9,289"
PW25146512MR,Apartment,15907,15907   La Forge ST #B,WHITTIER,90603,2,2.00 (1 1 0 0),,$0.00,,"$2,400","$2,400","$2,400",950,$2.53,1977,1,"Community,Laundry Area",No,1-Year,Unfurnished,714-222-7100,"9,157"
GD25150606IT,Apartment,351,351   Salem ST #3,GLENDALE,91203,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",800,$3,1960,1,"Community,Laundry Area",No,1-Year,Unfurnished,818-437-2433,"6,849"
WS25146455MR,Apartment,143,143  S Avenue 54  #5,LOS ANGELES,90042,2,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",800,$3,1964,1,Community,,1-Year,Unfurnished,3236577591,"14,020"
25561865,Apartment,11430,11430   Cedar Ave #1,Hawthorne,90250,2,1.00 (1 0 0 0),,,,"$2,445","$2,445","$2,445","1,000",$2.45,1986,1,In Unit,Call,1-Year,Unfurnished,310-968-2454,"6,378"
25560341,,310,310  S Kenmore AVE #206,LOS ANGELES,90020,2,2.00 (2 0 0 0),,,,"$2,450","$2,450","$2,450","1,100",$2.23,1988,0,Community,Yes,12 Months,Unfurnished,310-710-9361,"9,863"
25561971,,1353,1353  W 36th Pl #1,Los Angeles,90007,2,1.00 (1 0 0 0),,,,"$2,490","$2,500","$2,490",,$0,,0,Community,No,"1+Year,1-Year,12 Months,24 Months",Unfurnished,213-503-8070,"6,894"
25561245,,707,707  E Ocean Blvd #0501,Long Beach,90802,0,1.00 (1 0 0 0),,,,"$2,494",$750,"$2,494",692,$3.60,2016,2,In Unit,Call,1+Year,Unfurnished,833-525-3273,"48,509"
25561077,Apartment,1731,1731   Franklin St #4,Santa Monica,90404,0,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",400,$6.24,1945,0,"In Unit,In Kitchen",Call,1-Year,Unfurnished,310-704-6677,"6,021"
25561055,Apartment,1731,1731   Franklin St #2,Santa Monica,90404,0,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",425,$5.87,1945,1,"In Kitchen,Inside,In Unit",Call,1-Year,Unfurnished,310-704-6677,"6,021"
25561963,,2029,2029   Cloverfield Blvd #B,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",579,$4.31,1959,2,Community,No,"1+Year,Other",Unfurnished,424-258-4651,"22,352"
25561523,,2332,2332  S Beverly Glen Blvd #2,Los Angeles,90064,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",650,$3.84,1961,1,Community,Call,"1+Year,1-Year,12 Months",Unfurnished,424-258-4651,"6,602"
P1-23089PF,Apartment,1121,1121  W Exposition BLVD ,LOS ANGELES,90007,2,1.00 (0 1 0 0),,$0.00,,"$2,495","$2,495","$2,495",700,$3.56,1986,2,"Community,In Carport",No,Negotiable,Unfurnished,(760) 445-3717,"2,901"
