MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
SR25214511MR,Apartment,7925,7925   Vineland  #9,SUN VALLEY,91352,1,1.00 (1 0 0 0),,$500.00,,"$1,650","$1,650","$1,650",600,$2.75,1965,1,"Community,Laundry Area",No,1-Year,Unfurnished,818-389-5021,"30,000"
225004659VC,,6213,6213   Whitsett AVE ,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,,,"$1,680","$1,700","$1,680",,$0,1981,1,"Community,Room",,,,(805) 807-8728,"6,238"
CV25214073MR,Apartment,254,254   Navilla Place  ,COVINA,91723,1,1.00 (1 0 0 0),,$0.00,,"$1,695","$1,695","$1,695",650,$2.61,1959,1,Laundry Area,No,Month-to-Month,Unfurnished,909-750-1763,"8,742"
25590905,,1044,1044  N BONNIE BRAE ST #207,LOS ANGELES,90026,0,1.00 (1 0 0 0),,$500.00,,"$1,600","$1,600","$1,700",700,$2.43,1922,0,Community,No,1+Year,Unfurnished,323-782-1260,"7,626"
PW25215281MR,,703,703  W Anaheim ST #4,WILMINGTON,90744,1,1.00 (1 0 0 0),,$0.00,,"$1,700","$1,700","$1,700",650,$2.62,1948,1,Laundry Area,No,1-Year,Unfurnished,7149368900,"6,566"
WS25217141MR,Apartment,2239,2239   Parkside AVE #202,LOS ANGELES,90031,1,1.00 (1 0 0 0),,$300.00,,"$1,700","$1,700","$1,700",650,$2.62,1986,0,Laundry Area,,1-Year,Unfurnished,626-560-0773,"5,246"
RS25200148MR,,4012,4012  S BUDLONG AVE #1/2,LOS ANGELES,90037,1,1.00 (1 0 0 0),50,$0.00,20,"$1,750","$1,750","$1,750",650,$2.69,1950,2,Outside,No,1-Year,Unfurnished,562.754.9471,"6,515"
25590901,,1044,1044  N BONNIE BRAE ST #201,LOS ANGELES,90026,0,1.00 (1 0 0 0),,$500.00,,"$1,600","$1,600","$1,750",700,$2.50,1922,0,Community,No,1+Year,Unfurnished,323-782-1260,"7,626"
25552195,Apartment,843,843   Huntley Dr #3/4,West Hollywood,90069,0,1.00 (1 0 0 0),,,,"$1,850","$1,775","$1,775",,$0,,0,None,Call,1+Year,Unfurnished,310-279-9486,500
PW25215438MR,Condominium,5585,5585  E Pacific Coast  #140,LONG BEACH,90804,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",597,$3.02,1970,1,Community,No,1-Year,Unfurnished,562-477-1489,
PW25216087MR,Apartment,324,324  E 21st  #5,LONG BEACH,90806,1,1.00 (1 0 0 0),,$300.00,,"$1,800","$1,800","$1,800",600,$3,1924,0,Laundry Area,,Month-to-Month,Unfurnished,562-843-4803,"6,653"
WS25217393MR,Apartment,321,321  S Occidental BLVD #207,LOS ANGELES,90057,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",500,$3.60,1992,1,"Community,Room",,1-Year,Unfurnished,714-336-9906,"12,230"
WS25195798MR,Single Family,212,212  S Sandalwood AVE ,LA PUENTE,91744,1,1.00 (1 0 0 0),,"$1,000.00",,"$1,800","$1,800","$1,800",620,$2.90,1954,0,Room,,1-Year,,626-758-8775,"6,500"
PW25214017MR,Condominium,15224,15224   Ocaso AVE #H215,LA MIRADA,90638,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",634,$2.92,1972,1,"Community,Laundry Area",,1-Year,Unfurnished,562-761-9792,"311,648"
SR25215696MR,,7437,7437   Topanga Canyon Blvd #3,CANOGA PARK,91303,1,1.00 (1 0 0 0),,$500.00,,"$1,850","$2,000","$1,850",480,$3.85,1956,0,Laundry Area,,1-Year,Furnished,818-645-6686,"5,000"
25592877,,919,919  S Harvard Blvd #PH 503,Los Angeles,90006,0,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",456,$4.06,2022,10,Community,Yes,1+Year,Unfurnished,213-285-7934,"6,763"
DW25216040MR,,8341,8341   Cravell  #1/2,PICO RIVERA,90660,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",550,$3.36,1947,0,None,No,Other,Unfurnished,323-646-9087,"9,853"
25574613,Apartment,4062,4062  S Muirfield Rd #C,Los Angeles,90008,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,895",750,$2.53,1948,0,None,Yes,1-Year,Unfurnished,310-902-0303,"21,821"
PW25215943MR,Condominium,219,219   ESPERANZA AVE #1,LONG BEACH,90802,1,1.00 (1 0 0 0),,"$1,000.00",,"$1,895","$1,895","$1,895",600,$3.16,1955,0,"Laundry Area,Room",No,1-Year,Unfurnished,562-547-3324,
25591077,,1164,1164  E 32nd St ,Los Angeles,90011,6,3.00 (3 0 0 0),,,,"$1,900","$1,900","$1,900","1,842",$1.03,1956,0,Other,Call,1+Year,Unfurnished,213-248-8973,"4,582"
NP25216475MR,Apartment,3215,3215   Ransom ST #3,LONG BEACH,90804,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",750,$2.53,1953,1,Community,,1-Year,Unfurnished,949-933-9794,"3,763"
AR25216983MR,Apartment,141,141  S Avenue 22  #17,LOS ANGELES,90031,2,1.00 (1 0 0 0),,$200.00,100,"$1,950","$1,950","$1,950",750,$2.60,1964,0,"Laundry Area,Outside,Room",,1-Year,Unfurnished,626-315-8381,"22,717"
25591781,,1716,1716   Locust Ave #4,Long Beach,90813,2,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",550,$3.55,1963,0,None,Yes,1-Year,Unfurnished,310-902-5103,"6,146"
25590769,Apartment,1120,1120  W 87th St ,Los Angeles,90044,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",650,$3,1922,1,Inside,No,1+Year,Unfurnished,310-245-9790,"6,084"
SR25217452MR,Apartment,1732,1732   Harvard Blvd #208,LOS ANGELES,90027,1,1.00 (1 0 0 0),,$500.00,,"$1,950","$1,950","$1,950",650,$3,1956,0,Community,,1-Year,Unfurnished,818-389-5021,"15,000"
25592511,,13343,13343   Victory Blvd #2,Van Nuys,91401,1,1.00 (1 0 0 0),,,,"$1,965","$1,965","$1,965",700,$2.81,1963,1,Community,Call,"1+Year,12 Months",Unfurnished,310-988-0773,"14,022"
P1-24100PF,,530,530 1/2  Thompson DR ,PASADENA,91104,0,1.00 (0 1 0 0),,$0.00,,"$1,975","$1,975","$1,975",375,$5.27,2024,0,"Electric Dryer Hookup,Hookup - Electric,Inside",,1-Year,,(626) 215-4331,"4,000"
25590679,,12820,12820   Hatteras  ,Valley Village,91607,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",390,$5.12,,0,Outside,Call,"1+Year,Negotiable",Unfurnished,818-448-2240,0
25590277,,7032,7032   Lanewood Ave #203,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",817,$2.44,,1,Community,Call,"1+Year,12 Months",Unfurnished,323-443-6005,0
25591299,,5800,5800   Harold Way #211,Los Angeles,90028,0,1.00 (1 0 0 0),,,,"$1,995","$1,895","$1,995",600,$3.33,2016,1,In Unit,Yes,"12 Months,Other",Unfurnished,310-923-1550,"35,124"
SR25199128MR,Apartment,6701,6701   Haskell AVE #5,VAN NUYS,91406,2,2.00 (1 0 1 0),,$0.00,,"$1,995","$1,995","$1,995",800,$2.49,1962,0,Community,,1-Year,Unfurnished,760-315-2565,"9,250"
PW25217043MR,Condominium,360,360  W OCEAN BLVD #803,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,75,"$1,995","$2,000","$1,995",500,$3.99,1922,0,Community,,1-Year,Furnished,562-547-3324,"7,370"
P1-24115PF,Single Family,412,412   Pioneer DR ,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",650,$3.08,1984,1,,No,1-Year,Unfurnished,(818) 688-1133,"6,374"
RS25214045MR,Condominium,315,315  W 3rd ST #711,LONG BEACH,90802,0,1.00 (1 0 0 0),,$500.00,,"$2,000","$2,000","$2,000",456,$4.39,1925,0,"Community,Garage",,1-Year,Furnished,562-397-3530,"22,493"
RS25184776MR,Apartment,640,640  W Imperial AVE #3,EL SEGUNDO,90245,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000","4,356",$0.46,1957,1,"Community,Laundry Area,Room",No,1-Year,Unfurnished,310-962-1385,"7,875"
SR25215318MR,,22972,22972   AVENUE SAN LUIS  ,WOODLAND HILLS,91364,0,1.00 (1 0 0 0),,$0.00,175,"$2,000","$2,500","$2,000",400,$5,1962,0,"Outside,Room",No,1-Year,Furnished,818-625-5252,"7,963"
SR25217802MR,,841,841   E avenue p12  ,PALMDALE,93550,2,1.00 (1 0 0 0),2000,$100.00,200,"$2,000","$2,000","$2,000",887,$2.25,1957,1,Garage,,1-Year,Unfurnished,661-974-5924,"7,500"
25592037,Apartment,2508,2508  W El Segundo Blvd #F,Gardena,90249,1,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",700,$2.86,1957,4,In Kitchen,No,1+Year,Unfurnished,310-283-9967,"8,328"
25590315,,7720,7720  S Hoover St ,Los Angeles,90044,1,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",660,$3.03,,0,Laundry Area,Yes,1+Year,Unfurnished,818-621-8477,"7,315"
GD25217360IT,Apartment,347,347  W DRYDEN ST #B,GLENDALE,91202,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",650,$3.08,1922,0,None,,1-Year,Unfurnished,,"5,575"
25592141,,3422,3422   Maricopa St #221,Torrance,90503,1,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",750,$2.67,1971,1,Community,No,1+Year,Unfurnished,310-562-8483,"54,429"
AR25214538MR,Single Family,1716,1716  S Primrose AVE ,ALHAMBRA,91803,1,1.00 (1 0 0 0),,$0.00,100,"$2,000","$3,000","$2,000",800,$2.50,1926,0,None,No,1-Year,Furnished,626-625-3131,"6,295"
CV25213963MR,,2015,2015   Rodney DR ,LOS ANGELES,90027,0,1.00 (1 0 0 0),,$0.00,,"$2,000","$1,800","$2,000",450,$4.44,1923,0,None,,1-Year,Unfurnished,626-731-2447,"8,733"
CV25215260MR,Apartment,1452,1452   3rd ST #8,LA VERNE,91750,2,2.00 (1 0 1 0),,$0.00,,"$2,050","$2,050","$2,050",856,$2.39,1972,0,Community,No,1-Year,Unfurnished,,"6,508"
SB25214930MR,Apartment,1036,1036  S Normandie AVE #12A,LOS ANGELES,90006,1,1.00 (1 0 0 0),,$0.00,,"$2,050","$2,050","$2,050",600,$3.42,1963,1,Laundry Area,,1-Year,Unfurnished,310-528-4860,"17,724"
OC25213640MR,Apartment,1835,1835  E 1st ST ,LONG BEACH,90802,16,12.00 (12 0 0 0),,$500.00,,"$2,095","$2,095","$2,095",650,$3.22,1923,0,Laundry Area,Yes,1-Year,Unfurnished,949-254-5626,"7,000"
25590193,,1531,1531  N Detroit St #107,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,095","$2,095","$2,095",700,$2.99,,1,Community,No,"1+Year,1-Year,Other,Renewal Options",Unfurnished,310-721-1383,"15,103"
25590653,Apartment,3301,3301   Stocker St #4141,Los Angeles,90008,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",750,$2.80,1938,1,In Unit,Yes,12 Months,Unfurnished,310-844-4812,"5,269"
25591321,,4187,4187   Arch Dr #5,Studio City,91604,1,1.00 (1 0 0 0),,,,"$2,100","$2,000","$2,100",780,$2.69,1959,1,In Unit,Yes,"1+Year,12 Months,24 Months,6 Months,1-Year",Unfurnished,818-984-1660,"7,671"
25592903,Apartment,9506,9506  S San Pedro  ,Los Angeles,90003,2,1.00 (1 0 0 0),,,100,"$2,100","$2,100","$2,100",,$0,,1,Outside,No,1+Year,Unfurnished,424-202-4243,"6,700"
SR25202769MR,Single Family,5709,5709   Jamieson Ave ,ENCINO,91316,1,1.00 (1 0 0 0),,$400.00,100,"$2,100","$2,200","$2,100",524,$4.01,2021,0,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",Yes,1-Year,Unfurnished,818-235-7073,754
SR25215935MR,Apartment,34,34   Ozone  #5,VENICE,90291,0,1.00 (1 0 0 0),,$0.00,,"$2,135","$2,299","$2,135",350,$6.10,1964,0,Laundry Area,,1-Year,Unfurnished,408-391-9208,"3,483"
BB25216444MR,Apartment,5901,5901   woodman  ,VALLEY GLEN,91401,1,1.00 (1 0 0 0),,$500.00,,"$2,195","$2,195","$2,195",530,$4.14,1948,2,"Community,Laundry Area,Laundry Closet Stacked,Room,Stackable W/D Hookup",No,"1-Year,Negotiable",Unfurnished,818-331-3621,"5,933"
DW25217658MR,Single Family,2718,2718   Malabar ST ,LOS ANGELES,90033,1,1.00 (1 0 0 0),,$100.00,50,"$2,195","$2,195","$2,195",550,$3.99,2025,0,"Electric Dryer Hookup,Hookup - Electric,Inside,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,949-903-6633,"5,849"
25589915,,1126,1126  N Formosa Ave #4,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",700,$3.14,1956,1,Community,Call,"1+Year,Renewal Options,1-Year",Unfurnished,310-721-1383,"6,993"
SB25215725MR,,2047,2047   Cambridge ST #A,LOS ANGELES,90006,2,1.00 (1 0 0 0),,$0.00,,"$2,199","$2,700","$2,199",650,$3.38,1914,1,None,No,1-Year,Unfurnished,310-400-4287,"6,495"
SB25216719MR,Condominium,655,655  S Hope ST #1001,LOS ANGELES,90017,0,1.00 (1 0 0 0),,$0.00,200,"$2,200","$2,200","$2,200",650,$3.38,1964,1,Inside,No,1-Year,Furnished,310-245-9953,"11,677"
WS25203485MR,,2646,2646   Willard AVE ,ROSEMEAD,91770,1,2.00 (1 0 1 0),,$0.00,50,"$2,200","$2,200","$2,200",743,$2.96,2025,0,Inside,No,1-Year,Unfurnished,626-673-8316,"9,814"
25590425,Apartment,9843,9843   Hannum Dr ,Los Angeles,90034,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",,$0,1954,6,"Community,Room",Call,1+Year,Unfurnished,310-710-8426,"6,444"
25590539,,6212,6212   FULTON AVE #105,VAN NUYS,91401,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",789,$2.79,1987,1,"Community,Laundry Area",Yes,1+Year,Unfurnished,310-493-9895,"7,936"
25591301,,1225,1225  S Normandie Ave #1227 1/2,Los Angeles,90006,2,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",800,$2.75,1895,1,Community,Call,"1-Year,1+Year,12 Months",Unfurnished,213-434-2433,"5,449"
25591745,,1014,1014  N Sweezter Ave #1014 1/2,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",,$0,,0,None,Yes,1-Year,Unfurnished,310-432-3434,525
DW25192045MR,,8504,8504   Catalina Avenue ,WHITTIER,90605,0,1.00 (1 0 0 0),60,$240.00,40,"$2,200","$2,000","$2,200",400,$5.50,1960,0,None,,1-Year,,562-553-2695,
CV25217347MR,Condominium,1781,1781   Appleton WAY ,POMONA,91767,2,2.00 (2 0 0 0),,$0.00,,"$2,200","$2,200","$2,200","1,036",$2.12,1968,2,Laundry Area,No,1-Year,Unfurnished,626-375-0745,"1,674"
OC25215252MR,,429,429  E Valencia  ,BURBANK,91501,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",672,$3.27,1940,0,"Inside,Laundry Closet Stacked,Room,Stackable W/D Hookup",,1-Year,Unfurnished,626-534-5827,"7,288"
P1-24101PF,Apartment,111,111 1/2 N Bonnie AVE ,PASADENA,91106,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",650,$3.46,1922,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,,(626) 215-4331,"7,000"
AR25217788MR,Apartment,4026,4026   Stevely  ,LOS ANGELES,90008,2,2.00 (2 0 0 0),,$0.00,,"$2,250","$2,250","$2,250","1,000",$2.25,1958,0,Community,,1-Year,Unfurnished,626-991-2300,"7,000"
SR25216217MR,Condominium,7305,7305   Milwood AVE #7,CANOGA PARK,91303,2,1.00 (1 0 0 0),,$50.00,,"$2,250","$2,250","$2,250",972,$2.31,1981,2,Laundry Area,,"1+Year,1-Year",Unfurnished,818-416-1051,
P1-24065PF,Apartment,2004,2004   Meridian AVE ,SOUTH PASADENA,91030,1,1.00 (1 0 0 0),,$0.00,,"$2,280","$2,280","$2,280",716,$3.18,1938,1,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,(626) 643-6438,"6,970"
SB25214380MR,Condominium,513,513   Bayport ST ,CARSON,90745,2,2.00 (1 0 1 0),,$0.00,,"$2,288","$4,576","$2,288",700,$3.27,1944,2,"In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Unfurnished,714-209-3336,"444,201"
GD25215597IT,Apartment,600,600  E maple  ,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,295",709,$3.24,1930,0,"In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",,1-Year,Unfurnished,310-892-7285,"7,614"
25591521,,1361,1361  E 23Rd St ,Los Angeles,90011,2,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",960,$2.39,1908,2,None,Yes,1+Year,Unfurnished,310-346-4343,"5,726"
25590591,,616,616   Vernon Ave #3,Venice,90291,0,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",300,$7.67,1964,1,Community,Call,1+Year,Unfurnished,917-972-5373,"4,803"
25590205,Apartment,626,626  E Fairview Blvd ,Inglewood,90302,2,1.00 (1 0 0 0),,,,"$2,250","$2,300","$2,300",720,$3.19,1946,1,None,No,12 Months,Unfurnished,818-533-8845,"9,696"
25586681,,19009,19009   Bessemer St #19009,Tarzana,91335,1,1.00 (1 0 0 0),,$500.00,,"$2,300","$2,250","$2,300",,$0,,0,In Unit,Call,1+Year,Unfurnished,310-626-5630,"6,844"
GD25217977IT,Single Family,13129,13129   Azores Ave ,SYLMAR,91342,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",450,$5.11,1986,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,323-573-4399,"7,701"
BB25218025MR,Apartment,7327,7327   Bakman Ave #5,SUN VALLEY,91352,2,2.00 (1 0 1 0),,$0.00,,"$2,300","$2,500","$2,300",840,$2.74,2004,2,Laundry Area,,1-Year,Unfurnished,626-353-4600,"6,252"
25592641,,312,312  W 5th St #802,Los Angeles,90013,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",890,$2.58,1923,0,In Unit,Call,"1+Year,12 Months",Unfurnished,323-578-8423,"27,293"
SB25215321MR,Condominium,18620,18620   Hatteras St #119,TARZANA,91356,2,2.00 (2 0 0 0),,$500.00,100,"$2,300","$2,300","$2,300",910,$2.53,1970,1,Laundry Area,,1-Year,Unfurnished,310-460-9573,
PW25217613MR,Apartment,6027,6027   Greenleaf  ,WHITTIER,90601,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",900,$2.56,1963,1,"Community,Laundry Area",No,Other,Unfurnished,562-519-9787,"7,001"
PW25214636MR,Apartment,1980,1980   Chestnut AVE ,LONG BEACH,90806,8,4.00 (4 0 0 0),,$0.00,,"$2,300","$1,500","$2,300",900,$2.56,1947,0,Community,,1-Year,Unfurnished,714-982-4600,"7,000"
SR25217773MR,Condominium,19352,19352   Avenue of the Oaks  ,NEWHALL,91321,2,2.00 (2 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",909,$2.53,1974,1,Community,,1-Year,Unfurnished,661-645-1310,"98,533"
SR25214134MR,Apartment,1227,1227  N Orange AVE #304,WEST HOLLYWOOD,90038,2,1.00 (1 0 0 0),,$300.00,,"$2,300","$2,300","$2,300",800,$2.88,1987,1,Laundry Area,,1-Year,Unfurnished,818-405-7707,"6,969"
25592555,,245,245   PINE AVE #317,LONG BEACH,90802,1,1.00 (1 0 0 0),,,,"$2,343",$500,"$2,343",662,$3.54,1992,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"88,438"
DW25217258MR,Single Family,281,281  W 15th  ,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",735,$3.20,1923,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,562-234-4169,"5,000"
SB25215852MR,Condominium,1021,1021  N Crescent Heights BLVD #101,LOS ANGELES,90046,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$4,000","$2,350",785,$2.99,1974,1,Community,,"1-Year,Other",Unfurnished,424-254-9293,"12,105"
TR25217860MR,Single Family,3060,3060  S 9TH AVE ,ARCADIA,91006,2,2.00 (2 0 0 0),,$0.00,75,"$2,350","$2,350","$2,350","1,100",$2.14,1947,1,Inside,No,1-Year,Unfurnished,626-625-2688,"4,000"
25590301,,5472,5472   Edgewood Pl ,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,375","$2,375","$2,375","1,000",$2.38,1941,0,None,No,1-Year,Unfurnished,310-936-2590,"6,252"
25591861,,1116,1116   San Rafael Ave #4,Glendale,91202,1,1.00 (1 0 0 0),,$0.00,,"$2,395","$2,395","$2,395",695,$3.45,1961,0,"Laundry Closet Stacked,In Kitchen",Yes,1-Year,Unfurnished,310-666-9682,"8,737"
PW25206140MR,Single Family,10529,10529  S Truro AVE ,INGLEWOOD,90304,2,1.00 (1 0 0 0),,$0.00,100,"$2,395","$2,395","$2,395",800,$2.99,1944,0,"Inside,Room",,1-Year,Unfurnished,,"8,177"
SB25214980MR,Condominium,1401,1401  N Greenbrier RD #305,LONG BEACH,90815,1,1.00 (1 0 0 0),,$400.00,,"$2,400","$2,400","$2,400",620,$3.87,1988,2,Inside,,1-Year,Unfurnished,310-963-3782,"13,178"
SR25214619MR,Condominium,17000,17000   Burbank BLVD #214,ENCINO,91316,1,1.00 (1 0 0 0),,$0.00,50,"$2,400","$2,400","$2,400",825,$2.91,1966,1,Inside,,1-Year,Unfurnished,818-577-5257,"35,600"
SR25214674MR,Condominium,17000,17000   Burbank BLVD #215,ENCINO,91316,1,1.00 (1 0 0 0),,$0.00,50,"$2,400","$2,400","$2,400",825,$2.91,1966,1,Inside,,1-Year,Unfurnished,818-577-5257,"35,600"
SR25215088MR,Condominium,17000,17000   Burbank BLVD #216,ENCINO,91316,1,1.00 (1 0 0 0),,$0.00,50,"$2,400","$2,400","$2,400",825,$2.91,1966,1,Inside,,1-Year,Unfurnished,818-577-5257,"35,600"
TR25207085MR,Apartment,316,316  W Avenue 38  #G,LOS ANGELES,90065,2,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",900,$2.67,1991,1,Laundry Area,,1-Year,Unfurnished,626-250-9202,"13,016"
WS25201015MR,Apartment,225,225  N Dalton AVE #1,AZUSA,91702,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",960,$2.50,1985,2,None,Yes,1-Year,Unfurnished,626-926-0236,"7,077"
25591787,Apartment,1234,1234  W Sunset Blvd #A,Los Angeles,90026,2,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",750,$3.20,1974,0,In Unit,Yes,1-Year,Unfurnished,310-600-8812,"8,042"
25591807,,422,422  S Maple Drive Dr #2,Beverly Hills,90212,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",,$0,,1,Community,Yes,1-Year,Unfurnished,310-432-3434,650
25591331,,225,225  S Clark Dr #GUESTHOUSE,Beverly Hills,90211,0,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",400,$6,1929,1,Other,Call,"1+Year,Negotiable",Furnished,310-388-7932,"5,947"
25592355,,7669,7669   Beeman Ave ,North Hollywood,91605,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",450,$5.33,2025,2,In Kitchen,Yes,1+Year,Unfurnished,310-467-5993,"6,049"
SB25214015MR,Apartment,3649,3649   Emerald ST #217,TORRANCE,90503,1,1.00 (1 0 0 0),,$0.00,,"$2,410","$2,410","$2,410",643,$3.75,1968,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"64,520"
SR25215269MR,Single Family,22970,22970   AVENUE SAN LUIS  ,WOODLAND HILLS,91364,1,1.00 (1 0 0 0),,$0.00,175,"$2,449","$3,000","$2,449",650,$3.77,2017,0,"Other,Outside,Room",No,1-Year,Furnished,818-625-5252,"7,963"
SB25215542MR,Apartment,12317,12317   Gale AVE #E,HAWTHORNE,90250,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450","1,000",$2.45,1957,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"6,536"
