MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
SR26062700MR,Condominium,8601,8601   International  ,CANOGA PARK,91304,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$3,000","$2,200",826,$2.66,1971,1,Community,,1-Year,Unfurnished,800-579-4380,"235,738"
GD26057654IT,,1915,1915  S Orange DR ,LOS ANGELES,90016,2,1.00 (1 0 0 0),,$0.00,60,"$2,250","$2,100","$2,250",925,$2.43,1949,2,Inside,No,Month-to-Month,Unfurnished,818-636-1114,"4,443"
GD26060111IT,,2127,2127   Glendale BLVD ,SILVER LAKE,90039,0,1.00 (1 0 0 0),,$300.00,,"$2,250","$2,250","$2,250",430,$5.23,1922,0,"Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,323-240-8731,"4,800"
RS26066212MR,,9544,9544   Los Angeles  ,BELLFLOWER,90706,6,4.00 (4 0 0 0),,$0.00,,"$2,100","$2,100","$2,250",850,$2.65,1962,2,None,No,1-Year,Unfurnished,562-896-5842,"6,551"
WS26062203MR,Condominium,737,737  S Donna Beth Ave #2  ,AZUSA,91702,2,2.00 (1 0 1 0),,$0.00,100,"$2,280","$2,280","$2,280",859,$2.65,1981,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,626-252-6298,"42,791"
RS26062094MR,Condominium,1234,1234   Wilshire  #425,LOS ANGELES,90017,1,1.00 (1 0 0 0),,$0.00,100,"$2,280","$2,280","$2,280",700,$3.26,2006,2,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Unfurnished,,"71,352"
SR26063041MR,Single Family,19403,19403   Welby WAY ,RESEDA,91335,1,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,295",600,$3.83,1951,0,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",,1-Year,Unfurnished,818-439-3602,"6,051"
SR26065541MR,Apartment,107,107  N Columbus AVE #A,GLENDALE,91203,0,1.00 (1 0 0 0),,$500.00,,"$2,295","$2,195","$2,295",450,$5.10,1925,0,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,626-243-3645,"9,449"
26669405,,136,136  W 99th St #136 1/2,Los Angeles,90003,1,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",600,$3.83,2023,0,None,Call,"1+Year,1-Year",Unfurnished,310-922-2935,"5,202"
GD26065942IT,Apartment,506,506   Raymond AVE #508D,GLENDALE,91201,1,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,300","$2,295",500,$4.59,1946,1,Laundry Area,,1-Year,Unfurnished,818-860-3177,"13,384"
26669319,,3567,3567   Chesapeake Ave ##406,Los Angeles,90016,1,1.00 (1 0 0 0),,,,"$2,295","$2,570","$2,295",700,$3.28,,1,In Unit,Call,1+Year,Unfurnished,323-633-8077,700
PV26063009MR,Condominium,428,428  W 40th ST ,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300","1,000",$2.30,1924,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,714-862-3654,
26668171,,933,933  S Manhattan Pl ,Los Angeles,90019,1,2.00 (1 0 0 1),,,,"$2,300","$2,300","$2,300",850,$2.71,1969,1,"Community,Garage",Call,1+Year,Unfurnished,213-305-2902,"7,508"
26646585,Apartment,127,127   Loma Vista St #5,El Segundo,90245,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300","1,495",$1.54,1961,2,In Unit,Call,1+Year,Unfurnished,310-876-9699,"10,301"
P1-26429PF,Condominium,300,300  N El Molino AVE #210,PASADENA,91101,0,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",450,$5.22,1987,1,"Dryer,Dryer Included,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,(310) 490-2179,"52,520"
P1-26369PF,Single Family,3332,3332   Thorpe AVE ,LOS ANGELES,90065,2,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",600,$3.92,2021,0,"Dryer,Dryer Included,In Closet,Laundry Area,Other,Outside,Washer,Washer Included",,1-Year,Unfurnished,(626) 324-9448,825
PW26065032MR,Condominium,4301,4301  E 2nd  ,LONG BEACH,90803,1,1.00 (1 0 0 0),,$0.00,100,"$2,350","$2,350","$2,350",873,$2.69,1965,1,Community,No,1-Year,Unfurnished,562-544-0582,"14,228"
26670001,,1218,1218   Mcclellan Dr #201,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",700,$3.36,1972,1,Community,Call,1+Year,Unfurnished,570-294-5701,"8,717"
RS26064059MR,Apartment,1626,1626  N Kingsley  #6,LOS ANGELES,90027,2,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350","6,128",$0.38,1962,0,"Community,Inside,Laundry Area",No,1-Year,Unfurnished,310-962-1385,"6,752"
26667931,,1217,1217   9th St #7,Santa Monica,90401,0,1.00 (1 0 0 0),,,,"$2,375","$1,000","$2,375",360,$6.60,1924,0,Community,Call,12 Months,Unfurnished,310-780-9495,"7,517"
CV26064409MR,,7103,7103   Yarmouth  ,RESEDA,91335,1,1.00 (1 0 0 0),,$200.00,,"$2,390","$2,000","$2,390",590,$4.05,2025,0,In Closet,,"1-Year,Month-to-Month,Other",Unfurnished,,"6,288"
26669323,,3567,3567   Chesapeake Ave ##507,Los Angeles,90016,1,1.00 (1 0 0 0),,,,"$2,395","$2,682","$2,395",700,$3.42,,1,In Unit,Call,1+Year,Unfurnished,323-633-8077,700
26668865,,667,667  N Wilton Pl #403,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",609,$3.93,2021,1,In Unit,Yes,1+Year,Unfurnished,310-493-9895,"10,354"
26668353,,10520,10520   Eastborne Ave ##1,Los Angeles,90024,1,1.00 (1 0 0 0),,,,"$2,399","$2,400","$2,399",650,$3.69,,1,In Unit,Call,1+Year,Both,310-756-2555,"6,693"
SR26061452MR,Condominium,44508,44508   15th  ,LANCASTER,93535,2,2.00 (2 0 0 0),,$0.00,,"$2,400","$2,400","$2,400","1,056",$2.27,1992,2,"Inside,On Upper Level",Yes,1-Year,Unfurnished,818-517-7826,"159,591"
SB26064533MR,Condominium,525,525  N Sycamore AVE #333,LOS ANGELES,90036,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",645,$3.72,1972,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-854-2470,"39,897"
OC26062850MR,Single Family,5418,5418 1/2  Smiley DR ,LOS ANGELES,90016,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",492,$4.88,2023,0,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,909-973-5967,"4,800"
26668979,,146,146   Witmer St ,Los Angeles,90026,2,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",995,$2.41,1920,2,None,Call,"1+Year,12 Months",Furnished,213-590-9908,"4,552"
PW26063159MR,,2217,2217  S Grand  #2,SAN PEDRO,90731,8,4.00 (4 0 0 0),,$0.00,,"$2,450","$2,450","$2,450","3,360",$0.73,1962,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,,"4,501"
26668055,,5510,5510   Beck Ave ,North Hollywood,91601,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,450",500,$4.90,1947,3,Garage,Yes,"1+Year,1-Year",Unfurnished,310-743-2971,"5,875"
SB26062820MR,,2500,2500   Clyde AVE ,LOS ANGELES,90016,2,2.00 (1 0 1 0),,$500.00,,"$2,400","$2,400","$2,450",930,$2.63,1956,0,None,Yes,1-Year,Unfurnished,310-291-6466,"5,500"
SB26065903MR,,23549,23549   Maribel  ,CARSON,90745,2,2.00 (2 0 0 0),,$0.00,,"$2,450","$3,000","$2,450",760,$3.22,1944,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,310-400-4287,"462,652"
SR26061081MR,Condominium,12830,12830   Burbank BLVD #305,VALLEY VILLAGE,91607,1,1.00 (1 0 0 0),,$500.00,,"$2,450","$2,400","$2,450",785,$3.12,1970,1,Community,,1-Year,Unfurnished,818-900-8074,"56,262"
26668103,,4276,4276   Kenyon  ,Los Angeles,90066,0,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",450,$5.44,,1,None,No,"Month-to-Month,Negotiable,Short Term Lease",Furnished,424-258-4651,"5,300"
AR26063908MR,Single Family,1095,1095   E Phillips Blvd ,POMONA,91766,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",820,$2.99,1946,0,Inside,No,1-Year,Unfurnished,626-674-6998,"10,534"
PV26065797MR,Apartment,3330,3330  S Peck  #8,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$0.00,,"$2,525","$2,525","$2,495",900,$2.77,1962,1,Laundry Area,,1-Year,Unfurnished,310-989-4466,"871,200,000"
26667811,Apartment,3278,3278   Wilshire Blvd #300,Los Angeles,90010,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495","1,250",$2.00,1923,0,Community,Yes,"12 Months,1+Year",Unfurnished,310-818-3246,"25,253"
SB26062274MR,,10837,10837   Fellows AVE ,PACOIMA,91331,1,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",411,$6.08,2026,0,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,310 849-5432,411
WS26064857MR,Apartment,307,307  S McPherrin  #B,MONTEREY PARK,91754,2,2.00 (1 0 1 0),,$500.00,100,"$2,500","$2,500","$2,500","1,075",$2.33,1984,2,"Garage,Washer Hookup",No,1-Year,Unfurnished,626-316-3978,"7,463"
PT26064269MR,Condominium,3617,3617   Michigan  #B,SOUTH GATE,90280,2,1.00 (1 0 0 0),,$500.00,100,"$2,500","$2,500","$2,500",950,$2.63,1957,0,None,,1-Year,Unfurnished,818-859-9931,"3,470"
CV26063467MR,Apartment,822,822   Lomita AVE #7,GLENDALE,91205,2,2.00 (2 0 0 0),,$500.00,,"$2,500","$2,700","$2,500",985,$2.54,1986,2,Community,,1-Year,Unfurnished,626-622-4855,"8,121"
SR26064446MR,,430,430   Lincoln AVE ,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",700,$3.57,1938,2,"Electric Dryer Hookup,Gas Dryer Hookup,Gas Or Electric Dryer Hookup,Hookup - Electric,Inside,Room,Washer Hookup",No,1-Year,Unfurnished,626-590-2845,"9,243"
SR26062577MR,Single Family,44411,44411   Kingtree  ,LANCASTER,93534,3,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",936,$2.67,1954,1,Garage,,1-Year,Unfurnished,661-349-6857,"5,997"
SB26059684MR,Apartment,853,853  W 23rd  #4,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",864,$2.89,1960,2,"Dryer,Dryer Included,Gas Dryer Hookup,Inside,Room,Washer,Washer Hookup,Washer Included",,1-Year,Unfurnished,310-902-7227,"5,003"
GD26065500IT,Single Family,17440,17440   HORACE ST ,GRANADA HILLS,91344,1,1.00 (1 0 0 0),2500,$0.00,,"$2,500","$2,500","$2,500",460,$5.43,1954,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,818-272-9965,"14,249"
AR26061453MR,Apartment,414,414   Mariposa AVE #B,SIERRA MADRE,91024,1,1.00 (1 0 0 0),,$0.00,20,"$2,500","$2,500","$2,500",700,$3.57,1964,1,Laundry Area,No,1-Year,Unfurnished,626-423-2408,"9,909"
26668821,,7521,7521   Hampton Ave #210,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",700,$3.57,1962,1,Community,No,1-Year,Unfurnished,310-486-1022,"19,402"
SR26064370MR,Single Family,22972,22972   Avenue San Luis  ,WOODLAND HILLS,91364,0,1.00 (1 0 0 0),,$0.00,,"$2,500",$0,"$2,500",500,$5,2017,0,"Outside,Room",,1-Year,Furnished,818-633-3298,"7,963"
26669403,,6606,6606   Denver Ave ,Los Angeles,90044,8,4.00 (4 0 0 0),,,,"$2,500","$1,500","$2,500","3,512",$0.71,1961,1,None,No,Month-to-Month,Unfurnished,310-419-7900,"5,402"
WS26064858MR,Apartment,425,425   Fairview  #27,ARCADIA,91007,2,2.00 (0 2 0 0),,$0.00,,"$2,500","$2,500","$2,500",900,$2.78,1960,0,Community,No,Month-to-Month,Unfurnished,,"39,197"
26668687,,1011,1011   Pearl St #A,Santa Monica,90405,1,1.00 (1 0 0 0),,,,"$2,550","$2,550","$2,550",550,$4.64,1941,0,Community,Call,1+Year,Unfurnished,310-486-8033,"6,489"
SB26064698MR,,384,384   W 15th st ,SAN PEDRO,90731,2,1.00 (1 0 0 0),,$500.00,,"$2,550","$2,550","$2,550","1,000",$2.55,1924,0,None,,"1-Year,Negotiable",Unfurnished,310 698-2568,"5,000"
GD26064108IT,Single Family,1546,1546   Whitefield RD ,PASADENA,91104,1,1.00 (1 0 0 0),,$0.00,,"$2,550","$2,550","$2,550",580,$4.40,1924,0,Inside,,1-Year,Unfurnished,,"1,000"
SR26065806MR,Condominium,28947,28947   Thousand Oaks  ,AGOURA HILLS,91301,2,1.00 (1 0 0 0),,$500.00,,"$2,590","$3,000","$2,590",811,$3.19,1978,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-581-6608,"525,400"
26669139,,960,960   Larrabee St #126,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,595","$2,595","$2,595",798,$3.25,1963,0,Community,Yes,"1+Year,24 Months",Unfurnished,424-299-9595,"39,416"
26668069,,5729,5729   Carlton Way #1/2,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$2,595","$2,595","$2,595",750,$3.46,1928,0,"In Unit,Inside",Call,"1+Year,1-Year,12 Months,6 Months,24 Months,Negotiable",Unfurnished,818-577-0476,"7,002"
26668441,,1750,1750   Camino Palmero St #538,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,600","$2,600","$2,600",772,$3.37,1974,2,Community,Yes,1+Year,Unfurnished,310-717-1321,"86,449"
