MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
25609711,,2616,2616   Santa Monica Blvd #4,Santa Monica,90404,1,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900",550,$3.45,1938,0,Laundry Area,No,1+Year,Unfurnished,407-342-7696,"4,196"
CV25247744MR,Single Family,1420,1420   Oxford  ,CLAREMONT,91711,0,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900","2,918",$0.65,1965,0,Inside,No,1-Year,Unfurnished,626-926-9551,"11,356"
P1-24717PF,,210,210  N Primrose Avenue #D,ALHAMBRA,91801,0,1.00 (0 1 0 0),192500,$0.00,,"$1,925","$1,925","$1,925",445,$4.33,1931,1,Laundry Area,No,,,(626) 523-2826,"10,200"
PW25247812MR,Apartment,13829,13829   Christine  #E,WHITTIER,90605,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950","6,514",$0.30,1961,0,Community,No,1-Year,Furnished,562-217-7646,"9,016"
TR25240295MR,Single Family,1543,1543  W Orange Grove  ,POMONA,91768,1,1.00 (1 0 0 0),,$250.00,150,"$2,300","$2,100","$1,950",500,$3.90,1922,0,"Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,626-512-7770,"21,931"
PW25244858MR,Apartment,601,601   Linden AVE #101,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$1,975","$1,975","$1,975",650,$3.04,1929,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"2,994"
SR25248680MR,Condominium,5143,5143   Bakman AVE #408,NORTH HOLLYWOOD,91601,1,1.00 (1 0 0 0),,$500.00,,"$1,990",$0,"$1,990",664,$3.00,1988,1,"Community,Laundry Area",,1-Year,Unfurnished,818-402-6508,"32,055"
SR25247281MR,Single Family,2515,2515   Crest View  #ADU #3,LOS ANGELES,90046,0,1.00 (1 0 0 0),400,$0.00,50,"$1,995","$1,995","$1,995",700,$2.85,1962,0,"Laundry Area,Laundry Closet Stacked,Outside,Stackable W/D Hookup",No,Negotiable,Furnished,818-239-6320,"18,568"
BB25243897MR,Apartment,1844,1844   Tamerlane DR #D,GLENDALE,91208,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$2,250","$1,995",900,$2.22,1950,1,Community,No,1-Year,Unfurnished,323-301-0000,"29,731"
AR25247818MR,Apartment,37,37  S Sierra Madre BLVD #B,PASADENA,91107,1,1.00 (1 0 0 0),,$300.00,,"$1,995","$1,995","$1,995",450,$4.43,1950,0,Laundry Area,No,1-Year,Furnished,626-433-3252,"16,000"
BB25245962MR,Single Family,6300,6300   Fairbrook ST #1/2,LONG BEACH,90815,0,1.00 (1 0 0 0),,$400.00,,"$2,000","$1,900","$2,000",400,$5,2025,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,,"6,800"
AR25245454MR,,172,172 1/2 N Winton AVE ,LA PUENTE,91744,2,1.00 (1 0 0 0),,$500.00,100,"$2,000","$2,000","$2,000",535,$3.74,2024,0,Laundry Area,,1-Year,Unfurnished,626-823-6679,"5,896"
CV25245804MR,Apartment,761,761   Baylor AVE ,CLAREMONT,91711,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",624,$3.21,1954,0,Community,No,1-Year,Unfurnished,,624
CV25246984MR,Apartment,4920,4920   Maine AVE #M,BALDWIN PARK,91706,2,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000","1,202",$1.66,1954,0,Community,No,1-Year,Unfurnished,,"1,202"
SR25244879MR,Single Family,24306,24306   Victory  #1/2,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",400,$5,1960,1,Laundry Area,,1-Year,Unfurnished,310-400-2222,"7,000"
PW25242827MR,,2517,2517  E 4th ST ,LONG BEACH,90814,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,050","$2,000",550,$3.64,1965,1,"Dryer,Dryer Included,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,562-577-5021,550
RS25248467MR,Apartment,640,640  W Imperial  #2,EL SEGUNDO,90245,8,8.00 (8 0 0 0),,$0.00,,"$2,000","$2,000","$2,000","4,356",$0.46,1957,1,"Community,Room",No,1-Year,Unfurnished,310-962-1385,"7,875"
SR25248793MR,Single Family,18415,18415   Tuba ST ,NORTHRIDGE,91325,1,1.00 (1 0 0 0),,$500.00,100,"$2,000","$2,000","$2,000","3,991",$0.50,2025,0,In Kitchen,,1-Year,Unfurnished,818-512-5423,"5,024"
WS25247000MR,,2009,2009  S Fremont  ,ALHAMBRA,91803,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",846,$2.36,1931,2,"Gas Dryer Hookup,Room,Washer Hookup",No,1-Year,Unfurnished,626-705-2747,"4,761"
WS25196886MR,Apartment,13512,13512   Moorpark ST #103,SHERMAN OAKS,91423,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",700,$2.86,1988,0,"Community,Laundry Area,Room",No,1-Year,Unfurnished,626-636-5208,"11,958"
SR25246166MR,Single Family,13961,13961   Strouds  #ADU,PANORAMA CITY,91402,1,1.00 (1 0 0 0),,$500.00,,"$2,050","$2,050","$2,050",700,$2.93,1950,0,Inside,,1-Year,Unfurnished,818-321-2525,100
AR25247365MR,Single Family,9537,9537   Blackley Street #A,TEMPLE CITY,91780,1,1.00 (0 1 0 0),,$0.00,,"$2,050","$2,000","$2,050",550,$3.73,1949,2,In Closet,No,1-Year,Unfurnished,626-447-2076,"5,029"
SB25245884MR,Apartment,14006,14006   Vanowen ST ,VAN NUYS,91405,1,1.00 (1 0 0 0),,$500.00,,"$2,095","$2,095","$2,095","1,200",$1.75,1989,1,Laundry Area,,1-Year,Unfurnished,818-900-8017,"10,300"
P1-24661PF,Apartment,811,811  N Mariposa AVE #12,LOS ANGELES,90029,1,1.00 (1 0 0 0),,$0.00,150,"$2,100","$2,000","$2,100",550,$3.82,1963,0,Community,No,1-Year,Unfurnished,(323) 636-2060,"9,421"
P1-24716PF,,822,822   Laveta TER ,LOS ANGELES,90026,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",500,$4.20,1920,1,None,,1-Year,Unfurnished,(626) 731-3641,"7,468"
SR25248833MR,Single Family,18419,18419   Tuba ST ,NORTHRIDGE,91325,1,1.00 (1 0 0 0),,$500.00,100,"$2,100","$2,100","$2,100",470,$4.47,2025,0,In Kitchen,,1-Year,Unfurnished,818-512-5423,"5,024"
SR25248876MR,Single Family,5500,5500   Keokuk  ,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",450,$4.67,1959,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Furnished,818-903-6286,"11,682"
SR25246345MR,Apartment,11162,11162   CAMARILLO ST #307,West Toluca Lake,91602,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,095","$2,150",795,$2.70,1984,1,Laundry Area,,1-Year,Unfurnished,818-317-5504,"14,699"
SR25244567MR,Condominium,5400,5400   Newcastle  #16,ENCINO,91316,1,1.00 (1 0 0 0),,$250.00,,"$2,150","$3,000","$2,150",686,$3.13,1967,1,"Community,Laundry Area",,1-Year,Unfurnished,818-523-6338,
25611275,Apartment,11682,11682  W Hatteras St  ,North Hollywood,91601,0,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",500,$4.30,1945,0,In Unit,Call,1+Year,Both,310-683-9987,"6,990"
CV25231878MR,,1403,1403   Bonnie Cove AVE #1,GLENDORA,91740,0,1.00 (1 0 0 0),400,$500.00,,"$2,150","$2,150","$2,150",450,$4.78,1925,2,None,,1-Year,Unfurnished,626-347-6281,"16,907"
25611231,Apartment,1801,1801  W 39th St #3883,Los Angeles,90062,1,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",650,$3.31,1922,0,In Unit,Yes,1+Year,Unfurnished,310-309-0858,"5,303"
25611479,,1537,1537  N Laurel Ave #104,Los Angeles,90046,201,1.00 (1 0 0 0),,,,"$2,170","$2,170","$2,170",600,$3.62,1957,1,Community,Call,1+Year,Unfurnished,310-920-7800,600
AR25232872MR,,735,735  W Lemon  ,MONROVIA,91016,1,1.00 (0 1 0 0),,$0.00,,"$2,175","$3,000","$2,175",600,$3.63,1947,0,In Kitchen,No,1-Year,Furnished,626-255-7806,"14,994"
25609421,,924,924  N Curson Ave #3,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,180","$2,180","$2,180",675,$3.23,1956,0,Community,Call,1+Year,Unfurnished,562-879-5501,"6,452"
25610271,,1340,1340  S Hill St #201,Los Angeles,90015,0,1.00 (1 0 0 0),,,,"$2,189","$1,000","$2,189",527,$4.15,,0,In Unit,Call,Other,Unfurnished,833-525-3273,"54,220"
25604023,,1217,1217  N Crescent Heights Blvd #D,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",0,$0,1951,1,Community,Yes,1+Year,Unfurnished,213-280-9620,"14,771"
25611259,,2710,2710   Bellevue  #4,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",750,$2.93,,1,Laundry Area,Call,1+Year,Unfurnished,310-691-6199,0
SR25247413MR,Single Family,8828,8828   Chimineas AVE ,NORTHRIDGE,91325,1,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195",564,$3.89,1950,1,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-335-1239,"6,001"
BB25246494MR,Condominium,13040,13040   Dronfield AVE #6,SYLMAR,91342,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$1,750","$2,198",710,$3.10,1964,0,Laundry Area,,Negotiable,Unfurnished,310-766-7342,"51,262"
OC25247424MR,,11222,11222 1/2  Concert  ,EL MONTE,91731,2,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,200",600,$3.67,1954,0,None,No,1-Year,Unfurnished,714-720-5447,"7,121"
OC25248726MR,Apartment,4986,4986   Southern AVE #E,SOUTH GATE,90280,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",700,$3.14,1947,1,None,No,1-Year,Unfurnished,562-673-3873,"8,512"
OC25248735MR,Apartment,7914,7914   Seville AVE #B,HUNTINGTON PARK,90255,2,2.00 (0 2 0 0),,$0.00,,"$2,200","$2,200","$2,200","3,700",$0.59,1948,0,Laundry Area,No,1-Year,Unfurnished,562-673-3873,"3,078"
SR25246441MR,Single Family,18822,18822   Vintage  ,NORTHRIDGE,91324,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",800,$2.75,1967,0,None,,1-Year,Unfurnished,818-470-5246,"12,985"
SR25246200MR,,5706,5706   Willis  ,SHERMAN OAKS,91411,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",700,$3.14,1950,0,None,No,1-Year,Unfurnished,818-389-5021,"6,754"
PW25239219MR,Condominium,5021,5021   Atlantic AVE #27,LONG BEACH,90805,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",784,$2.81,1965,1,Community,,1-Year,Unfurnished,714-863-0474,
25609219,Apartment,828,828  N Alta Vista Blvd #7,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,225","$2,225","$2,225",800,$2.78,1953,1,"Room,Community",Call,"1+Year,6 Months",Unfurnished,310-871-2949,"7,707"
NDP2510185MR,Condominium,808,808   Coriander Dr #D,TORRANCE,90502,1,1.00 (1 0 0 0),,,150,"$2,250","$2,250","$2,250",593,$3.79,1973,2,"Community,Laundry Area",No,,Unfurnished,,"313,311"
SB25248859MR,Apartment,5167,5167   Yarmouth AVE #5,ENCINO,91316,2,2.00 (2 0 0 0),,$0.00,,"$2,250","$2,250","$2,250","1,000",$2.25,1962,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"21,797"
PW25247165MR,Apartment,13829,13829   Christine  #D,WHITTIER,90605,2,1.00 (1 0 0 0),,$0.00,,"$2,290","$2,290","$2,290",800,$2.86,1961,1,Community,No,1-Year,Furnished,562-217-7646,"9,016"
OC25246111MR,Apartment,5078,5078   Pickford  ,LOS ANGELES,90019,1,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,295",950,$2.42,1949,0,None,,1-Year,Unfurnished,949-291-7851,"6,131"
OC25248718MR,Apartment,7024,7024   Middleton ST #B,HUNTINGTON PARK,90255,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300","1,000",$2.30,1921,2,None,No,Month-to-Month,Unfurnished,562-673-3873,"8,428"
OC25248721MR,Apartment,4954,4954   Tweedy BLVD #F,SOUTH GATE,90280,2,2.00 (2 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",600,$3.83,1954,2,None,No,1-Year,Unfurnished,562-673-3873,"6,296"
MB25242234MR,,1451,1451  E 21st  #2,LOS ANGELES,90011,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",800,$2.88,1960,2,None,No,"1-Year,Month-to-Month",Unfurnished,,"5,708"
CV25247640MR,Condominium,3060,3060   Vineland AVE #7,BALDWIN PARK,91706,2,1.00 (1 0 0 0),,$0.00,100,"$2,300","$2,300","$2,300",774,$2.97,1963,0,Laundry Area,No,1-Year,Unfurnished,626-512-8220,"132,101"
DW25247192MR,Apartment,15825,15825  S Denker  #1,GARDENA,90247,2,1.00 (1 0 0 0),,$0.00,100,"$2,350","$2,700","$2,300",800,$2.88,1962,1,Community,No,1-Year,Unfurnished,213-608-6273,"26,136"
25611347,,926,926  S Bedford St #1,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",,$0,1958,0,Other,Call,1+Year,Unfurnished,310-505-9560,"5,712"
25611583,,1811,1811   Parnell Ave #3,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",700,$3.36,1971,1,Community,Call,"1+Year,1-Year,12 Months",Unfurnished,424-258-4651,"6,619"
25609999,Apartment,941,941  N San Vicente Blvd #12,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",775,$3.03,1957,1,Community,Yes,1+Year,Unfurnished,310-210-0305,"13,330"
25611095,,8360,8360   Blackburn Ave #4,Los Angeles,90048,1,1.00 (1 0 0 0),,$500.00,,"$2,650","$2,650","$2,350","5,945",$0.40,1955,1,Laundry Area,Call,1+Year,Unfurnished,310-877-2820,"6,250"
25610803,Apartment,2601,2601   20th St #5,Santa Monica,90405,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",740,$3.18,1952,0,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,213-442-0211,"6,031"
SB25245057MR,Condominium,3550,3550   Torrance  #303,TORRANCE,90503,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,500","$2,350",570,$4.12,2006,1,"In Closet,Inside",No,1-Year,Unfurnished,,
SR25245359MR,Apartment,620,620   Illinois CT #6,EL SEGUNDO,90245,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",750,$3.13,1962,1,Community,,1-Year,Unfurnished,323-479-4389,"22,603"
TR25245688MR,Apartment,6131,6131 5  Afton  ,LOS ANGELES,90028,2,1.00 (1 0 0 0),,$200.00,100,"$2,350","$2,200","$2,350",900,$2.61,1917,0,None,,1-Year,Furnished,626-622-7519,"7,002"
WS25246894MR,Condominium,400,400  S Broadway  ,LOS ANGELES,90013,0,1.00 (1 0 0 0),,$500.00,200,"$2,350","$2,350","$2,350",400,$5.88,2000,1,Inside,,1-Year,Furnished,626-224-1278,"36,291"
25610587,,200,200   Mesnager St #614,Los Angeles,90012,1,1.00 (1 0 0 0),,,,"$2,362","$1,000","$2,362",541,$4.37,,0,In Unit,Call,Negotiable,Unfurnished,833-525-3273,"66,560"
25611263,Apartment,5411,5411  S Centinela Ave #4,Los Angeles,90066,2,2.00 (2 0 0 0),,,,"$2,395","$2,395","$2,395",850,$2.82,1959,1,Community,No,1+Year,Unfurnished,310-560-7411,"4,957"
25609831,,1464,1464  S Alvira St #2,Los Angeles,90035,1,1.00 (0 1 0 0),,,,"$2,395","$2,395","$2,395",,$0,,0,In Unit,No,1-Year,Unfurnished,213-422-9176,"4,000"
25609843,,10845,10845   White St #5,Sun Valley,91352,2,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",,$0,,1,None,Yes,1-Year,Unfurnished,213-422-9176,"4,000"
25609429,,4140,4140   Grand View Blvd #17,Los Angeles,90066,1,1.00 (1 0 0 0),,$500.00,,"$2,395","$2,395","$2,395",550,$4.35,1959,0,"Laundry Area,Community",Yes,1+Year,Unfurnished,310-962-5000,"19,580"
SR25224350MR,Apartment,11922,11922   Burbank Blvd #20,VALLEY VILLAGE,91607,2,1.00 (1 0 0 0),,$0.00,,"$2,395","$2,395","$2,395","1,000",$2.40,1960,1,Community,Yes,1-Year,Unfurnished,818-439-3602,"29,590"
SR25245719MR,Single Family,6443,6443 1/2  Woodlake  #1/2,WEST HILLS,91307,1,1.00 (1 0 0 0),,$750.00,,"$2,500","$2,500","$2,400",583,$4.12,2025,1,Room,,1-Year,Unfurnished,818-633-3588,583
TR25245122MR,Apartment,322,322   West Ave 38  #G,LOS ANGELES,90065,2,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",900,$2.67,1991,2,Laundry Area,,1-Year,Unfurnished,626-250-9202,"13,016"
25609821,,1414,1414  S Bronson Ave ,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400","1,057",$2.27,1925,1,In Unit,Call,1-Year,Unfurnished,213-344-8282,"6,077"
DW25245511MR,Single Family,306,306  W Cedar  ,COMPTON,90220,2,1.00 (1 0 0 0),,$200.00,,"$2,400","$2,400","$2,400",700,$3.43,1923,0,Outside,,"1-Year,Month-to-Month",Unfurnished,323-974-6173,"4,290"
SB25236461MR,Single Family,978,978   Hyperion AVE ,LOS ANGELES,90029,1,1.00 (1 0 0 0),,$250.00,,"$2,448","$2,448","$2,448",595,$4.11,1912,0,Inside,,1-Year,Unfurnished,424-409-8976,"7,351"
SR25247020MR,Townhouse,6939,6939   Alabama  #104,CANOGA PARK,91303,2,2.00 (2 0 0 0),,$0.00,50,"$2,450","$2,450","$2,450",927,$2.64,1989,4,Laundry Area,No,1-Year,Unfurnished,818-298-1576,"39,979"
RS25247226MR,Apartment,70,70   Roycroft AVE #A,LONG BEACH,90803,1,1.00 (1 0 0 0),2475,$500.00,,"$2,475","$2,475","$2,475",550,$4.50,1950,0,Community,,1-Year,Unfurnished,323-283-5932,"3,161"
25610199,,687,687  S Hobart BLVD #664,LOS ANGELES,90005,1,1.00 (1 0 0 0),,,,"$2,478",$500,"$2,478",575,$4.31,2018,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
25610055,Apartment,129,129  S Avenue 64  #8,Los Angeles,90042,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",900,$2.77,1962,1,"In Living Room,In Unit,Inside,Community,Laundry Area,Outside,Laundry Closet Stacked",Call,"1+Year,1-Year,12 Months",Unfurnished,626-765-1699,"12,549"
