MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
PW26158170MR,Apartment,1809,1809   4th ST #10,LONG BEACH,90802,0,1.00 (1 0 0 0),,$750.00,,"$1,450","$1,445","$1,450",375,$3.87,1951,0,Community,,1-Year,Unfurnished,562-481-7386,"3,484"
PW26155587MR,,14821,14821   Dalwood AVE ,NORWALK,90650,0,1.00 (1 0 0 0),,$0.00,,"$1,500","$1,500","$1,500",350,$4.29,1952,0,None,No,1-Year,Unfurnished,310 489-8095,"6,100"
OC26159946MR,Apartment,8803,8803   hoover  ,LOS ANGELES,90044,0,1.00 (1 0 0 0),,$50.00,,"$1,500","$1,550","$1,500",350,$4.29,1940,1,None,Yes,1-Year,Unfurnished,714-856-1497,"1,948"
SB26156245MR,Apartment,200,200  S  Lake ,LOS ANGELES,90057,1,1.00 (1 0 0 0),,$0.00,,"$1,575","$1,575","$1,575",450,$3.50,1928,0,None,No,1-Year,Unfurnished,310-494-1558,"6,251"
26862045,,400,400  S Oxford Ave #108,Los Angeles,90020,0,1.00 (1 0 0 0),,,,"$1,600","$1,600","$1,600",500,$3.20,1970,0,Community,No,1+Year,Unfurnished,213-923-0227,"8,958"
IN26148024MR,Apartment,20415,20415   Anza AVE ,TORRANCE,90503,0,1.00 (1 0 0 0),,$0.00,,"$1,600","$1,500","$1,600",450,$3.56,1964,1,Community,No,1-Year,Unfurnished,310-953-7114,"20,641"
SR26157515MR,Single Family,14332,14332   Tiara ST ,VAN NUYS,91401,0,1.00 (1 0 0 0),,$500.00,,"$1,600","$1,600","$1,600",204,$7.84,1952,1,None,,1-Year,Unfurnished,818-516-1546,"6,688"
SR26131000MR,Apartment,1640,1640   Sherman  #8,LONG BEACH,90804,1,1.00 (1 0 0 0),,$300.00,200,"$1,600","$1,600","$1,600",400,$4,1923,0,None,,1-Year,Unfurnished,818-564-5054,"6,010"
26862793,,1221,1221   Seward St #103,Los Angeles,90038,0,1.00 (1 0 0 0),,,,"$1,650","$1,650","$1,650",450,$3.67,1987,1,Community,No,12 Months,Unfurnished,310-927-7959,"10,242"
26861225,,5217,5217  N Marmion Way #5217,Los Angeles,90042,0,1.00 (0 1 0 0),,$300.00,,"$1,600","$1,650","$1,650",280,$5.89,1922,1,None,Yes,1+Year,Unfurnished,213-923-0227,"5,997"
CV26154733MR,,664,664  S Eremland DR ,COVINA,91723,1,1.00 (1 0 0 0),,$0.00,,"$1,650","$1,650","$1,650",654,$2.52,1955,1,None,No,Month-to-Month,Unfurnished,909-750-1763,"7,755"
SR26156868MR,Apartment,418,418  N Ogden  #9,LOS ANGELES,90036,0,1.00 (1 0 0 0),,$0.00,,"$1,675","$1,500","$1,675",300,$5.58,1927,0,Laundry Area,,1-Year,Unfurnished,818-312-0831,"6,376"
26861327,,853,853  N HUDSON AVE #4,Los Angeles,90038,1,1.00 (1 0 0 0),,$0.00,,"$1,695","$1,695","$1,695",575,$2.95,1957,0,Laundry Area,Yes,1-Year,Unfurnished,310-666-9682,"6,800"
26862483,,228,228  S Mariposa Ave #16,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$1,695","$1,695","$1,695",,$0,,1,Community,Yes,1-Year,Unfurnished,3234351098,"9,486"
CV26156663MR,Apartment,265,265  E Navilla PL #209,COVINA,91723,1,1.00 (1 0 0 0),,$0.00,,"$1,695","$1,695","$1,695",750,$2.26,1959,1,Community,No,Month-to-Month,Unfurnished,909-750-1763,"15,813"
26862485,,245,245  S Rampart Blvd #302,Los Angeles,90057,1,1.00 (1 0 0 0),,,,"$1,695","$1,695","$1,695",,$0,,1,Community,Yes,1-Year,Unfurnished,3234351098,"8,706"
26861991,,1529,1529   Tremont St #1/2,Los Angeles,90033,1,1.00 (1 0 0 0),,,,"$1,700","$1,700","$1,700",700,$2.43,1921,0,None,No,1+Year,Unfurnished,310-966-0643,"7,497"
SR26158182MR,Apartment,6745,6745   Laurel Canyon BLVD #204,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$300.00,50,"$1,700","$1,950","$1,700",500,$3.40,1985,2,None,,1-Year,Unfurnished,,"5,751"
PT26149897MR,Apartment,1316,1316   Mariposa AVE #210,LOS ANGELES,90006,1,1.00 (1 0 0 0),,$0.00,40,"$1,700","$1,700","$1,700",550,$3.09,1925,0,None,,1-Year,Unfurnished,818-859-9931,"6,000"
WS26155240MR,Apartment,7529,7529   Hellman AVE #10,ROSEMEAD,91770,1,1.00 (1 0 0 0),,$0.00,,"$1,700","$1,700","$1,700",750,$2.27,1963,1,Outside,Yes,1-Year,Unfurnished,626-297-9191,"14,842"
SB26159437MR,Apartment,3649,3649   Emerald ST #128,TORRANCE,90503,0,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,750","$1,750",351,$4.99,1968,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"64,520"
PW26158093MR,Apartment,2309,2309   Cedar  ,LONG BEACH,90806,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,795","$1,750",750,$2.33,1962,0,Laundry Area,,Month-to-Month,Unfurnished,562-833-3132,"6,579"
26861665,,15286,15286   Sutton St #106,Sherman Oaks,91403,0,1.00 (1 0 0 0),,,,"$1,795","$1,795","$1,795",,$0,1964,0,Community,Yes,1+Year,Unfurnished,310-666-6941,"8,142"
P1-28085PF,Apartment,15744,15744 1/2 W Saticoy ST ,LOS ANGELES,91406,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",450,$4,1954,1,None,,,,(626) 376-2100,"7,627"
P1-28087PF,,15744,15744   Saticoy ST ,LOS ANGELES,91406,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",450,$4,1954,1,None,,,,(626) 376-2100,"7,627"
PT26151490MR,Apartment,1411,1411   Burlington AVE #30,LOS ANGELES,90006,1,1.00 (1 0 0 0),,$0.00,40,"$1,800","$1,800","$1,800",650,$2.77,1924,0,Laundry Area,,1-Year,Unfurnished,818-859-9931,"7,150"
PT26151493MR,Apartment,1411,1411   Burlington AVE #4,LOS ANGELES,90006,1,1.00 (1 0 0 0),,$0.00,40,"$1,800","$1,800","$1,800",650,$2.77,1924,0,Laundry Area,,1-Year,Unfurnished,818-859-9931,"7,150"
PT26151487MR,Apartment,1411,1411   Burlington AVE #25,LOS ANGELES,90006,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",650,$2.77,1924,0,Laundry Area,,1-Year,Unfurnished,818-859-9931,"7,150"
GD26159330IT,Apartment,1643,1643  S Catalina ST #1/4,LOS ANGELES,90006,1,1.00 (1 0 0 0),,$0.00,,"$1,600","$1,800","$1,800",800,$2.25,1930,0,Inside,No,1-Year,Unfurnished,818-437-2433,"11,786"
PT26151494MR,Apartment,432,432   S St. Louis ST ,LOS ANGELES,90006,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",575,$3.13,1923,0,None,,1-Year,Unfurnished,818-859-9931,"7,570"
26861299,,4933,4933   Presidio Dr ,Los Angeles,90043,0,1.00 (0 1 0 0),,,,"$1,800","$1,800","$1,800",,$0,1949,0,None,Call,"1+Year,Month-to-Month,Negotiable",Both,818-381-1105,"7,974"
DW26158156MR,Single Family,1705,1705  E San Vincente  ,COMPTON,90221,1,1.00 (1 0 0 0),,$200.00,,"$1,900","$1,900","$1,800",520,$3.46,1960,0,Inside,,1-Year,Furnished,323-974-6173,520
PT26151488MR,Apartment,1411,1411   Burlington AVE #29,LOS ANGELES,90006,1,1.00 (1 0 0 0),,$0.00,40,"$1,800","$1,800","$1,800",650,$2.77,1924,0,Laundry Area,,1-Year,Unfurnished,818-859-9931,"7,150"
DW26158323MR,,4978,4978   Southern  ,SOUTH GATE,90280,1,1.00 (1 0 0 0),,$0.00,25,"$1,800","$1,800","$1,800",550,$3.27,1948,1,None,No,1-Year,Furnished,323-440-0145,"4,744"
AR26159713MR,Single Family,3827,3827   Esmeralda AVE #B,EL MONTE,91731,2,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",489,$3.68,2026,1,In Kitchen,No,1-Year,Unfurnished,626-226-8989,"6,430"
PT26156112MR,Condominium,3505,3505   Michigan  ,SOUTH GATE,90280,1,1.00 (1 0 0 0),,$300.00,,"$1,825","$1,825","$1,825",650,$2.81,1959,2,"Community,Laundry Area",,1-Year,Unfurnished,818-859-9931,"8,786"
26854333,,228,228 1/2 E Avenue 42  ,Los Angeles,90031,2,1.00 (1 0 0 0),,,,"$1,840","$1,840","$1,840",475,$3.87,2023,1,None,Call,1-Year,Unfurnished,213-447-3973,"7,498"
SR26157715MR,Apartment,1025,1025  S Berendo ST #202,LOS ANGELES,90006,0,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",509,$3.63,2019,1,"In Closet,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-201-8724,"5,904"
OC26156988MR,Apartment,2012,2012  E 7th ST #I,LONG BEACH,90804,2,2.00 (2 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",648,$2.85,1928,0,None,,1-Year,Unfurnished,949-275-4440,"6,996"
TR26157203MR,Loft,312,312  W 5th ST #922,LOS ANGELES,90013,1,1.00 (1 0 0 0),,$400.00,50,"$1,850","$1,850","$1,850",670,$2.76,1923,0,"Community,Inside",,1-Year,Unfurnished,909-525-6739,"27,293"
26861957,,523,523 1/2 W 56th St ,Los Angeles,90037,2,1.00 (1 0 0 0),,$500.00,,"$1,850","$1,850","$1,850",686,$2.70,1923,1,"Garage,Laundry Area",Call,"1+Year,Negotiable,24 Months",Both,626-759-1791,"5,539"
SB26156217MR,Apartment,1130,1130   Newport AVE #202,LONG BEACH,90804,0,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",510,$3.63,1987,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"13,708"
RS26159815MR,,1230,1230  E 68th  #C,LOS ANGELES,90001,2,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",550,$3.36,2005,0,None,,1-Year,Unfurnished,562-780-6174,"5,044"
SB26156404MR,Apartment,527,527  W 22nd  ,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$0.00,,"$1,875","$1,875","$1,875",600,$3.13,1930,0,None,,1-Year,Unfurnished,310-897-5472,"5,002"
26861611,Apartment,11317,11317 1/2  Iowa Ave ,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$1,895","$1,895","$1,895",550,$3.45,1905,1,Community,Call,1-Year,Unfurnished,213-713-0372,"5,945"
SR26157311MR,,420,420  W Alameda AVE #C,BURBANK,91506,1,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,895","$1,895",600,$3.16,1954,0,None,,1-Year,Unfurnished,818-481-7355,"5,751"
26861907,,1056,1056   WINCHESTER AVE #B,GLENDALE,91201,1,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,000","$1,895",485,$3.91,1929,0,"In Unit,Inside,In Kitchen",Yes,1-Year,Unfurnished,310-666-9682,"7,415"
P1-28071PF,Apartment,1145,1145  N Central AVE #10,GLENDALE,91202,1,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,895","$1,895",675,$2.81,1950,0,Community,,1-Year,Unfurnished,(818) 275-4809,"8,560"
WS26159091MR,Single Family,1012,1012  S Almansor  #B,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,2,"$1,900","$1,900","$1,900",550,$3.45,1948,1,Community,No,"1+Year,1-Year",Furnished,626-384-7889,"6,511"
26861563,,10630,10630   Crenshaw Blvd #3,Inglewood,90303,1,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900",,$0,1956,0,Outside,Call,1+Year,Unfurnished,323-864-4211,"6,010"
SR26155304MR,Townhouse,44652,44652   Beech AVE #A,LANCASTER,93534,2,2.00 (1 0 1 0),,$0.00,,"$1,925","$1,925","$1,925",945,$2.04,1982,2,"Community,Laundry Area",No,1-Year,Unfurnished,661-492-3801,"7,516"
26861097,,421,421  E Chevy Chase Dr #1,Glendale,91205,1,1.00 (1 0 0 0),,$0.00,,"$1,925","$1,925","$1,925",500,$3.85,1958,1,Laundry Closet Stacked,Yes,"12 Months,1-Year",Unfurnished,310-666-9682,"4,004"
SR26159056MR,Apartment,7055,7055   Etiwanda AVE #102,RESEDA,91335,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",800,$2.44,1977,2,"Community,Laundry Area",No,1-Year,Unfurnished,818-324-9727,"13,376"
SR26158179MR,Apartment,6745,6745   Laurel Canyon BLVD #203,NORTH HOLLYWOOD,91606,2,1.00 (1 0 0 0),,$300.00,50,"$1,950","$1,950","$1,950",700,$2.79,1985,2,None,,1-Year,Unfurnished,,"5,751"
26857453,Apartment,544,544  S Manhattan Pl #304,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",650,$3,1986,1,"Community,Laundry Area",No,1+Year,Unfurnished,213-705-1111,"27,000"
SB26155446MR,,656,656   21st ST ,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",560,$3.48,1915,1,In Kitchen,No,1-Year,Unfurnished,310-433-3349,"5,003"
26861629,,4839,4839   Seldner Ave ,Los Angeles,90032,0,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",380,$5.13,1949,0,None,Yes,"1+Year,6 Months,Month-to-Month",Both,562-708-4083,"5,022"
26861195,,1856,1856  W 14th St #1/2,Los Angeles,90006,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",,$0,1947,1,Inside,Call,1+Year,Unfurnished,213-494-8501,"6,368"
SR26158637MR,Condominium,18645,18645   Hatteras  #206,TARZANA,91356,1,1.00 (1 0 0 0),,$200.00,,"$1,975","$1,975","$1,975",605,$3.26,1973,2,Community,,1-Year,,818-298-7579,"236,520"
26861219,,335,335  E 65th St #337 1/2,Los Angeles,90003,1,1.00 (1 0 0 0),,,,"$1,990","$1,990","$1,990","1,390",$1.43,1922,0,None,Call,12 Months,Both,213-590-9908,"5,410"
26860963,,10006,10006   Silverton Ave ,Los Angeles,91042,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",600,$3.33,1950,1,Garage,Yes,1+Year,Unfurnished,310-683-3104,"4,204"
26861761,Condominium,460,460  S Spring St #908,Los Angeles,90013,1,1.00 (1 0 0 0),,$600.00,150,"$1,995","$1,995","$1,995",600,$3.33,1912,0,"In Unit,Inside,In Closet",Yes,12 Months,Unfurnished,310-869-2655,"30,796"
GD26157143IT,Apartment,13520,13520   Rye ST ,SHERMAN OAKS,91423,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$1,995","$1,995",700,$2.85,1956,1,Laundry Area,,1-Year,Unfurnished,626-657-7575,"4,998"
26861525,Apartment,5113,5113  W 20th St #5113 1/2,Los Angeles,90016,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",600,$3.33,,0,Laundry Area,Yes,1-Year,Unfurnished,310-207-2288,"8,940"
DW26157089MR,Apartment,13350,13350   Victory Blvd ,VAN NUYS,91401,1,1.00 (1 0 0 0),,$500.00,,"$1,998","$1,998","$1,998","1,000",$2.00,1951,0,None,,1-Year,Unfurnished,714-200-4797,"1,000"
BB26158694MR,,5832,5832   Camerford AVE ,LOS ANGELES,90038,1,1.00 (1 0 0 0),,$0.00,,"$1,999","$1,999","$1,999",700,$2.86,1911,1,None,,1-Year,Unfurnished,323-481-7592,"6,500"
MB26156951MR,,1607,1607  W 69th  ,LOS ANGELES,90047,1,1.00 (1 0 0 0),,$0.00,25,"$2,000","$4,000","$2,000",620,$3.23,1925,0,"Gas Dryer Hookup,Inside,Room,Washer Hookup",No,1-Year,Unfurnished,213-500-8999,"4,682"
SR26150090MR,Single Family,23509,23509   Friar ST ,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",513,$3.90,2026,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,,310-925-8430,"7,006"
SR26147562MR,,421,421  S Electric Ave #A,ALHAMBRA,91803,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$4,000","$2,000",550,$3.64,1923,0,"Dryer,Dryer Included,Washer,Washer Included",No,"1+Year,1-Year",,626-261-0229,"7,510"
OC26158057MR,Condominium,5585,5585  E Pacific Coast HWY #125,LONG BEACH,90804,0,1.00 (1 0 0 0),,$150.00,,"$2,000","$2,000","$2,000",418,$4.78,1970,0,"Community,Laundry Area",,1-Year,Unfurnished,714-251-4244,"147,503"
SR26159392MR,Single Family,14336,14336   Tiara ST ,VAN NUYS,91401,1,1.00 (1 0 0 0),,$500.00,,"$2,000","$2,000","$2,000",470,$4.26,1952,0,"Dryer,Dryer Included,In Kitchen,Washer,Washer Included",,1-Year,Unfurnished,818-516-1546,"6,688"
CV26157786MR,Apartment,107,107  N 1st ST #A,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,,"$2,025","$2,025","$2,025",700,$2.89,1947,1,Community,No,1-Year,Unfurnished,626-274-5335,"14,957"
DW26156695MR,,15754,15754   Faculty AVE #1/2,BELLFLOWER,90706,1,1.00 (1 0 0 0),,$0.00,,"$2,050","$2,050","$2,050",600,$3.42,1952,0,Gas Or Electric Dryer Hookup,No,Negotiable,Furnished,562-445-7375,"6,971"
26862481,,12012,12012   Washington Pl ##1,Los Angeles,90066,1,1.00 (1 0 0 0),,,,"$2,090","$1,000","$2,090",650,$3.22,1951,6,Community,No,12 Months,Unfurnished,310-570-6542,"7,509"
GD26155522IT,Apartment,919,919  E Acacia AVE #R,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,100","$2,095",650,$3.22,1962,0,Laundry Area,,1-Year,Unfurnished,818-860-3177,"17,482"
26861913,,620,620  S Gramercy Pl #327,Los Angeles,90005,1,1.00 (1 0 0 0),,$500.00,100,"$2,095","$2,100","$2,095",659,$3.18,1990,1,"Community,Laundry Area",Call,"1+Year,24 Months,12 Months",Unfurnished,213-700-7598,"51,555"
SR26160317MR,Apartment,14612,14612   Wyandotte  #9,VAN NUYS,91405,2,2.00 (1 0 1 0),,$0.00,,"$2,095","$2,095","$2,095",875,$2.39,1956,0,Community,,1-Year,Unfurnished,213-422-7133,"15,436"
26862325,,7621,7621   Hampton Ave #103,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,099","$2,099","$2,099",750,$2.80,1955,0,"Outside,Community",Call,1+Year,Unfurnished,310-345-3545,"6,717"
26858397,,505,505   Edgewood St ,Inglewood,90302,1,1.00 (1 0 0 0),,"$1,000.00",,"$2,100","$2,100","$2,100",700,$3,,0,In Unit,Call,1-Year,Unfurnished,818-577-0476,"6,498"
CV26157996MR,Apartment,144,144   Baseline RD #8,SAN DIMAS,91773,2,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",900,$2.33,1963,0,Community,No,1-Year,Unfurnished,,"10,900"
SR26147251MR,,10716,10716   Ralston  ,PACOIMA,91331,1,1.00 (1 0 0 0),,$500.00,,"$2,100","$2,100","$2,100",500,$4.20,1959,0,None,,1-Year,Unfurnished,747-279-9738,"6,647"
26862547,Apartment,132,132   Rosemont Ave #201,Los Angeles,90026,1,1.00 (1 0 0 0),,$500.00,100,"$2,100","$2,100","$2,100",561,$3.74,2024,0,Inside,Call,1+Year,Unfurnished,424-704-3373,"7,493"
GD26159187IT,Single Family,9013,9013   Oneida  ,SUN VALLEY,91352,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",411,$5.11,1965,0,Inside,,1-Year,Unfurnished,818-237-6646,"8,551"
PW26157927MR,Condominium,3220,3220   Altura  #305,GLENDALE,91214,1,1.00 (1 0 0 0),,$0.00,100,"$2,100","$2,500","$2,100",640,$3.28,1977,2,Community,No,1-Year,Unfurnished,714-213-1372,"92,713"
26860915,,400,400  S Rampart Blvd #7,Los Angeles,90057,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",800,$2.63,1920,0,None,Call,12 Months,Both,213-590-9908,"7,528"
BB26155662MR,Apartment,4709,4709  N Figueroa  #1,LOS ANGELES,90042,1,1.00 (1 0 0 0),,$500.00,,"$2,147","$2,240","$2,147",450,$4.77,1923,1,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-253-4622,"17,171"
PW26157842MR,Apartment,912,912   Gladys  #2,LONG BEACH,90804,2,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",857,$2.51,1963,0,Community,,1-Year,Unfurnished,714-805-3839,"6,753"
P1-28097PF,Apartment,1736,1736  N Normandie AVE #6,LOS ANGELES,90027,1,1.00 (1 0 0 0),,$0.00,50,"$2,150",$0,"$2,150",650,$3.31,1957,0,Community,No,1-Year,Unfurnished,(818) 239-2554,"9,200"
P1-28116PF,Apartment,1424,1424  E Wilson AVE #C,GLENDALE,91206,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",600,$3.58,1941,1,Community,,1-Year,Unfurnished,(818) 275-4809,"5,989"
26861235,Apartment,1323,1323  N OLIVE DR #31D,WEST HOLLYWOOD,90069,0,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",550,$3.91,1941,1,Community,Yes,1+Year,Unfurnished,310-210-0305,"30,912"
SB26158889MR,Apartment,12924,12924   Prairie AVE #C,HAWTHORNE,90250,2,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",700,$3.07,1947,1,None,,1-Year,Unfurnished,424-732-2821,"8,982"
PW26154255MR,Apartment,7014,7014   Mountain View AVE #A,HUNTINGTON PARK,90255,2,1.00 (1 0 0 0),,$0.00,100,"$1,995","$1,995","$2,150",750,$2.87,1924,2,None,No,1-Year,Unfurnished,714-715-1982,"7,367"
SR26158086MR,Condominium,7120,7120   Carlson  #260,CANOGA PARK,91303,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",471,$4.67,1977,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-324-9727,"107,248"
WS26159100MR,Apartment,331,331  E Live Oak  #B,SAN GABRIEL,91776,17,15.00 (15 0 0 0),,$0.00,,"$2,200","$2,200","$2,200","11,278",$0.20,1935,20,Laundry Area,,1-Year,Furnished,626-899-5182,"18,964"
CV26158191MR,Single Family,119,119   Collwood  ,LA PUENTE,91746,1,1.00 (1 0 0 0),,$300.00,100,"$2,200","$2,200","$2,200",657,$3.35,1946,0,Garage,,1-Year,Unfurnished,909-896-1288,"11,675"
SR26155705MR,Condominium,5500,5500   Owensmouth AVE #317,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$0.00,150,"$2,200","$2,200","$2,200",610,$3.61,1987,6,"Community,Laundry Area",No,1-Year,Unfurnished,818-625-8549,"73,571"
P1-28136PF,,1637,1637   Raymond Hill RD ,SOUTH PASADENA,91030,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",0,$0,1946,1,Other,No,"1+Year,1-Year",Unfurnished,(626) 685-5279,"8,983"
CV26157694MR,Apartment,3420,3420   Falcon ST #101,POMONA,91767,2,2.00 (2 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",990,$2.22,1983,2,"Gas Dryer Hookup,Inside,Washer Hookup",No,Month-to-Month,Unfurnished,909-750-1763,"104,006"
SR26154980MR,Condominium,18640,18640   Collins ST #116,TARZANA,91356,2,2.00 (2 0 0 0),,$0.00,,"$2,245","$2,245","$2,245",945,$2.38,1973,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-381-1792,"32,984"
BB26155643MR,Single Family,6724,6724   Katherine AVE ,VAN NUYS,91405,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",437,$5.15,1947,0,"Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,323-301-0000,"6,752"
P1-28059PF,Apartment,10133,10133   Tujunga Canyon BLVD #2,LOS ANGELES,91042,1,1.00 (1 0 0 0),,$200.00,50,"$2,250","$2,250","$2,250",850,$2.65,1988,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,(818) 239-2554,"10,085"
TR26115974MR,,2433,2433  S Nadine  #2,WEST COVINA,91792,2,2.00 (1 0 1 0),,$500.00,50,"$2,250","$2,250","$2,250","1,000",$2.25,1976,1,Garage,,1-Year,Unfurnished,626-864-7614,"10,925"
26861659,,800,800  W 1st St #1409,Los Angeles,90012,0,1.00 (1 0 0 0),,,,"$2,250","$2,250","$2,250",481,$4.68,1968,1,Community,No,1+Year,Unfurnished,213-458-0787,"106,193"
WS26148629MR,Apartment,2230,2230   Wall ST #1,LOS ANGELES,90011,2,1.00 (1 0 0 0),,$0.00,,"$2,175","$2,268","$2,268",700,$3.24,1985,0,None,,1-Year,Unfurnished,3236577591,"6,986"
