MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
25576623,Single Family,11559,11559   Cumpston St #1/2,North Hollywood,91601,0,1.00 (1 0 0 0),,$250.00,,"$1,750","$1,750","$1,750",425,$4.12,1944,0,In Unit,Yes,1+Year,Unfurnished,310-666-9682,"7,057"
SB25180589MR,Apartment,13717,13717   Chadron AVE #23,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,750","$1,750",448,$3.91,1972,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"19,540"
GD25179984IT,Apartment,6634,6634   Lankershim BLVD #B,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$0.00,,"$1,775","$1,600","$1,775",600,$2.96,1947,0,None,No,1-Year,Unfurnished,818-437-2433,"6,727"
25575011,,6640,6640   WOODLEY AVE #204,VAN NUYS,91406,1,1.00 (1 0 0 0),,,,"$1,795","$1,795","$1,795",550,$3.26,1978,1,Community,Yes,1+Year,Unfurnished,310-922-6691,"39,239"
25575449,Single Family,13508,13508   Louvre  ,Pacoima,91331,1,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",,$0,,1,In Kitchen,Yes,1+Year,Furnished,310-925-9852,0
DW25179037MR,Apartment,13406,13406   Halldale AVE #1,GARDENA,90249,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,900","$1,800",700,$2.57,1952,0,"Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Unfurnished,323-202-5885,"10,156"
TR25172693MR,Single Family,1239,1239  E Maplegrove ST ,WEST COVINA,91792,1,1.00 (1 0 0 0),,$0.00,100,"$1,800","$1,800","$1,800",640,$2.81,1963,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,626-715-8333,"9,805"
25574981,,6640,6640   WOODLEY AVE #111,VAN NUYS,91406,1,1.00 (1 0 0 0),,,,"$1,895","$1,849","$1,849",600,$3.08,1978,1,Community,Yes,1+Year,Unfurnished,310-922-6691,"39,239"
25575381,,945,945  E Jefferson Blvd ,Los Angeles,90011,10,10.00 (10 0 0 0),,,30,"$1,850","$1,850","$1,850","5,254",$0.35,1927,0,None,No,1+Year,Unfurnished,213-820-0459,"5,944"
WS25177380MR,,917,917  S Benito AVE #A,ALHAMBRA,91803,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",500,$3.70,1949,2,None,No,1-Year,Unfurnished,626-216-7106,"3,919"
PW25177546MR,Apartment,510,510  E Pleasant ST #5,LONG BEACH,90805,2,1.00 (1 0 0 0),,$0.00,,"$1,900","$2,200","$1,900",800,$2.38,1963,0,Community,No,1-Year,Unfurnished,714-931-7378,"8,432"
25575795,,1420,1420  S Flower St #10,Los Angeles,90015,0,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900",450,$4.22,1912,0,Community,Call,1+Year,Furnished,310-626-2096,"7,527"
25576715,Single Family,322,322  W 122nd St ,Los Angeles,90061,1,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900","1,765",$1.08,1952,0,In Unit,No,1+Year,Unfurnished,323-497-3099,"9,433"
OC25180354MR,Single Family,2248,2248   Lime AVE ,LONG BEACH,90806,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",460,$4.13,1920,0,"Gas Dryer Hookup,Laundry Area",No,1-Year,Unfurnished,714-855-8184,"5,166"
CV25181194MR,Apartment,383,383   Orchid LN #M,POMONA,91766,2,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",800,$2.38,1964,1,Community,No,1-Year,Unfurnished,,800
25577189,,536,536  S Manhattan Pl #311,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",650,$3,1986,1,"Community,Laundry Area",No,1+Year,Unfurnished,213-705-1111,"27,000"
GD25180567IT,Single Family,5738,5738   Denny AVE ,NORTH HOLLYWOOD,91601,0,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",400,$4.88,1975,0,None,,1-Year,Unfurnished,818-314-1417,"10,147"
25576795,,4063,4063   Charles Ave #A,Culver City,90232,0,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",440,$4.43,1946,1,"In Unit,Inside,In Closet",Yes,1+Year,Unfurnished,310-562-8483,"6,408"
SR25177114MR,,22706,22706   criswell st ,WEST HILLS,91307,0,1.00 (1 0 0 0),,$0.00,1,"$1,950","$1,950","$1,950",400,$4.88,2020,0,Inside,No,1-Year,Unfurnished,310-844-2334,"7,000"
SR25177644MR,,4933,4933   Murietta  ,SHERMAN OAKS,91423,0,1.00 (1 0 0 0),,$300.00,,"$1,950","$1,950","$1,950",352,$5.54,1948,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Furnished,818-585-8652,
SR25180188MR,Single Family,19853,19853   Bassett ST ,WINNETKA,91306,1,1.00 (0 1 0 0),,$0.00,,"$1,950","$1,950","$1,950",354,$5.51,1955,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Furnished,818-618-4760,"5,999"
TR25181003MR,,657,657 659 E Jefferson AVE ,POMONA,91767,1,1.00 (1 0 0 0),,$0.00,,"$1,975","$1,975","$1,975",619,$3.19,1939,3,"Electric Dryer Hookup,Gas Dryer Hookup,Gas Or Electric Dryer Hookup,Hookup - Electric,Room",No,1-Year,Unfurnished,909-568-8058,"6,302"
25576673,,433,433  W 4TH ST #1/2,LONG BEACH,90802,2,1.00 (1 0 0 0),,,,"$1,975","$1,975","$1,975",850,$2.32,1919,0,Laundry Area,Call,1+Year,Unfurnished,714-750-9558,"4,515"
25576351,,312,312  W 5th St #408,Los Angeles,90013,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",610,$3.27,1923,0,In Unit,Call,1+Year,Unfurnished,323-578-8423,"27,293"
OC25180444MR,,122,122   Whiting ST #2,EL SEGUNDO,90245,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$1,995","$1,995",534,$3.74,1953,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,714-299-2755,"5,723"
WS25175626MR,Apartment,4150,4150   Prospect AVE #3,LOS ANGELES,90027,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$1,995","$1,995",600,$3.33,1967,1,Community,,1-Year,Unfurnished,626-251-3389,"10,802"
SR25180016MR,Apartment,23856,23856   Northwoods View DR ,WEST HILLS,91307,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$3,500","$1,995",460,$4.34,2001,0,"Dryer,Dryer Included,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-388-5361,"10,221"
SR25177235MR,Apartment,14718,14718   Magnolia BLVD #5,SHERMAN OAKS,91403,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$4,000","$1,995",950,$2.10,1963,1,None,,1-Year,Unfurnished,,500
25576957,,3416,3416   Floyd Ter ,Los Angeles,90068,1,1.00 (1 0 0 0),,,,"$1,999","$1,999","$1,999",670,$2.98,1991,0,None,No,"1-Year,1+Year",Unfurnished,310-954-6396,"3,523"
DW25177398MR,,8424,8424   Beechwood AVE #B,SOUTH GATE,90280,1,1.00 (1 0 0 0),,$300.00,,"$2,000","$2,000","$2,000",580,$3.45,1923,1,None,,1-Year,Unfurnished,323-707-8179,"5,964"
DW25180123MR,,1627,1627   Broad AVE ,WILMINGTON,90744,1,1.00 (1 0 0 0),,$500.00,,"$2,000","$3,000","$2,000",600,$3.33,1945,1,"Garage,Gas Dryer Hookup,Gas Or Electric Dryer Hookup,Other,Washer Hookup",,1-Year,Unfurnished,310-743-6921,"5,227"
25575455,Apartment,7416,7416 1/2  Vassar Ave ,Canoga Park,91303,1,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",,$0,,1,None,Yes,1+Year,Unfurnished,310-925-9852,"9,000"
SR25177891MR,Single Family,6722,6722   Hesperia  ,RESEDA,91335,1,1.00 (1 0 0 0),,$500.00,,"$2,000","$2,000","$2,000",500,$4,2025,0,Inside,,1-Year,Unfurnished,805-404-0490,"1,000"
25576099,,1338,1338  N Sierra Bonita Ave #103,West Hollywood,90046,0,1.00 (1 0 0 0),,,,"$2,050","$2,050","$2,050",800,$2.56,1985,1,Community,No,"1+Year,1-Year",Unfurnished,310-721-1383,"8,107"
SR25177550MR,Apartment,5721,5721   Tilden AVE #A,SHERMAN OAKS,91401,1,1.00 (1 0 0 0),,$0.00,50,"$2,095","$4,000","$2,095",650,$3.22,1953,1,"Community,Laundry Area",No,1-Year,Unfurnished,818-321-2525,"6,750"
PV25176781MR,Apartment,432,432  N Norton AVE #436,LOS ANGELES,90004,1,1.00 (1 0 0 0),,$250.00,,"$2,095","$2,095","$2,095",770,$2.72,1925,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-720-2071,"8,253"
SB25179187MR,Apartment,30,30   Dudley Ave #4,VENICE,90291,0,1.00 (1 0 0 0),,$0.00,,"$2,098","$2,098","$2,098",200,$10.49,1908,0,Community,No,"1+Year,1-Year,Other",Unfurnished,818-730-2985,"3,746"
25576415,,1224,1224   21st St #D,Santa Monica,90404,0,1.00 (1 0 0 0),,,,"$2,099","$2,099","$2,099",,$0,,1,"Outside,Laundry Area,Community",Yes,1+Year,Unfurnished,310-345-3545,"6,517"
25575749,Condominium,1420,1420  S Flower St #1A,Los Angeles,90015,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",650,$3.23,1912,0,Community,Yes,1+Year,Furnished,310-626-2096,"7,527"
25575045,,1055,1055  S Wooster  #6,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",875,$2.40,,1,"Laundry Area,Room",Call,1+Year,Unfurnished,310-691-6199,0
SR25178961MR,,7246,7246   Hatillo AVE #1,WINNETKA,91306,0,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",400,$5.25,1956,0,None,No,1-Year,Unfurnished,818-403-7553,"7,016"
PW25177579MR,Apartment,2404,2404  E Broadway  ,LONG BEACH,90803,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100","1,000",$2.10,1914,0,Community,,1-Year,Unfurnished,714-931-7378,"8,294"
RS25180267MR,Apartment,1042,1042  S Sherbourne DR ,LOS ANGELES,90035,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",600,$3.50,1954,2,Community,No,1-Year,Unfurnished,562-416-9134,"6,877"
WS25179713MR,,15827,15827   Fairgrove AVE ,LA PUENTE,91744,2,1.00 (1 0 0 0),400,$0.00,150,"$2,150","$2,100","$2,100",600,$3.50,1947,0,None,No,1-Year,Unfurnished,626-423-8108,"17,650"
WS25179365MR,Apartment,233,233  S Baldwin AVE #C,ARCADIA,91007,2,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",700,$3,1954,0,"Community,Inside,Laundry Area,Room",No,1-Year,Unfurnished,626-636-5208,"22,213"
SR25180068MR,Loft,420,420  S San Pedro ST #307,LOS ANGELES,90013,0,1.00 (1 0 0 0),,$500.00,150,"$2,150","$2,150","$2,150",650,$3.31,1922,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-903-1541,"76,411"
SR25179292MR,Condominium,5454,5454   Zelzah AVE #204,ENCINO,91316,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",872,$2.47,1970,1,Community,,"1-Year,Negotiable",Unfurnished,818-439-3602,"43,614"
SR25178791MR,Single Family,19432,19432 1/2  Keswick ST ,RESEDA,91335,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",463,$4.64,2025,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-404-7573,"7,500"
25577233,,215,215  W 7th St #703,Los Angeles,90014,0,1.00 (1 0 0 0),,$500.00,,"$2,150","$2,150","$2,150",570,$3.77,1911,1,"Inside,In Unit",Yes,12 Months,Unfurnished,310-869-2655,"15,926"
SR25178820MR,Single Family,17316,17316   Bircher ST ,GRANADA HILLS,91344,1,1.00 (1 0 0 0),,$550.00,,"$2,195","$2,195","$2,195",450,$4.88,2024,0,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-620-2244,"16,691"
PW25177208MR,Apartment,1066,1066   E 3rd St #2,LONG BEACH,90802,2,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195","1,042",$2.11,1968,1,Community,,1-Year,Unfurnished,714-805-3839,"7,559"
PW25179382MR,,5471,5471  E The Toledo  ,LONG BEACH,90803,0,1.00 (1 0 0 0),,$100.00,100,"$2,200","$2,200","$2,200",400,$5.50,2002,0,In Kitchen,No,1-Year,Furnished,562-682-1558,"3,202"
TR25180601MR,Condominium,23605,23605   Golden Springs DR #J2,DIAMOND BAR,91765,2,2.00 (1 1 0 0),,$0.00,,"$2,200","$2,150","$2,200",949,$2.32,1974,2,Community,No,1-Year,Unfurnished,909-938-0709,"276,180"
25577159,Condominium,28915,28915   Thousand Oaks Blvd #297,Agoura Hills,91301,1,1.00 (1 0 0 0),,,,"$2,200","$4,400","$2,200",604,$3.64,1978,2,Community,Call,1+Year,Unfurnished,818-540-5588,"525,400"
CV25178694MR,Combo - Res &amp; Com,400,400  N Gibbs ST #215 WEST S,POMONA,91767,0,1.00 (0 1 0 0),,$0.00,150,"$2,200","$4,500","$2,200","5,795",$0.38,1956,0,"Dryer,Dryer Included,Room,Washer,Washer Included",No,1-Year,Unfurnished,714-287-0853,"18,956"
MB25177583MR,,7748,7748   Comstock AVE ,WHITTIER,90602,1,1.00 (1 0 0 0),,$0.00,100,"$2,200","$2,200","$2,200",900,$2.44,1991,1,In Closet,No,1-Year,Unfurnished,562-341-9781,"5,369"
25575543,Apartment,2231,2231   Laverna Ave #2231 1/2,Los Angeles,90041,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",550,$4,1926,1,Other,Yes,"1+Year,1-Year",Unfurnished,424-401-6165,"6,605"
25577171,,6009,6009  S Halldale Ave ,Los Angeles,90047,2,1.00 (1 0 0 0),,,,"$2,240","$2,500","$2,240",900,$2.49,1928,2,"Laundry Area,Other",No,1-Year,Unfurnished,310-863-1589,"3,511"
25576629,,1857,1857   7TH ST #B,SANTA MONICA,90401,1,1.00 (1 0 0 0),,,,"$2,245","$2,245","$2,245",600,$3.74,1922,0,Community,Yes,1+Year,Unfurnished,714-750-9558,"7,508"
PW25178043MR,Condominium,808,808   Coriander DR #A,TORRANCE,90502,1,1.00 (1 0 0 0),,$0.00,150,"$2,250","$2,250","$2,250",593,$3.79,1973,1,Community,No,1-Year,Unfurnished,562-518-9300,"296,241"
SR25156986MR,,22668,22668   Macfarlane DR #3,WOODLAND HILLS,91364,1,1.00 (1 0 0 0),,$500.00,,"$2,250","$2,250","$2,250",650,$3.46,1953,2,"Dryer,Dryer Included,Outside,Washer,Washer Included",,1-Year,Unfurnished,213-422-2448,"30,489"
WS25178989MR,,215,215  E Walnut AVE ,MONROVIA,91016,2,1.00 (1 0 0 0),,$0.00,,"$2,280","$2,280","$2,280",705,$3.23,1962,0,"Gas Dryer Hookup,In Kitchen,Washer Hookup",,1-Year,Unfurnished,626-823-0067,"7,995"
SR25175987MR,Condominium,7101,7101   Farralone AVE #131,CANOGA PARK,91303,1,1.00 (1 0 0 0),,$0.00,,"$2,290","$2,290","$2,290",670,$3.42,1977,2,"Dryer,Dryer Included,In Kitchen,Washer,Washer Included",,1-Year,Unfurnished,818-456-3453,"170,211"
TR25178181MR,Townhouse,960,960  E Bonita AVE #58,POMONA,91767,2,2.00 (2 0 0 0),,$500.00,,"$2,295","$2,500","$2,295",955,$2.40,1979,1,Community,,1-Year,Unfurnished,,"354,990"
25574957,,6736,6736   Woodley Ave #18,Van Nuys,91406,2,2.00 (2 0 0 0),,,,"$2,295","$2,295","$2,295",800,$2.87,1979,2,Community,Yes,1+Year,Unfurnished,310-922-6691,"25,222"
AR25179784MR,Apartment,3225,3225   Pueblo AVE #6,LOS ANGELES,90032,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",850,$2.71,1985,1,Inside,No,1-Year,Unfurnished,626-255-7806,"7,502"
DW25177387MR,Apartment,13702,13702   Penn ST ,WHITTIER,90602,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",730,$3.15,1958,1,Laundry Area,No,1-Year,Unfurnished,562-577-1104,"6,300"
GD25177003IT,,6858,6858   Amestoy AVE #1/2,LAKE BALBOA,91406,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",500,$4.60,2025,2,Inside,,"1-Year,Negotiable",,818-209-0267,"11,982"
TR25180019MR,Condominium,17024,"17024   Colima Road,  #82",HACIENDA HEIGHTS,91745,2,1.00 (1 0 0 0),,$0.00,50,"$2,300","$2,300","$2,300",812,$2.83,1979,0,Laundry Area,No,1-Year,Unfurnished,626-786-3336,0
P1-23599PF,Apartment,393,393  E Mountain ST ,PASADENA,,2,1.00 (1 0 0 0),,$500.00,,"$2,300","$2,300","$2,300",708,$3.25,1948,2,"Gas Dryer Hookup,In Kitchen,Inside,Washer Hookup",,1-Year,Unfurnished,(626) 484-7006,"10,352"
25575987,,1101,1101  N Main St #B627,Los Angeles,90012,0,1.00 (1 0 0 0),,,,"$2,335",$500,"$2,335",584,$4.00,2021,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"115,599"
25576129,Apartment,10613,10613   Crenshaw Blvd #1,Inglewood,90303,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",800,$2.94,1954,0,In Kitchen,No,1+Year,Unfurnished,323-533-4509,"6,703"
25576397,,3105,3105   Bellevue Ave #307,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",495,$4.75,2025,0,In Unit,Call,1+Year,Unfurnished,424-704-3373,"7,500"
OC25179478MR,,3919,3919   Fernwood AVE ,LYNWOOD,90262,2,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350","1,590",$1.48,1948,0,None,No,1-Year,Unfurnished,562-544-0795,"6,807"
AR25180008MR,Apartment,545,545  N Holliston AVE #2,PASADENA,91106,2,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,300","$2,350",650,$3.62,1965,2,Laundry Area,No,1-Year,Unfurnished,626-297-7016,"24,842"
25577367,,633,633  N Sweetzer Ave #3,West Hollywood,90048,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",,$0,1964,1,Community,Call,"1-Year,1+Year",Unfurnished,310-709-6655,"6,050"
SR25177806MR,Single Family,38833,38833   9th ST ,PALMDALE,93550,2,2.00 (2 0 0 0),50,$500.00,,"$2,350","$2,350","$2,350","1,434",$1.64,1953,1,"Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",,1-Year,Unfurnished,818-339-5498,"6,075"
25576019,,11730,11730  W Sunset Blvd ,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",,$0,,1,Community,Call,1+Year,Unfurnished,213-500-1309,"6,300"
25575973,,6137,6137   Toltec Way #6,Los Angeles,90042,2,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395","1,200",$2.00,1990,0,None,Call,"1+Year,12 Months,Negotiable",Unfurnished,310-387-7087,"9,271"
25574835,,247,247  S CATALINA AVE ,PASADENA,91106,1,1.00 (1 0 0 0),,$0.00,,"$2,425","$2,395","$2,395",575,$4.17,2023,1,In Kitchen,Yes,1-Year,Unfurnished,310-666-9682,"11,342"
25572635,Apartment,2672,2672   Cimarron St ,Los Angeles,90018,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",721,$3.32,1921,1,"In Unit,Inside,Laundry Closet Stacked",Call,1+Year,Unfurnished,310-795-4100,"6,773"
25575651,,3416,3416  W 74th St ,Los Angeles,90043,2,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",680,$3.52,1942,0,Laundry Closet Stacked,No,1-Year,Unfurnished,310-968-6582,"6,508"
25566569,Apartment,711,711  S Olive St #312,Los Angeles,90014,1,2.00 (1 0 1 0),,,,"$2,400","$1,200","$2,400","1,050",$2.29,1917,0,In Unit,Yes,1-Year,Unfurnished,310-592-7506,"33,428"
BB25179551MR,Single Family,5239,5239   Barker DR ,LOS ANGELES,90042,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,650","$2,400",450,$5.33,2022,4,None,No,Negotiable,,310-869-4021,850
OC25175419MR,Single Family,16907,16907  S Harvard BLVD ,GARDENA,90247,2,1.00 (1 0 0 0),100,$500.00,100,"$2,400","$1,000","$2,400",800,$3,1944,0,Gas Dryer Hookup,,Month-to-Month,Unfurnished,714-325-0200,"5,512"
SB25175504MR,Townhouse,2335,2335   Pacific Coast Hwy #2,LOMITA,90717,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",600,$4,1958,0,Room,No,1-Year,Unfurnished,310-525-4989,"34,000"
WS25177365MR,Apartment,415,415  N 2nd ST #C,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$3,400","$2,400",803,$2.99,1923,1,Community,No,1-Year,Unfurnished,626-216-7106,"8,807"
GD25180509IT,,11746,11746  N De Garmo AVE ,SAN FERNANDO,91340,1,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,500","$2,450",600,$4.08,2025,1,Inside,,1-Year,Unfurnished,818-437-2433,"9,022"
GD25180001IT,Condominium,23735,23735   Del Monte DR #157,VALENCIA,91355,1,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",710,$3.45,1987,2,"Inside,Other",No,1-Year,Unfurnished,818-437-2433,"532,691"
CV25181075MR,,330,330   Teasdale DR ,CLAREMONT,91711,1,1.00 (1 0 0 0),,$50.00,,"$2,450","$3,000","$2,450",721,$3.40,2024,0,None,,1-Year,Furnished,909-630-9678,721
25576487,,250,250  E Broadway  #802,Long Beach,90802,0,1.00 (1 0 0 0),,,,"$2,315",$500,"$2,455",470,$5.22,2023,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
SR25178469MR,,1348,1348  E 23rd ST ,LOS ANGELES,90011,2,1.00 (1 0 0 0),,$0.00,,"$2,490","$2,490","$2,490",680,$3.66,1912,1,None,No,"1+Year,1-Year,Negotiable",Unfurnished,818-601-8215,"5,709"
