MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
DW26151941MR,,402,402  E 43rd PL ,LOS ANGELES,90011,1,1.00 (1 0 0 0),,$0.00,,"$1,785","$1,785","$1,785",660,$2.70,1912,0,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,213-219-2120,"4,999"
SR26151102MR,Condominium,2554,2554   Olive DR #92,PALMDALE,93550,1,1.00 (1 0 0 0),,$0.00,,"$1,795","$1,795","$1,795",559,$3.21,1986,2,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,661-400-7009,"210,438"
DW26151091MR,Apartment,162,162  N Alma AVE ,EAST LOS ANGELES,90063,1,1.00 (1 0 0 0),,$500.00,,"$1,795","$1,795","$1,795",400,$4.49,1910,0,None,,1-Year,Unfurnished,310-346-7851,"5,663"
26858471,,451,451   IVY ST #B,GLENDALE,91204,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",500,$3.60,1949,2,"In Closet,In Unit",Yes,1-Year,Unfurnished,310-666-9682,"7,638"
PW26150312MR,,740,740  W 33rd  ,SAN PEDRO,90731,0,1.00 (1 0 0 0),,$0.00,,"$1,800","$2,800","$1,800",400,$4.50,1959,0,None,No,1-Year,Unfurnished,562 208-5662,"5,000"
26859635,,228,228  W 70th St ,Los Angeles,90003,1,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800","1,510",$1.19,1924,0,"In Kitchen,Laundry Area",Call,"12 Months,1-Year",Furnished,310-905-7228,"5,107"
PW26152755MR,Condominium,17888,17888   Alburtis AVE #A105,ARTESIA,90701,1,1.00 (1 0 0 0),,$0.00,100,"$1,850","$1,850","$1,850",530,$3.49,2005,1,"Dryer,Dryer Included,In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Furnished,714-588-8645,"88,302"
26860205,,919,919   Harvard Blvd #504,Los Angeles,90006,0,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",,$0,,1,Community,Yes,1+Year,Unfurnished,213-285-7934,"6,763"
CV26152017MR,,4536,4536   Waldo CT ,LOS ANGELES,90032,2,1.00 (1 0 0 0),,$0.00,25,"$1,850","$1,850","$1,850",800,$2.31,1965,0,None,No,1-Year,Unfurnished,909-917-1212,"6,295"
26856883,,5418,5418   Hermitage Ave #103,Los Angeles,91607,8,8.00 (8 0 0 0),,,,"$1,875","$1,875","$1,875","4,736",$0.40,1985,0,Laundry Area,Call,1+Year,Unfurnished,310-415-8666,"7,429"
26860359,,624,624  W 83rd St #626 1/4,Los Angeles,90044,1,1.00 (1 0 0 0),,,,"$1,890","$1,890","$1,890",444,$4.26,1911,0,None,Call,"12 Months,1+Year",Unfurnished,213-590-9908,"6,200"
DW26152782MR,,11548,11548   Burke  #B,WHITTIER,90606,0,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,895","$1,895",400,$4.74,1950,0,Inside,,1-Year,Unfurnished,562-818-6111,"6,682"
26858815,,421,421  S La Fayette Park Pl #515,Los Angeles,90057,1,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900",769,$2.47,1971,1,Community,Call,1+Year,Unfurnished,714-232-9214,"43,264"
PW26153304MR,Condominium,2815,2815  W 144th ST ,GARDENA,90249,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,700","$1,900",450,$4.22,1953,0,None,No,1-Year,Unfurnished,714-766-2566,"5,650"
26860149,,5831,5831   Carlton Way #8,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",650,$3,1962,0,Community,Call,1+Year,Unfurnished,213-923-0227,"8,753"
26858443,,1151,1151  S Highland Ave ,Los Angeles,90019,0,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",300,$6.50,1925,0,None,Call,"1+Year,1-Year,Month-to-Month,Negotiable",Unfurnished,310-210-0940,"6,556"
AR26151391MR,,439,439 1/2 W Walnut  ,MONROVIA,91016,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",400,$4.88,1958,0,None,,1-Year,Unfurnished,626-447-2076,"8,047"
26859979,,6126,6126   Eleanor Ave #18,Los Angeles,90038,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",650,$3,1959,0,Community,Call,1-Year,Unfurnished,310-770-8815,"12,980"
26858765,,6627,6627   Kraft Ave #1/2,North Hollywood,91606,1,1.00 (1 0 0 0),,,,"$1,995","$2,095","$1,995",340,$5.87,2023,1,In Unit,Call,1+Year,Unfurnished,310-940-2818,"6,752"
SR26150742MR,Condominium,18530,18530   Hatteras ST #102,TARZANA,91356,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",628,$3.18,1978,1,Community,No,1-Year,Unfurnished,818-294-0373,"84,802"
WS26151760MR,,8331,8331   Beverly DR ,SAN GABRIEL,91775,0,1.00 (0 1 0 0),,$0.00,,"$2,000","$3,000","$2,000",700,$2.86,1965,0,Laundry Area,,1-Year,Furnished,,"19,470"
IV26154735MR,Apartment,328,328   W First Street #4,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$1,500","$2,000",800,$2.50,1986,1,Laundry Area,,1-Year,Unfurnished,951-534-3932,"24,375"
26860065,,6147,6147   Alcott St #3,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000","5,466",$0.37,1927,1,Community,No,12 Months,Unfurnished,310-228-8688,"6,002"
RS26152191MR,Condominium,315,315  W 3rd  #711,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",456,$4.61,1925,0,Laundry Area,No,1+Year,Furnished,,"22,493"
AR26155181MR,Condominium,645,645  W 9th st #508,LOS ANGELES,90015,1,1.00 (1 0 0 0),200,$0.00,100,"$2,100","$2,000","$2,100",670,$3.13,2006,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-482-2255,"74,818"
GD26151978IT,Condominium,8601,8601   International  #265,CANOGA PARK,91304,2,1.00 (1 0 0 0),,"$1,000.00",,"$2,100","$2,100","$2,100",826,$2.54,1971,2,"Community,Laundry Area,Room",,"1+Year,1-Year",Unfurnished,818-943-3064,"235,738"
P1-27964PF,Apartment,2452,2452  E Washington BLVD ,PASADENA,91104,1,1.00 (1 0 0 0),,$0.00,100,"$2,100","$2,950","$2,100",528,$3.98,1949,1,Washer Hookup,No,1-Year,Unfurnished,(626) 429-7340,"7,509"
26860297,,738,738  S LOS ANGELES ST #407,LOS ANGELES,90014,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",860,$2.44,1914,1,In Closet,Yes,1+Year,Unfurnished,213-254-5638,0
SB26153891MR,Apartment,511,511  S Harbor  #714,SAN PEDRO,90731,0,1.00 (1 0 0 0),,$500.00,,"$2,132",$500,"$2,132",586,$3.64,2024,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,909-289-2693,"33,105"
GD26154237IT,Single Family,22542,22542   Roscoe BLVD ,WEST HILLS,91304,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",420,$5.12,2026,0,"In Closet,Inside",No,1-Year,Unfurnished,,"8,762"
SR26152562MR,Apartment,1301,1301  N Mansfield AVE #103,LOS ANGELES,90028,1,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195",650,$3.38,1966,1,Community,,1-Year,Unfurnished,626-808-1031,"12,196"
26858921,,11284,11284   Montana Ave #11,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195","16,800",$0.13,1953,0,Community,Yes,12 Months,Unfurnished,310-401-4112,"20,921"
26859003,,11472,11472   VENTURA  #B,STUDIO CITY,91604,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",800,$2.74,1941,1,In Unit,Yes,1+Year,Unfurnished,818-640-3863,"6,248"
GD26151730IT,Apartment,335,335  N Isabel  ,GLENDALE,91206,1,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195",750,$2.93,1962,1,Community,,1-Year,Unfurnished,626-657-7575,"7,479"
PW26153806MR,Apartment,340,340  N 2nd  ,MONTEBELLO,90640,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",900,$2.44,1947,1,Inside,No,1-Year,Unfurnished,562-519-9787,"14,584"
SB26152612MR,,5124,5124   Cathann  ,TORRANCE,90503,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",900,$2.44,1955,0,None,,1-Year,Unfurnished,310-433-5246,"6,891"
26857683,Apartment,2219,2219   Crenshaw Blvd #2,Los Angeles,90016,2,2.00 (2 0 0 0),,$500.00,,"$2,200","$2,200","$2,200","1,100",$2,1928,1,Community,Call,12 Months,Unfurnished,323-810-9854,"7,165"
WS26153493MR,,713,713  S Almansor ST ,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",700,$3.14,1953,1,None,No,1-Year,Unfurnished,3238232952,"7,502"
CV26151323MR,Single Family,3343,3343   Tannencrest  ,DUARTE,91010,1,1.00 (1 0 0 0),2200,$0.00,,"$2,200","$2,200","$2,200",500,$4.40,2023,0,In Closet,No,1-Year,Furnished,626-253-0588,"7,467"
GD26150981IT,Apartment,1717,1717  N Berendo  ,LOS ANGELES,90027,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",750,$2.93,1953,0,None,,1-Year,Unfurnished,818-370-9671,"6,836"
TR26150757MR,Condominium,22896,22896   Hilton Head DR #313,DIAMOND BAR,91765,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,200",655,$3.36,1986,1,"Gas Dryer Hookup,In Closet,Washer Hookup",No,1-Year,Unfurnished,626-374-5121,"238,839"
PW26153790MR,Condominium,420,420   Redondo AVE ,LONG BEACH,90814,1,1.00 (1 0 0 0),,$150.00,50,"$2,200","$2,200","$2,200",736,$2.99,1970,1,"Community,Room",,Month-to-Month,Unfurnished,562-598-6918,"18,756"
26858617,Apartment,2219,2219   Crenshaw Blvd #3,Los Angeles,90016,2,2.00 (2 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",900,$2.44,1928,1,Laundry Area,Call,12 Months,Unfurnished,323-810-9854,"7,165"
26859361,,2615,2615   Carmona Ave ,Los Angeles,90016,0,1.00 (1 0 0 0),,,,"$2,250","$2,250","$2,250",460,$4.89,2026,0,None,Call,1+Year,Unfurnished,310-717-6929,"6,402"
26858429,,1461,1461   Canfield  ,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,250","$2,250","$2,250",,$0,,0,Community,Yes,1-Year,Unfurnished,310-918-3527,0
NP26148314MR,Apartment,1119,1119  W Duarte RD #4,ARCADIA,91007,2,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",886,$2.54,1960,1,Community,No,1-Year,Unfurnished,949-355-3361,"50,000"
SR26152156MR,Apartment,113,113   N Columbus  #A,GLENDALE,91203,0,1.00 (1 0 0 0),,$500.00,,"$2,295","$2,295","$2,295",500,$4.59,1925,0,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,626-243-3645,"9,500"
26858477,,1890,1890  N Alexandria Ave #1884,Los Angeles,90027,1,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,295",875,$2.62,1951,1,Community,Yes,1-Year,Unfurnished,310-666-9682,"10,497"
PW26151204MR,,744,744  W 33rd  ,SAN PEDRO,90731,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$3,300","$2,300",750,$3.07,1959,0,None,No,1-Year,Unfurnished,562 208-5662,"5,000"
AR26153630MR,Single Family,244,244   Fernfield ST #2,MONTEREY PARK,91754,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,000","$2,300",625,$3.68,1946,0,Inside,No,Month-to-Month,Unfurnished,626 502-2329,"8,623"
PW26153723MR,Single Family,14119,14119   Glengyle  ,WHITTIER,90604,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",450,$5.11,1954,0,Gas Or Electric Dryer Hookup,No,"1+Year,1-Year,Month-to-Month",Unfurnished,323-974-7851,"6,276"
GD26153940IT,,305,305  N Chevy Chase  ,GLENDALE,91206,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",650,$3.54,1946,1,"Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-822-7901,"7,031"
26860117,,5831,5831   Carlton Way #6,Los Angeles,90028,2,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",980,$2.35,1962,0,Community,Call,1+Year,Unfurnished,213-923-0227,"8,753"
OC26155042MR,Apartment,3532,3532   Baltic AVE ,LONG BEACH,90810,1,1.00 (1 0 0 0),,$600.00,,"$2,300","$2,300","$2,300",515,$4.47,1955,2,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Furnished,949-374-0266,"1,030"
OC26154101MR,,8,8   Santa Ana  #8,LONG BEACH,90803,3,3.00 (3 0 0 0),,$500.00,,"$2,345","$2,345","$2,345","1,614",$1.45,1948,0,None,,1-Year,Unfurnished,,"2,350"
26859329,Apartment,1126,1126  N Cornwell St #PH 8,Los Angeles,90033,0,1.00 (1 0 0 0),,,,"$2,349","$2,349","$2,349",700,$3.36,2024,1,In Unit,Call,"1+Year,12 Months",Unfurnished,213-797-5559,"15,006"
26859089,,6503,6503   GEYSER AVE ,RESEDA,91335,2,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",660,$3.56,,1,"Laundry Closet Stacked,Inside",Call,"1+Year,Negotiable",Unfurnished,310-871-4699,"3,000"
26859283,,7045,7045   Hawthorn Ave #203,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",995,$2.36,1963,1,"Community,Laundry Area",Yes,1+Year,Unfurnished,310-500-5621,"14,922"
SR26146582MR,,4971,4971   Topanga Canyon BLVD ,WOODLAND HILLS,91364,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",480,$4.90,1963,0,"Dryer,Dryer Included,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,818-402-4266,"6,269"
TR26151191MR,Condominium,22886,22886   Hilton Head DR #145,DIAMOND BAR,91765,2,1.00 (1 0 0 0),,$0.00,,"$2,350","$3,000","$2,350",850,$2.76,1981,4,Inside,,1-Year,Unfurnished,,"112,254"
26858619,,3603,3603   MENTONE AVE #6,LOS ANGELES,90034,1,1.00 (1 0 0 0),,,,"$2,375","$2,375","$2,375",700,$3.39,1963,1,"Community,Outside,Laundry Area",Yes,"1+Year,1-Year,Negotiable",Unfurnished,310-386-4398,"7,522"
PW26151254MR,Apartment,1325,1325   Douglas ST ,LOS ANGELES,90026,1,1.00 (1 0 0 0),,$0.00,,"$2,395","$2,250","$2,395",550,$4.35,1923,0,"Dryer,Dryer Included,In Kitchen,Washer,Washer Included",,1-Year,Unfurnished,818-464-5707,"7,315"
SB26152578MR,Condominium,322,322  S Miraleste DR #188,SAN PEDRO,90732,1,1.00 (1 0 0 0),,$500.00,,"$2,395","$2,295","$2,395",771,$3.11,1971,2,Community,,1-Year,Unfurnished,310-910-3553,"311,184"
26858773,Condominium,18307,18307   Burbank Blvd #207,Los Angeles,91356,2,2.00 (1 1 0 0),,,,"$2,399","$2,399","$2,399",962,$2.49,1970,2,Community,No,1+Year,Unfurnished,818-620-5128,"235,933"
SB26154745MR,Apartment,21024,21024   Reynolds DR #2,TORRANCE,90503,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",900,$2.67,1960,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"6,901"
SR26151044MR,Single Family,7649,7649   Paso Robles  ,LAKE BALBOA,91406,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",426,$5.63,1948,0,Inside,No,1-Year,Unfurnished,818-940-6464,"8,737"
DW26153333MR,Condominium,877,877   Francisco  #517,LOS ANGELES,90017,0,1.00 (1 0 0 0),450,$500.00,100,"$2,400","$2,400","$2,400",519,$4.62,2017,1,"Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Unfurnished,562-884-5967,"128,959"
26858307,,1234,1234   Franklin St #D,Santa Monica,90404,0,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",465,$5.16,1951,0,Community,Yes,"6 Months,12 Months,1-Year,1+Year,Negotiable",Unfurnished,310-924-9311,"8,130"
AR26149101MR,Condominium,1581,1581   College View DR #2,MONTEREY PARK,91754,2,1.00 (1 0 0 0),,$300.00,100,"$2,400","$2,400","$2,400",861,$2.79,1960,1,Laundry Area,,1-Year,Unfurnished,626-202-9573,"8,240"
WS26154315MR,Condominium,9070,9070   Huntington DR #6,SAN GABRIEL,91775,2,2.00 (2 0 0 0),,$0.00,,"$2,400","$3,600","$2,400",945,$2.54,1963,2,Community,No,1-Year,Unfurnished,626-373-7388,"21,775"
BB26152025MR,Apartment,425,425   Allen AVE #D,GLENDALE,91201,2,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,000","$2,400","1,000",$2.40,1958,1,Laundry Area,,1-Year,Unfurnished,,"8,256"
AR26152006MR,Apartment,15,15  E Mira Monte  #5,SIERRA MADRE,91024,2,1.00 (1 0 0 0),,$300.00,,"$2,400","$2,400","$2,400",600,$4,1926,0,Community,,1-Year,Unfurnished,626-824-4114,"22,197"
WS26154911MR,,432,432  S Almansor Street #C  ,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",800,$3,1971,3,"Electric Dryer Hookup,Garage,Hookup - Electric,Laundry Area",No,1-Year,Unfurnished,3238232952,"7,503"
CV26154717MR,Apartment,620,620 1/2 W 59th Place  ,LOS ANGELES,90044,2,1.00 (1 0 0 0),,$0.00,50,"$2,400","$2,400","$2,400",680,$3.53,1923,1,None,No,1-Year,Unfurnished,626-643-7090,"5,314"
GD26153505IT,Apartment,1026,1026   San Rafael  ,GLENDALE,91202,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",900,$2.67,1958,1,Community,,1-Year,Unfurnished,818-321-0008,"8,578"
SB26151602MR,Apartment,1906,1906   Carnegie LN #E,REDONDO BEACH,90278,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,395","$2,450",650,$3.77,1958,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,310-259-6850,"7,505"
26859699,Single Family,1227,1227  E HARVARD ST #B,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",600,$4.08,1923,1,"In Unit,Laundry Closet Stacked",Yes,1-Year,Unfurnished,310-666-9682,"21,779"
26859273,,20200,20200   Paradise Lane  #A,Topanga,90290,1,1.00 (1 0 0 0),,$500.00,,"$2,495","$2,495","$2,495",500,$4.99,,2,"In Unit,Inside,Laundry Area,Other",Call,"1-Year,1+Year",Unfurnished,818-462-1626,"561,294"
26860471,Apartment,7917,7917   Selma Ave #327,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",700,$3.56,1986,2,Community,Yes,1+Year,Unfurnished,310-968-4667,"60,116"
SR26151648MR,Apartment,1372,1372  W 36th ST #3,LOS ANGELES,90007,2,1.00 (1 0 0 0),,$0.00,,"$2,495","$1,895","$2,495",900,$2.77,1962,1,Community,,1-Year,Unfurnished,818-201-8724,"6,802"
26860259,,6350,6350   Willoughby Ave #9,Los Angeles,90038,1,1.00 (1 0 0 0),,,,"$2,499","$2,499","$2,499",518,$4.82,1963,1,In Unit,Yes,1+Year,Unfurnished,310-384-3933,"7,482"
26858293,,1347,1347   Valencia St #A,Los Angeles,90015,2,2.00 (2 0 0 0),,,,"$2,499","$2,500","$2,499",850,$2.94,1900,0,None,No,Negotiable,Unfurnished,213-550-9009,"6,857"
GD26154002IT,,7609,7609   Greg AVE ,SUN VALLEY,91352,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$3,000","$2,500",550,$4.55,2026,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Furnished,310-919-8287,"9,424"
P1-28040PF,Single Family,2202,2202   Cross ST #ADU,LA CANADA FLINTRIDGE,91011,1,1.00 (1 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",910,$2.75,2024,0,In Closet,,1-Year,Unfurnished,(818) 388-4171,"7,560"
OC26151568MR,Apartment,415,415  W Center ST ,COVINA,91723,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500","1,100",$2.27,1990,2,Community,No,1-Year,Unfurnished,949-887-8103,"8,524"
26860015,,10757,10757   Hortense St #303,Los Angeles,91602,2,2.00 (2 0 0 0),,,,"$2,500","$2,500","$2,500",929,$2.69,1973,0,Community,Call,"1-Year,1+Year",Unfurnished,213-448-5949,"44,175"
26860031,,1136,1136  W 109th Pl ,Los Angeles,90044,2,1.00 (1 0 0 0),,$250.00,,"$2,500","$2,500","$2,500",800,$3.13,1928,2,In Unit,Call,1-Year,Unfurnished,310-569-5849,"7,204"
WS26140857MR,Condominium,918,918  W Garvey  #103,MONTEREY PARK,91754,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",829,$3.02,2001,0,Inside,No,1-Year,Unfurnished,626-487-4396,"40,637"
SR26153895MR,,15049,15049   La Mesa  ,LOS ANGELES,91342,2,1.00 (1 0 0 0),,$500.00,50,"$2,500","$2,500","$2,500",700,$3.57,2017,2,"Community,Laundry Area",,1-Year,Unfurnished,818-441-4074,"6,768"
26860019,Apartment,3965,3965   Brighton Ave #1/4,Los Angeles,90062,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500","1,228",$2.04,1932,2,Other,Call,1+Year,Unfurnished,213-305-2902,"7,450"
PW26154349MR,,1320,1320   Jacqueline DR ,POMONA,91768,2,2.00 (2 0 0 0),,$50.00,,"$2,500","$2,500","$2,500","1,108",$2.26,2026,1,"Gas Dryer Hookup,Washer Hookup",Yes,1-Year,Unfurnished,310 993-1218,"8,175"
26856305,,305,305  S Norton Ave #307 1/2,Los Angeles,90020,2,2.00 (2 0 0 0),,,,"$2,500","$2,500","$2,500",900,$2.78,1913,2,Room,Call,1+Year,Unfurnished,818-282-2499,"6,622"
26859573,Apartment,829,829   Alpine St #2,Los Angeles,90012,2,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",700,$3.57,1966,1,"Community,Room",No,1-Year,Unfurnished,213-703-6272,"6,568"
226003267VC,Single Family,137,137   Commonwealth AVE ,LOS ANGELES,90004,1,1.00 (1 0 0 0),,,,"$2,500","$5,000","$2,500",,$0,2026,0,,,,,,
26858667,,3688,3688   Overland Ave #341,Los Angeles,90034,0,1.00 (1 0 0 0),,$500.00,,"$2,575","$1,000","$2,575",350,$7.36,2023,0,In Unit,Yes,"1+Year,6 Months,12 Months",Unfurnished,310-962-5000,"4,288"
