MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
25573419,,160,160  S VIRGIL BLVD #1-252,LOS ANGELES,90004,0,1.00 (1 0 0 0),,,,"$1,715",$500,"$1,715",427,$4.02,1971,1,Community,Call,1+Year,Unfurnished,833-525-3273,"63,525"
25572531,,1157,1157  S Hoover St #412,Los Angeles,90006,0,1.00 (1 0 0 0),,,,"$1,745","$1,000","$1,745",525,$3.32,,0,In Unit,Yes,1+Year,Unfurnished,213-751-4080,"12,704"
25572979,,853,853  N HUDSON AVE #4,HOLLYWOOD,90038,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,750","$1,750",600,$2.92,1957,0,Laundry Area,Yes,1-Year,Unfurnished,310-666-9682,"6,800"
25571915,,6400,6400   Kraft Ave #12,North Hollywood,91606,1,1.00 (1 0 0 0),,,,"$1,750","$1,750","$1,750",700,$2.50,1985,0,Laundry Area,Call,None,Unfurnished,310-428-5494,"13,234"
SB25174865MR,Apartment,14817,14817   Sylvan ST #1,VAN NUYS,91411,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,750","$1,750",600,$2.92,1977,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"8,758"
25573429,,160,160  S VIRGIL BLVD #1-130,LOS ANGELES,90004,0,1.00 (1 0 0 0),,,,"$1,754",$500,"$1,754",460,$3.81,1971,1,Community,Call,1+Year,Unfurnished,833-525-3273,"63,525"
25573405,,160,160  S VIRGIL BLVD #1-147,LOS ANGELES,90004,1,1.00 (1 0 0 0),,,,"$1,755",$500,"$1,755",670,$2.62,1971,1,Community,Call,1+Year,Unfurnished,833-525-3273,"63,525"
25572009,,917,917  N Cedar St #3,Inglewood,90302,1,1.00 (1 0 0 0),,,,"$1,795","$1,795","$1,795",700,$2.56,1957,1,None,Call,"1+Year,1-Year,12 Months",Unfurnished,424-258-4651,"6,253"
25572587,,466,466  S Swall Dr ,Beverly Hills,90211,0,1.00 (1 0 0 0),,,,"$1,795","$1,795","$1,795",400,$4.49,1930,2,None,Call,Negotiable,Unfurnished,818-640-3863,"4,797"
25573843,,4956,4956   Doman Ave ,Tarzana,91356,1,1.00 (1 0 0 0),,,25,"$1,799","$1,800","$1,799",400,$4.50,1950,0,None,No,"6 Months,12 Months,Renewal Options",Furnished,818-403-5539,"5,500"
CV25173828MR,Apartment,936,936  W Foothill BLVD #14,AZUSA,91702,1,1.00 (1 0 0 0),,$500.00,,"$1,800","$1,100","$1,800",700,$2.57,1956,1,Community,,1-Year,Unfurnished,626-975-4104,900
SR25174503MR,Apartment,454,454  E Avenue Q3  #5,PALMDALE,93550,1,1.00 (1 0 0 0),,$0.00,,"$1,800",$0,"$1,800",725,$2.48,1985,1,"Gas Dryer Hookup,Inside,Washer Hookup",No,1-Year,Unfurnished,661-312-9877,"17,993"
SB25174904MR,Apartment,123,123  W Lomita AVE #12,GLENDALE,91204,1,1.00 (1 0 0 0),,$0.00,,"$1,775","$1,850","$1,850",600,$3.08,1964,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"11,771"
SB25174930MR,Apartment,121,121  W Lomita AVE #A,GLENDALE,91204,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",650,$2.85,1949,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"13,233"
SB25171500MR,Apartment,13535,13535   Yukon AVE #40,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",645,$2.87,1985,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"38,068"
SB25171054MR,Apartment,13535,13535   Yukon AVE #31,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",645,$2.87,1985,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"38,068"
DW25174666MR,Apartment,7645,7645   Wellman  #B,COMMERCE,90040,1,1.00 (1 0 0 0),,$500.00,,"$1,850","$1,850","$1,850",363,$5.10,2025,0,None,,1-Year,Unfurnished,562-607-1036,500
25571463,Apartment,2501,2501   Venice Blvd #1511,Los Angeles,90019,10,2.00 (1 1 0 0),,,,"$1,850","$1,850","$1,850","7,005",$0.26,1920,1,None,Call,1-Year,Unfurnished,323-898-8970,"12,566"
25572515,,1249,1249  S Grand Ave #604,Los Angeles,90015,0,1.00 (1 0 0 0),,,,"$1,883","$2,145","$1,883",519,$3.63,2017,1,In Unit,Yes,"1+Year,12 Months",Unfurnished,213-751-4080,"21,625"
25572517,,1249,1249  S Grand Ave #206,Los Angeles,90015,1,1.00 (1 0 0 0),,,,"$1,888","$2,150","$1,888",725,$2.60,2017,2,In Unit,Yes,"1+Year,12 Months",Unfurnished,213-751-4080,"21,625"
25573391,,160,160  S VIRGIL BLVD #1-140,LOS ANGELES,90004,1,1.00 (1 0 0 0),,,,"$1,899",$500,"$1,899",670,$2.83,1971,1,Community,Call,1+Year,Unfurnished,833-525-3273,"63,525"
IV25166953MR,,460,460  S SPRING ST #1207,LOS ANGELES,90013,0,1.00 (1 0 0 0),250,$0.00,,"$1,900","$1,990","$1,900",544,$3.49,1912,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,951-333-7250,"30,787"
WS25172416MR,Townhouse,2535,2535   Bryce RD #A,EL MONTE,91732,1,1.00 (1 0 0 0),,$800.00,100,"$1,900","$1,900","$1,900",880,$2.16,1962,1,Other,,1-Year,Unfurnished,626-400-0084,880
25572731,Apartment,5440,5440   Carlton Way #202,Los Angeles,90027,1,1.00 (1 0 0 0),,,,"$1,925","$2,100","$1,925",700,$2.75,1985,1,Community,Call,1-Year,Unfurnished,310-968-2454,"11,247"
SR25171734MR,Condominium,11714,11714   Archwood ST #501,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$0.00,,"$1,948","$1,948","$1,948",452,$4.31,2023,1,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-472-0618,"18,198"
25571775,,6802,6802  E Huntdale St #A,Long Beach,90808,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",450,$4.33,1953,2,In Unit,No,1+Year,Unfurnished,424-393-2300,"5,757"
25573939,,1427,1427   17th St #C,Santa Monica,90404,0,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",425,$4.59,1928,4,Laundry Area,Call,1+Year,Unfurnished,310-623-2911,"7,495"
SR25173496MR,Apartment,617,617   Illinois CT #22,EL SEGUNDO,90245,11,23.00 (23 0 0 0),,$0.00,,"$1,975","$1,975","$1,975",550,$3.59,1957,1,Community,,1-Year,Unfurnished,323-479-4389,"22,786"
25572161,,5240,5240 1/2  Navarro St ,Los Angeles,90032,1,1.00 (1 0 0 0),,,,"$1,990","$1,990","$1,990",600,$3.32,1912,1,In Unit,Yes,1+Year,Unfurnished,323-697-8515,"7,682"
25573361,Apartment,1025,1025   Locust Ave #6,Long Beach,90813,0,1.00 (1 0 0 0),,$500.00,,"$1,995","$2,000","$1,995",630,$3.17,1923,4,None,Yes,"Season,Negotiable,Short Term Lease,Other,6 Months",Both,310-995-1314,"7,354"
25572989,Apartment,5820,5820  W Olympic Blvd #4,Los Angeles,90036,1,1.00 (1 0 0 0),1995,,,"$1,995","$1,995","$1,995",600,$3.33,1953,0,"Community,Laundry Area,Room",No,12 Months,Unfurnished,310-826-5595,"6,725"
25572821,Apartment,11317,11317 1/2  Iowa Ave ,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",550,$3.63,1905,1,Community,Call,1-Year,Unfurnished,213-713-0372,"5,945"
CV25173609MR,Apartment,414,414  N San Gabriel AVE #2,AZUSA,91702,2,1.00 (1 0 0 0),,$500.00,,"$1,995","$2,000","$1,995",900,$2.22,1959,3,None,No,1-Year,Unfurnished,626-975-4104,"1,000"
SR25174347MR,Apartment,39129,39129   10th ST #27,PALMDALE,93551,1,2.00 (1 0 1 0),,$0.00,,"$1,995","$2,345","$1,995",750,$2.66,1985,2,Community,,Other,,818-624-0099,"44,656"
SR25172793MR,Single Family,20624,20624   Kittridge  ,WINNETKA,91306,1,1.00 (1 0 0 0),100,$100.00,100,"$1,999","$1,999","$1,999",450,$4.44,2023,0,"Dryer,Dryer Included,Washer,Washer Included",Yes,1-Year,,818-300-3749,"2,000"
SB25169735MR,Apartment,14734,14734   Gilmore ST #C,VAN NUYS,91411,1,1.00 (0 1 0 0),,$500.00,,"$2,000","$2,000","$2,000",472,$4.24,1925,0,Inside,Yes,1-Year,Unfurnished,310-749-1435,"7,502"
25572099,,967,967  N Doheny Dr #1/8,West Hollywood,90069,0,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",450,$4.44,,0,"Laundry Area,Room",Yes,1+Year,Unfurnished,310-691-6199,0
CV25173787MR,Apartment,901,901  N San Gabriel AVE #6,AZUSA,91702,1,1.00 (1 0 0 0),,$500.00,,"$2,025","$1,580","$2,025",900,$2.25,1942,1,Room,,1-Year,Unfurnished,626-975-4104,900
25573425,,160,160  S VIRGIL BLVD #1-335,LOS ANGELES,90004,1,1.00 (1 0 0 0),,,,"$2,094",$500,"$2,094",670,$3.13,1971,1,Community,Call,1+Year,Unfurnished,833-525-3273,"63,525"
25573739,,117,117  S Doheny Dr #313,Los Angeles,90048,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",713,$2.95,1972,1,Garage,Call,1-Year,Unfurnished,310-779-1773,"19,513"
25572593,Apartment,309,309   Gladys Ave ,Monterey Park,91755,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",550,$3.82,2006,2,"Garage,In Unit,Inside",Call,1+Year,Unfurnished,626-991-0197,"7,535"
OC25174289MR,,4167,4167   Willimet Ave ,LOS ANGELES,90039,0,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,000","$2,100",300,$7,2024,0,None,,1-Year,Unfurnished,949-350-0808,"5,000"
SB25169575MR,Apartment,14734,14734   Gilmore ST #A,VAN NUYS,91411,1,1.00 (1 0 0 0),,$500.00,,"$2,150","$2,150","$2,150",472,$4.56,1925,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",Yes,1-Year,Unfurnished,310-749-1435,"7,502"
25573635,,604,604  E CHEVY CHASE DR #D,GLENDALE,91205,1,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",575,$3.74,1949,1,In Unit,Yes,1-Year,Unfurnished,310-666-9682,"9,818"
25571215,,644,644  W 40th Pl ,Los Angeles,90037,1,1.00 (1 0 0 0),,,,"$2,172","$2,172","$2,172",700,$3.10,1940,0,None,Yes,1-Year,Unfurnished,310-710-9361,"5,402"
25572743,Apartment,7922,7922  S New Hampshire Ave ,Los Angeles,90044,1,1.00 (1 0 0 0),,,,"$2,175","$2,175","$2,175",700,$3.11,1940,1,"Laundry Area,In Unit",No,1+Year,Unfurnished,310-938-6349,"7,202"
25574279,,136,136 136 1/4 W 99th St #136 1/4,Los Angeles,90003,1,1.00 (1 0 0 0),,,,"$2,175","$2,175","$2,175",450,$4.83,2024,1,None,Call,"1+Year,1-Year,Negotiable,12 Months",Unfurnished,310-922-2935,"5,202"
SR25173530MR,Apartment,617,617   Illinois CT #9,EL SEGUNDO,90245,11,23.00 (23 0 0 0),,$0.00,,"$2,175","$2,175","$2,175",550,$3.95,1957,1,Community,,1-Year,Unfurnished,323-479-4389,"22,786"
SR25173792MR,Single Family,7804,7804   Loma Verde AVE ,CANOGA PARK,91304,1,1.00 (1 0 0 0),,$250.00,50,"$2,195","$2,195","$2,195",633,$3.47,1958,0,"Dryer,Dryer Included,Room,Washer,Washer Included",Yes,"1+Year,1-Year,Negotiable",Unfurnished,818-620-1637,"6,993"
PW25175579MR,Apartment,10949,10949   Pioneer BLVD #3,SANTA FE SPRINGS,90670,8,6.00 (6 0 0 0),14,$450.00,45,"$2,195","$2,195","$2,195","4,660",$0.47,1958,1,"Community,Dryer,Dryer Included,Laundry Area,Washer,Washer Included",,1-Year,Unfurnished,562-805-9063,"6,342"
25573289,,3949,3949   Los Feliz Blvd #206,Los Angeles,90027,0,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",750,$2.93,1972,1,Laundry Area,Call,"1+Year,Negotiable",Unfurnished,310-717-8680,"35,766"
25573387,,3842,3842   College Ave ,Culver City,90232,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",550,$4,1959,1,Community,Call,1-Year,Unfurnished,310-995-8658,"7,539"
25572819,,1515,1515  W 30th St ,Los Angeles,90007,2,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200","1,291",$1.70,1920,0,None,Call,"1+Year,12 Months",Unfurnished,323-373-5069,"4,369"
25572717,,7669,7669   Beeman Ave ,North Hollywood,91605,0,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",350,$6.29,2025,2,In Kitchen,Yes,1+Year,Unfurnished,310-467-5993,"6,049"
25573895,,3810,3810   Wilshire Blvd #510,Los Angeles,90010,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",720,$3.06,1962,0,In Unit,No,1+Year,Unfurnished,213-598-0786,"64,171"
CV25171249MR,Apartment,19912,19912  E Lorencita DR #A,COVINA,91724,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",600,$3.67,1938,0,Inside,,1-Year,Unfurnished,,"41,035"
GD25174203IT,Single Family,8159,8159   Mcnulty AVE ,WINNETKA,91306,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,300","$2,200",440,$5,2023,0,Outside,No,1-Year,Unfurnished,8186447565,"7,779"
CV25175568MR,Condominium,18106,18106   Colima RD #4,ROWLAND HEIGHTS,91748,2,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",771,$2.85,1971,2,Inside,,1-Year,Unfurnished,626-841-1774,"6,952"
PW25174977MR,Apartment,601,601   Linden AVE ,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",800,$2.75,1929,0,In Closet,,1-Year,Unfurnished,310-490-8134,"2,994"
OC25174144MR,Apartment,1835,1835  E 1st ST #6,LONG BEACH,90802,16,12.00 (12 0 0 0),,$500.00,,"$2,200","$2,200","$2,200","8,724",$0.25,1923,0,Community,,1-Year,Unfurnished,949-254-5626,"8,241"
SR25170976MR,,18841,18841   Collins ST ,TARZANA,91356,0,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",330,$6.67,2025,0,In Kitchen,,1-Year,Unfurnished,310-210-7553,"6,213"
SR25171172MR,Single Family,324,324  E Avenue Q7  ,PALMDALE,93550,2,2.00 (2 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",900,$2.44,1983,2,"Community,Laundry Area",,1-Year,Unfurnished,661-343-9835,"6,378"
SR25171994MR,Apartment,421,421   Porter ST #4,GLENDALE,91205,1,2.00 (1 0 1 0),,$250.00,,"$2,250","$2,250","$2,250","9,157",$0.25,1987,1,"In Closet,Inside,On Upper Level",,1-Year,Unfurnished,747-221-2675,"7,460"
SB25171627MR,Apartment,4160,4160  W 182nd ST #317,TORRANCE,90504,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",768,$2.93,1968,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"47,757"
HD25173398MR,Single Family,45541,45541   Gadsden AVE ,LANCASTER,93534,3,2.00 (2 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",988,$2.28,1954,1,None,,Negotiable,Unfurnished,760-605-8471,"6,371"
P1-23479PF,Condominium,384,384  S Marengo AVE ,PASADENA,91101,1,1.00 (1 0 0 0),,$0.00,,"$2,275","$227,500","$2,275",593,$3.84,1927,2,"In Closet,In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,(626) 390-0424,"39,773"
AR25174746MR,Condominium,645,645   9th  #632,LOS ANGELES,90015,1,1.00 (1 0 0 0),,$400.00,100,"$2,280","$2,000","$2,280",810,$2.81,2006,1,Inside,,1-Year,Unfurnished,626-482-2255,"74,818"
25572303,,4777,4777   San Vicente Blvd #7,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,289","$2,289","$2,289",700,$3.27,1954,0,None,Yes,12 Months,Unfurnished,310-710-9361,"5,620"
25574115,,417,417  N Ardmore Ave #1,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,290","$2,290","$2,290",500,$4.58,1955,0,None,Call,"1+Year,Negotiable",Unfurnished,310-409-9797,"7,201"
25574179,,1618,1618  N Kenmore Ave #6,Los Angeles,90027,1,2.00 (1 0 1 0),,$0.00,,"$2,295","$2,295","$2,295",750,$3.06,1953,1,"Laundry Closet Stacked,In Unit",Yes,1-Year,Unfurnished,310-666-9682,"6,790"
25574265,,18912,18912   Pasadero Dr ,Tarzana,91356,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,295",580,$3.96,1965,2,Laundry Closet Stacked,Yes,1+Year,Unfurnished,424-535-8310,"18,384"
25571883,Single Family,3618,3618 1/2  Military Ave ,Los Angeles,90034,1,1.00 (0 1 0 0),,,,"$2,295","$2,295","$2,295",400,$5.74,1939,0,"Laundry Area,Outside",Yes,"1+Year,1-Year,12 Months",Unfurnished,424-258-4651,"4,995"
25572961,,940,940   Marview Ave #1/2,Los Angeles,90012,1,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",870,$2.64,1924,1,"In Unit,Inside,Laundry Area",Call,1+Year,Unfurnished,310-403-6812,"4,026"
25573023,,650,650   Westmount Dr #206,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",700,$3.28,1964,1,Community,Call,12 Months,Unfurnished,310-600-6365,"11,700"
25572375,Apartment,348,348   Patton St #1,Los Angeles,90026,1,1.00 (0 1 0 0),,,,"$2,300","$2,300","$2,300",650,$3.54,2004,1,"Community,Room",Call,1+Year,Unfurnished,323-422-2244,0
25572215,Loft,315,315  W 5th ST #912,LOS ANGELES,90013,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300","1,021",$2.25,1913,0,"Community,In Unit",Yes,1+Year,Unfurnished,213-247-1265,"19,358"
82016911ML,,969,969   Hilgard AVE ,Los Angeles,90024,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",678,$3.39,1961,,,,"Credit Report Required,Deposit Required,Other Lease Terms",,,0
CV25171217MR,Townhouse,18201,18201   Via Calma  #3,ROWLAND HEIGHTS,91748,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",836,$2.75,1970,2,"Community,Outside,Room",No,"1+Year,1-Year",Unfurnished,909-225-5168,"13,896"
CV25173297MR,Single Family,379,379   Palm PL ,POMONA,91767,2,1.00 (1 0 0 0),,$500.00,,"$2,300","$2,300","$2,300",807,$2.85,1923,1,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,951-315-2484,"6,017"
GD25161462IT,,2675,2675  W 11th ST ,LOS ANGELES,90006,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",800,$2.88,1948,1,None,,1-Year,Unfurnished,818-653-2185,"5,901"
SR25169146MR,Apartment,6326,6326   Franklin AVE ,HOLLYWOOD,90028,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",685,$3.36,1923,0,Community,,1-Year,Unfurnished,323-356-9387,"15,640"
SR25171803MR,Condominium,17000,17000   Burbank BLVD #209,ENCINO,91316,1,1.00 (1 0 0 0),,$0.00,50,"$2,350","$2,350","$2,350",825,$2.85,1966,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-577-5257,"35,600"
SR25173539MR,Apartment,617,617   Illinois CT #12,EL SEGUNDO,90245,11,23.00 (23 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",650,$3.62,1957,1,Community,,1-Year,Unfurnished,323-479-4389,"22,786"
TR25174442MR,Condominium,22889,22889   Hilton Head DR #269,DIAMOND BAR,91765,2,2.00 (2 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",940,$2.50,1986,2,"Gas Or Electric Dryer Hookup,Inside,Room",,1-Year,Unfurnished,626-475-6164,"248,266"
25572119,Condominium,630,630  W 6th St #309,Los Angeles,90017,1,1.00 (1 0 0 0),,,,"$2,365","$2,365","$2,365",680,$3.48,1962,1,"In Unit,Laundry Closet Stacked",Call,1+Year,Unfurnished,818-261-6270,"26,615"
25572157,,600,600  W 9th St #810,Los Angeles,90015,1,1.00 (1 0 0 0),,$750.00,,"$2,395","$2,395","$2,395",754,$3.18,1983,1,In Unit,Yes,"1-Year,1+Year,24 Months",Unfurnished,310-990-2773,"83,403"
25572725,,922,922  W 23Rd St #202,Los Angeles,90007,2,2.00 (2 0 0 0),,,,"$2,400","$2,400","$2,400","1,135",$2.11,2007,31,Community,No,"1-Year,1+Year",Unfurnished,213-820-0568,"20,250"
25572533,,1157,1157  S Hoover St #309,Los Angeles,90006,1,1.00 (1 0 0 0),,,,"$2,400","$1,000","$2,400",725,$3.31,,1,In Unit,Yes,1+Year,Unfurnished,213-751-4080,"12,704"
CV25163930MR,Condominium,877,877   Francisco ST #1823,LOS ANGELES,90017,0,1.00 (1 0 0 0),,$500.00,300,"$2,400","$2,400","$2,400",482,$4.98,2018,1,In Closet,,"1-Year,Negotiable",Unfurnished,,0
SR25175642MR,,3410,3410   Division ST ,LOS ANGELES,90065,1,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",500,$4.80,1954,0,None,,1-Year,Unfurnished,818 272 1669,"7,042"
TR25172243MR,Condominium,1316,1316  E Fairgrove AVE ,WEST COVINA,91792,2,2.00 (2 0 0 0),,$0.00,100,"$2,400","$2,400","$2,400",913,$2.63,1973,2,In Closet,No,1-Year,Unfurnished,626-780-9156,"46,101"
WS25155322MR,Apartment,1712,1712   Gillette Crescent  #A,SOUTH PASADENA,91030,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",612,$3.92,1924,0,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,3236577591,"14,119"
WS25173868MR,Apartment,882,"882   El Repetto Dr,#E  ",MONTEREY PARK,91754,2,2.00 (1 0 1 0),,$0.00,,"$2,400","$2,400","$2,400",901,$2.66,1961,0,Community,No,1-Year,Unfurnished,626-698-8667,"7,620"
SR25171452MR,Condominium,17000,17000   Burbank BLVD #313,ENCINO,91316,1,1.00 (1 0 0 0),,$0.00,50,"$2,400","$2,400","$2,400",825,$2.91,1966,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-577-5257,"35,600"
OC25174291MR,,4169,4169   Willimet Ave ,LOS ANGELES,90039,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",600,$4,2024,0,"Gas Or Electric Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,949-350-0808,"5,000"
OC25174292MR,,4171,4171   Willimet Ave ,LOS ANGELES,90039,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",600,$4,2024,0,"Gas Or Electric Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,949-350-0808,"5,000"
PF25174046PF,Apartment,208,208  S Mariposa  #1,LOS ANGELES,90004,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400","1,000",$2.40,1954,1,Laundry Area,,1-Year,Unfurnished,818-590-9246,"7,502"
SR25175125MR,,1328,1328   Barrington WAY ,GLENDALE,91206,1,1.00 (1 0 0 0),,$500.00,,"$2,449","$2,449","$2,449",700,$3.50,1924,0,"Dryer,Dryer Included,In Kitchen,Washer,Washer Included",,1-Year,Unfurnished,818-731-8914,"4,913"
