MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
SB26200350MR,Apartment,2312,2312   Vanderbilt Lane #5,REDONDO BEACH,90278,1,1.00 (1 0 0 0),,$500.00,,"$2,195","$2,150","$2,195",644,$3.41,1958,1,Laundry Area,,1-Year,Unfurnished,3102596698,"7,504"
26988027,,4727,4727  W 18th St #4,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$1,995","$2,000","$2,195",,$0.00,2024,2,"In Closet,In Unit",Call,1+Year,Both,310-602-9583,"6,484"
GD26202867IT,Single Family,7758,7758   Apperson,LOS ANGELES,91042,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",620,$3.55,1946,0,Outside,,1-Year,Unfurnished,818-919-5079,"4,824"
26987945,Apartment,14311,14311   Magnolia Blvd,Los Angeles,91423,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",750,$2.93,1952,1,Community,No,1-Year,Unfurnished,310-779-1773,"8,253"
AR26200702MR,Apartment,206,206   Park View ST #402,LOS ANGELES,90026,0,1.00 (1 0 0 0),,$0.00,100,"$2,200","$2,200","$2,200",383,$5.74,1964,0,Community,No,1-Year,Unfurnished,626-491-6140,"16,958"
SB26200553MR,Apartment,1033,1033   Aviation,HERMOSA BEACH,90254,1,1.00 (1 0 0 0),,$0.00,25,"$2,200","$2,200","$2,200",500,$4.40,1945,1,Laundry Area,,1-Year,Unfurnished,310-710-8002,"7,500"
26988889,Apartment,1532,1532  N Harvard Blvd #8,Los Angeles,90027,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",600,$3.67,1957,1,None,No,1+Year,Unfurnished,323-533-6155,"7,043"
26989047,,1499,1499  W 35th Pl #4,Los Angeles,90018,2,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",800,$2.75,1965,1,None,Yes,"1+Year,12 Months",Unfurnished,213-926-1776,"6,801"
SR26199514MR,Condominium,19009,19009   Sherman Way #16,RESEDA,91335,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",730,$3.01,1987,2,In Closet,,1-Year,Unfurnished,818-625-5252,"62,185"
26988157,,7756,7756   Laurel Canyon Blvd #13,Los Angeles,91605,2,2.00 (2 0 0 0),,,,"$2,245","$2,245","$2,245","1,000",$2.25,1992,2,"Laundry Area,Outside",Yes,"1-Year,12 Months",Unfurnished,310-765-7447,"15,627"
26987211,,450,450  S LOS ROBLES AVE #15,PASADENA,91101,0,1.00 (1 0 0 0),,,,"$2,245","$2,245","$2,245",650,$3.45,2019,1,Community,Call,1-Year,Unfurnished,424-248-5426,"17,071"
WS26198941MR,Apartment,1120,1120  N Monterey  #8,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",650,$3.46,1953,2,Community,No,1-Year,Unfurnished,626-705-2747,"16,660"
CV26197331MR,,440,440  E Puente ST #C,COVINA,91723,2,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",840,$2.68,1964,3,"Gas Dryer Hookup,Washer Hookup",No,Month-to-Month,Unfurnished,909-750-1763,"7,502"
SR26200260MR,,716,716   Fischer,GLENDALE,91205,1,1.00 (1 0 0 0),,$450.00,,"$2,250","$2,250","$2,250",680,$3.31,1963,2,"Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-613-5471,"7,091"
26987289,,3603,3603   MENTONE AVE #6,LOS ANGELES,90034,1,1.00 (1 0 0 0),,,,"$2,275","$2,275","$2,275",700,$3.25,1963,1,"Community,Outside,Laundry Area",Yes,"1+Year,1-Year,Negotiable",Unfurnished,310-386-4398,"7,522"
SB26201106MR,Apartment,3710,3710   Garnet ST #111,TORRANCE,90503,1,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,295",785,$2.92,1968,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"42,403"
SR26194657MR,Condominium,8847,8847   Willis AVE #13,PANORAMA CITY,91402,2,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,200","$2,295",799,$2.87,1979,2,Community,,1-Year,Unfurnished,818-426-1117,"66,046"
OC26203339MR,Apartment,11413,11413   Menlo  #D,HAWTHORNE,90250,2,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,295",800,$2.87,1963,1,"Community,Laundry Area",No,1-Year,Unfurnished,949-231-7604,"6,955"
SR26203065MR,Apartment,1808,1808   10th ST #F,SANTA MONICA,90404,1,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,295",625,$3.67,1959,1,Community,,1-Year,Unfurnished,818-381-9977,"7,522"
PW26202831MR,Apartment,2844,2844   Ardmore  #2,SOUTH GATE,90280,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",692,$3.32,1964,0,Laundry Area,,1-Year,Unfurnished,7149368900,"9,875"
26987333,,4085,4085  W 7th St,Los Angeles,90005,2,2.00 (1 1 0 0),,,,"$2,300","$2,300","$2,300",950,$2.42,1955,1,"Community,Garage,Laundry Area",Yes,"1+Year,1-Year",Unfurnished,213-500-4803,"27,186"
PW26201020MR,,11818,11818   Victory BLVD,NORTH HOLLYWOOD,91606,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",725,$3.17,1943,1,None,,1-Year,Unfurnished,562 208-5662,"5,502"
SR26199879MR,Single Family,19427,19427   Hart ST #1/2,RESEDA,91335,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",400,$5.75,1952,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-534-6168,"6,022"
26984639,,235,235 235 1/2 N Chicago St #235 1/2,Los Angeles,90033,2,2.00 (2 0 0 0),,,,"$2,300","$2,400","$2,300",762,$3.02,2026,0,In Unit,Yes,1+Year,Unfurnished,213-298-7838,"9,045"
GD26202946IT,Apartment,1422,1422  N Curson AVE #3,LOS ANGELES,90046,2,2.00 (2 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",800,$2.88,1963,0,"Community,Laundry Area",,1-Year,Unfurnished,818-437-2433,"18,053"
IN26199598MR,,6942,6942   glasgow st,LADERA HEIGHTS,90045,2,1.00 (1 0 0 0),,$500.00,,"$2,300","$2,300","$2,300",850,$2.71,1949,1,"Gas Dryer Hookup,Laundry Area",,1+Year,Unfurnished,310-326-2422,"6,210"
26986653,,6210,6210   Hayes Ave,Los Angeles,90042,1,1.00 (1 0 0 0),,,,"$2,300","$4,600","$2,300",533,$4.32,,0,Inside,Yes,"1-Year,Negotiable,24 Months",Unfurnished,818-577-0476,"4,801"
CV26199029MR,Single Family,1348,1348  W 22nd,LOS ANGELES,90007,2,1.00 (1 0 0 0),,$250.00,,"$2,325","$2,325","$2,325",800,$2.91,1922,0,Inside,Yes,1-Year,Unfurnished,323-272-7184,"5,880"
26984641,,233,233 233 1/2 N Chicago St #233 1/2,Los Angeles,90033,2,2.00 (1 1 0 0),,,,"$2,350","$2,350","$2,350",767,$3.06,,1,In Living Room,Yes,1+Year,Unfurnished,213-298-7838,"9,045"
AR26201611MR,,1111,1111  E Emerson AVE #D,MONTEREY PARK,91755,1,2.00 (1 0 1 0),,$0.00,,"$2,350","$4,700","$2,350","1,128",$2.08,1979,2,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,626-524-8210,"6,720"
DW26201290MR,,141,141  S 7th ST,MONTEBELLO,90640,2,1.00 (1 0 0 0),,$200.00,,"$2,350","$4,500","$2,350","1,100",$2.14,1964,1,"Laundry Area,Outside",,1-Year,Unfurnished,323-313-3420,"6,895"
PW26201003MR,Single Family,24636,24636   Eshelman,LOMITA,90717,1,1.00 (1 0 0 0),,$0.00,,"$2,375","$2,375","$2,375",750,$3.17,1954,3,"Gas Dryer Hookup,Gas Or Electric Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,562-824-4846,"1,300"
TR26202086MR,Condominium,18216,18216   Via Dicha  #1,ROWLAND HEIGHTS,91748,2,1.00 (1 0 0 0),,$0.00,,"$2,380","$2,380","$2,380",758,$3.14,1970,0,Community,,1-Year,Unfurnished,626-688-6040,"20,321"
PW26201624MR,Apartment,1908,1908   Gardena AVE #11,GLENDALE,91204,2,2.00 (1 0 1 0),,$0.00,,"$2,395","$2,400","$2,395","1,000",$2,1963,2,"Community,Room",No,1-Year,Unfurnished,714-473-0777,"15,965"
SR26203256MR,Apartment,20760,20760   Hartland,WINNETKA,91306,2,1.00 (1 0 0 0),,$0.00,,"$2,395","$2,395","$2,395",850,$2.82,1959,2,Community,,1-Year,Unfurnished,818-620-2244,"5,509"
26988669,,8102,8102   Stewart Ave,Westchester,90045,1,1.00 (0 1 0 0),,,,"$2,400","$2,400","$2,400",400,$6,2025,0,In Unit,No,"1+Year,Negotiable",Both,310-351-8071,"6,224"
WS26200576MR,Apartment,429,429   Fairview  #18,ARCADIA,91007,2,2.00 (0 2 0 0),,$0.00,,"$2,400","$2,400","$2,400",900,$2.67,1960,0,Community,No,1-Year,Unfurnished,,"39,197"
26987571,,2000,2000   Ivar Ave ##3,Los Angeles,90068,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",650,$3.69,1960,1,Outside,Call,1+Year,Unfurnished,661-310-4422,"17,101"
26987563,,2000,2000   Ivar Ave ##2,Los Angeles,90068,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",650,$3.69,1960,0,Outside,Call,1+Year,Unfurnished,661-310-4422,"17,101"
