MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
26963449,Apartment,10540,10540   Balboa Blvd #125,Granada Hills,91344,1,1.00 (1 0 0 0),,,,"$1,750","$1,750","$1,750",600,$3,1977,1,"Community,Inside,Laundry Area",No,12 Months,Unfurnished,310-826-5595,"53,308"
SR26192827MR,Apartment,1335,1335   N Alexandria AVE,LOS ANGELES,90027,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,750","$1,750",576,$3.04,1920,1,None,,1-Year,Unfurnished,818-983-5754,"5,434"
SR26196715MR,,15073,15073   Nurmi ST,SYLMAR,91342,0,1.00 (1 0 0 0),,$0.00,,"$1,775","$1,775","$1,775",400,$4.44,2026,0,None,,1-Year,Unfurnished,818-522-4481,600
26983469,,2544,2544   Thurman Ave,Los Angeles,90016,1,1.00 (1 0 0 0),,,,"$1,799","$1,799","$1,799",600,$3,1923,1,None,Yes,1+Year,Unfurnished,805-405-7731,"5,355"
WS26192347MR,Apartment,1414,1414  S Sierra Vista AVE #B,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",700,$2.57,1928,1,Outside,No,1-Year,Unfurnished,626-374-4727,"7,907"
WS26193202MR,Condominium,112,112  N Huntington  #1,ALHAMBRA,91801,1,1.00 (1 0 0 0),150,$150.00,100,"$1,800","$1,800","$1,800",653,$2.76,1922,1,"Dryer,Dryer Included,Laundry Area,Room,Washer,Washer Included",,1-Year,Unfurnished,626-321-1410,"10,574"
AR26192253MR,,3832,3832   Idaho,BALDWIN PARK,91706,1,1.00 (1 0 0 0),,$0.00,30,"$1,800","$1,700","$1,800",600,$3.00,1950,0,"Dryer,Dryer Included,In Kitchen,Washer,Washer Included",,1-Year,Unfurnished,626-731-8213,"6,848"
AR26192395MR,Apartment,7763,7763   Hellman,ROSEMEAD,91770,2,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",760,$2.37,1963,1,"In Carport,Laundry Area",No,1-Year,Unfurnished,626-272-0710,"18,093"
TR26195090MR,Apartment,1716,1716   7th AVE,LOS ANGELES,90019,1,1.00 (1 0 0 0),,$500.00,100,"$1,800","$1,800","$1,800",550,$3,1949,0,None,,1-Year,Furnished,626-817-1188,"7,503"
26965171,,11223,11223   Emelita St #1/4,Los Angeles,91601,1,1.00 (1 0 0 0),,$400.00,25,"$1,830","$1,830","$1,830",650,$2.82,1925,1,"Community,Laundry Area,Outside",Call,1+Year,Unfurnished,310-988-0324,"6,998"
AR26196087MR,,116,116 1/2 S Kenmore,LOS ANGELES,90004,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",700,$2.64,1939,1,Laundry Area,,1-Year,Unfurnished,213-364-1866,"7,003"
26984613,Apartment,350,350  S Hobart Blvd #7,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$1,850","$1,895","$1,850",800,$2.31,1960,9,None,Call,1+Year,Unfurnished,213-221-9318,"9,223"
26985331,,947,947  S Westmoreland Ave #203,Los Angeles,90006,1,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",650,$2.85,1962,0,Community,Call,1+Year,Unfurnished,310-770-8815,"9,602"
PW26190540MR,Apartment,942,942  E 2nd  #7,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,,"$1,850","$1,850","$1,850",700,$2.64,1922,1,None,,1-Year,Unfurnished,562-822-2853,"8,280"
DW26194946MR,Single Family,9707,9707 1/2  Bandera,LOS ANGELES,90002,1,1.00 (1 0 0 0),,$0.00,,"$1,875","$1,875","$1,875",380,$4.93,1982,2,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,1-Year,Unfurnished,323-712-5012,"3,324"
26984177,,5030,5030   Maplewood Ave #105,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$1,895","$1,895","$1,895",,$0.00,,1,Community,Yes,1-Year,Unfurnished,3234351098,"21,776"
PW26196814MR,Apartment,800,800   Pacific  #109,LONG BEACH,90813,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",562,$3.38,1921,0,Community,No,1-Year,Unfurnished,,"13,238"
26966829,,4710,4710  E Wall St St,Los Angeles,90011,1,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900",700,$2.71,1912,0,None,Call,1+Year,Unfurnished,310-850-3906,"6,752"
SR26196624MR,Condominium,312,312  W 5th ST #826,LOS ANGELES,90013,0,1.00 (1 0 0 0),,$150.00,,"$1,900","$1,900","$1,900",550,$3.45,1923,1,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,,"27,285"
SR26193110MR,,21703,21703   Costanso,WOODLAND HILLS,91364,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$2,250","$1,950",400,$4.88,2025,0,"In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-266-3214,"7,877"
26984701,,321,321   Lincoln Ave #8,Glendale,91205,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",500,$3.90,1962,0,In Unit,Yes,1-Year,Unfurnished,310-666-9682,"10,931"
SR26195656MR,Condominium,17900,17900   Sherman  #504,RESEDA,91335,1,1.00 (1 0 0 0),,$500.00,,"$1,950","$1,950","$1,950",667,$2.92,1976,2,Laundry Area,,1-Year,Furnished,818-822-2422,"108,527"
SR26196587MR,Condominium,312,312  W 5th ST #609,LOS ANGELES,90013,0,1.00 (1 0 0 0),,$150.00,,"$1,950","$1,950","$1,950",670,$2.91,1923,1,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,,"27,285"
26981387,Apartment,6724,6724   Mammoth Ave,Van Nuys,91405,0,1.00 (1 0 0 0),,,,"$1,975","$1,000","$1,975",440,$4.49,,0,In Unit,Yes,"Negotiable,6 Months",Unfurnished,310-993-7189,"7,145"
PV26191001MR,Apartment,21006,21006   Henrietta  #D,TORRANCE,90503,1,1.00 (1 0 0 0),,$100.00,,"$1,980","$1,980","$1,980",512,$3.87,1948,3,Community,,1-Year,Unfurnished,,"7,686"
26981695,Single Family,9004,9004   Gothic Ave,North Hills,91343,0,1.00 (1 0 0 0),,,,"$1,990","$1,990","$1,990",400,$4.98,1962,0,In Unit,Call,1+Year,Unfurnished,818-858-9272,"8,574"
TR26193529MR,Condominium,23629,23629   Golden Springs,DIAMOND BAR,91765,2,1.00 (1 0 0 0),,$0.00,,"$1,995","$2,995","$1,995",807,$2.47,1974,0,Community,No,1-Year,Unfurnished,909-263-4880,"276,257"
TR26194728MR,Condominium,17038,"17038   Colima Road,  #147",HACIENDA HEIGHTS,91745,1,1.00 (1 0 0 0),,$0.00,100,"$2,000","$2,000","$2,000",612,$3.27,1979,0,"In Kitchen,Laundry Area",No,1-Year,Unfurnished,626-786-3336,0
GD26194712IT,,6861,6861   Yarmouth,RESEDA,91335,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",684,$2.92,1949,0,"Inside,Washer Hookup",,1-Year,Unfurnished,818-448-2388,"6,439"
26962365,,416,416  S Spring St #610,Los Angeles,90013,0,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",780,$2.56,1914,0,In Unit,Yes,1+Year,Furnished,213-327-5436,"10,337"
CV26194730MR,Apartment,1470,1470   3rd ST #2,LA VERNE,91750,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",587,$3.41,2024,0,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,,587
BB26196898MR,Single Family,11034,11034   Scoville,SUNLAND,91040,1,1.00 (1 0 0 0),,"$1,000.00",,"$2,100","$2,100","$2,100",480,$4,1923,0,None,,1-Year,Unfurnished,818-279-4566,"6,241"
SB26193819MR,Single Family,357,357  E Plenty ST,LONG BEACH,90805,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",550,$3.82,1939,0,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,714-244-2744,"2,218"
SB26194433MR,Apartment,12612,12612   Kornblum AVE #1,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",560,$3.75,1986,1,"Gas Dryer Hookup,Washer Hookup",No,Month-to-Month,Unfurnished,310-678-0578,"6,669"
GD26192672IT,Single Family,9823,9823   Odessa,NORTH HILLS,91343,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",380,$5.53,1956,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-522-5280,"7,592"
26962011,,411,411  N Kenmore Ave #8,Los Angeles,90004,2,2.00 (2 0 0 0),,,,"$2,100","$2,200","$2,100",900,$2.33,1989,1,Community,No,1+Year,Unfurnished,213-249-8949,"6,932"
SR26194812MR,Condominium,5143,5143   Bakman AVE #319,NORTH HOLLYWOOD,91601,1,1.00 (1 0 0 0),,$50.00,,"$2,150","$2,150","$2,150",650,$3.31,1988,2,"Community,Laundry Area",,1-Year,Unfurnished,818-300-7498,"32,055"
26978681,,4951,4951   Cahuenga Blvd #4951A,North Hollywood,91601,1,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",750,$2.87,,1,Community,Call,1+Year,Unfurnished,323-443-6005,0
AR26189102MR,,630,630  W Foothill,MONROVIA,91016,1,1.00 (1 0 0 0),,$0.00,100,"$2,150","$3,000","$2,150",550,$3.91,1951,1,Laundry Area,No,1-Year,Unfurnished,626-233-7081,"7,491"
SR26195574MR,Single Family,22018,22018   Martinez St,WOODLAND HILLS,91364,1,1.00 (1 0 0 0),,$500.00,,"$2,150","$2,500","$2,150",517,$4.16,2018,0,In Closet,,1-Year,Unfurnished,,"1,000"
26984625,,604,604  E CHEVY CHASE DR #D,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",575,$3.74,1949,1,In Unit,Yes,1-Year,Unfurnished,310-666-9682,"9,818"
PW26194118MR,Apartment,4317,4317   Rosemead BLVD #8,PICO RIVERA,90660,2,2.00 (2 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",800,$2.69,1984,1,Community,No,1-Year,Furnished,562-217-7646,"11,556"
26966609,,11645,11645   MONTANA AVE #124,LOS ANGELES,90049,0,1.00 (1 0 0 0),,,,"$2,150","$4,300","$2,150",475,$4.53,1973,1,Community,Call,"1+Year,1-Year",Unfurnished,310-503-6436,0
26985511,,645,645  W 9th St #501,Los Angeles,90015,1,1.00 (1 0 0 0),,$500.00,,"$2,175","$2,175","$2,175",700,$3.11,2006,1,In Unit,Call,1+Year,Unfurnished,310-248-0047,"74,818"
26959429,,5808,5808   Colfax St,North Hollywood,91601,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,190",,$0.00,,1,In Unit,No,1-Year,Unfurnished,310-505-1555,"6,802"
PF26191451PF,Apartment,207,207  S 3rd  #7,ARCADIA,91006,2,1.00 (1 0 0 0),,$500.00,,"$2,195","$2,195","$2,195",980,$2.24,1957,2,"Community,Laundry Area",,1-Year,Unfurnished,818-590-9246,"9,930"
26930695,,10,10   19th Ave #4,Venice,90291,0,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",,$0.00,1971,1,Community,Call,1+Year,Unfurnished,9179725373,"5,279"
26968391,,1408,1408  W WASHINGTON BLVD #204,LOS ANGELES,90007,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",715,$3.07,2012,1,In Unit,Yes,1+Year,Unfurnished,310-493-9895,"33,511"
PF26191166PF,Apartment,207,207  S 3rd  #3,ARCADIA,91006,2,1.00 (1 0 0 0),,$500.00,,"$2,195","$2,195","$2,195",980,$2.24,1957,2,"Community,Laundry Area",,1-Year,Unfurnished,818-590-9246,"9,930"
26979109,,13203,13203   Moorpark St #6,Los Angeles,91423,1,1.00 (1 0 0 0),,$200.00,,"$2,195","$2,195","$2,195",840,$2.61,1959,1,"Laundry Area,Community",Call,1+Year,Unfurnished,310-869-9922,"7,123"
PW26195816MR,Apartment,12801,12801   Norwalk  #5,NORWALK,90650,2,1.00 (1 0 0 0),,$0.00,150,"$2,200","$2,200","$2,200",750,$2.93,1953,0,Inside,No,1-Year,Unfurnished,714-614-2426,"28,026"
SR26196823MR,,15069,15069   Nurmi,SYLMAR,91342,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",750,$2.93,1953,0,Inside,,1-Year,Unfurnished,818-522-4481,"2,500"
CV26193818MR,Single Family,140,140   Princeton  #B,CLAREMONT,91711,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$3,200","$2,200",506,$4.35,2022,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Furnished,909-552-9020,"8,893"
AR26194957MR,Apartment,1517,1517  S Olive,ALHAMBRA,91803,1,1.00 (1 0 0 0),,$500.00,25,"$2,200","$2,200","$2,200",650,$3.38,1928,1,Community,,1-Year,Unfurnished,,"7,471"
BB26194865MR,Apartment,11245,11245   McLennan,GRANADA HILLS,91344,1,1.00 (1 0 0 0),,"$1,000.00",,"$2,200","$2,200","$2,200",385,$5.71,1958,0,None,,1-Year,Unfurnished,818-797-5547,"8,050"
SB26194382MR,Apartment,12915,12915   Doty AVE #C,HAWTHORNE,90250,2,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,295",950,$2.42,1964,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,424-732-2821,"5,401"
26975131,Apartment,1846,1846   Pandora Ave,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",700,$3.28,1947,1,Community,No,1+Year,Unfurnished,310-293-4560,"5,508"
26940751,,7209,7209   Willoughby Ave #8,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",750,$3.06,,1,Community,Call,1+Year,Unfurnished,323-443-6005,0
26984591,Single Family,13818,13818   Bessemer St,Los Angeles,91401,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",700,$3.29,1949,0,"Community,Other",Call,1-Year,Unfurnished,818-858-9272,"6,789"
AR26195337MR,Apartment,8839,8839   Elm AVE,TEMPLE CITY,91780,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",850,$2.71,1924,4,Outside,No,1-Year,Unfurnished,626-827-6000,"17,425"
26984801,Apartment,1021,1021  N Genesee Ave #11,West Hollywood,90046,0,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",500,$4.60,1960,0,In Unit,Call,1+Year,Unfurnished,310-804-0883,"8,738"
SR26196547MR,Condominium,312,312  W 5th ST #202,LOS ANGELES,90013,1,1.00 (1 0 0 0),,$150.00,,"$2,300","$2,300","$2,300",955,$2.41,1923,1,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,,"27,285"
26985339,Apartment,2333,2333  S Garth Ave #1/2,Los Angeles,90034,2,1.00 (1 0 0 0),,,50,"$2,300","$2,300","$2,300",750,$3.07,1949,1,"Community,Laundry Area",Call,"1+Year,6 Months",Both,714-745-4727,"7,490"
26968005,,1724,1724   N Highland Ave Ave #543,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$2,325","$2,325","$2,325",734,$3.17,,0,In Unit,Yes,1+Year,Unfurnished,833-525-3273,0
26940457,,7209,7209   Willoughby Ave #3,Los Angeles,90046,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",750,$3.13,,1,Community,Call,1+Year,Unfurnished,323-443-6005,0
26985145,,6825,6825   Alabama Ave #311,Canoga Park,91303,2,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",868,$2.76,1983,2,In Unit,Call,"1+Year,1-Year",Unfurnished,310-963-6797,"70,271"
WS26193304MR,,2681,2681   Orchard,LOS ANGELES,90007,2,1.00 (1 0 0 0),,$0.00,100,"$2,400","$2,400","$2,400",950,$2.53,1924,0,None,No,1-Year,Unfurnished,562-745-4697,"6,049"
CV26194049MR,Apartment,12612,12612   Inglewood  #3,HAWTHORNE,90250,2,1.00 (1 0 0 0),,$500.00,50,"$2,400","$2,400","$2,400",850,$2.82,1961,0,Laundry Area,,1-Year,Unfurnished,310-990-0720,"14,605"
WS26194894MR,Condominium,4499,4499  N Via Marisol  #314,LOS ANGELES,90042,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",625,$3.84,1981,1,"Community,Electric Dryer Hookup,Hookup - Electric,Washer Hookup",No,1-Year,Unfurnished,626-203-8966,"222,373"
OC26196063MR,,3522,3522   Garden  #3,LOS ANGELES,90039,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",650,$3.69,1962,1,None,No,"1+Year,1-Year,Negotiable",Unfurnished,,"6,755"
SR26196607MR,Condominium,312,312  W 5th ST #701,LOS ANGELES,90013,2,1.00 (1 0 0 0),,$150.00,,"$2,400","$2,400","$2,400",980,$2.45,1923,1,"Electric Dryer Hookup,Hookup - Electric,Washer Hookup",,1-Year,Unfurnished,,"27,285"
26967973,,1724,1724   N Highland Ave Ave #738,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$2,427","$2,427","$2,427",734,$3.31,,0,In Unit,Yes,1+Year,Unfurnished,833-525-3273,0
26958653,,1166,1166   Amherst Ave #5,Los Angeles,90049,1,1.00 (1 0 0 0),,$300.00,,"$2,450","$2,400","$2,450",826,$2.97,1965,1,Community,Call,"1-Year,1+Year,Negotiable,Short Term Lease",Unfurnished,310-774-1209,"8,776"
PW26193584MR,Apartment,456,456   Linden,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$1,500","$2,500",750,$3.33,2025,0,"Dryer,Dryer Included",,1-Year,Unfurnished,562-760-9447,"381,890,520"
PW26193622MR,Condominium,15351,15351   Orange AVE #26,PARAMOUNT,90723,2,2.00 (2 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",837,$2.99,1979,2,Community,No,1-Year,Unfurnished,562-373-5120,"63,420"
SR26194949MR,Apartment,925,925  N Washington,LONG BEACH,90813,2,2.00 (1 0 1 0),,$0.00,,"$2,500","$2,500","$2,500",500,$5.00,1927,0,None,,1-Year,Unfurnished,818-620-2244,"6,265"
OC26196040MR,,1024,1024  W Reeve,COMPTON,90220,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500","1,100",$2.27,1955,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,323-842-4991,"9,218"
SR26193619MR,Single Family,10936,10936   Nettleton ST,SUN VALLEY,91352,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",600,$4.17,2023,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-879-3625,"16,697"
WS26191714MR,Single Family,11326,11326   Forest Grove ST,EL MONTE,91731,2,1.00 (1 0 0 0),,$300.00,100,"$2,500","$2,500","$2,500",672,$3.72,1948,0,Outside,,1-Year,Unfurnished,626-535-3539,"7,556"
OC26192797MR,,5916,5916  E Ocean,LONG BEACH,90803,1,1.00 (1 0 0 0),,$500.00,100,"$2,500","$2,500","$2,500",655,$3.82,1953,0,None,,"1+Year,1-Year",Furnished,562-533-4003,"4,500"
26984605,,11735,11735   Valley View Ave #14A,Whittier,90604,2,2.00 (2 0 0 0),,,,"$2,500","$5,000","$2,500",960,$2.60,1982,2,"Laundry Area,In Unit",Call,1+Year,Unfurnished,310-402-4727,"28,243"
TR26196609MR,Condominium,1661,1661   Neil Armstrong  #242,MONTEBELLO,90640,2,2.00 (2 0 0 0),300,$500.00,100,"$2,500","$2,500","$2,500",947,$2.64,1972,2,Community,,1-Year,Unfurnished,626-437-3219,"169,992"
CV26193315MR,Condominium,8163,8163   Redlands ST #44,PLAYA DEL REY,90293,1,1.00 (1 0 0 0),150,$500.00,25,"$2,500","$2,500","$2,500",706,$4,1973,4,Community,,1-Year,Unfurnished,909-816-3257,"33,299"
AR26194936MR,Apartment,1116,1116  W Duarte  #B,ARCADIA,91007,2,2.00 (1 0 0 1),,$0.00,,"$2,500","$2,500","$2,500",800,$3.13,1960,0,Other,No,1-Year,Unfurnished,626-758-8950,"16,087"
26984839,,1435,1435  S Hayworth Ave #5,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500","1,100",$2,1956,0,Community,Yes,1+Year,Unfurnished,310-978-5252,"7,126"
SR26192454MR,Townhouse,9800,9800   Vesper  #96,PANORAMA CITY,91402,2,1.00 (1 0 0 0),,$0.00,,"$2,600","$2,600","$2,550",875,$2.91,1981,2,Other,No,1-Year,Unfurnished,818-424-0386,"168,664"
GD26194260IT,Condominium,10149,10149   Commerce AVE #25,TUJUNGA,91042,2,2.00 (2 0 0 0),,$0.00,,"$2,550","$2,550","$2,550",756,$3.37,1984,2,Inside,No,1-Year,Unfurnished,818-437-2433,"30,862"
OC26192766MR,Apartment,5920,5920  E Ocean Blvd,LONG BEACH,90803,1,1.00 (0 1 0 0),,$500.00,100,"$2,550","$3,000","$2,550",655,$3.89,1953,0,None,,"1+Year,1-Year",Furnished,562-533-4003,"2,439"
