MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
225005819VC,,13507,13507   Victory BLVD #2,VAN NUYS,91401,1,1.00 (1 0 0 0),,,,"$1,800 ","$1,800 ","$1,800 ",450,$4 ,1958,1,Community,Yes,,Unfurnished,,"13,356"
SB25272428MR,Apartment,620,620  W 82nd  #9,LOS ANGELES,90044,9,9.00 (9 0 0 0),,$0.00 ,,"$1,800 ","$1,800 ","$1,800 ","7,732",$0.23 ,1961,2,Community,No,1-Year,Unfurnished,424-732-2821,"9,316"
OC25272100MR,,8813,8813   Hoover  ,LOS ANGELES,90044,1,1.00 (1 0 0 0),,$0.00 ,50,"$1,800 ","$2,000 ","$1,800 ",500,$3.60 ,1924,0,None,No,1-Year,Unfurnished,714-856-1497,"5,772"
25625811,,132,132  N Normandie Ave #4,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$1,850 ","$1,850 ","$1,850 ",800,$2.31 ,1958,1,"Laundry Closet Stacked,In Unit",Call,1+Year,Unfurnished,310-704-6866,"5,751"
25626849,,361,361  S DETROIT ST #105,LOS ANGELES,90036,0,1.00 (1 0 0 0),,,,"$1,850 ","$1,850 ","$1,850 ",,$0 ,1928,0,Community,Call,1-Year,Unfurnished,818-223-1750,"7,803"
25625919,,6217,6217   Orange St #9,Los Angeles,90048,0,1.00 (1 0 0 0),,,,"$1,875 ","$1,875 ","$1,875 ",450,$4.17 ,1930,0,Community,Call,1+Year,Unfurnished,818-535-4266,"6,251"
SR25270894MR,Apartment,3408,3408   Sunset Boulevard #107,SILVER LAKE,90026,1,1.00 (1 0 0 0),,$50.00 ,,"$1,875 ","$1,875 ","$1,875 ",741,$2.53 ,1929,0,Laundry Area,,1-Year,Unfurnished,818-934-3025,"32,194"
GD25272379IT,Apartment,1442,1442   Maple St #13,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00 ,,"$1,895 ","$1,900 ","$1,895 ",675,$2.81 ,1958,1,Laundry Area,,1-Year,Unfurnished,818-860-3177,"12,059"
TR25270245MR,Single Family,15933,15933   Alwood  #A,LA PUENTE,91744,1,1.00 (1 0 0 0),,$0.00 ,,"$1,895 ","$2,000 ","$1,895 ",492,$3.85 ,2007,0,In Closet,,1-Year,Unfurnished,,"13,218"
25625415,,5555,5555   Carlton Way #19,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$1,895 ","$1,895 ","$1,895 ",850,$2.23 ,1967,1,"Laundry Area,Community",Yes,"1+Year,12 Months,Other",Unfurnished,310-923-1550,"17,624"
25626433,,6244,6244   De Longpre Ave #10,Los Angeles,90028,1,1.00 (1 0 0 0),,$0.00 ,,"$1,895 ","$1,895 ","$1,895 ",635,$2.98 ,1958,0,"Laundry Closet Stacked,Laundry Area",Yes,1-Year,Unfurnished,310-666-9682,"6,759"
25625695,Single Family,2119,2119   Kelton Ave  ,Los Angeles,90025,0,1.00 (1 0 0 0),,,,"$1,900 ","$1,900 ","$1,900 ",,$0 ,,0,Laundry Area,Call,1+Year,Unfurnished,310-651-0575,"6,760"
SR25269754MR,,7252,7252   Rubio  ,LAKE BALBOA,91406,0,1.00 (1 0 0 0),,$0.00 ,25,"$1,900 ","$1,900 ","$1,900 ",500,$3.80 ,1954,0,"Gas Dryer Hookup,Gas Or Electric Dryer Hookup,Laundry Area",,1-Year,Unfurnished,818-943-3311,"6,105"
WS25267155MR,Apartment,1849,1849   Sichel ST #A,LOS ANGELES,90031,1,1.00 (1 0 0 0),,$0.00 ,,"$1,950 ","$1,950 ","$1,950 ",800,$2.44 ,2004,0,None,No,1-Year,Unfurnished,626-636-5208,"9,078"
25-488629,,640,640  W 81st St #640,Los Angeles,90044,1,1.00 (1 0 0 0),,,,"$1,950 ","$1,950 ","$1,950 ",500,$3.90 ,1925,2,None,Call,"1+Year,1-Year,12 Months",Unfurnished,213-590-9908,"9,310"
GD25270226IT,Single Family,7521,7521   Milwood AVE ,CANOGA PARK,91303,1,1.00 (1 0 0 0),,$0.00 ,,"$1,950 ","$1,950 ","$1,950 ",600,$3.25 ,2020,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-281-8812,"7,501"
GD25270058IT,,2950,2950   Honolulu AVE #G,GLENDALE,91214,1,1.00 (1 0 0 0),,$0.00 ,,"$1,975 ","$1,900 ","$1,975 ",550,$3.59 ,1952,1,None,,1-Year,Unfurnished,818-636-8899,"19,815"
PW25272497MR,Apartment,2309,2309   Cedar AVE ,LONG BEACH,90806,1,1.00 (1 0 0 0),,$500.00 ,,"$1,985 ","$1,985 ","$1,985 ",750,$2.65 ,1962,12,"Community,Room",,Month-to-Month,Unfurnished,562-833-3132,"13,000"
25625899,,400,400  S Rampart Blvd #5,Los Angeles,90057,1,1.00 (1 0 0 0),,,,"$1,990 ","$1,990 ","$1,990 ",665,$2.99 ,1920,1,None,Call,"1+Year,1-Year,12 Months",Unfurnished,213-590-9908,"7,528"
25626175,,5800,5800   Harold Way #208,Los Angeles,90028,0,1.00 (1 0 0 0),,,,"$1,995 ","$1,995 ","$1,995 ",600,$3.33 ,2016,2,In Unit,Yes,"12 Months,Other",Unfurnished,310-923-1550,"35,124"
AR25273004MR,Apartment,44,44   NAVY ST #6,VENICE,90291,0,1.00 (1 0 0 0),,$200.00 ,,"$1,995 ","$1,995 ","$1,995 ",325,$6.14 ,1910,0,None,,1-Year,Unfurnished,626-224-2495,"2,896"
25626871,,5811,5811   Harold Way #3,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$1,995 ","$1,995 ","$1,995 ",600,$3.33 ,,1,Community,No,1+Year,Unfurnished,747-294-6124,"8,749"
PF25264135PF,Apartment,301,301  N Hudson AVE #C,PASADENA,91101,0,1.00 (1 0 0 0),,$0.00 ,,"$1,995 ","$1,995 ","$1,995 ",700,$2.85 ,1920,0,"Dryer,Dryer Included,Inside,Room,Washer,Washer Included",,1-Year,Unfurnished,818-590-9246,"9,358"
25626371,,634,634  S Gramercy Pl #610,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$1,999 ","$1,999 ","$1,999 ",775,$2.58 ,1929,0,Community,Yes,1+Year,Unfurnished,310-710-9361,"11,264"
25626331,,2617,2617 1/2  Vallejo St ,Los Angeles,90031,1,1.00 (1 0 0 0),,$500.00 ,,"$2,000 ","$2,000 ","$2,000 ",644,$3.11 ,1906,0,Laundry Area,Yes,1+Year,Unfurnished,323-318-0740,"2,484"
AR25266824MR,Condominium,917,917   Cabrillo  ,DUARTE,91010,2,1.00 (1 0 0 0),,$300.00 ,100,"$2,000 ","$2,500 ","$2,000 ",832,$2.40 ,1972,1,Community,,1-Year,Unfurnished,626-390-2177,"6,890"
DW25271401MR,,4275,4275   Martin Luther King Jr  ,LYNWOOD,90262,1,1.00 (1 0 0 0),,$700.00 ,,"$2,000 ","$2,000 ","$2,000 ",544,$3.68 ,2022,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,310-913-9403,"5,380"
25625295,,108,108  W 2nd St #404,Los Angeles,90012,1,1.00 (1 0 0 0),,,,"$2,000 ","$2,000 ","$2,000 ",790,$2.53 ,1910,0,Community,Call,"Negotiable,1+Year",Unfurnished,310-430-1312,"19,159"
25624973,,5240,5240   Buffalo Ave ,Sherman Oaks,91401,0,1.00 (1 0 0 0),,,,"$2,000 ","$2,000 ","$2,000 ",400,$5 ,2020,0,None,No,"1+Year,12 Months",Both,213-538-8949,"6,503"
GD25272453IT,Apartment,3335,3335   Triangle PL #B,GLENDALE,91208,0,1.00 (1 0 0 0),,$0.00 ,,"$2,000 ","$2,000 ","$2,000 ",400,$5 ,1958,0,Laundry Area,,1-Year,,818-860-3177,"5,664"
RS25272897MR,Apartment,4747,4747   Clark AVE ,LONG BEACH,90808,1,1.00 (1 0 0 0),,$0.00 ,150,"$2,000 ","$2,000 ","$2,000 ","3,756",$0.53 ,1944,1,None,No,Month-to-Month,Unfurnished,562-677-4444,"9,047"
SR25270708MR,Single Family,24306,24306   Victory  #1/2,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$0.00 ,,"$2,000 ","$2,000 ","$2,000 ",400,$5 ,1960,1,Laundry Area,,1-Year,Unfurnished,310-400-2222,"7,000"
25625649,Apartment,12003,12003   Louise Ave #03,Los Angeles,90066,1,1.00 (1 0 0 0),,,,"$2,050 ","$2,050 ","$2,050 ",580,$3.53 ,1949,0,"Community,Laundry Area,Room",No,12 Months,Unfurnished,310-826-5595,"6,082"
25626105,,1249,1249  S Grand Ave #416,Los Angeles,90015,1,1.00 (1 0 0 0),,,,"$2,063 ","$2,250 ","$2,063 ",720,$2.87 ,2017,1,In Unit,Yes,"12 Months,1-Year",Unfurnished,213-879-9519,"21,625"
SR25270703MR,Condominium,8500,8500   Falmouth AVE #3111,PLAYA DEL REY,90293,1,1.00 (1 0 0 0),,$0.00 ,,"$2,095 ","$2,395 ","$2,095 ",703,$2.98 ,1986,2,Inside,,1-Year,Unfurnished,818-667-2151,"107,008"
SR25270138MR,Single Family,6624,6624   Dannyboyar AVE ,WEST HILLS,91307,1,1.00 (1 0 0 0),,$500.00 ,,"$2,100 ","$2,850 ","$2,100 ",420,$5 ,1957,0,"Dryer,Dryer Included,Outside,Washer,Washer Included",,1-Year,Furnished,818-921-0188,"7,654"
SR25268119MR,,7598,7598   Coldwater Canyon  ,NORTH HOLLYWOOD,91605,1,1.00 (1 0 0 0),,$0.00 ,,"$2,100 ","$2,100 ","$2,100 ",580,$3.62 ,2024,0,Inside,,1-Year,Unfurnished,661-755-3966,"7,244"
SB25270294MR,,3729,3729  W 190th ST ,TORRANCE,90504,1,1.00 (1 0 0 0),,$500.00 ,,"$2,100 ","$2,100 ","$2,100 ",700,$3 ,1957,1,"Dryer,Dryer Included,Garage,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,310-766-4814,"24,809"
GD25271506IT,,2633,2633   N Myers Street ,BURBANK,91504,1,1.00 (1 0 0 0),,$0.00 ,,"$2,100 ","$2,100 ","$2,100 ",360,$5.83 ,2002,0,Inside,,1-Year,Unfurnished,818-441-1871,"265,628,880"
25625517,Apartment,366,366  N Avenue 51  #8,Los Angeles,90042,1,1.00 (1 0 0 0),,,,"$2,100 ","$2,100 ","$2,100 ",750,$2.80 ,1962,0,Laundry Area,No,1+Year,Unfurnished,818-533-8845,"9,126"
CV25256588MR,Apartment,24459,24459   Deepsprings  ,DIAMOND BAR,91765,1,1.00 (1 0 0 0),,$0.00 ,,"$2,100 ","$2,100 ","$2,100 ",400,$5.25 ,2023,0,"Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Unfurnished,6263935353,"8,857"
SB25272898MR,Single Family,552,552  W 22nd ST #554 1/2,SAN PEDRO,90731,1,1.00 (0 1 0 0),,$500.00 ,,"$2,150 ","$2,550 ","$2,150 ",625,$3.44 ,1928,1,Inside,,1-Year,Unfurnished,310-701-2486,"4,999"
CV25271516MR,Apartment,4243,4243 1/4  Zaring AVE #1/4,EAST LOS ANGELES,90063,2,1.00 (1 0 0 0),,$0.00 ,50,"$2,175 ","$2,175 ","$2,175 ",400,$5.44 ,1922,1,None,No,1-Year,Unfurnished,626-705-5547,"5,842"
25625469,Apartment,1261,1261   Granville Ave #1,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,175 ","$2,175 ","$2,175 ",750,$2.90 ,1967,1,"Laundry Area,Community",No,1+Year,Unfurnished,310-994-3229,"7,204"
25625235,,9157,9157   Alcott St #4,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,195 ","$2,195 ","$2,195 ",,$0 ,1970,1,Community,Call,1+Year,Unfurnished,805-824-9110,"7,935"
GD25270148IT,Apartment,2306,2306   Mira Vista AVE #16,MONTROSE,91020,1,1.00 (1 0 0 0),,$500.00 ,,"$2,195 ","$2,200 ","$2,195 ",680,$3.23 ,1964,1,Laundry Area,,1-Year,Unfurnished,818-860-3177,"16,618"
25626729,Apartment,6610,6610   Whitsett Ave #7,North Hollywood,91606,2,1.00 (1 0 0 0),,,,"$2,200 ","$2,200 ","$2,200 ",750,$2.93 ,,1,Laundry Area,Call,1+Year,Unfurnished,310-428-8981,"10,174"
SR25268277MR,Single Family,22313,22313   Mobile ST ,WOODLAND HILLS,91303,1,1.00 (1 0 0 0),,$500.00 ,,"$2,200 ","$2,200 ","$2,200 ",508,$4.33 ,1964,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",Yes,1-Year,Unfurnished,818-312-3164,"7,616"
SR25270489MR,Condominium,27648,27648   Susan Beth WAY #H,SAUGUS,91350,2,1.00 (1 0 0 0),,$0.00 ,,"$2,200 ","$2,400 ","$2,200 ",870,$2.53 ,1984,2,"In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup",Yes,1-Year,Unfurnished,805-657-5185,
PF25271449PF,Condominium,504,504  S Euclid AVE #5,PASADENA,91101,1,1.00 (1 0 0 0),,$500.00 ,,"$2,200 ","$2,200 ","$2,200 ",598,$3.68 ,1961,2,"Laundry Area,Outside",,1-Year,Unfurnished,818-590-9246,"14,442"
WS25271140MR,Single Family,8328,8328   Beverly DR #A,SAN GABRIEL,91775,1,1.00 (1 0 0 0),,$0.00 ,,"$2,200 ","$2,200 ","$2,200 ",450,$4.89 ,2025,0,"In Closet,Inside,Room",No,1-Year,Furnished,626-636-5208,"9,846"
WS25272904MR,Condominium,9070,9070   Huntington DR #19,SAN GABRIEL,91775,2,2.00 (2 0 0 0),,$0.00 ,,"$2,200 ","$2,500 ","$2,200 ",947,$2.32 ,1963,0,Community,No,1-Year,Unfurnished,626-251-7817,"21,775"
TR25270805MR,Apartment,621,621   Leonard  ,LOS ANGELES,90022,2,1.00 (1 0 0 0),,$500.00 ,,"$2,200 ","$2,200 ","$2,200 ",750,$2.93 ,1974,0,Laundry Area,,1-Year,Unfurnished,626-250-9202,"5,007"
SR25271831MR,Condominium,21550,21550   Burbank  ,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$0.00 ,,"$2,200 ","$2,200 ","$2,200 ",610,$3.61 ,1987,2,Community,No,1-Year,Unfurnished,310-926-0884,"135,962"
SR25272272MR,Single Family,2573,2573   N. Lincoln ST ,BURBANK,91504,1,1.00 (1 0 0 0),,$500.00 ,,"$2,250 ","$2,250 ","$2,250 ",530,$4.25 ,1964,0,None,,1-Year,Unfurnished,818-851-7311,"6,272"
GD25270166IT,,900,900   Elder CT ,LOS ANGELES,90042,1,1.00 (1 0 0 0),,"$1,000.00 ",,"$2,250 ","$2,600 ","$2,250 ",544,$4.14 ,1925,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,323-309-7698,"3,053"
25624811,Condominium,6943,6943   Simpson Ave ,North Hollywood,91605,2,1.00 (1 0 0 0),,,,"$2,250 ","$2,250 ","$2,250 ",700,$3.21 ,2024,0,None,Yes,1-Year,Unfurnished,310-499-2020,"7,905"
25625597,Apartment,1412,1412   Brockton Ave #4,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,250 ","$2,250 ","$2,250 ",685,$3.28 ,1960,1,"Community,Laundry Area,Room",No,12 Months,Unfurnished,310-826-5595,"7,018"
SR25270505MR,Condominium,44466,44466   15th  #14,LANCASTER,93535,2,2.00 (2 0 0 0),,$0.00 ,40,"$2,275 ","$2,275 ","$2,275 ","1,056",$2.15 ,1991,2,"Gas Dryer Hookup,In Kitchen,Laundry Area",No,1-Year,Unfurnished,661-400-7009,"114,742"
SR25270036MR,Apartment,5255,5255 3/4  Denny AVE ,NORTH HOLLYWOOD,91601,1,1.00 (1 0 0 0),,$500.00 ,,"$2,295 ","$2,295 ","$2,295 ",523,$4.39 ,2023,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-601-9033,"6,752"
SR25272397MR,Apartment,107,107  N Columbus AVE #A,GLENDALE,91203,0,1.00 (1 0 0 0),,$500.00 ,,"$2,295 ","$2,195 ","$2,295 ",450,$5.10 ,1925,0,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,626-243-3645,"9,449"
SR25272400MR,Apartment,113,113   N Columbus  #A,GLENDALE,91203,0,1.00 (1 0 0 0),,$500.00 ,,"$2,295 ","$2,295 ","$2,295 ",500,$4.59 ,1925,0,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,626-243-3645,"9,500"
25626517,Apartment,15529,15529   Moorpark St #Apt. 3,Encino,91436,1,1.00 (1 0 0 0),,,15,"$2,295 ","$2,295 ","$2,295 ",750,$3.06 ,1951,1,Community,Call,1+Year,Both,818-813-3835,"8,845"
25626669,,6946,6946   Simpson Ave ,North Hollywood,91605,2,1.00 (1 0 0 0),,,,"$2,399 ","$2,399 ","$2,299 ","1,264",$1.82 ,1925,2,In Unit,Call,"Month-to-Month,1+Year,Negotiable",Unfurnished,818-640-3863,"6,752"
AR25270439MR,Single Family,3313,3313   Elda St #ADU,DUARTE,91010,2,1.00 (1 0 0 0),,$500.00 ,100,"$2,300 ","$2,300 ","$2,300 ",700,$3.29 ,1934,1,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,Inside,Washer,Washer Included",,1-Year,Unfurnished,626-393-5315,"11,532"
CV25268331MR,Condominium,355,355  S Madison  ,PASADENA,91101,1,1.00 (1 0 0 0),,$0.00 ,,"$2,300 ","$2,300 ","$2,300 ",726,$3.17 ,1972,1,Community,No,1-Year,Unfurnished,909-687-5558,"45,842"
25625457,Apartment,16515,16515  S New Hampshire Ave #15,Gardena,90247,2,1.00 (1 0 0 0),,,,"$2,300 ","$2,300 ","$2,300 ",750,$3.07 ,1987,2,Community,No,12 Months,Unfurnished,310-844-4812,"26,397"
25626135,,6330,6330   Estrella Ave ,Los Angeles,90044,2,1.00 (1 0 0 0),,,,"$2,300 ","$2,300 ","$2,300 ","1,200",$1.92 ,1964,1,None,No,1+Year,Unfurnished,213-509-7468,"5,407"
SB25270645MR,Apartment,4160,4160  W 182nd ST #305,TORRANCE,90504,1,1.00 (1 0 0 0),,$0.00 ,,"$2,300 ","$2,300 ","$2,300 ",768,$2.99 ,1968,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"47,757"
MB25272109MR,,1805,1805   Hauser BLVD ,LOS ANGELES,90019,1,1.00 (1 0 0 0),,$0.00 ,,"$2,300 ",$0 ,"$2,300 ",723,$3.18 ,1952,1,None,No,1-Year,Unfurnished,323-695-1868,"7,572"
OC25259575MR,Condominium,22852,22852   Hilton Head  #162,DIAMOND BAR,91765,2,1.00 (1 0 0 0),,$500.00 ,,"$2,350 ","$3,200 ","$2,350 ",850,$2.76 ,1981,2,"Gas Or Electric Dryer Hookup,In Closet,Inside,Washer Hookup",,1-Year,Unfurnished,626-226-8816,"112,254"
SB25273055MR,Condominium,2502,2502   Manhattan Beach BLVD #7,GARDENA,90249,1,1.00 (1 0 0 0),,$0.00 ,,"$2,350 ","$2,500 ","$2,350 ",591,$3.98 ,1971,1,Community,,"1-Year,Month-to-Month",Unfurnished,310-408-9018,"41,884"
SR25271505MR,Apartment,4267,4267   Van Nuys Blvd ,SHERMAN OAKS,91403,2,2.00 (2 0 0 0),,$500.00 ,,"$2,350 ","$2,350 ","$2,350 ",950,$2.47 ,1948,0,"Laundry Area,Outside",,1-Year,Unfurnished,818-406-1543,"6,806"
TR25269886MR,Condominium,22892,22892   Hilton Head DR #284,DIAMOND BAR,91765,2,1.00 (1 0 0 0),,$0.00 ,,"$2,350 ","$2,500 ","$2,350 ",850,$2.76 ,1983,2,In Closet,No,1-Year,Unfurnished,909-938-0709,"77,363"
