MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
SR25231873MR,Condominium,312,312  W 5th ST #M1,LOS ANGELES,90013,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,300","$2,000",800,$2.50,1923,1,"Electric Dryer Hookup,Hookup - Electric,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",Yes,1-Year,,,"27,293"
SR25230516MR,Apartment,10726,10726   Sutter AVE #5,PACOIMA,91331,2,1.00 (1 0 0 0),,$0.00,10,"$2,000",$0,"$2,000",800,$2.50,1987,0,None,No,Month-to-Month,Unfurnished,818-822-4962,"10,468"
TR25230827MR,Condominium,17040,"17040   Colima Road,  #149",HACIENDA HEIGHTS,91745,1,1.00 (1 0 0 0),,$0.00,200,"$2,000","$2,000","$2,000",612,$3.27,1979,1,Laundry Area,No,1-Year,Unfurnished,626-327-1866,"495,302"
25601259,,411,411  N Kenmore Ave #6,Los Angeles,90004,2,2.00 (2 0 0 0),,,,"$2,020","$2,200","$2,020",900,$2.24,1989,1,Community,No,1+Year,Unfurnished,213-249-8949,"6,932"
BB25231936MR,Apartment,2423,2423  N Lincoln ST ,BURBANK,91504,1,2.00 (1 1 0 0),,$0.00,,"$2,050","$3,900","$2,050",500,$4.10,1949,0,"Dryer,Dryer Included,Inside",No,1-Year,Unfurnished,8188851565,"8,042"
AR25231039MR,,5629,5629   Temple City BLVD #4,TEMPLE CITY,91780,1,1.00 (1 0 0 0),,$0.00,,"$2,080","$2,080","$2,080",600,$3.47,1949,2,Community,No,1-Year,Unfurnished,626-389-3899,"8,968"
SR25224452MR,Apartment,6335,6335   Whitsett Ave #24,VALLEY GLEN,91606,1,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095",800,$2.62,1959,0,Community,Yes,1-Year,Unfurnished,818-439-3602,"31,850"
RS25228776MR,Condominium,444,444   Obispo AVE #201,LONG BEACH,90814,1,1.00 (1 0 0 0),35,$0.00,35,"$2,100","$2,100","$2,100",775,$2.71,1966,1,Community,,1-Year,Unfurnished,310-619-4767,"13,504"
25602483,,11727,11727   Mayfield Ave #7,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",700,$3,1961,1,Laundry Area,No,1+Year,Unfurnished,407-342-7696,700
25602267,Apartment,6685,6685   De Longpre Ave ,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",500,$4.20,,0,Community,Yes,1+Year,Unfurnished,323-919-0888,"10,730"
25600137,,1921,1921   Pelham Ave #2,Los Angeles,90025,1,1.00 (1 0 0 0),,$500.00,,"$2,100","$2,100","$2,100",900,$2.33,1966,8,Community,Call,1+Year,Unfurnished,310-721-8200,"6,731"
25602391,,237,237 237 1/2 W Kelso St #237 1/2,Inglewood,90301,0,1.00 (1 0 0 0),,$150.00,,"$2,150","$2,150","$2,150",388,$5.54,2021,2,"In Unit,In Kitchen",Yes,1+Year,Unfurnished,424-364-6683,"6,308"
AR25232525MR,Apartment,2214,2214   Orange Grove AVE #B,ALHAMBRA,91803,2,1.00 (0 1 0 0),,$0.00,,"$2,150","$2,150","$2,150",777,$2.77,1965,0,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,626-205-0777,"7,144"
PW25229610MR,Apartment,2352,2352   Lewis AVE #6,SIGNAL HILL,90755,2,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",790,$2.72,1961,0,None,,"1-Year,Negotiable",Unfurnished,714-625-7240,"6,578"
25602091,,7756,7756   Laurel Canyon Blvd #14,North Hollywood,91605,2,2.00 (2 0 0 0),,,,"$2,295","$2,295","$2,195",950,$2.31,1992,0,"Laundry Area,Outside",Yes,"1+Year,1-Year",Unfurnished,310-765-7447,"15,627"
25599983,Single Family,4571,4571   Alumni AVE ,LOS ANGELES,90041,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",500,$4.40,1920,0,Other,Yes,1+Year,Unfurnished,323-547-0330,"7,485"
25600209,,453,453  N Kingsley Dr #4,Los Angeles,90004,2,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200","1,000",$2.20,1961,1,None,No,1+Year,Unfurnished,213-705-1111,"7,448"
RS25229264MR,Apartment,1046,1046   Cedar  ,LONG BEACH,90813,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",580,$3.79,1915,1,"Gas Or Electric Dryer Hookup,Inside",No,1-Year,Unfurnished,213-700-1516,"7,451"
PF25232239PF,,4625,4625   La Crescenta AVE #A,LA CRESCENTA,91214,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",500,$4.40,2025,0,In Closet,,1-Year,Unfurnished,818-919-0159,"5,672"
PF25232455PF,,4627,4627   La Crescenta AVE ,LA CRESCENTA,91214,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",500,$4.40,2025,0,In Closet,,1-Year,Unfurnished,818-919-0159,"5,672"
P1-24378PF,Condominium,2386,2386  E Del Mar Blvd BLVD #222,PASADENA,,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",885,$2.49,1973,2,Community,,1-Year,Unfurnished,,"34,368"
SB25229077MR,,15519,15519 15519  Gramercy PL ,GARDENA,90249,0,3.00 (3 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",588,$3.74,2022,0,"Dryer,Dryer Included,Electric Dryer Hookup,Hookup - Electric,Washer,Washer Included",Yes,1-Year,Furnished,310-634-8686,
RS25233908MR,Apartment,1048,1048   Cedar AVE ,LONG BEACH,90813,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",580,$3.79,1915,1,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,213-700-1516,"7,451"
SR25230951MR,Condominium,2554,2554   Olive DR #106,PALMDALE,93550,2,2.00 (2 0 0 0),,$500.00,,"$2,200","$4,400","$2,200",853,$2.58,1988,1,"Community,Dryer,Dryer Included,In Closet,Washer,Washer Included",,1-Year,Unfurnished,619-456-5367,"211,358"
SR25232751MR,Single Family,10410,10410   Orion Ave ,MISSION HILLS,91345,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",497,$4.43,2023,0,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-326-0037,"7,501"
SR25232788MR,Single Family,6614,6614   Valley Circle Blvd ,WEST HILLS,91307,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$3,300","$2,200",478,$4.60,2023,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Furnished,818-426-1747,"7,312"
PW25228910MR,Single Family,2907,2907  E Sawyer ST ,LONG BEACH,90805,1,1.00 (1 0 0 0),,$0.00,,"$2,205","$2,000","$2,205",675,$3.27,1937,2,None,No,1-Year,Unfurnished,323-705-4905,"4,810"
WS25232296MR,Apartment,1834,1834   Pine AVE #5,LONG BEACH,90806,2,1.00 (1 0 0 0),,$0.00,,"$2,225","$2,225","$2,225",700,$3.18,1959,1,Community,No,1-Year,Unfurnished,626-348-1863,"6,746"
25599493,,2345,2345   Highbury Ave #21,Los Angeles,90032,2,1.00 (1 0 0 0),,,,"$2,238","$4,476","$2,238",733,$3.05,1982,1,Laundry Closet Stacked,Yes,1+Year,Unfurnished,323-243-0550,"166,866"
25601617,Apartment,7442,7442   Capps Avenue  #A,Reseda,91335,1,1.00 (1 0 0 0),,,,"$2,250","$2,250","$2,250",500,$4.50,1959,1,In Unit,Yes,"Negotiable,1+Year",Both,310-927-6818,500
PW25224066MR,Single Family,1109,1109  N MULBERRY ST #C,COMPTON,90222,2,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",800,$2.81,2024,0,Inside,,1-Year,Unfurnished,5628246227,"6,904"
AR25231013MR,Apartment,811,811  N 1st St #E,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,275","$2,275","$2,275",911,$2.50,1959,1,"Community,Outside,Room",No,1-Year,Unfurnished,626-822-1491,"7,520"
GD25228180IT,Single Family,2129,2129   Glendale BLVD ,LOS ANGELES,90039,0,1.00 (0 1 0 0),,$500.00,,"$2,275","$2,300","$2,275",400,$5.69,1922,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",Yes,1-Year,Unfurnished,323-240-8731,"4,800"
25598847,,719,719  S Hoover  #402,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,285","$2,285","$2,285",577,$3.96,2025,1,In Unit,Yes,"1+Year,1-Year",Unfurnished,213-879-9519,"9,148"
25601387,,2637,2637   Centinela Ave ,Santa Monica,90405,1,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295","19,021",$0.12,1961,1,Laundry Area,Call,1+Year,Unfurnished,310-428-5494,"24,318"
25601117,,2710,2710   Bellevue  #3,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",750,$3.06,,1,None,Call,1+Year,Unfurnished,310-691-6199,0
DW25232294MR,Apartment,1250,1250   N Mariposa  ,HOLLYWOOD,90029,1,1.00 (1 0 0 0),45,$500.00,25,"$2,295","$2,295","$2,295","1,000",$2.30,1930,0,Laundry Area,Yes,1-Year,Unfurnished,818-941-2990,"6,500"
DW25231406MR,,3423,3423   E 5th st ,LOS ANGELES,90063,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",920,$2.50,2024,0,None,No,Negotiable,Unfurnished,,"5,625"
CV25234009MR,Apartment,469,469  E Algrove  ,COVINA,91723,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",900,$2.56,1959,1,Other,No,1-Year,Unfurnished,626-482-5913,"11,149"
BB25231761MR,Apartment,409,409   Burchett ST #312,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",626,$3.67,1974,1,Community,No,1-Year,Unfurnished,818-434-6429,"30,688"
25602013,Apartment,16037,16037   Vanowen St #103,Van Nuys,91406,2,3.00 (2 0 1 0),,,,"$2,300","$2,300","$2,300",825,$2.79,1990,2,Community,No,"1-Year,12 Months",Unfurnished,323-868-0004,"16,598"
25601309,Apartment,2400,2400   Vanderbilt Ln #2402D,Redondo Beach,90278,1,1.00 (1 0 0 0),,,,"$2,170","$2,170","$2,300",510,$4.51,1955,0,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,213-442-0211,"6,800"
25600363,,719,719  S Hoover  #405,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",730,$3.15,2025,1,In Unit,Yes,"1+Year,1-Year",Unfurnished,213-879-9519,"9,148"
25600483,,6925,6925   Gazette Ave ,Winnetka,91306,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",450,$5.11,2024,0,In Unit,Call,1+Year,Unfurnished,818-277-1689,"6,869"
25600571,,7740,7740   Redlands St #M2076,Playa Del Rey,90293,1,1.00 (1 0 0 0),,,,"$2,350","$2,300","$2,300",710,$3.24,1971,2,Community,Call,"1+Year,12 Months",Both,310-429-0699,"311,788"
PW25231886MR,Apartment,4317,4317   Rosemead BLVD ,PICO RIVERA,90660,2,2.00 (2 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",800,$2.88,1984,2,Community,No,1-Year,Furnished,562-217-7646,"11,556"
TR25232444MR,Single Family,5867,5867 5867  Bonsallo  ,LOS ANGELES,90044,1,1.00 (1 0 0 0),,$500.00,,"$2,300","$2,300","$2,300",800,$2.88,1910,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,909-519-3607,"5,600"
25601655,,10568,10568   Promenade Gateway  #532,El Monte,91731,0,1.00 (1 0 0 0),,,,"$2,348","$1,000","$2,348",516,$4.55,2023,1,In Unit,Call,1+Year,Unfurnished,833-525-3273,"105,683"
25601487,Condominium,5143,5143   Bakman Ave #212,North Hollywood,91601,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",636,$3.69,1988,2,Community,Call,"1+Year,1-Year,12 Months,24 Months,Month-to-Month,6 Months,Negotiable",Unfurnished,818-554-9798,"32,055"
PW25230837MR,Apartment,8100,8100 A E Token  ,LONG BEACH,90808,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",450,$5.22,1960,0,"Laundry Closet Stacked,Stackable W/D Hookup",No,"1-Year,Other",Unfurnished,818 434-3714,500
25594015,,1235,1235 1/2  Stearns Dr ,Los Angeles,90035,1,1.00 (1 0 0 0),,$500.00,,"$2,375","$2,375","$2,375",554,$4.29,1926,0,"Inside,In Unit",Call,1-Year,Unfurnished,323-646-6569,"6,016"
25601705,,555,555  N Spring ST #B683,LOS ANGELES,90012,1,1.00 (1 0 0 0),,,,"$2,385",$750,"$2,385",770,$3.10,2018,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
WS25231166MR,Condominium,400,400  S Broadway  #802,LOS ANGELES,90013,1,1.00 (1 0 0 0),400,$0.00,100,"$2,395","$3,000","$2,395",580,$4.13,2021,1,"Dryer,Dryer Included,Inside,Room,Washer,Washer Included",,1-Year,Unfurnished,626-278-0777,0
SR25233877MR,Single Family,43360,43360 43360  7th ST ,LANCASTER,93535,2,1.00 (1 0 0 0),,$350.00,,"$2,399","$2,400","$2,399",742,$3.23,1958,1,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-605-8596,"5,227"
25601681,,1340,1340  S Hill St #513,Los Angeles,90015,1,1.00 (1 0 0 0),,,,"$2,399","$1,000","$2,399",678,$3.54,,0,In Unit,Call,Other,Unfurnished,833-525-3273,"54,220"
CV25231233MR,Apartment,2064,2064   Evergreen ST ,LA VERNE,91750,2,2.00 (2 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",960,$2.50,1965,1,Community,No,1-Year,Unfurnished,,"6,000"
CV25233692MR,Condominium,1070,1070   Temple AVE #103,LONG BEACH,90804,2,2.00 (1 1 0 0),,$350.00,50,"$2,400","$2,400","$2,400",720,$3.33,1986,4,"Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,,"13,002"
25601553,Apartment,2638,2638  S Barrington Ave #203,Los Angeles,90064,1,1.00 (1 0 0 0),,,,"$2,400","$2,300","$2,400",625,$3.84,1989,1,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,213-442-0211,"5,502"
25601373,,8920,8920   Villanova Ave ,Los Angeles,90045,1,1.00 (0 1 0 0),,,,"$2,400","$3,000","$2,400",589,$4.07,1952,1,None,No,12 Months,Unfurnished,310-410-8920,"6,588"
PW25229540MR,Apartment,19237,19237   Bryant ST #8,NORTHRIDGE,91324,1,1.00 (1 0 0 0),,$350.00,20,"$2,400","$2,400","$2,400",575,$4.17,1962,1,"Dryer,Dryer Included,Laundry Area,Room,Washer,Washer Included",,1-Year,Furnished,323-630-8552,"15,676"
SR25232028MR,Condominium,20954,20954 20954  Parthenia  ,CANOGA PARK,91304,2,2.00 (2 0 0 0),,$300.00,,"$2,400","$2,400","$2,400",957,$2.51,1971,2,"Community,Laundry Area",,1-Year,Unfurnished,818-406-8214,"15,000"
SR25229836MR,Single Family,6516,6516 1/2  Beck AVE ,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",750,$3.20,1941,0,"Gas Dryer Hookup,Inside,Washer Hookup",,1-Year,Unfurnished,818-400-1868,"7,155"
25601683,,1340,1340  S Hill St #PH723,Los Angeles,90015,0,1.00 (1 0 0 0),,,,"$2,404","$1,000","$2,404",396,$6.07,,0,In Unit,Call,Other,Unfurnished,833-525-3273,"54,220"
