MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
IN26166221MR,Apartment,20415,20415   ANZA AVE #6,TORRANCE,90503,0,1.00 (1 0 0 0),,$0.00,,"$1,600","$1,600","$1,600",450,$3.56,1965,1,Laundry Area,No,1-Year,Unfurnished,310-953-7114,"20,641"
GD26170162IT,Apartment,6634,6634   Lankershim BLVD #C,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$0.00,,"$1,600","$1,600","$1,600",600,$2.67,1947,0,None,No,1-Year,Unfurnished,818-437-2433,"6,727"
AR26166935MR,,151,151  W 52nd  #153,LOS ANGELES,90037,2,1.00 (1 0 0 0),,$0.00,,"$1,600","$1,600","$1,600",500,$3.20,1909,1,None,,1-Year,Unfurnished,213-364-1866,"5,387"
26866207,Apartment,1828,1828  S Gramercy Pl #1/4,Los Angeles,90019,0,1.00 (1 0 0 0),,,,"$1,600","$1,600","$1,600",350,$4.57,1905,0,None,Call,"1+Year,12 Months,24 Months",Unfurnished,310-625-9005,"8,932"
CV26170129MR,,15909,15909   Fellowship,LA PUENTE,91744,1,1.00 (1 0 0 0),,$300.00,50,"$1,650","$1,650","$1,650",360,$4.58,1953,0,Outside,,1-Year,Unfurnished,909-896-1288,"29,757"
GD26169800IT,,6235,6235   Banner AVE #1/2,LOS ANGELES,90038,0,2.00 (1 0 1 0),,$0.00,,"$1,650","$2,650","$1,650",353,$4.67,1920,0,Inside,No,1-Year,Unfurnished,818-437-2433,"6,885"
PW26165786MR,Apartment,942,942  E 2nd  #12.5,LONG BEACH,90802,0,1.00 (1 0 0 0),,$500.00,,"$1,650","$1,650","$1,650",600,$2.75,1922,0,None,,1-Year,Unfurnished,562-822-2853,"8,282"
SR26170261MR,Apartment,337,337  S Occidental BLVD #18,LOS ANGELES,90057,1,1.00 (1 0 0 0),,$0.00,,"$1,650","$1,680","$1,650",620,$2.66,1953,0,Laundry Area,,Negotiable,Unfurnished,213-342-1004,"14,861"
SR26170253MR,Apartment,337,337  S Occidental BLVD #12,LOS ANGELES,90057,1,1.00 (1 0 0 0),,$0.00,,"$1,680","$1,680","$1,680",620,$2.71,1953,1,Laundry Area,,Negotiable,Unfurnished,213-342-1004,"14,861"
26867357,,665,665  S Cochran Ave #100,Los Angeles,90036,0,1.00 (1 0 0 0),,,,"$1,695","$1,695","$1,695",600,$2.83,1929,0,Community,Yes,"1+Year,12 Months",Unfurnished,310-818-3246,"11,325"
26866569,,1152,1152  N Poinsettia Pl #5,West Hollywood,90046,0,1.00 (1 0 0 0),,,,"$1,695","$1,695","$1,695",400,$4.24,1960,0,Laundry Area,Yes,"1+Year,Negotiable",Unfurnished,424-302-7992,"11,602"
26866943,Apartment,946,946  S Ridgeley Dr #205,Los Angeles,90036,0,1.00 (1 0 0 0),,,,"$1,695","$1,695","$1,695",,$0.00,1963,1,In Unit,No,1+Year,Both,310-598-0011,"8,119"
SR26168337MR,Apartment,10900,10900   Blix  #5,NORTH HOLLYWOOD,91602,0,1.00 (1 0 0 0),,$500.00,50,"$1,695",$500,"$1,695",450,$3.77,1986,0,"Community,Laundry Area",,"1-Year,Negotiable,Other",Unfurnished,818-239-6320,"10,960"
OC26167237MR,,434,434  E 57th ST #A,LONG BEACH,90805,1,1.00 (1 0 0 0),,$0.00,,"$1,700","$1,700","$1,700",500,$3.40,1941,2,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,714-478-1495,"4,592"
AR26166584MR,Apartment,6315,6315   8th,LOS ANGELES,90043,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,800","$1,800",700,$2.57,1948,0,Laundry Area,No,1-Year,Unfurnished,626-991-2300,"11,365"
26866255,Apartment,1830,1830  S Gramercy Pl #1/2,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",700,$2.57,1905,1,None,Call,"1+Year,12 Months,24 Months",Unfurnished,310-625-9005,"8,932"
26868085,Apartment,156,156  W 32nd St #6,Los Angeles,90007,1,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",450,$4.00,1907,0,Other,Call,"1+Year,12 Months,24 Months",Unfurnished,310-625-9005,"7,611"
SR26168954MR,,8438,8438   Gloria Ave,NORTH HILLS,91343,0,1.00 (1 0 0 0),,$500.00,,"$1,800","$1,800","$1,800",500,$3.60,1998,1,None,,1-Year,Unfurnished,818-620-9813,"7,782"
CV26159750MR,,208,208  N Olive AVE,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,25,"$1,800","$1,800","$1,800",625,$2.88,1948,1,Laundry Area,No,1-Year,Unfurnished,626-354-7498,"8,761"
GD26161545IT,,1630,1630   MIDDLETON PL,LOS ANGELES,90062,0,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",500,$3.60,1919,0,None,No,1-Year,Unfurnished,323-447-8021,
26867909,Condominium,849,849  N Garfield Ave,Pasadena,91104,1,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",825,$2.18,1955,0,None,Call,1-Year,Unfurnished,424-243-6205,"9,581"
26866621,Apartment,2938,2938   Mary St #A,La Crescenta,91214,1,1.00 (1 0 0 0),,,,"$1,800","$2,000","$1,800",550,$3.27,1940,0,In Kitchen,No,1+Year,Unfurnished,213-447-8881,"5,256"
CV26168510MR,Apartment,3607,3607   Griffin AVE #7,LOS ANGELES,90031,1,1.00 (1 0 0 0),,$0.00,,"$1,825","$1,850","$1,825",700,$3,1984,1,Laundry Area,,1-Year,Unfurnished,,"7,442"
SB26166402MR,Apartment,3444,3444   Redondo Beach BLVD #3,TORRANCE,90504,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",668,$3,1956,1,None,No,1-Year,Unfurnished,424-732-2821,"6,483"
DW26156822MR,Apartment,1935,1935   Corning,LOS ANGELES,90034,0,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",700,$2.64,1938,1,None,,1-Year,Unfurnished,323-799-7622,"6,306"
PW26165776MR,Apartment,942,942  E 2nd  #7,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,,"$1,850","$1,850","$1,850",700,$2.64,1922,1,None,,1-Year,Unfurnished,562-822-2853,"8,280"
AR26169389MR,,615,615   Wildrose  #C,MONROVIA,91016,1,1.00 (1 0 0 0),,$0.00,,"$1,875","$2,000","$1,875",550,$3.41,1910,1,Community,No,1-Year,Unfurnished,626-824-4114,"7,308"
26861691,,12835,12835   Delano St #A,Los Angeles,91606,0,1.00 (1 0 0 0),,,,"$1,890","$1,890","$1,890",250,$7.56,1954,1,Community,No,"1-Year,1+Year,12 Months,6 Months,Season,Short Term Lease",Furnished,310-770-8815,"10,838"
26866863,,5246,5246   Auckland Ave #1/4,North Hollywood,91601,0,1.00 (1 0 0 0),,,,"$1,895","$1,895","$1,895",535,$3.54,2026,0,In Unit,Yes,1+Year,Unfurnished,310-780-1146,"6,971"
26867355,,6627,6627   Kraft Ave #1/2,North Hollywood,91606,1,1.00 (1 0 0 0),,,,"$1,895","$1,895","$1,895",340,$5.57,2023,1,In Unit,Call,1+Year,Unfurnished,310-940-2818,"6,752"
P1-28278PF,Apartment,1488,1488  W Sunset BLVD #1486,LOS ANGELES,90026,1,1.00 (0 1 0 0),,$0.00,,"$1,895","$1,895","$1,895",500,$3.79,1902,0,None,,1-Year,Unfurnished,,"6,463"
CV26167999MR,OwnYourOwn,1395,1395   3rd,LA VERNE,91750,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",460,$4.13,2024,1,In Kitchen,No,1-Year,Unfurnished,626-484-6901,"6,946"
WS26170183MR,Single Family,170,170  E Floral DR,MONTEREY PARK,91755,1,1.00 (1 0 0 0),,$0.00,2,"$1,900","$1,900","$1,900",594,$3.20,1949,1,None,No,1-Year,Furnished,626-384-7889,"6,062"
TR26167455MR,,2836,2836   Budau AVE #2838,LOS ANGELES,90032,1,1.00 (1 0 0 0),,$300.00,,"$1,900","$2,100","$1,900",600,$3.17,1959,1,None,,1-Year,Unfurnished,949-466-6792,"4,775"
SR26169712MR,Single Family,7841,7841 1/2 W 83rd,PLAYA DEL REY,90293,1,1.00 (1 0 0 0),,$500.00,,"$1,900","$1,900","$1,900",400,$4.75,1966,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-917-8459,"4,399"
CV26166445MR,Apartment,1423,1423   Martin Luther King Jr AVE #3,LONG BEACH,90813,2,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,000","$1,900",650,$2.92,1930,1,Community,,1-Year,Unfurnished,323-810-8157,"6,483"
26866617,,4112,4112   Griffin Ave #1/2,Los Angeles,90031,1,1.00 (0 1 0 0),,,,"$1,900","$1,900","$1,900",600,$3.17,1923,0,Community,No,1+Year,Unfurnished,213-923-0227,"6,248"
SR26167074MR,Apartment,10715,10715   Moorpark ST #1,LOS ANGELES,91602,1,1.00 (1 0 0 0),,$350.00,100,"$1,945","$1,945","$1,945",850,$2.29,1964,2,Community,Yes,"1+Year,1-Year,Negotiable",Unfurnished,818-620-1637,"7,736"
DW26168238MR,Apartment,1366,1366  W 37th,LOS ANGELES,90007,1,1.00 (1 0 0 0),,$500.00,,"$1,950","$1,850","$1,950",425,$4.59,1904,0,None,,1-Year,Unfurnished,562-454-9530,"6,603"
DW26146643MR,,3104,3104 1/2  Hollydale Drive,LOS ANGELES,90039,0,1.00 (0 1 0 0),,"$1,000.00",,"$1,950","$2,300","$1,950",400,$4.88,1970,0,"Electric Dryer Hookup,Gas Dryer Hookup,Hookup - Electric,Washer Hookup",,"1+Year,1-Year,Negotiable",,323-997-8190,"6,000"
SR26156207MR,Townhouse,7960,7960   Tampa AVE,RESEDA,91335,1,2.00 (1 0 1 0),,$250.00,,"$1,950","$1,950","$1,950",450,$4.33,2025,0,Inside,,1-Year,Unfurnished,818-235-7713,"10,840"
26867269,,932,932   Wilcox Ave  ##6,Los Angeles,90038,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",,$0.00,,1,Community,Call,1+Year,Unfurnished,310-866-7288,"10,000"
26864589,,1200,1200  S Citrus Ave #6,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",700,$3,1951,1,Community,Call,1+Year,Unfurnished,310-259-0506,"14,139"
26867691,,922,922  N Hudson Ave #1,Los Angeles,90038,1,2.00 (1 0 1 0),,,,"$1,950","$1,950","$1,950",640,$3.05,1985,1,Community,Call,"1-Year,1+Year",Unfurnished,213-222-7574,"6,824"
DW26169310MR,Apartment,9719,9719   Belmont,BELLFLOWER,90706,1,1.00 (1 0 0 0),,$0.00,,"$1,975","$1,975","$1,975",800,$2.47,1935,0,Community,No,Month-to-Month,Unfurnished,562-857-1007,"9,812"
PW26169584MR,Apartment,601,601   Linden AVE #103,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$1,975","$1,975","$1,975",650,$3.04,1929,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"2,994"
26867715,Apartment,1351,1351  S Cochran Ave #7,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$1,980","$1,980","$1,980","4,100",$0.48,1950,0,None,No,"12 Months,1+Year",Unfurnished,310-905-7228,"5,040"
26867501,,7056,7056   Keokuk Ave,Winnetka,91306,1,1.00 (1 0 0 0),,,,"$1,990","$1,990","$1,990",530,$3.75,2026,0,In Kitchen,No,12 Months,Unfurnished,818-522-1490,"7,450"
26867983,,6172,6172   Packard St,Los Angeles,90024,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",,$0.00,,5,"Community,Room,Outside",Call,1+Year,Unfurnished,323-397-6948,"6,417"
GD26167431IT,,2629,2629 1/2  Granda ST,LOS ANGELES,90065,1,1.00 (0 1 0 0),,$300.00,,"$1,995","$1,995","$1,995",503,$3.97,1913,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,,"5,079"
26868307,Apartment,5822,5822   HAROLD WAY,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$1,995","$2,025","$1,995",850,$2.35,1996,1,Community,Yes,"1-Year,1+Year",Unfurnished,310-386-4398,"8,753"
26867935,,837,837  S Ardmore Ave #6,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$1,999","$1,999","$1,999",800,$2.50,1972,1,None,Call,1+Year,Unfurnished,310-666-2246,"6,765"
GD26166163IT,Condominium,365,365   Burchett,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",611,$3.27,1973,1,Community,,1-Year,Unfurnished,818-822-7901,"32,366"
DW26169746MR,Condominium,325,325   Cedar  #1,LONG BEACH,90802,2,1.00 (1 0 0 0),,$500.00,50,"$2,000","$2,000","$2,000",885,$2.26,1952,0,"Dryer,Dryer Included,In Closet,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",,"Negotiable,Other",Furnished,562-500-2583,"7,533"
SR26169839MR,,6838,6838   Aura AVE,RESEDA,91335,0,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",360,$5.56,2024,0,None,No,1-Year,Unfurnished,818-201-8724,"6,052"
GD26169812IT,,2025,2025   Broadview  #A,GLENDALE,91208,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",513,$3.90,1940,1,"Community,Laundry Area",No,1-Year,Unfurnished,818-437-2433,"8,938"
GD26166517IT,,16036,16036   Liggett ST,NORTH HILLS,91343,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,200","$2,000",577,$3.47,2026,1,Inside,No,1-Year,Unfurnished,818-437-2433,"8,128"
GD26170533IT,Single Family,1816,1816   Hillside  #A,GLENDALE,91208,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",350,$5.71,2023,0,"Dryer,Dryer Included,Outside,Washer,Washer Included",No,1-Year,Furnished,,"6,144"
AR26168500MR,,201,201  S Rowan AVE,LOS ANGELES,90063,1,1.00 (0 1 0 0),,$0.00,,"$2,000","$2,000","$2,000",500,$4.00,1963,0,"Gas Dryer Hookup,Outside,Washer Hookup",,1-Year,Unfurnished,626-705-1160,"6,988"
GD26170414IT,Single Family,7823,7823   Ampere,NORTH HOLLYWOOD,91605,0,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",500,$4.00,2026,0,"In Closet,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Furnished,,"8,116"
26866175,Apartment,3260,3260  E 4th St,Los Angeles,90063,2,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",910,$2.20,1906,0,None,Call,"1+Year,12 Months,24 Months",Unfurnished,310-625-9005,"5,261"
WS26168263MR,Condominium,3643,3643  N Penn Mar Ave #D,EL MONTE,91732,2,2.00 (1 0 1 0),50,$0.00,50,"$2,050","$2,100","$2,050","1,040",$1.97,1961,4,Gas Or Electric Dryer Hookup,No,1-Year,Furnished,626-476-3022,"20,000"
SB26166805MR,Apartment,21030,21030   Reynolds DR #4,TORRANCE,90503,1,1.00 (1 0 0 0),,$0.00,,"$2,050","$2,050","$2,050",620,$3.31,1960,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"6,852"
SR26167654MR,,525,525  S Soto ST #1/2,LOS ANGELES,90033,1,1.00 (1 0 0 0),,$0.00,100,"$2,050","$1,850","$2,050",400,$5.13,1900,0,None,No,Month-to-Month,Unfurnished,818-940-5515,"5,224"
26866597,,6406,6406   Roble Ave #10,Los Angeles,90042,1,1.00 (1 0 0 0),,,,"$2,095","$2,095","$2,095",,$0.00,,1,Community,Yes,1-Year,Unfurnished,3234351098,"26,540"
CV26168053MR,Apartment,1232,1232  S Gibbs ST,POMONA,91766,2,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",800,$2.63,1961,0,"Gas Dryer Hookup,In Kitchen,Washer Hookup",No,1-Year,Unfurnished,,800
SR26169252MR,Apartment,421,421   Porter ST #4,GLENDALE,91205,1,2.00 (1 0 1 0),,$250.00,,"$2,100","$2,250","$2,100",800,$2.63,1987,1,"In Closet,Inside,On Upper Level",,1-Year,Unfurnished,747-221-2675,"7,460"
PW26169596MR,Apartment,3310,3310  E Ransom St #3,LONG BEACH,90804,2,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",800,$2.63,1922,1,None,No,1-Year,Furnished,562-217-7646,"6,751"
SR26169084MR,,826,826  E Avenue J12  #2,LANCASTER,93535,2,2.00 (1 0 1 0),,$0.00,,"$2,100","$2,100","$2,100","4,536",$0.46,1985,2,None,No,1-Year,Unfurnished,310-525-0528,"12,684"
26868327,Townhouse,527,527  N Cummings St,Los Angeles,90033,2,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",975,$2.15,2020,0,In Unit,Call,"1+Year,1-Year",Unfurnished,310-922-2935,"5,622"
SR26167190MR,Condominium,2244,2244  W Adams BLVD #6,LOS ANGELES,90018,1,1.00 (1 0 0 0),,$100.00,,"$2,100",$500,"$2,100",600,$3.50,1950,0,Laundry Area,,,Furnished,818-371-3969,"6,026"
WS26117450MR,Apartment,233,233  S Baldwin AVE #D,ARCADIA,91007,2,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",700,$3,1954,0,Community,No,1-Year,Unfurnished,626-636-5208,"22,213"
V1-38014VC,Single Family,22306,22306   Kittridge ST,LOS ANGELES,91303,1,1.00 (1 0 0 0),,$0.00,100,"$2,100","$2,100","$2,100",380,$6,2025,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,(310) 529-3071,380
26868449,,2717,2717   Lytelle Pl,Los Angeles,90065,0,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",461,$4.56,1963,0,None,Yes,"1+Year,1-Year,12 Months",Unfurnished,310-488-4642,"8,966"
GD26167198IT,Apartment,17845,17845   Sherman WAY #7,RESEDA,91335,2,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",800,$2.63,1962,1,Community,Yes,1-Year,Unfurnished,818-437-2433,"13,453"
26866529,Apartment,3205,3205   Bartdon Ave,Inglewood,90303,2,1.00 (1 0 0 0),,,,"$2,145","$2,145","$2,145",650,$3.30,1956,1,None,Yes,1-Year,Unfurnished,213-528-2180,"6,632"
PW26166120MR,,16305,16305   Ladysmith,HACIENDA HEIGHTS,91745,1,1.00 (1 0 0 0),,$500.00,100,"$2,150","$2,150","$2,150",650,$3.31,1962,0,"Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,,"15,981"
SR26170164MR,Apartment,15435,15435   Vanowen,LOS ANGELES,91406,43,24.00 (24 0 0 0),,$0.00,50,"$2,150","$2,150","$2,150","28,940",$0.07,2014,1,"In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer Hookup",No,1-Year,Unfurnished,213-792-4343,"22,544"
OC26170282MR,,7618,7618   Norton  #2,WEST HOLLYWOOD,90046,0,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195",430,$5.10,1914,0,Washer Hookup,,1-Year,Unfurnished,,"6,378"
PW26170391MR,Single Family,1219,1219   Hoover ST #B,LOS ANGELES,90029,1,1.00 (1 0 0 0),,$750.00,,"$2,195","$2,195","$2,195",500,$4.39,1918,0,In Kitchen,,1-Year,Unfurnished,,"3,001"
26867353,Apartment,5640,5640   Franklin Ave #500,Los Angeles,90028,1,1.00 (1 0 0 0),,,,"$2,199","$2,199","$2,199",800,$2.75,1929,1,Community,Yes,"1+Year,12 Months",Unfurnished,310-818-3246,"24,301"
SR26169348MR,Single Family,3148,3148   Wilson,ROSEMEAD,91770,2,1.00 (1 0 0 0),,$500.00,100,"$2,200","$2,200","$2,200",512,$4.30,2019,0,Outside,,1-Year,Unfurnished,213-327-5017,"4,187"
SR26150462MR,Condominium,5520,5520   Owensmouth AVE #320,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",610,$3.61,1987,2,Community,,1-Year,Unfurnished,747-258-6505,"43,465"
WS26167213MR,Condominium,400,400  S Broadway  #726,LOS ANGELES,90013,0,1.00 (1 0 0 0),,$500.00,,"$22,200","$2,200","$2,200",500,$4.40,2021,1,In Closet,,1-Year,Furnished,626-327-1102,"36,291"
SR26169118MR,Single Family,16117,16117   Harvest ST,GRANADA HILLS,91344,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",460,$4.78,1958,0,"In Closet,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,818-877-8252,"6,960"
26866649,,537,537  S Catalina St,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200","10,040",$0.22,1948,0,"Laundry Closet Stacked,In Unit",Call,"12 Months,1+Year",Unfurnished,323-377-4961,"13,056"
GD26166509IT,,16034,16034   Liggett ST,NORTH HILLS,91343,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",500,$4.40,2026,1,Inside,No,1-Year,Unfurnished,818-437-2433,"8,128"
SR26169989MR,Condominium,7641,7641   Reseda  #120,RESEDA,91335,2,2.00 (1 0 1 0),,$500.00,,"$2,200","$2,200","$2,200",839,$2.62,1973,0,Community,,1-Year,Unfurnished,818-434-2110,"183,165"
TR26164524MR,,1955,1955   Las Lomitas Dr,HACIENDA HEIGHTS,91745,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",680,$3.24,2014,0,Inside,No,1-Year,Furnished,,"27,279"
CV26168960MR,Apartment,5229,5229  N Barranca  #4,COVINA,91722,52,1.00 (1 0 0 0),50,$0.00,,"$2,200","$2,200","$2,200","22,616",$0.10,1987,1,Community,No,1-Year,Unfurnished,626-255-3414,"38,130"
WS26163899MR,,207,207  S Bushnell  #1/2,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,200","$2,250",700,$3.21,1951,0,None,No,1-Year,Unfurnished,626-636-5208,"6,253"
SR26169768MR,Condominium,6520,6520   Shirley AVE #3,RESEDA,91335,2,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,050","$2,250",742,$3.03,1963,1,Community,,1-Year,Unfurnished,818-605-4089,"18,203"
BB26169757MR,Single Family,6724,6724   Katherine AVE,VAN NUYS,91405,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",437,$5.15,1947,0,"Gas Or Electric Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,323-301-0000,"6,752"
AR26169167MR,Condominium,1123,1123  W Sierra Madre  #4,AZUSA,91702,2,1.00 (1 0 0 0),,$350.00,,"$2,250","$2,250","$2,250",771,$2.92,1977,4,Community,,"1+Year,1-Year",Unfurnished,626-676-4964,"34,132"
SR26167494MR,Single Family,14325,14325   Martha ST,VAN NUYS,91401,1,1.00 (1 0 0 0),,$250.00,,"$2,250","$2,500","$2,250",420,$5,2025,0,"Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,310-993-8078,"6,326"
