MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
25578889,,5226,5226   Wilkinson Ave #4,Valley Village,91607,0,1.00 (1 0 0 0),,$250.00,,"$1,725","$1,725","$1,725",500,$3.45,1955,1,"Community,Room",Yes,1-Year,Unfurnished,310-666-9682,"5,560"
25579303,Apartment,14333,14333   Haynes St #5,Van Nuys,91401,1,1.00 (1 0 0 0),,,,"$1,750","$1,750","$1,750",600,$2.92,1985,1,Community,Call,1-Year,Unfurnished,323-459-1405,"7,526"
25579235,Apartment,14333,14333   Haynes St #2,Van Nuys,91401,1,1.00 (1 0 0 0),,,,"$1,750","$1,750","$1,750",600,$2.92,1985,1,Community,Call,1-Year,Unfurnished,323-459-1405,"7,526"
25577937,Condominium,5460,5460   White Oak Ave #A105,Encino,91316,1,1.00 (1 0 0 0),,,,"$1,750","$1,750","$1,750",683,$2.56,1971,1,"Community,Laundry Area",Yes,"1+Year,1-Year,12 Months",Unfurnished,818-646-2667,"406,432"
25578071,,1301,1301  N Mansfield Ave #208,Los Angeles,90028,0,1.00 (1 0 0 0),,,,"$1,750","$1,750","$1,750",550,$3.18,1966,0,Community,Call,1+Year,Unfurnished,310-889-4993,"12,093"
CV25181274MR,Apartment,657,657   Scott PL #2,GLENDORA,91740,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,750","$1,750",600,$2.92,1962,1,"Gas Dryer Hookup,Washer Hookup",No,Month-to-Month,Unfurnished,909-750-1763,"14,407"
SR25185947MR,,6702,6702   tampa  ,RESEDA,91325,0,1.00 (1 0 0 0),,$0.00,100,"$1,750","$1,750","$1,750",300,$5.83,2024,0,None,No,1-Year,Unfurnished,805-990-3007,"6,000"
25579045,Apartment,16,16   Clubhouse Ave #16,Venice,90291,0,1.00 (1 0 0 0),,,,"$1,795","$1,795","$1,795",340,$5.28,1908,0,Community,Call,"1+Year,1-Year,12 Months",Furnished,424-258-4651,"5,400"
25579223,Apartment,1135,1135  E Elk Ave #3,Glendale,91205,1,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",,$0,1962,0,Community,Call,1+Year,Unfurnished,619-808-6567,"10,041"
25579213,,1319,1319   Stanley Ave #1,Glendale,91206,1,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",,$0,1963,1,Community,Call,"1+Year,1-Year",Unfurnished,619-808-6567,"13,748"
25578193,,1053,1053  S Alfred St #A,Los Angeles,90035,0,1.00 (0 1 0 0),,,,"$1,800","$1,900","$1,800",350,$5.14,1935,0,None,Call,1+Year,Furnished,310-367-1222,"6,899"
CV25184143MR,Apartment,2121,2121  N Parish PL ,BURBANK,91504,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",600,$3,1951,0,Laundry Area,No,1-Year,Unfurnished,626-733-6296,"10,632"
CV25174137MR,Apartment,308,308  N Primrose AVE #C,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$3,400","$1,800",650,$2.77,1963,0,Community,No,1-Year,Unfurnished,626-863-8137,"8,062"
PW25183333MR,Apartment,5302,5302   Carley AVE #B,WHITTIER,90601,1,1.00 (0 1 0 0),,"$1,000.00",50,"$1,925","$1,925","$1,800",421,$4.28,1949,0,"Inside,Room",,1-Year,Unfurnished,562-746-5522,"8,932"
25578849,Apartment,5440,5440   Carlton Way #106,Los Angeles,90027,1,1.00 (1 0 0 0),,,,"$1,833","$2,000","$1,833",700,$2.62,1985,1,Community,Call,1-Year,Unfurnished,310-968-2454,"11,247"
25578131,Townhouse,609,609  N Hobart Blvd #609,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$1,850","$1,800","$1,850",600,$3.08,1912,2,"In Kitchen,In Living Room,In Unit,Inside",Call,1+Year,Unfurnished,213-507-8882,"7,505"
25578315,,3901,3901  S Orange Dr ,Los Angeles,90008,1,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",360,$5.14,1947,2,In Unit,No,1+Year,Both,310-590-9808,"8,190"
25578405,,620,620  S Gramercy Pl #312,Los Angeles,90005,0,1.00 (1 0 0 0),,,100,"$1,850","$1,850","$1,850",482,$3.84,1990,1,Community,Call,1+Year,Unfurnished,213-700-7598,"51,555"
DW25183667MR,Apartment,9721,9721   Belmont ST ,BELLFLOWER,90706,1,1.00 (1 0 0 0),,$300.00,25,"$1,850","$1,850","$1,850",800,$2.31,1935,0,Community,,Month-to-Month,,562-857-1007,"9,812"
CV25181995MR,Single Family,210,210  E Renwick RD ,GLENDORA,91740,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,200","$1,850",550,$3.36,1965,1,"Inside,Other",No,1-Year,Unfurnished,909-576-9227,"7,900"
RS25184540MR,Single Family,1913,1913   Nipomo AVE #1/2,LONG BEACH,90815,1,1.00 (0 1 0 0),300,$0.00,50,"$1,850","$1,850","$1,850",375,$4.93,1955,0,"Inside,Other",No,1-Year,Unfurnished,562-857-6730,"6,559"
SR25184102MR,Apartment,4474,4474  W 60th ST ,LOS ANGELES,90043,1,1.00 (1 0 0 0),,$100.00,,"$1,850","$1,850","$1,850",625,$2.96,1940,1,None,,1-Year,Unfurnished,323-345-8579,"7,203"
SB25183935MR,Apartment,123,123  W Lomita AVE #3,GLENDALE,91204,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",625,$2.96,1964,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"11,771"
SR25184312MR,Single Family,16440,16440   Donmetz  ,GRANADA HILLS,91344,1,1.00 (1 0 0 0),,$350.00,50,"$1,895","$1,895","$1,895",386,$4.91,1955,0,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,818-399-6099,"8,626"
WS25184934MR,Apartment,943,943  N Louise ST #4,GLENDALE,91207,1,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,875","$1,895",650,$2.92,1962,0,Community,No,1-Year,Unfurnished,626-348-1863,"7,551"
WS25186345MR,Single Family,1257,1257   W 9th Unit B  ,POMONA,91766,1,1.00 (1 0 0 0),50,$99.00,1,"$1,899","$1,899","$1,899",535,$3.55,1947,2,Laundry Area,No,"1+Year,1-Year",Unfurnished,626-831-9558,"6,700"
PW25186020MR,Condominium,919,919  E La Palma DR #5,INGLEWOOD,90301,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,000","$1,900",648,$2.93,1959,0,Laundry Area,,1-Year,Unfurnished,310-919-7448,"11,496"
25580257,Apartment,14108,14108   Doty Ave #13,Hawthorne,90250,1,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900","22,992",$0.08,1971,1,"Room,Community",Yes,12 Months,Unfurnished,310-844-4812,"19,231"
25580265,Apartment,14108,14108   Doty Ave #18,Hawthorne,90250,1,1.00 (1 0 0 0),,,,"$1,900","$1,900","$1,900","22,992",$0.08,1971,1,"Room,Community",Yes,12 Months,Unfurnished,310-844-4812,"19,231"
SR25182954MR,Condominium,11714,11714   Archwood ST #401,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$0.00,,"$1,902","$2,060","$1,902",452,$4.21,2023,1,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-472-0618,"18,198"
PW25184773MR,,4824,4824  N Lakewood BLVD ,LONG BEACH,90808,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",600,$3.25,1943,1,None,,1-Year,Unfurnished,562-619-8834,"7,583"
GD25182551IT,Apartment,1422,1422  N Curson AVE #21,LOS ANGELES,90046,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",650,$3,1963,0,"Community,Laundry Area",,1-Year,Unfurnished,818-437-2433,"18,053"
GD25182983IT,Apartment,351,351   Salem ST #1,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",500,$3.90,1960,0,"Community,Laundry Area",No,1-Year,Unfurnished,818-437-2433,"6,849"
OC25186145MR,Apartment,221,221  N San Gabriel AVE #F,AZUSA,91702,1,1.00 (1 0 0 0),,$500.00,,"$1,950","$2,000","$1,950",700,$2.79,1962,1,Community,,1-Year,Unfurnished,949-302-1400,"14,117"
SR25185570MR,Apartment,1520,1520   Michigan AVE #8,SANTA MONICA,90404,0,1.00 (1 0 0 0),,$500.00,,"$1,970","$1,970","$1,970",400,$4.93,1935,1,"Community,Inside",,1-Year,Unfurnished,310-625-0949,"10,005"
WS25175666MR,,544,544  N 7th ST ,MONTEBELLO,90640,1,1.00 (1 0 0 0),,$200.00,,"$1,975","$1,975","$1,975",808,$2.44,1948,0,"Dryer,Dryer Included,Room,Washer,Washer Included",,1-Year,Unfurnished,626-975-5656,"8,102"
25580237,,9025,9025   Rangely Ave #9029,West Hollywood,90048,0,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",650,$3.07,1938,0,Community,Call,1-Year,Unfurnished,310-650-9696,"7,774"
25579923,Apartment,3314,3314  S MENTONE AVE #4,LOS ANGELES,90034,0,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",500,$3.99,1966,0,In Unit,Yes,1+Year,Unfurnished,310-438-5885,"7,500"
25578305,,361,361  S DETROIT ST #401,LOS ANGELES,90036,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",600,$3.33,1928,0,Community,Call,1-Year,Unfurnished,818-223-1750,"7,803"
25579147,Apartment,2235,2235 1/2  Laverna Ave ,Los Angeles,90041,0,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",362,$5.52,1926,0,None,Yes,"1+Year,1-Year",Unfurnished,310-488-4642,"6,605"
GD25182984IT,Condominium,421,421  S La Fayette Park PL #306,LOS ANGELES,90057,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,200","$2,000",750,$2.67,1971,0,Community,,1-Year,Furnished,818-815-9029,"43,252"
GD25183041IT,,941,941   Verdugo Circle DR #A,GLENDALE,91206,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",440,$4.55,1941,0,Inside,,1-Year,Unfurnished,818-437-2433,"10,969"
CV25185369MR,,507,507  W Riggin ST ,MONTEREY PARK,91754,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",700,$2.86,1948,0,Other,No,1-Year,Unfurnished,626-733-6296,"7,837"
SR25183670MR,,20727,20727   Stephanie DR ,WINNETKA,91306,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",420,$4.76,2023,1,Inside,No,1-Year,Unfurnished,310-866-6690,"7,657"
SR25182945MR,Single Family,6646,6646   Neddy AVE ,WEST HILLS,91307,1,1.00 (1 0 0 0),,$250.00,,"$2,000","$2,500","$2,000",400,$5,2023,0,"In Closet,Inside,Room",,1-Year,Unfurnished,818-632-8006,"8,426"
P1-23735PF,,9501,9501   Steele ST #A,ROSEMEAD,91770,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",600,$3.33,1958,0,Community,No,1-Year,Unfurnished,(626) 487-4727,"5,994"
PW25186560MR,Single Family,6516,6516   California AVE ,LONG BEACH,90805,2,1.00 (1 0 0 0),,$0.00,,"$2,050","$1,500","$2,050",936,$2.19,1930,1,Garage,,1-Year,Unfurnished,562-618-2113,"4,790"
SB25184401MR,Apartment,8899,8899   Reading AVE ,LOS ANGELES,90045,1,1.00 (1 0 0 0),,$0.00,,"$2,050","$2,050","$2,050",610,$3.36,1950,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"7,007"
SB25183219MR,Condominium,23302,23302   Sesame ST #15C,TORRANCE,90502,1,1.00 (1 0 0 0),,$0.00,100,"$2,100","$2,100","$2,100",593,$3.54,1973,1,Community,No,1-Year,Unfurnished,310-460-9573,"313,311"
SR25182654MR,Single Family,1314,1314   Pico ST #C,SAN FERNANDO,91340,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",400,$5.25,1922,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,818-321-2981,"4,999"
PW25186127MR,Single Family,2303,2303   Holford ST ,WHITTIER,90601,1,1.00 (1 0 0 0),,$400.00,,"$2,100","$2,000","$2,100",400,$5.25,2024,0,None,,1-Year,Unfurnished,562-706-7736,"1,000"
WS25185111MR,Apartment,115,115  N Walnuthaven DR #5,WEST COVINA,91790,1,1.00 (1 0 0 0),,$0.00,,"$2,025","$2,100","$2,100",744,$2.82,1959,2,"Community,Room",,1-Year,Unfurnished,714-336-9906,"15,657"
WS25185746MR,Condominium,470,470  S LOS ROBLES AVE #12,PASADENA,91101,1,1.00 (1 0 0 0),,$600.00,,"$2,100","$2,100","$2,100",531,$3.95,1978,1,"Dryer,Dryer Included,In Closet,Inside,Washer,Washer Included",,1-Year,Unfurnished,626-372-1511,
CV25182464MR,Single Family,2290,2290   Cogswell RD #B,EL MONTE,91732,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",350,$6,1951,0,"Dryer,Dryer Included,Inside,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,626-652-1510,"5,293"
25579703,,4810,4810   St Elmo Dr #8,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100","1,100",$1.91,,0,"Outside,Laundry Area,Room",Yes,1+Year,Unfurnished,818-339-2024,"7,002"
25578391,,1801,1801  W 39th St #3883,Los Angeles,90062,1,1.00 (1 0 0 0),,,,"$2,175","$2,150","$2,150",650,$3.31,1922,0,In Unit,Yes,1+Year,Unfurnished,310-309-0858,"5,303"
P1-23701PF,Apartment,1145,1145  N Central AVE #8,GLENDALE,91202,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",675,$3.19,1950,0,Community,,1-Year,Unfurnished,(818) 275-4809,"8,560"
OC25184697MR,Apartment,3127,3127   Bagley AVE #102,LOS ANGELES,90034,1,1.00 (1 0 0 0),30,$0.00,100,"$2,180","$2,180","$2,180",758,$2.88,1988,1,Room,No,1-Year,Unfurnished,949-637-1610,"7,650"
CV25185659MR,,2328,2328   E 5th St ,LA VERNE,91750,2,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195",709,$3.10,2025,2,"Laundry Area,Room",,1-Year,Unfurnished,909 560-4795,"6,995"
25580055,,1014,1014  N Spaulding Ave #8,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",780,$2.81,1963,1,Community,Call,1+Year,Unfurnished,310-801-5579,"6,570"
25577877,,10,10   19th Ave #3,Venice,90291,0,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",300,$7.32,1971,16,Community,Call,1+Year,Unfurnished,310-266-9946,"5,279"
25576005,Apartment,1943,1943   Overland Ave #6,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",800,$2.74,1960,1,Community,Call,1-Year,Unfurnished,213-713-0372,"6,749"
SR25185467MR,Single Family,22301,22301 1/2  Marlin PL ,CANOGA PARK,91303,1,1.00 (1 0 0 0),,$350.00,50,"$2,195","$2,195","$2,195",473,$4.64,2025,0,"Dryer,Dryer Included,Washer,Washer Included",Yes,"1+Year,1-Year,Negotiable",Unfurnished,818-620-1637,"7,562"
SR25185091MR,Apartment,1943,1943   20th ST #F,SANTA MONICA,90404,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",501,$4.39,1949,1,Community,Yes,1-Year,Unfurnished,818-312-3164,"14,244"
SR25182609MR,,5847,5847   Cherry Ave ,LONG BEACH,90805,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,200",600,$3.67,1954,0,"Laundry Area,Other",,Month-to-Month,Unfurnished,818-858-4222,"3,520"
SB25170628MR,Apartment,3114,3114   washington BLVD ,VENICE,90292,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$3,000","$2,200",430,$5.12,1950,0,Community,,Negotiable,,310-5287187,"3,430"
WS25183019MR,Apartment,114,114   S 6TH ST #B,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",810,$2.72,1959,4,Laundry Area,No,1-Year,Unfurnished,626-560-0333,"7,475"
WS25183861MR,,2248,2248   Goodall Ave ,DUARTE,91010,1,1.00 (1 0 0 0),,$0.00,30,"$2,200","$2,200","$2,200",639,$3.44,1950,1,"Gas Dryer Hookup,Washer Hookup",No,Month-to-Month,Unfurnished,323-214-5426,"14,649"
25578549,,7208,7208   La Cienega BLVD #4,INGLEWOOD,90302,1,1.00 (1 0 0 0),,"$1,000.00",,"$2,200","$2,500","$2,200",,$0,,1,None,No,1-Year,Unfurnished,323-298-7702,"6,800"
DW25179171MR,,765,765   Loma AVE #769,LONG BEACH,90804,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",513,$4.29,1919,0,Inside,,1-Year,Unfurnished,562.685.9115,"6,067"
DW25179468MR,,765,765   Loma AVE #767,LONG BEACH,90804,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",513,$4.29,1919,0,Inside,,1-Year,Unfurnished,562.685.9115,"6,067"
GD25183125IT,,1712,1712   Orchard AVE ,GLENDALE,91206,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",725,$3.03,1925,0,Inside,,1-Year,Unfurnished,818-634-1097,"6,757"
OC25186110MR,Apartment,221,221  N San Gabriel AVE #A,AZUSA,91702,2,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,000","$2,200",900,$2.44,1962,1,Community,,1-Year,Unfurnished,949-302-1400,"14,117"
GD25184381IT,,748,748  W Dryden ST #A,GLENDALE,91202,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",500,$4.40,1927,0,Outside,No,1-Year,Unfurnished,818-437-2433,"6,709"
SB25182876MR,Apartment,511,511  S Harbor  #513,SAN PEDRO,90731,0,1.00 (1 0 0 0),,$500.00,,"$2,212","$1,000","$2,212",604,$3.66,2024,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,909-289-2693,"33,105"
SB25182923MR,Apartment,511,511  S Harbor  #815,SAN PEDRO,90731,0,1.00 (1 0 0 0),,$500.00,,"$2,221","$1,000","$2,221",599,$3.71,2024,1,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,909-289-2693,"33,105"
25579847,Apartment,1560,1560  W 160 St ,Gardena,90247,2,1.00 (1 0 0 0),,,,"$2,250","$2,300","$2,250",800,$2.81,,2,"Laundry Area,Community",Call,1+Year,Unfurnished,213-703-1303,"4,200"
25578679,,2811,2811  W 46th  ,Los Angeles,90043,1,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",575,$3.99,,1,In Unit,Call,1+Year,Unfurnished,323-205-7399,575
25578093,,1201,1201  S Sherbourne Dr #2,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$2,300","$2,400","$2,300",750,$3.07,1958,0,"Laundry Area,Community",Call,1+Year,Unfurnished,310-918-3527,"6,220"
25577709,Apartment,2231,2231   Laverna Ave #2231,Los Angeles,90041,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",454,$5.07,1926,1,None,Yes,"1+Year,1-Year",Unfurnished,310-488-4642,"6,605"
BB25185927MR,Apartment,5902,5902   Echo ST ,LOS ANGELES,90042,1,1.00 (1 0 0 0),2300,$0.00,50,"$2,300","$2,300","$2,300",600,$3.83,1937,1,None,No,1-Year,Unfurnished,818-280-7119,"4,276"
CV25185364MR,,505,505 1/2 W Riggin ST ,MONTEREY PARK,91754,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",950,$2.42,1948,1,Other,No,1-Year,Unfurnished,626-733-6296,"7,837"
25578589,Apartment,321,321  S Fickett St #401,Los Angeles,90033,1,1.00 (1 0 0 0),,,,"$2,345","$2,345","$2,345",740,$3.17,2024,1,In Unit,Call,1+Year,Unfurnished,310-945-7752,"7,411"
25578303,,343,343  S Elm Dr #C,Beverly Hills,90212,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",750,$3.13,1955,1,Other,Call,"1+Year,Negotiable",Unfurnished,310-980-5304,"6,070"
GD25186040IT,Apartment,3123,3123   Foothill BLVD #37,LA CRESCENTA,91214,2,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,395","$2,350",680,$3.46,1959,0,Laundry Area,,1-Year,Unfurnished,818-860-3177,"42,735"
25578429,Single Family,1227,1227  E HARVARD ST ,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,395","$2,395",600,$3.99,1923,1,"In Unit,Laundry Closet Stacked",Yes,1-Year,Unfurnished,310-666-9682,"21,779"
25577843,,1233,1233  N Harper Ave #7,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",750,$3.19,1953,1,Community,Yes,1+Year,Unfurnished,310-270-1532,"18,748"
PW25184577MR,Apartment,17330,17330   Chatsworth ST #10,GRANADA HILLS,91344,2,2.00 (2 0 0 0),,$0.00,,"$2,395","$2,595","$2,395","1,000",$2.40,1985,2,Laundry Area,,1-Year,Unfurnished,,"9,749"
PW25178944MR,,1521,1521   Junipero AVE ,LONG BEACH,90804,2,2.00 (2 0 0 0),,$0.00,,"$2,400","$3,500","$2,400",900,$2.67,1947,1,None,No,1-Year,Unfurnished,714-288-9369,"6,395"
PW25184938MR,Townhouse,13634,13634   La Jolla CIR #13E,LA MIRADA,90638,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",864,$2.78,1973,1,In Closet,No,1-Year,Unfurnished,562-397-7112,"371,108"
SR25185547MR,Single Family,6221,6221   Agnes AVE ,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$250.00,,"$2,400","$2,400","$2,400",550,$4.36,1942,1,None,,1-Year,Furnished,747-305-4628,"5,418"
TR25186117MR,Condominium,2445,2445  S Nancy ST #2,WEST COVINA,91792,2,2.00 (1 0 1 0),,$0.00,100,"$2,400","$2,400","$2,400",800,$3,1976,2,Garage,No,1-Year,Unfurnished,626-780-9156,0
25579495,Apartment,525,525   Osage  #6,Inglewood,90301,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",,$0,,1,Community,Call,1+Year,Unfurnished,310-658-0876,"9,615"
GD25182968IT,Apartment,351,351   Salem ST #4,GLENDALE,91203,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",800,$3,1960,1,"Community,Laundry Area",No,1-Year,Unfurnished,818-437-2433,"6,849"
DW25183788MR,Apartment,9723,9723   Belmont ST ,BELLFLOWER,90706,2,1.00 (1 0 0 0),,$300.00,25,"$2,400","$2,400","$2,400",900,$2.67,1935,0,Community,,Month-to-Month,,562-857-1007,"9,812"
BB25185402MR,Apartment,5900,5900   Echo ST ,LOS ANGELES,90042,2,1.00 (1 0 0 0),,$0.00,50,"$2,400","$2,400","$2,400",750,$3.20,1937,1,None,No,1-Year,Unfurnished,818-280-7119,"4,276"
BB25186019MR,Apartment,3812,3812  W Heffron DR #C,BURBANK,91505,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,375","$2,400",650,$3.69,1951,1,Laundry Area,,1-Year,Unfurnished,818-693-2575,"6,571"
25579891,Single Family,4908,4908   FORT TEJON RD ,PALMDALE,93552,3,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400","1,200",$2,,4,None,Call,"Month-to-Month,Negotiable,1-Year",Unfurnished,310-871-1030,"20,000"
25579899,,400,400  S La Fayette Park Pl #109,Los Angeles,90057,1,2.00 (1 0 0 1),,,,"$2,400","$2,400","$2,400",855,$2.81,1970,1,Community,Call,1+Year,Unfurnished,213-265-6694,"28,383"
BB25183156MR,,1707,1707   Keeler ST #B,BURBANK,91504,2,2.00 (2 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",800,$3.06,1989,2,Community,No,1-Year,Unfurnished,818-262-5446,"5,990"
IV25184827MR,Apartment,1032,1032   Arcadia AVE ,ARCADIA,91007,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",925,$2.65,1955,2,Community,No,1-Year,Unfurnished,,"20,000"
25579405,,14950,14950  W Tuba  ,Mission Hills,91345,1,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",468,$5.24,,0,"Laundry Area,Inside,In Unit",Call,"1+Year,12 Months",Unfurnished,818-335-5423,"8,375"
25578777,,5784,5784   Corbett St ,Los Angeles,90016,2,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",767,$3.19,1948,1,In Unit,Call,1+Year,Unfurnished,310-770-8815,"16,075"
SB25183879MR,Single Family,1053,1053   W Ave #J14,LANCASTER,93534,2,1.00 (1 0 0 0),,$0.00,,"$2,450","$2,450","$2,450",900,$2.72,1955,0,None,,1-Year,Unfurnished,424-731-0084,"6,736"
