MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
25532199,,6164,6164   Packard St #1/2,Los Angeles,90035,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",700,$2.85,1953,0,"Community,Room,Outside",Call,1+Year,Unfurnished,323-397-6948,"6,417"
25533127,,321,321   Lincoln Ave #9,Glendale,91205,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",500,$3.99,1962,0,In Unit,Yes,1-Year,Unfurnished,310-666-9682,"10,931"
25534299,Apartment,1552,1552   Brockton Ave #3,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",650,$3.07,1960,0,Community,Call,1-Year,Unfurnished,213-713-0372,"6,990"
25533849,,6226,6226 3/4  De Longpre Ave ,Los Angeles,90028,2,1.00 (1 0 0 0),,,,"$1,999","$2,100","$1,999",,$0,1953,0,Community,Call,1+Year,Unfurnished,310-820-1343,"6,082"
25534551,,1202,1202  N CITRUS AVE ,LOS ANGELES,90038,2,2.00 (2 0 0 0),,,,"$2,000","$2,000","$2,000",,$0,,0,Community,No,1-Year,Unfurnished,323-782-1260,800
AR25097142MR,Combo - Res &amp; Com,323,323 1/2 W Duarte RD ,MONROVIA,91016,1,1.00 (1 0 0 0),,$500.00,,"$2,000","$2,000","$2,000",600,$3.33,1926,1,Community,,1-Year,Unfurnished,626-400-8626,"13,581"
GD25098335IT,Apartment,1007,1007  W Angeleno AVE #102,BURBANK,91506,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",550,$3.64,1941,1,"Community,Laundry Area",No,1-Year,Unfurnished,818-437-2433,"8,848"
GD25098338IT,Apartment,1007,1007  W Angeleno AVE #103,BURBANK,91506,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",550,$3.64,1941,1,"Community,Laundry Area",No,1-Year,Unfurnished,818-437-2433,"8,848"
25533143,,908,908  N LOUISE ST #7,GLENDALE,91207,1,1.00 (1 0 0 0),,$250.00,,"$2,000",$200,"$2,000",625,$3.20,1962,0,"In Kitchen,In Unit",Yes,1-Year,Unfurnished,310-666-9682,"7,495"
25532939,Apartment,9949,9949   Pinewood Ave #9,Tujunga,91042,1,1.00 (1 0 0 0),,$250.00,,"$2,000","$2,000","$2,000","1,000",$2,1962,0,None,Yes,12 Months,Unfurnished,213-268-1691,"8,507"
25532781,,8916,8916 1/2  Cadillac Ave ,Los Angeles,90034,0,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",288,$6.94,2025,0,Laundry Area,No,1+Year,Unfurnished,310-818-3426,"3,080"
PW25094725MR,Single Family,6342,6342   Pickering AVE #B,WHITTIER,90601,1,1.00 (1 0 0 0),,$0.00,,"$1,500",$300,"$2,000",594,$3.37,1950,1,None,Yes,"1-Year,Negotiable",Unfurnished,562-320-2088,"6,533"
PW25099647MR,Apartment,2733,2733   Via Paseo  #3,MONTEBELLO,90640,2,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",800,$2.50,1962,1,"Community,Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Furnished,562-217-7646,"23,520"
25532959,,555,555  N Spring ST #B428,LOS ANGELES,90012,0,1.00 (1 0 0 0),,,,"$2,037",$250,"$2,037",473,$4.31,2018,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
CV25099032MR,,932,932  E 2nd ST #7,LONG BEACH,90802,0,1.00 (1 0 0 0),,$0.00,100,"$2,050","$1,500","$2,050",440,$4.66,1923,0,"In Carport,Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Furnished,909-268-2722,"8,281"
PW25082907MR,Single Family,1187,1187  E 3rd ST #105,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,065","$2,065",779,$2.65,1969,0,Other,,1-Year,Unfurnished,,"25,055"
25534045,,1411,1411  S Bonnie Brae St #102,Los Angeles,90006,1,1.00 (1 0 0 0),,,,"$2,085","$2,085","$2,085",625,$3.34,1951,1,"In Closet,In Unit,Laundry Closet Stacked",Call,Month-to-Month,Unfurnished,818-307-0642,"6,368"
25533393,,1309,1309   Devon Ave #1309,Los Angeles,90024,0,1.00 (1 0 0 0),,,,"$2,095","$2,095","$2,095",375,$5.59,1940,0,"Community,Room",Yes,1+Year,Unfurnished,310-401-4112,"5,777"
SB25095186MR,Apartment,3656,3656   Garnet ST #309,TORRANCE,90503,1,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,095","$2,095",772,$2.71,1969,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"81,808"
SR25097410MR,Apartment,11405,11405   Chandler BLVD #308,NORTH HOLLYWOOD,91601,0,1.00 (1 0 0 0),75,$75.00,,"$2,095","$2,095","$2,095",736,$2.85,2017,1,Laundry Area,,1-Year,Unfurnished,818-917-4730,"23,949"
SR25095236MR,Condominium,5460,5460   White Oak AVE #C313,ENCINO,91316,1,2.00 (1 0 1 0),,$0.00,,"$2,100","$2,100","$2,100",712,$2.95,1971,2,Laundry Area,,1-Year,Unfurnished,310-990-8745,"406,432"
PW25095437MR,Apartment,2150,2150   San Anseline  #D,LONG BEACH,90815,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,100","$2,100",600,$3.50,1960,0,Community,No,1-Year,Unfurnished,714-931-7378,"8,000"
GD25094519IT,Condominium,515,515  N Jackson ST #106,GLENDALE,91206,1,1.00 (1 0 0 0),,$500.00,50,"$2,100","$2,100","$2,100",715,$2.94,1975,1,Community,,1-Year,Unfurnished,,"22,411"
GD25099143IT,Apartment,455,455  W Dryden ST #15,GLENDALE,91202,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",650,$3.31,1963,2,Laundry Area,,1-Year,Unfurnished,818-860-3177,"14,509"
25533973,Apartment,11660,11660   Chenault St #106,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",598,$3.60,1955,0,"Room,Community",No,1+Year,Unfurnished,310-930-6187,"24,619"
25533939,,2747,2747  E Broadway  #B,Long Beach,90803,1,1.00 (1 0 0 0),,,,"$2,150","$1,975","$2,150",700,$3.07,1922,0,Community,Call,"1+Year,12 Months",Unfurnished,949-510-4350,"7,005"
25533515,,460,460  S Spring St #608,Los Angeles,90013,0,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",546,$3.94,1912,0,Inside,Call,1-Year,Unfurnished,619-316-4412,"30,796"
25532833,,100,100  S ALAMEDA ST #146,LOS ANGELES,90012,0,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",519,$4.14,2005,0,Inside,Call,1+Year,Unfurnished,310-569-0280,0
PW25097404MR,Apartment,11240,11240   La Mirada BLVD ,WHITTIER,90604,2,2.00 (1 1 0 0),,$0.00,15,"$2,150","$2,200","$2,150",675,$3.19,1977,1,Room,No,1-Year,Unfurnished,562-665-2444,"8,707"
SB25095157MR,Apartment,4160,4160  W 182nd ST #216,TORRANCE,90504,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",868,$2.48,1968,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"47,757"
IG25095798MR,Apartment,245,245  S Pima AVE #17,WEST COVINA,91790,2,2.00 (2 0 0 0),,$0.00,,"$2,195","$2,195","$2,195","21,918",$0.10,1961,2,Laundry Area,No,1-Year,Unfurnished,,"29,309"
SR25099668MR,Condominium,1351,1351  N Orange DR #210,LOS ANGELES,90028,1,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,495","$2,195",639,$3.44,1977,1,Community,,1-Year,Unfurnished,818-300-8690,"23,767"
25532737,Apartment,4439,4439   Price  #8,LOS ANGELES,90027,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",650,$3.38,,1,Community,Call,1+Year,Unfurnished,323-412-5500,"5,000"
25533159,Apartment,1281,1281   4th Ave #1,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",472,$4.65,,0,In Unit,Call,1-Year,Unfurnished,323-599-1780,"9,418"
25534609,,5935,5935   Chula Vista Way #204,Los Angeles,90068,0,1.00 (1 0 0 0),,,,"$2,195","$2,195","$2,195",650,$3.38,1967,1,In Unit,Call,1-Year,Unfurnished,310-650-9696,"9,002"
25533839,Loft,315,315  W 5th ST #401,LOS ANGELES,90013,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",827,$2.66,1913,0,"Community,In Unit",Yes,1+Year,Unfurnished,213-247-1265,"19,358"
SW25096130MR,,257,257  W Hampton CT ,COVINA,91723,2,1.00 (1 0 0 0),,$0.00,50,"$2,200","$2,200","$2,200",848,$2.59,1926,0,None,No,1-Year,Unfurnished,951-833-0193,"7,305"
P1-22051PF,,1201,1201  S Almansor ST ,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,200","$2,200",650,$3.38,1947,1,Inside,,,Unfurnished,(626) 437-3137,"8,797"
SB25091511MR,Single Family,4838,4838   Gundry AVE #A,LONG BEACH,90807,0,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",480,$4.58,2025,0,"Dryer,Dryer Included,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,2135843166,"5,492"
SB25099404MR,Apartment,3112,3112   Washington BLVD ,MARINA DEL REY,90292,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$1,300","$2,200",430,$5.12,1950,0,Community,No,1-Year,Unfurnished,310-5287187,"3,430"
25532589,,1857,1857   7TH ST #B,SANTA MONICA,90401,1,1.00 (1 0 0 0),,,,"$2,245","$2,245","$2,245",600,$3.74,1922,0,Community,Yes,1+Year,Unfurnished,714-805-8024,"7,508"
25532553,,12726,12726   Caswell Ave ,Los Angeles,90066,1,1.00 (1 0 0 0),,,,"$2,250","$2,250","$2,250",600,$3.75,1963,1,Community,Call,1+Year,Unfurnished,310-259-0506,"7,116"
25532301,,10965,10965   Rochester Ave #206,Los Angeles,90024,0,1.00 (1 0 0 0),,,,"$2,250","$2,250","$2,250",500,$4.50,1971,1,In Unit,Yes,1-Year,Unfurnished,310-473-3000,"7,650"
25533065,,15314,15314   Gault St #209,Van Nuys,91406,1,1.00 (1 0 0 0),,$500.00,,"$2,250","$2,250","$2,250",845,$2.66,1978,1,"Community,Laundry Area",Yes,12 Months,Unfurnished,580-695-6311,"33,055"
25533421,,15314,15314   Gault St #302,Van Nuys,91406,1,1.00 (1 0 0 0),,$500.00,,"$2,250","$2,250","$2,250",845,$2.66,1978,1,"Community,Laundry Area",Yes,12 Months,Unfurnished,580-695-6311,"33,055"
25533425,,15314,15314   Gault St #313,Van Nuys,91406,1,1.00 (1 0 0 0),,$500.00,,"$2,250","$2,250","$2,250",845,$2.66,1978,1,"Community,Laundry Area",Yes,12 Months,Unfurnished,580-695-6311,"33,055"
GD25097860IT,Apartment,455,455  W Dryden ST #23,GLENDALE,91202,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",650,$3.46,1963,2,Laundry Area,,1-Year,Unfurnished,818-860-3177,"14,509"
SR25097712MR,Single Family,6652,6652 1/2  Vickiview DR #2,WEST HILLS,91307,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",750,$3,1968,0,Outside,No,1-Year,Unfurnished,818-371-7117,"8,343"
25533435,Apartment,6607,6607 1/2  Brynhurst Ave ,Los Angeles,90043,2,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,275","1,150",$1.98,,1,Community,Call,1+Year,Unfurnished,917-670-2161,"11,000"
25533439,Apartment,6609,6609 1/2  Brynhurst Ave ,Los Angeles,90043,2,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,275","1,150",$1.98,,1,Community,Call,1+Year,Unfurnished,917-670-2161,"11,000"
BB25096835MR,Apartment,13106,13106   Riverside DR #1/2,SHERMAN OAKS,91423,2,1.00 (1 0 0 0),,$0.00,,"$2,290","$2,300","$2,290","4,264",$0.54,1948,1,Laundry Area,,1-Year,Unfurnished,323-301-0000,"7,716"
25534283,Apartment,476,476   Landfair Ave #201,Los Angeles,90024,0,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",720,$3.19,1929,1,Community,Call,1-Year,Unfurnished,213-713-0372,"8,599"
SB25095297MR,Apartment,14030,14030   McClure AVE #101,PARAMOUNT,90723,2,2.00 (2 0 0 0),,$0.00,,"$2,295","$2,295","$2,295",900,$2.55,1988,2,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"35,090"
SB25098557MR,,16512,16512   Brighton Ave #3,GARDENA,90247,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,700","$2,300",840,$2.74,1973,1,None,No,1-Year,Unfurnished,310-339-0153,"3,550"
SR25096313MR,Condominium,409,409   Burchett ST #203,GLENDALE,91203,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",626,$3.67,1974,1,Community,Yes,1-Year,Unfurnished,818-404-9209,"30,697"
PW25093510MR,Apartment,1432,1432   Cherry  ,LONG BEACH,90813,2,2.00 (1 0 0 1),,$500.00,100,"$2,300","$3,000","$2,300",820,$2.80,1923,2,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,562-824-2830,"7,231"
PW25094691MR,Single Family,15851,15851   Leadwell ST ,VAN NUYS,91406,1,1.00 (1 0 0 0),,$500.00,,"$2,300","$2,300","$2,300",660,$3.48,2023,2,"In Closet,Inside",,1-Year,Furnished,,"8,977"
25534053,,5825,5825   Venice Blvd ,Los Angeles,90019,1,1.00 (1 0 0 0),,,2300,"$2,300","$2,300","$2,300",850,$2.71,1940,2,"Laundry Area,Room",Call,1+Year,Unfurnished,310-850-9606,"2,302"
25533957,,5504,5504  S Corning Ave ,Los Angeles,90056,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",700,$3.29,1954,1,"Laundry Closet Stacked,In Kitchen",No,1+Year,Unfurnished,323-533-4509,"9,699"
25532915,,22226,22226  S Vermont Ave #202A,Torrance,90502,1,1.00 (1 0 0 0),,,,"$2,300","$4,600","$2,300",711,$3.23,1986,0,"In Unit,Inside",Yes,1+Year,Unfurnished,213-446-8223,"181,676"
25532340,Apartment,1275,1275 1/2 E Queen Anne Pl ,Los Angeles,90019,2,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300","1,100",$2.09,1922,1,None,Call,1+Year,Unfurnished,310-650-2112,"7,012"
25532703,,208,208  S Harvard Blvd #1,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",685,$3.36,1954,0,In Unit,Call,"12 Months,24 Months,1+Year,Renewal Options",Unfurnished,310-701-1456,"7,493"
25533473,Apartment,11131,11131   Rose BLVD #3,LOS ANGELES,90034,1,1.00 (1 0 0 0),,,150,"$2,350","$2,350","$2,350",760,$3.09,1959,0,Community,No,1-Year,Unfurnished,310-569-0280,"105,872"
25532259,,4170,4170   Ince Blvd ,Culver City,90232,0,1.00 (1 0 0 0),,,,"$2,375","$3,000","$2,375",325,$7.31,1927,1,"Laundry Area,Other",Call,1+Year,Unfurnished,310-691-6199,"7,387"
25534688,,335,335   Cedar Ave #108,Long Beach,90802,2,2.00 (1 0 1 0),,,,"$2,375","$2,375","$2,375",866,$2.74,1965,0,"Community,Laundry Area",Call,"12 Months,1+Year,1-Year",Unfurnished,213-255-4523,"14,978"
25534285,Apartment,3712,3712  S CENTINELA AVE #5,LOS ANGELES,90066,1,1.00 (1 0 0 0),,$500.00,,"$2,380","$2,380","$2,380",540,$4.41,1953,0,"Community,Room",No,1+Year,Unfurnished,310-569-0280,0
25532395,Apartment,12618,12618   Venice Blvd #3,Los Angeles,90066,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",750,$3.19,1963,1,Community,Call,"1+Year,1-Year,12 Months",Unfurnished,424-258-4651,"7,388"
P1-22022PF,,1529,1529  E Elizabeth ST ,PASADENA,91104,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",800,$3,1923,1,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,(626) 833-8880,"7,840"
P1-21996PF,Single Family,2854,2854   Canada BLVD #A,GLENDALE,91208,1,1.00 (0 1 0 0),,$0.00,,"$2,400","$2,400","$2,400",598,$4.01,1941,0,None,No,1-Year,Unfurnished,(818) 275-5252,"7,800"
P1-22018PF,Single Family,5118,5118   Florinda AVE ,TEMPLE CITY,91780,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$4,800","$2,400",808,$2.97,1947,0,"Dryer,Dryer Included,Garage,Washer,Washer Included",,,Unfurnished,,"6,403"
SR25094793MR,Condominium,18530,18530   Hatteras ST #116,TARZANA,91356,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",720,$3.33,1978,1,Community,,1-Year,Unfurnished,818-983-5754,"84,942"
SR25084735MR,,6655,6655   Ben AVE ,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",666,$3.60,1979,2,Inside,,1-Year,Unfurnished,626-588-7598,"8,002"
