MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
PW25092321MR,,4558,4558   Cartwright AVE ,NORTH HOLLYWOOD,91602,0,1.00 (0 1 0 0),,$0.00,50,"$1,700","$1,700","$1,700",350,$4.86,1959,0,None,No,1-Year,,,"7,057"
OC25091044MR,,5654,5654   La Mirada AVE ,LOS ANGELES,90038,1,1.00 (1 0 0 0),,$0.00,,"$1,700","$1,450","$1,700",180,$9.44,2025,0,Gas Dryer Hookup,No,"1+Year,1-Year,Other",Furnished,626-233-3077,"7,502"
25530425,,12005,12005   Youngdale Ave ,Sylmar,91342,0,1.00 (1 0 0 0),,$500.00,,"$1,700","$1,700","$1,700",220,$7.73,2022,0,In Unit,Call,1-Year,Unfurnished,310-621-8819,"9,239"
25530607,,238,238  N Chicago St #2,Los Angeles,90033,1,1.00 (1 0 0 0),,,,"$1,750","$1,750","$1,750",800,$2.19,1903,0,In Unit,Call,1+Year,Unfurnished,213-222-7574,"9,002"
IN25091580MR,Apartment,2517,2517  W 54th ST ,LOS ANGELES,90043,1,1.00 (1 0 0 0),,$0.00,,"$1,750","$1,750","$1,750","4,428",$0.40,1958,1,Laundry Area,No,"Month-to-Month,Negotiable",Unfurnished,310-251-6313,"5,252"
CV25090078MR,Apartment,1415,1415  N Cherokee AVE #5,LOS ANGELES,90028,0,1.00 (1 0 0 0),,$500.00,,"$1,750","$1,750","$1,750",450,$3.89,1950,2,Laundry Area,,1-Year,Unfurnished,562-335-1955,"10,002"
IN25091696MR,Apartment,1127,1127  N Wilmington BLVD ,WILMINGTON,90744,1,1.00 (1 0 0 0),,$500.00,,"$1,795","$1,795","$1,795",600,$2.99,1957,1,Community,No,"Month-to-Month,Negotiable",Unfurnished,310-251-6313,"7,508"
WS25089124MR,Apartment,1040,1040  S Ditman AVE ,EAST LOS ANGELES,90023,1,1.00 (1 0 0 0),,$0.00,,"$1,795","$1,795","$1,795",396,$4.53,1923,0,None,No,1-Year,Unfurnished,3236577591,"6,151"
SB25092501MR,Single Family,930,930  S Weymouth AVE ,SAN PEDRO,90732,1,1.00 (1 0 0 0),,$500.00,,"$1,800","$2,700","$1,800",500,$3.60,1947,1,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,310-753-9781,"6,535"
MB25090142MR,,342,342   N 4TH ST #B,MONTEBELLO,90660,1,1.00 (1 0 0 0),,$0.00,50,"$1,800","$1,800","$1,800",400,$4.50,2025,0,"Gas Dryer Hookup,Inside,Washer Hookup",No,1-Year,Furnished,323-573-3407,"6,198"
DW25092008MR,Single Family,9309,9309   Dearborn AVE ,SOUTH GATE,90280,1,1.00 (1 0 0 0),,$0.00,100,"$1,800","$1,800","$1,800",521,$3.45,2022,0,Room,No,1-Year,Unfurnished,323-493-3438,"8,336"
SB25093407MR,Apartment,1130,1130   Newport AVE #207,LONG BEACH,90804,1,1.00 (1 0 0 0),,$0.00,,"$1,825","$1,825","$1,825",510,$3.58,1987,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"13,708"
25531109,,6400,6400   Kraft Ave #11,North Hollywood,91606,1,1.00 (1 0 0 0),,,,"$1,845","$1,845","$1,845",900,$2.05,1985,0,Laundry Area,Call,None,Unfurnished,310-428-5494,"13,234"
25531269,,425,425  S Kenmore Ave #303,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$1,850","$1,800","$1,850",705,$2.62,1963,1,Community,No,1+Year,Unfurnished,213-249-8949,"17,862"
PW25093405MR,Apartment,324,324  E 21st ST ,LONG BEACH,90806,1,1.00 (1 0 0 0),,$350.00,,"$1,850","$1,850","$1,850",600,$3.08,1924,0,Laundry Area,,Month-to-Month,Unfurnished,562-843-4803,"6,653"
SR25093705MR,Apartment,4370,4370  W 141st ST #200,HAWTHORNE,90250,1,1.00 (1 0 0 0),,$300.00,50,"$1,850","$1,850","$1,850",750,$2.47,1969,1,Laundry Area,,1-Year,Unfurnished,818-564-5054,"26,170"
SR25090964MR,Single Family,20237,20237   Hartland ST ,WINNETKA,91306,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$1,850","$1,850",361,$5.12,2025,0,"Inside,Other",,1-Year,Unfurnished,818-974-3393,"7,500"
IN25090617MR,Apartment,2030,2030  W El Segundo BLVD ,GARDENA,90249,1,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,895","$1,895",800,$2.37,1958,2,"Community,Laundry Area,Room",No,"Month-to-Month,Negotiable",Unfurnished,310-251-6313,"28,239"
SR25089487MR,Condominium,5325,5325   Newcastle AVE #130,ENCINO,91316,0,1.00 (1 0 0 0),,$500.00,,"$1,900","$1,800","$1,900",471,$4.03,1985,2,Community,,1-Year,Unfurnished,818-917-8459,"103,146"
WS25091868MR,Apartment,738,738  S Stoneman AVE ,ALHAMBRA,91801,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",500,$3.80,1957,1,Community,No,1-Year,Unfurnished,626-487-4396,"9,741"
25530811,,5300,5300   Crenshaw Blvd #105,Los Angeles,90043,0,1.00 (1 0 0 0),,,,"$1,920","$1,920","$1,920",400,$4.80,1998,1,In Unit,No,1+Year,Unfurnished,323-839-6208,"19,003"
PV25092409MR,Apartment,1361,1361  W 35th ST ,SAN PEDRO,90731,0,1.00 (0 1 0 0),,$0.00,,"$1,945","$1,945","$1,945",500,$3.89,1998,0,"Dryer,Dryer Included,Washer,Washer Included",No,Month-to-Month,Furnished,310-892-4184,"11,126"
SB25091558MR,Apartment,1950,1950   Manchester  ,LOS ANGELES,90045,0,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",351,$5.56,1958,0,Outside,No,1-Year,Unfurnished,310-291-6466,"5,250"
SB25090220MR,Apartment,15824,15824 unit #2  S Harvard Blvd ,GARDENA,90247,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,900","$1,950",920,$2.12,1974,1,None,No,1-Year,Unfurnished,213-220-7880,"6,847"
SR25091922MR,,5014,5014 1/4  Kester AVE ,SHERMAN OAKS,91403,0,1.00 (1 0 0 0),,$350.00,,"$1,950","$1,950","$1,950",400,$4.88,2024,0,Laundry Area,,1-Year,Unfurnished,818-792-1611,"6,528"
IN25089668MR,Apartment,7055,7055  S La Cienega BLVD ,WESTCHESTER,90045,1,1.00 (1 0 0 0),,$500.00,,"$1,950","$1,950","$1,950",750,$2.60,1948,1,None,No,Month-to-Month,Unfurnished,310-251-6313,"5,500"
DW25089684MR,Single Family,12207,12207   Hadley ST #A,WHITTIER,90601,1,1.00 (1 0 0 0),,$150.00,,"$1,950","$1,950","$1,950",450,$4.33,1923,0,None,,1-Year,Furnished,562-673-2226,"6,363"
DW25090376MR,,8601,8601   Chestnut AVE ,SOUTH GATE,90280,1,1.00 (1 0 0 0),,$0.00,100,"$1,985","$2,100","$1,985",650,$3.05,1958,0,Community,No,1-Year,Unfurnished,562-761-0936,"4,813"
25530685,,321,321   Lincoln Ave #8,Glendale,91205,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",500,$3.99,1962,0,In Unit,Yes,1-Year,Unfurnished,310-666-9682,"10,931"
25530281,,634,634  S Gramercy Pl #401A,Los Angeles,90005,1,1.00 (1 0 0 0),,$300.00,,"$1,999","$1,999","$1,999",750,$2.67,1929,0,Community,Yes,1+Year,Unfurnished,310-710-9361,"11,264"
25530963,,1331,1331   Masselin Ave #1/2,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",800,$2.50,1926,0,None,Call,1+Year,Unfurnished,310-756-4814,"5,794"
SR25074212MR,Apartment,13406,13406   Moorpark  #102,SHERMAN OAKS,91423,2,2.00 (2 0 0 0),,$0.00,50,"$2,000","$2,000","$2,000",877,$2.28,1987,4,"Community,Inside,Laundry Area",No,1-Year,Unfurnished,818-512-8913,700
SR25076364MR,Apartment,28422,28422   Orange Park DR ,CASTAIC,91384,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",470,$4.26,2023,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,818-731-8167,"8,663"
SR25090605MR,Apartment,6322,6322   Franklin AVE ,HOLLYWOOD,90028,1,1.00 (1 0 0 0),,$0.00,,"$2,025","$2,025","$2,025",685,$2.96,1923,1,Community,,1-Year,Unfurnished,323-356-9387,"15,640"
25531203,,1226,1226   Larrabee St ,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,045","$2,045","$2,045",0,$0,1969,1,Community,No,1+Year,Unfurnished,310-779-1995,"7,006"
SB25091638MR,Apartment,439,439  S Le Doux RD #3,LOS ANGELES,90048,1,1.00 (1 0 0 0),,$0.00,,"$2,050","$2,050","$2,050",600,$3.42,1956,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"19,457"
PW25091661MR,Apartment,121,121   Esperanza  ,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,,"$2,095","$2,100","$2,095",755,$2.77,1912,0,None,,1-Year,Unfurnished,562-212-7347,"2,459"
BB25093543MR,Apartment,1137,1137  N Bronson AVE #1/4,LOS ANGELES,90038,1,1.00 (1 0 0 0),,$500.00,,"$2,095","$2,095","$2,095",678,$3.09,2025,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,3232009522,"6,737"
25529859,Apartment,4550,4550   Overland Ave #220,Culver City,90230,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",600,$3.50,1964,1,"Community,Laundry Area,Room",No,12 Months,Unfurnished,310-826-5595,"498,326"
25529947,,2630,2630  S La Salle Ave #4,Los Angeles,90018,2,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100",800,$2.63,1962,0,Community,Call,"1+Year,1-Year",Unfurnished,310-905-7228,"7,202"
SB25089948MR,,1018,1018  W 104 ST ,LOS ANGELES,90044,3,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",700,$3,1932,0,None,No,1-Year,Unfurnished,310-528-4860,"8,594"
SR25087233MR,Condominium,18645,18645   Hatteras ST #125,TARZANA,91356,1,1.00 (1 0 0 0),,$250.00,,"$2,100","$4,000","$2,100",605,$3.47,1973,4,"Community,Room",,1-Year,Unfurnished,818-523-6338,"230,148"
SR25091433MR,Single Family,6626,6626   Gross AVE ,WEST HILLS,91307,1,1.00 (1 0 0 0),,$500.00,,"$2,100","$2,100","$2,100",476,$4.41,2020,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,8189839779,100
SR25092378MR,,14767,14767   Bleeker ST ,SYLMAR,91342,1,1.00 (1 0 0 0),,$500.00,50,"$2,150","$2,500","$2,150",400,$5.38,2025,0,None,,1-Year,Unfurnished,818-738-0671,"9,848"
25530601,,3907,3907  W 4th St #4,Los Angeles,90020,0,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",450,$4.78,1954,1,Other,Call,1+Year,Unfurnished,213-222-7574,"11,133"
AR25090673MR,Apartment,1417,1417   Rock Glen AVE #C,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,150,"$2,195","$2,195","$2,195",720,$3.05,1936,1,Community,No,1-Year,Unfurnished,647-580-5818,"9,944"
IN25090669MR,Apartment,2030,2030  W El Segundo BLVD ,GARDENA,90249,2,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195",950,$2.31,1958,1,"Community,Laundry Area,Room",No,"Month-to-Month,Negotiable",Unfurnished,310-251-6313,"28,239"
IN25090699MR,Apartment,1344,1344   251st ST ,HARBOR CITY,90710,2,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195","6,770",$0.32,1964,2,"Community,Laundry Area,Room",No,"Month-to-Month,Negotiable",Unfurnished,310-251-6313,"7,554"
25530661,Apartment,2650,2650  S Barrington Ave #5,Los Angeles,90064,1,1.00 (1 0 0 0),,,,"$2,200","$2,100","$2,200",610,$3.61,1960,1,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,213-442-0211,"5,502"
25530319,Single Family,24814,24814   Pitcairn Way ,Torrance,90505,0,1.00 (0 1 0 0),,,,"$2,200","$2,200","$2,200",400,$5.50,1950,0,None,Call,"Month-to-Month,Short Term Lease,1+Year",Furnished,310-873-8841,"5,994"
25529659,Apartment,7529,7529   Oakdale Ave ,Winnetka,91306,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",528,$4.17,2021,2,"In Closet,In Unit,Inside,Laundry Closet Stacked",No,"12 Months,1+Year",Unfurnished,310-651-1932,"7,185"
SR25092902MR,Single Family,5720,5720   Wallis Lane ,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$250.00,150,"$2,200","$4,400","$2,200",420,$5.24,2025,0,Inside,,1-Year,Unfurnished,818-436-9998,420
SR25088244MR,Single Family,9238,9238   Swinton AVE ,NORTH HILLS,91343,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",550,$4,1956,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",,1-Year,Unfurnished,818-640-0208,"6,902"
RS25090544MR,,10813,10813   Elliott AVE #3,EL MONTE,91733,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",798,$2.76,1959,2,In Kitchen,No,1-Year,Unfurnished,562-416-9134,"6,172"
PW25093436MR,Apartment,3020,3020   Adriatic AVE #A,LONG BEACH,90810,1,1.00 (1 0 0 0),,$500.00,,"$2,250","$2,250","$2,250",650,$3.46,1945,0,Laundry Area,,Month-to-Month,Unfurnished,562-843-4803,"5,670"
P1-21913PF,Apartment,10243,10243   Mountair AVE #4,TUJUNGA,91042,2,1.00 (1 0 0 0),,$250.00,25,"$2,250","$2,100","$2,250",846,$2.66,1963,2,None,,1-Year,Unfurnished,(626) 255-2537,"8,552"
25530459,,3977,3977   Beverly Blvd  #212,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,292","$2,500","$2,292",,$0,,1,In Unit,Yes,1+Year,Unfurnished,213-285-7934,"30,567"
25530333,,3977,3977   Beverly Blvd  #312,Los Angeles,90004,1,1.00 (1 0 0 0),,$500.00,,"$2,292","$2,500","$2,292",,$0,,1,In Unit,Yes,1+Year,Unfurnished,213-285-7934,"30,567"
PF25089756PF,Single Family,3251,3251   Vickers DR #A,GLENDALE,91208,1,1.00 (0 1 0 0),,$0.00,,"$2,295","$4,000","$2,295",400,$5.74,1938,0,"Dryer,Dryer Included,Inside,Washer,Washer Included",No,1-Year,Unfurnished,818-919-0159,"19,781"
IN25090216MR,,413,413 1/2 E Darlan ST ,GARDENA,90248,2,1.00 (1 0 0 0),,$500.00,20,"$2,500","$2,666","$2,300",850,$2.71,1960,0,None,No,1-Year,Unfurnished,213-820-1511,"5,162"
CV25087816MR,Single Family,15823,15823   Queenside  ,COVINA,91722,1,1.00 (1 0 0 0),,$0.00,50,"$2,300","$2,000","$2,300",400,$5.75,2024,0,"Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Unfurnished,626-786-5716,"2,500"
GD25093469IT,Apartment,605,605   Windsor RD #1,ARCADIA,91007,2,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",850,$2.76,1953,0,Community,,1-Year,Unfurnished,818-288-4999,"7,627"
25530675,Apartment,2908,2908  W 141st Pl #5,Gardena,90249,1,1.00 (1 0 0 0),,,,"$2,350","$2,250","$2,350",600,$3.92,1958,1,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,213-442-0211,"6,527"
25530867,Apartment,7223,7223   Willoughby Ave #211,Los Angeles,90046,0,1.00 (1 0 0 0),,$500.00,,"$2,350","$2,350","$2,350",500,$4.70,1929,0,In Unit,Yes,1+Year,Unfurnished,310-962-5000,"8,321"
RS25092118MR,Apartment,15336,15336   Woodruff PL ,BELLFLOWER,90706,2,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",850,$2.76,1970,1,None,No,1-Year,Unfurnished,562-607-1212,"8,740"
SB25092880MR,Apartment,235,235   Belmont AVE #5,LONG BEACH,90803,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",700,$3.36,1955,0,Community,No,1-Year,Unfurnished,310-877-9896,"6,149"
25529539,,1227,1227  N Harper AVE #18,WEST HOLLYWOOD,90046,1,1.00 (1 0 0 0),,,,"$2,395","$2,395","$2,395",750,$3.19,1955,1,Community,Yes,1+Year,Unfurnished,310-270-1532,"12,995"
25529929,Apartment,5249,5249 1/2  Satsuma Ave ,North Hollywood,91601,2,1.00 (1 0 0 0),,,50,"$2,395","$2,395","$2,395",544,$4.40,1938,1,Laundry Closet Stacked,Call,12 Months,Unfurnished,310-741-0997,"5,402"
25530465,,3821,3821   Prospect Ave ,Culver City,90232,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",540,$4.44,,1,In Unit,Call,1+Year,Unfurnished,323-205-7399,540
GD25077860IT,Apartment,2512,2512   Canada BLVD #8,GLENDALE,91208,1,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",650,$3.69,1948,2,Laundry Area,,1-Year,Unfurnished,818-860-3177,"12,579"
CV25089379MR,Apartment,626,626  W 59th PL ,LOS ANGELES,90044,2,1.00 (1 0 0 0),,$0.00,50,"$2,400","$2,400","$2,400",680,$3.53,1923,0,None,No,1-Year,Unfurnished,626-643-7090,"5,314"
SB25089541MR,Apartment,1420,1420  N Mansfield Ave #106,LOS ANGELES,90028,2,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",773,$3.10,1973,2,"Community,Laundry Area",,1-Year,Unfurnished,424-304-4509,"1,132,560"
PW25089410MR,Apartment,456,456   Linden ST #456,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",600,$4,2020,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,562-760-9447,"8,767"
SR25092046MR,,38423,38423   10th PL #2,PALMDALE,93550,2,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",960,$2.50,1981,1,"Gas Dryer Hookup,Inside,Washer Hookup",Yes,"1-Year,Month-to-Month,Negotiable,Other",Unfurnished,818-538-9823,"7,858"
TR25093753MR,OwnYourOwn,15024,15024   Alburtis AVE ,NORWALK,90650,2,1.00 (1 0 0 0),200,$0.00,40,"$2,400","$2,200","$2,400",605,$3.97,1950,0,None,No,1-Year,,,"5,001"
25530507,,3977,3977   Beverly Blvd  #309,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,430","$2,650","$2,430",,$0,,1,In Unit,Yes,1+Year,Unfurnished,213-285-7934,"30,567"
25530317,,414,414  N Orange St #226,Glendale,91203,0,1.00 (1 0 0 0),,,,"$2,443","$1,000","$2,443",469,$5.21,,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
25531347,,1324,1324  W 36th St ,Los Angeles,90007,2,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",617,$3.97,1962,3,"In Unit,Inside",No,"1+Year,1-Year,12 Months",Unfurnished,213-503-8070,"6,802"
25530337,,414,414  N Orange St #329,Glendale,91203,0,1.00 (1 0 0 0),,,,"$2,470","$1,000","$2,470",475,$5.20,,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
25531117,,420,420  S Sepulveda Blvd #7,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,479","$2,975","$2,479",,$0,1952,1,In Unit,Call,1+Year,Unfurnished,917-972-5373,"19,878"
PW25091714MR,,221,221  E 25th ST #2,LONG BEACH,90806,2,1.00 (1 0 0 0),,$0.00,190,"$2,480","$2,450","$2,485","1,005",$2.47,1971,1,Laundry Area,No,1+Year,Unfurnished,714-401-8257,"6,510"
25531131,,521,521  W Colorado ST #203,GLENDALE,91204,1,1.00 (1 0 0 0),,,,"$2,490",$500,"$2,490",665,$3.74,2019,1,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
25530331,,414,414  N Orange St #326,Glendale,91203,0,1.00 (1 0 0 0),,,,"$2,493","$1,000","$2,493",470,$5.30,,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
BB25089906MR,Single Family,859,859  N Kenwood ST #B,BURBANK,91505,1,1.00 (1 0 0 0),,$350.00,50,"$2,499","$2,499","$2,499",700,$3.57,1926,0,Other,,1-Year,Unfurnished,818-929-1826,"6,752"
SR25092869MR,Single Family,7508,7508 1/2  Claire AVE ,RESEDA,91335,1,1.00 (1 0 0 0),,$500.00,,"$2,499","$2,500","$2,499",410,$6.10,1947,0,In Closet,,1-Year,Unfurnished,424-653-0560,"6,354"
SR25091642MR,Single Family,19756,19756   hart  ,WINNETKA,91306,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$3,000","$2,500",400,$6.25,2024,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,"1+Year,1-Year,Month-to-Month,Negotiable,Other",Furnished,818-968-4785,"2,000"
SR25090738MR,Single Family,20738,20738   Bryant ST ,WINNETKA,91306,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",850,$2.94,1952,0,Inside,,1-Year,Unfurnished,818-489-3333,"21,085"
SR25090975MR,Single Family,12031,12031   Susan DR ,GRANADA HILLS,91344,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$1,200","$2,500",557,$4.49,2024,0,"Dryer,Dryer Included,In Closet,Washer,Washer Included",No,,Furnished,818-415-7808,700
SR25090022MR,Single Family,45329,45329   Gadsden AVE ,LANCASTER,93535,3,1.00 (1 0 0 0),,$0.00,,"$2,500","$1,500","$2,500","1,005",$2.49,1953,2,Inside,,1-Year,Unfurnished,818.485.4400,"267,240,600"
CV25091071MR,Single Family,1018,1018  W 5th ST ,AZUSA,91702,2,1.00 (1 0 0 0),,$250.00,,"$2,500","$2,500","$2,500",630,$3.97,1947,0,Inside,,"1+Year,1-Year",Unfurnished,909-510-1910,"6,817"
GD25093162IT,,6107,6107   Hazelhurst PL #B,NORTH HOLLYWOOD,91606,2,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",832,$3.00,1989,0,Inside,No,1-Year,Unfurnished,818-437-2433,"5,886"
GD25091211IT,Apartment,1103,1103   Graynold  ,GLENDALE,91202,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",850,$2.94,1940,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,626-824-9655,"6,459"
OC25092722MR,,2912,2912   Via Hidalgo  ,SAN CLEMENTE,92673,0,1.00 (1 0 0 0),1000,$0.00,,"$2,500","$2,500","$2,500",652,$3.83,1979,1,Garage,No,"1-Year,Month-to-Month,Negotiable,Other",Furnished,,"8,925"
25529971,,326,326  S Manhattan Pl #109,Los Angeles,90020,2,2.00 (2 0 0 0),,,,"$2,500","$2,500","$2,500",855,$2.92,1989,2,Laundry Area,Call,1+Year,Unfurnished,213-675-1413,"15,869"
25529633,,757,757   OCEAN AVE #308,SANTA MONICA,90402,0,1.00 (1 0 0 0),,,,"$2,500","$5,000","$2,500",553,$4.52,1958,0,Community,Call,1-Year,Unfurnished,310-980-6338,"22,362"
25528043,,630,630  N Westbourne Dr ##A,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",555,$4.50,1922,1,"In Kitchen,In Unit",Yes,"1+Year,Negotiable",Unfurnished,310-710-8841,"6,308"
25529211,Apartment,844,844   6Th St #5,Santa Monica,90403,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",800,$3.13,1961,0,Garage,No,1+Year,Unfurnished,310-569-0280,"7,481"
25529227,,1616,1616  W 206th St #4,Torrance,90501,2,2.00 (2 0 0 0),,$500.00,,"$2,500","$2,500","$2,500",900,$2.78,1987,2,Community,Call,1+Year,Unfurnished,424-542-1129,"7,003"
25529295,,1384,1384   Edgecliffe  ,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$2,500","$2,500","$2,500",,$0,,0,None,Yes,1+Year,Unfurnished,310-993-4595,"13,580"
25530495,Apartment,105,105  S Fairfax Ave #212,Los Angeles,90036,0,1.00 (1 0 0 0),,$500.00,,"$2,525","$1,000","$2,525",,$0,,1,"In Closet,In Unit,Laundry Closet Stacked",Yes,"1+Year,1-Year",Unfurnished,619-301-6965,"11,262"
25529373,,414,414  N Orange St #117,Glendale,91203,0,1.00 (1 0 0 0),,,,"$2,530","$1,000","$2,530",575,$4.40,,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,0
