MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
25545283,Apartment,10603,10603   Lou Dillon Ave #1/2,Los Angeles,90002,1,1.00 (1 0 0 0),,$250.00,,"$2,000","$2,000","$1,800",350,$5.14,1923,2,None,Call,1+Year,Unfurnished,310-402-1298,"6,507"
25545943,,2226,2226   Zoe Ave ,Huntington Park,90255,0,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,800",400,$4.50,1942,0,None,Yes,"1-Year,Negotiable",Unfurnished,310-435-8432,"6,262"
25546559,,3745,3745   Toland Way ,GLASSELL PARK,90065,0,1.00 (0 1 0 0),,,,"$1,800","$1,800","$1,800",360,$5,2020,0,Outside,Call,1+Year,Unfurnished,323-481-7353,"5,000"
25547281,Apartment,1306,1306  S Mansfield Ave #1306 1/2,Los Angeles,90019,0,1.00 (0 1 0 0),,,,"$1,800","$1,800","$1,800","4,495",$0.40,1931,0,None,Call,"1+Year,1-Year",Unfurnished,323-595-9414,"7,038"
25546521,,121,121  N Swall Dr #8,Beverly Hills,90211,0,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",500,$3.70,1930,0,Community,Call,"1+Year,12 Months,24 Months",Unfurnished,323-284-5979,"5,768"
P1-22502PF,Apartment,13429,13429   Camilla ST ,WHITTIER,90601,1,1.00 (1 0 0 0),,$0.00,25,"$1,850","$1,850","$1,850",500,$3.70,1963,1,Community,,1-Year,Unfurnished,(562) 818-8186,"17,000"
PV25120874MR,,24215,24215   Park  ,TORRANCE,90505,0,1.00 (1 0 0 0),,$0.00,,"$1,850","$3,950","$1,850",450,$4.11,1957,1,None,,1-Year,Unfurnished,310 892-6016,"6,109"
TR25119158MR,,424,424   Harding AVE ,MONTEREY PARK,91754,1,1.00 (1 0 0 0),,$0.00,,"$1,850","$2,200","$1,850",780,$2.37,1930,0,In Closet,,1-Year,Unfurnished,,"5,545"
25544859,,1372,1372  W 36th St #2,Los Angeles,90007,1,1.00 (1 0 0 0),,,,"$1,875","$1,875","$1,875","3,569",$0.53,1962,4,Laundry Area,Call,1-Year,Unfurnished,818-321-6490,"6,802"
25544317,Apartment,1156,1156  S Bronson Ave ,Los Angeles,90019,1,1.00 (1 0 0 0),,,,"$1,800","$1,800","$1,890",710,$2.66,1933,1,None,Call,1+Year,Unfurnished,213-305-2902,"9,313"
25546011,,1677,1677   WESTHOLME AVE #101,LOS ANGELES,90024,0,1.00 (1 0 0 0),,,,"$1,895","$1,895","$1,895",,$0,1963,0,Community,Call,"1+Year,Negotiable",Unfurnished,213-797-5559,"7,687"
25546089,Apartment,350,350  S Hobart Blvd #3,Los Angeles,90020,1,1.00 (1 0 0 0),,,,"$1,895","$1,895","$1,895",800,$2.37,1960,9,None,Call,1+Year,Unfurnished,213-221-9318,"9,223"
25545669,Loft,315,315  W 5th ST #510,LOS ANGELES,90013,0,1.00 (1 0 0 0),,$500.00,,"$1,895","$1,895","$1,895",768,$2.47,1913,0,"Community,In Unit",Yes,1+Year,Unfurnished,213-247-1265,"19,358"
OC25116899MR,Condominium,2222,2222  E 2nd ST #3,LONG BEACH,90803,1,1.00 (1 0 0 0),,$500.00,50,"$1,895","$1,895","$1,895",634,$2.99,1955,0,Laundry Area,Yes,1-Year,Unfurnished,949-610-5577,"8,276"
OC25122622MR,Apartment,1102,1102   Termino AVE ,LONG BEACH,90804,1,1.00 (1 0 0 0),,$500.00,,"$1,895","$1,895","$1,895",600,$3.16,1923,0,Laundry Area,,1-Year,Unfurnished,949-254-5626,"5,597"
OC25120978MR,Apartment,240,240   Linden AVE #D,LONG BEACH,90802,2,1.00 (1 0 0 0),,$250.00,,"$1,900","$2,000","$1,900",700,$2.71,1905,0,"Community,Outside",,1-Year,Unfurnished,714-264-6619,"3,757"
GD25101755IT,Single Family,7864,7864   Clearfield AVE ,PANORAMA CITY,91402,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$1,900","$1,900",500,$3.80,1950,0,Inside,,1-Year,Unfurnished,818-688-1645,"6,185"
CV25118467MR,Apartment,2309,2309  E Garvey AVE #8,WEST COVINA,91791,1,1.00 (1 0 0 0),,$0.00,,"$1,900",$0,"$1,900",600,$3.17,1959,1,"Community,Laundry Area",,1-Year,Unfurnished,,"11,524"
AR25121618MR,Single Family,1421,1421 Back  3rd ST ,LA VERNE,91750,1,1.00 (1 0 0 0),,$500.00,,"$1,950","$1,950","$1,950",500,$3.90,1956,0,None,No,1-Year,Unfurnished,626-400-8626,"6,988"
25545575,,488,488  S Willaman Dr ,Los Angeles,90048,0,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",,$0,2007,0,"Garage,Room,Outside",Call,1+Year,Unfurnished,310-756-4814,"5,838"
25544999,,321,321   Lincoln Ave #8,Glendale,91205,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",500,$3.90,1962,0,In Unit,Yes,1-Year,Unfurnished,310-666-9682,"10,931"
SR25118399MR,Single Family,6219,6219 1/2  Agnes AVE ,NORTH HOLLYWOOD,91606,1,1.00 (1 0 0 0),,$500.00,,"$1,990","$2,000","$1,990",600,$3.32,2020,2,Inside,,1-Year,Unfurnished,747-305-4628,"5,417"
SB25120635MR,Apartment,30,30   Dudley Ave #3,VENICE,90291,0,1.00 (1 0 0 0),,$0.00,,"$1,993","$1,993","$1,993",200,$9.97,1908,0,Community,No,"1+Year,1-Year,Month-to-Month,Other",Unfurnished,818-730-2985,"3,746"
25547057,Apartment,4192,4192   Marlton Ave ,Los Angeles,90008,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",650,$3.07,1989,1,Room,Call,1-Year,Unfurnished,310-968-2454,"89,270"
GD25118765IT,Single Family,10941,10941   Oro Vista AVE ,SUNLAND,91040,1,1.00 (1 0 0 0),,$500.00,,"$1,999","$1,999","$1,999",469,$4.26,1954,0,"In Kitchen,Inside",,1-Year,Unfurnished,818-472-5555,"5,992"
DW25122463MR,,9235,9235   Otis ST #B,SOUTH GATE,90280,1,1.00 (1 0 0 0),,$0.00,150,"$2,000","$1,900","$2,000",500,$4,1939,0,"Gas Dryer Hookup,Washer Hookup",,Month-to-Month,Unfurnished,323-216-0951,"5,210"
25546377,,2108,2108   Oak St #B,Los Angeles,90007,2,2.00 (2 0 0 0),,,,"$2,000","$2,000","$2,000",500,$4,1908,0,Community,Call,"1+Year,1-Year,12 Months",Unfurnished,213-434-2433,"6,603"
SR25121734MR,Single Family,7851,7851   Vicky AVE ,WEST HILLS,91304,1,1.00 (1 0 0 0),,$0.00,100,"$2,000","$2,000","$2,000",452,$4.42,2025,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,818-384-1023,600
WS25108454MR,Apartment,5400,5400   Radford AVE #23,VALLEY VILLAGE,91607,1,1.00 (1 0 0 0),,$0.00,,"$2,050","$2,050","$2,050",864,$2.37,1985,1,Community,No,1-Year,Unfurnished,626-348-1863,"9,152"
SR25122155MR,,839,839  E Avenue P12  #841,PALMDALE,93550,2,1.00 (1 0 0 0),,$100.00,100,"$2,080","$2,080","$2,080",887,$2.34,1957,2,In Kitchen,,1-Year,Unfurnished,661-974-5924,"6,100"
IN25121925MR,,10716,10716   Ralston  #½,PACOIMA,91331,1,1.00 (1 0 0 0),,$500.00,,"$2,085","$2,085","$2,085",500,$4.17,1955,0,None,,"1-Year,Negotiable,Other",Unfurnished,747-279-9738,"1,500"
GD25121043IT,Apartment,321,321   N MacNeil ST #4,SAN FERNANDO,91340,1,1.00 (1 0 0 0),,$500.00,,"$2,095","$2,095","$2,095",732,$2.86,1962,1,Laundry Area,,1-Year,Unfurnished,818-860-3177,"7,487"
CV25118513MR,Condominium,615,615  E Broadway  #203,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,000","$2,095",654,$3.20,1972,1,Laundry Area,Yes,1-Year,Unfurnished,909-967-4910,"7,537"
SB25120638MR,Apartment,30,30   Dudley Ave #6,VENICE,90291,0,1.00 (1 0 0 0),,$0.00,,"$2,098","$2,098","$2,098",200,$10.49,1908,0,Community,No,"1+Year,1-Year,Other",Unfurnished,818-730-2985,"3,746"
SB25115620MR,Apartment,15211,15211  S Raymond AVE ,GARDENA,90247,1,1.00 (1 0 0 0),,$0.00,,"$2,098","$1,500","$2,098",700,$3.00,1955,1,Community,,1-Year,Unfurnished,310-729-9659,"15,028"
SB25121689MR,,506,506  W L ST ,WILMINGTON,90744,1,1.00 (1 0 0 0),,$500.00,,"$2,100","$2,100","$2,100",650,$3.23,1953,0,None,,1-Year,Unfurnished,310-766-4814,"7,025"
SR25118978MR,Apartment,5553,5553   Fulcher Ave #2,NORTH HOLLYWOOD,91601,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,100","$2,100",651,$3.23,1923,1,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year",Unfurnished,818-858-9849,"10,280"
DW25121583MR,,2598,2598  E Spaulding ST #A,LONG BEACH,90804,1,1.00 (1 0 0 0),,$300.00,,"$2,100","$2,100","$2,100",550,$3.82,1919,0,None,,1-Year,Unfurnished,562-235-5163,"7,846"
25547017,Apartment,2908,2908  W 141st Pl #3,Gardena,90249,1,1.00 (1 0 0 0),,,,"$2,100","$2,250","$2,100",600,$3.50,1958,1,Community,Yes,"1+Year,1-Year,12 Months",Unfurnished,213-442-0211,"6,527"
25547047,,5320,5320  W Olympic Blvd #25,Los Angeles,90036,1,1.00 (1 0 0 0),,,,"$2,100","$2,100","$2,100","1,000",$2.10,,0,Laundry Area,Yes,1+Year,Unfurnished,323-782-1260,"10,817"
25545865,Apartment,460,460 460 1/4  Kelton Ave #1/4,Los Angeles,90024,1,1.00 (1 0 0 0),,,,"$2,150","$2,200","$2,150",820,$2.62,1950,0,Community,Call,"1+Year,Negotiable",Unfurnished,310-714-0545,"7,885"
P1-22464PF,Condominium,5460,5460   White Oak AVE #E125,LOS ANGELES,91316,1,1.00 (1 0 0 0),,$250.00,50,"$2,150","$2,150","$2,150",683,$3.15,1971,1,Community,Yes,,Furnished,(818) 635-7147,"406,306"
PTP2504020MR,Apartment,816,816  N Hayworth AVE #7,WEST HOLLYWOOD,90046,1,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195",750,$2.93,1968,1,Community,,,Unfurnished,,"10,454"
IV25122660MR,Apartment,360,360  W Ocean BLVD #701,LONG BEACH,90802,1,1.00 (1 0 0 0),,$500.00,,"$2,195","$2,195","$2,195",648,$3.39,1922,0,Laundry Area,,1-Year,Unfurnished,310-487-5086,"7,371"
IV25120135MR,Apartment,4122,4122  W Adams BLVD ,LOS ANGELES,90018,1,1.00 (1 0 0 0),,$0.00,25,"$2,200","$2,200","$2,200",750,$2.93,1940,4,Laundry Area,No,1-Year,Unfurnished,909-730-0251,"8,420"
CV25122399MR,Single Family,36953,36953   Desert Willow DR ,PALMDALE,93550,2,2.00 (2 0 0 0),,$200.00,100,"$2,200","$2,200","$2,200","1,020",$2.16,1983,1,Garage,,1-Year,Unfurnished,626-559-3123,"6,489"
25544979,,4131,4131   Palmwood Dr #6,Los Angeles,90008,2,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200","1,100",$2,1954,1,None,Call,1-Year,Unfurnished,310-775-3809,"7,334"
25544747,Apartment,1240,1240   Lodi Pl ,Los Angeles,90038,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",700,$3.14,1920,0,Laundry Area,Yes,1+Year,Unfurnished,213-500-1123,"6,752"
25539455,,823,823   Highland Ave #8,Glendale,91202,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",600,$3.67,1948,1,Community,Yes,"1+Year,1-Year,12 Months,24 Months",Unfurnished,310-988-0773,"15,875"
PW25122361MR,Single Family,2249,2249   Harwood ST ,LOS ANGELES,90031,2,1.00 (1 0 0 0),,$300.00,50,"$2,200","$2,200","$2,200",510,$4.31,1928,0,None,,1-Year,Unfurnished,951-963-4023,"5,301"
PW25118914MR,Condominium,4700,4700   Clair Del AVE #602,LONG BEACH,90807,2,1.00 (1 0 0 0),,$500.00,,"$2,200","$2,300","$2,200",781,$2.82,1969,2,Community,,Negotiable,Unfurnished,714-863-0474,"143,861"
SR25116647MR,Apartment,1014,1014   Kendall Ave ,SOUTH PASADENA,91030,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",624,$3.53,1951,2,None,No,1-Year,Unfurnished,661-678-3377,"7,980"
SB25116638MR,Apartment,712,712   Sartori AVE #C,TORRANCE,90501,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",625,$3.52,1957,1,"Dryer,Dryer Included,Gas Dryer Hookup,In Kitchen,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Hookup,Washer Included",No,1-Year,Unfurnished,310-766-3195,"8,280"
WS25103682MR,,224,224  N Sierra Vista ST #B,MONTEREY PARK,91755,2,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,250","$2,200",850,$2.59,1963,0,"Inside,Room",No,1-Year,Unfurnished,626-636-5208,"9,667"
RS25120425MR,,9904,9904 1/2  Belmont ST ,BELLFLOWER,90706,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",592,$3.80,1930,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,,"15,476"
25546463,,7040,7040   Semrad Rd ,West Hills,91307,1,1.00 (1 0 0 0),,,,"$2,250","$4,500","$2,250",500,$4.50,1962,2,"Laundry Area,In Unit",No,1+Year,Unfurnished,310-948-5559,"8,352"
RS25120408MR,,9904,9904 1/4  Belmont ST ,BELLFLOWER,90706,1,1.00 (1 0 0 0),,$0.00,,"$2,275","$2,275","$2,275",592,$3.84,1930,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,,"15,476"
25546725,,1717,1717  S Burlington Ave #7,Los Angeles,90006,2,1.00 (1 0 0 0),,,,"$1,895","$2,295","$2,295",,$0,,1,None,Call,1+Year,Unfurnished,310-488-5459,0
SB25120640MR,Apartment,30,30   Dudley Ave #10,VENICE,90291,0,1.00 (1 0 0 0),,$0.00,,"$2,298","$2,298","$2,298",200,$11.49,1908,0,Community,No,"1+Year,1-Year,Month-to-Month,Other",Unfurnished,818-730-2985,"3,746"
SR25123416MR,,1212,1212   VERNON AVE #1/2,LOS ANGELES,90037,2,1.00 (1 0 0 0),,$150.00,25,"$2,298","$2,298","$2,298",550,$4.18,1927,0,None,,1-Year,Unfurnished,,"7,144"
WS25121630MR,,207,207  S Bushnell AVE #1/2,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",700,$3.29,1951,0,None,No,1-Year,Unfurnished,626-636-5208,"6,253"
SR25120594MR,Single Family,6843,6843  N Haskell Ave #2,LAKE BALBOA,91406,1,1.00 (1 0 0 0),,$300.00,,"$2,300","$2,300","$2,300",520,$4.42,2023,0,"Gas Dryer Hookup,Washer Hookup",,1-Year,Unfurnished,818-264-9337,"5,000"
PW25121262MR,,1627,1627  W Parade ST ,LONG BEACH,90810,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$1,800","$2,300",550,$4.18,1947,1,None,No,Month-to-Month,Unfurnished,714-767-8008,"3,265"
OC25092898MR,,951,951  W Mabel  ,MONTEREY PARK,91754,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",766,$3.00,1948,0,Gas Or Electric Dryer Hookup,,1-Year,Unfurnished,213-268-0278,"3,500"
25546457,Single Family,20003,20003   Arminta St ,Winnetka,91306,1,1.00 (1 0 0 0),,$500.00,,"$2,300","$2,300","$2,300",,$0,,2,In Unit,Call,1-Year,Both,818-720-4085,"2,000"
AR25117776MR,Apartment,706,706   Brent  #A,SOUTH PASADENA,91030,1,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",700,$3.29,1950,1,Community,No,1-Year,Unfurnished,626-641-7678,"16,537"
AR25120480MR,,1716,1716   Vine ST ,ALHAMBRA,91801,2,1.00 (1 0 0 0),,$0.00,100,"$2,300","$2,300","$2,300",800,$2.88,1959,1,Community,,1-Year,Unfurnished,626-236-7778,"10,089"
25545065,,846,846  S Mariposa Ave #702,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,300","$2,500","$2,300",657,$3.50,2022,1,In Unit,Yes,1+Year,Unfurnished,213-703-6486,"8,797"
25547125,,755,755  S Spring St #730,Los Angeles,90014,0,1.00 (1 0 0 0),,,,"$2,337","$1,000","$2,337",651,$3.59,2018,0,In Unit,Call,1+Year,Unfurnished,833-525-3273,"38,402"
25546361,,1132,1132   1/2 Larrabee St #1,West Hollywood,90069,1,1.00 (1 0 0 0),,,,"$2,365","$2,365","$2,365",,$0,1938,1,In Kitchen,No,1-Year,Unfurnished,310-625-2206,"7,098"
25545131,,518,518  N Gramercy Pl #208,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,695","$2,395","$2,395",788,$3.04,2019,0,In Unit,Yes,None,Unfurnished,310-473-3000,"4,927"
SB25120642MR,Apartment,30,30   Dudley Ave #17,VENICE,90291,0,1.00 (1 0 0 0),,$0.00,,"$2,398","$2,398","$2,398",200,$11.99,1908,0,Community,No,"1+Year,1-Year,Month-to-Month,Other",Unfurnished,818-730-2985,"3,746"
SR25120226MR,Condominium,5736,5736   Skyview WAY #F,AGOURA HILLS,91301,1,1.00 (1 0 0 0),,$300.00,50,"$2,399","$2,399","$2,399",681,$3.52,1985,1,"Dryer,Dryer Included,In Closet,Room,Washer,Washer Included",Yes,1-Year,Unfurnished,818-730-1916,"377,716"
SR25121256MR,Single Family,3622,3622   Puente AVE #C,BALDWIN PARK,91706,2,1.00 (1 0 0 0),,$500.00,100,"$2,400","$2,400","$2,400",850,$2.82,2024,0,Room,,1-Year,Unfurnished,213-327-5017,"15,892"
SR25119701MR,Condominium,19009,19009   Sherman WAY #59,RESEDA,91335,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$4,800","$2,400",730,$3.29,1987,3,Inside,,1-Year,Unfurnished,818-970-3000,"62,166"
SR25119427MR,,3655,3655  W 111th ST ,INGLEWOOD,90303,2,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",804,$2.99,1955,0,None,,"1+Year,1-Year",Unfurnished,818-731-8167,"6,018"
SB25122096MR,Apartment,1856,1856  W Gardena BLVD #3,GARDENA,90247,2,2.00 (2 0 0 0),,$0.00,,"$2,400","$2,400","$2,400","1,086",$2.21,1988,2,Garage,No,1-Year,Unfurnished,347-885-1669,"7,536"
PW25118633MR,,3321,3321   Ransom  #3,LONG BEACH,90804,2,1.00 (1 0 0 0),,$0.00,,"$2,300","$2,400","$2,400",850,$2.82,1959,0,Community,,1-Year,Unfurnished,,"6,747"
TR25120224MR,Condominium,17888,17888   Alburtis AVE #B107,ARTESIA,90701,2,2.00 (1 1 0 0),,$0.00,,"$2,400","$2,250","$2,400",810,$2.96,2005,1,"Dryer,Dryer Included,In Closet,Laundry Closet Stacked,Stackable W/D Hookup,Washer,Washer Included",No,1-Year,Unfurnished,909-730-0938,"88,280"
25547231,Single Family,3057,3057   Vineyard Ave ,Los Angeles,90016,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",429,$5.59,2020,1,"Inside,In Kitchen",Call,Other,Unfurnished,323-899-2900,"3,560"
25544939,,846,846  S Mariposa Ave #701,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,450","$2,650","$2,450",660,$3.71,2022,1,In Unit,Yes,1+Year,Unfurnished,213-703-6486,"8,797"
25545223,,846,846  S Mariposa Ave #406,Los Angeles,90005,1,1.00 (1 0 0 0),,,,"$2,450","$2,650","$2,450",657,$3.73,2022,1,In Unit,Yes,1+Year,Unfurnished,213-703-6486,"8,797"
25546003,,2315,2315   2nd Street  ,Santa Monica,90405,1,1.00 (0 1 0 0),,,,"$2,450","$2,450","$2,450",,$0,,0,Community,No,1+Year,Unfurnished,310-245-9790,"6,500"
25545921,Apartment,667,667  N Wilton Pl #407,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",526,$4.66,2021,0,"In Closet,In Unit,Inside",Yes,1+Year,Unfurnished,424-279-3312,"10,350"
25545925,Apartment,667,667  N Wilton Pl #502,Los Angeles,90004,0,1.00 (1 0 0 0),,,,"$2,450","$2,450","$2,450",500,$4.90,2021,0,"In Closet,In Unit,Inside",Yes,1+Year,Unfurnished,424-279-3312,"10,350"
25544661,,2400,2400   Pacific Ave #3,Venice,90291,1,1.00 (1 0 0 0),,,,"$2,495","$2,495","$2,495",600,$4.16,1945,0,Community,Call,"1+Year,1-Year,12 Months",Unfurnished,424-258-4651,"2,846"
SR25119757MR,Apartment,11549,11549   Sylvan ST #6,NORTH HOLLYWOOD,91606,2,1.00 (1 0 0 0),,$0.00,,"$2,495","$2,495","$2,495",896,$2.78,1956,0,Community,,1-Year,Unfurnished,818-395-6101,"9,289"
SB25121910MR,Condominium,23263,23263   Maribel AVE ,CARSON,90745,2,2.00 (1 0 1 0),100,$0.00,200,"$2,500","$2,500","$2,500",700,$3.57,1944,2,"Gas Or Electric Dryer Hookup,In Kitchen,Inside,Laundry Closet Stacked,Stackable W/D Hookup",No,1-Year,Unfurnished,310-283-9411,"444,114"
SR25116689MR,Apartment,4532,4532   Eagle Rock BLVD ,LOS ANGELES,90041,2,1.00 (1 0 0 0),,$0.00,1,"$2,500","$2,500","$2,500",860,$2.91,1922,2,None,No,1-Year,Unfurnished,661-678-3377,"6,344"
SB25113317MR,Condominium,3604,3604  W Estates LN #308,ROLLING HILLS ESTATES,90274,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",659,$3.79,1973,2,Laundry Area,No,1-Year,Unfurnished,424-234-3940,"433,873"
SB25109827MR,Condominium,3120,3120   Sepulveda BLVD #208,TORRANCE,90505,2,2.00 (2 0 0 0),,$300.00,,"$2,500","$2,500","$2,500",806,$3.10,2002,2,Community,,1-Year,Unfurnished,310-483-3933,
PV25118242MR,Apartment,21023,21023   Donora  #C,TORRANCE,90503,1,1.00 (1 0 0 0),,$0.00,,"$2,500","$2,500","$2,500",650,$3.85,1961,1,Laundry Area,No,1-Year,Unfurnished,310-388-2533,"6,901"
25544919,,421,421  W Arbor Vitae St ,Inglewood,90301,3,1.00 (1 0 0 0),,,,"$2,500","$1,500","$2,500","1,006",$2.49,1926,1,In Kitchen,Yes,1-Year,Unfurnished,424-261-4316,"5,231"
