MLS,Prop Subtype,St #,Address,City,Zip,BR,Baths(FTHQ),Other Deposit,Pet Deposit,Key Deposit,OLP,Security Deposit,LP,SqFt,LP $/SqFt,YB,# Prking Spaces,Laundry,Pets,Lease Terms,Furnished,Seller's Agent 1 Cell,Lot Sz
25535739,Apartment,5541,5541   Newcastle Ave #19,Encino,91316,0,1.00 (1 0 0 0),,$350.00,,"$1,800","$1,800","$1,800",320,$5.63,1965,0,"Laundry Area,Community",Yes,12 Months,Furnished,580-695-6311,"30,602"
BB25101474MR,Apartment,1318,1318  W Olive AVE #B,BURBANK,91506,1,1.00 (1 0 0 0),,$0.00,,"$1,800","$1,800","$1,800",727,$2.48,1947,1,Community,,1-Year,Unfurnished,818.468-2228,"13,084"
CV25103706MR,,1145,1145   Hadley ST ,WHITTIER,90602,0,1.00 (0 1 0 0),,"$1,800.00",25,"$1,800","$1,800","$1,800",400,$4.50,1958,0,None,,1-Year,Unfurnished,909-732-9428,550
AR25098858MR,Apartment,618,618  E California BLVD ,PASADENA,91106,0,1.00 (0 1 0 0),,$0.00,,"$1,850","$1,850","$1,850",400,$4.63,1924,1,None,No,1-Year,Unfurnished,626-921-6449,"11,099"
25535743,Apartment,5541,5541   Newcastle Ave #21,Encino,91316,0,1.00 (1 0 0 0),,$350.00,,"$1,850","$1,850","$1,850",320,$5.78,1965,0,"Laundry Area,Community",Yes,12 Months,Furnished,580-695-6311,"30,602"
25531999,,7012,7012   Glasgow Ave #1,Los Angeles,90045,1,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",615,$3.01,1950,0,None,No,1+Year,Unfurnished,310-499-2020,"6,209"
25535773,Apartment,10540,10540   Balboa Blvd #116,Granada Hills,91344,1,1.00 (1 0 0 0),,,,"$1,850","$1,850","$1,850",550,$3.36,1977,1,"Community,Laundry Area,Room",No,12 Months,Unfurnished,310-826-5595,"53,308"
OC25102648MR,Condominium,800,800   Pacific AVE #404,LONG BEACH,90813,1,1.00 (1 0 0 0),,$500.00,,"$1,895","$1,850","$1,895",651,$2.91,1921,0,Laundry Area,,1-Year,Unfurnished,,"13,238"
P1-22078PF,Apartment,1145,1145  N Central AVE #9,GLENDALE,91202,0,1.00 (1 0 0 0),,$0.00,,"$1,895","$1,895","$1,895",600,$3.16,1950,1,,,1-Year,Unfurnished,(818) 275-4809,"8,560"
25537587,,1323,1323  N Olive Dr #23E,West Hollywood,90069,0,1.00 (0 1 0 0),,$300.00,,"$1,899","$1,899","$1,899",500,$3.80,1941,0,Community,Call,12 Months,Unfurnished,310-710-9361,"30,921"
BB25100750MR,Apartment,13452,13452   Ventura BLVD #A,SHERMAN OAKS,91423,1,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",600,$3.17,1947,0,None,,1-Year,Unfurnished,818-331-3621,"6,313"
DW25101273MR,Apartment,2111,2111   Vallecito DR #3,HACIENDA HEIGHTS,91745,1,1.00 (1 0 0 0),,$0.00,150,"$1,900","$1,900","$1,900","1,000",$1.90,1926,1,Community,,Month-to-Month,Unfurnished,323-216-0951,"106,432"
SB25100937MR,Apartment,1724,1724   El Cerrito PL ,LOS ANGELES,90028,0,1.00 (1 0 0 0),,$0.00,,"$1,900","$1,900","$1,900",500,$3.80,1939,0,Community,No,1-Year,Unfurnished,818-854-2470,"7,465"
SR25103237MR,Condominium,10616,10616   Amestoy AVE ,GRANADA HILLS,91344,1,1.00 (1 0 0 0),,$500.00,,"$1,900","$1,900","$1,900",400,$4.75,2023,0,"Dryer,Dryer Included,Washer,Washer Included",,1-Year,Unfurnished,323-645-6422,
25537003,,5300,5300   Crenshaw Blvd #205,Los Angeles,90043,0,1.00 (1 0 0 0),,,,"$1,920","$1,920","$1,920",400,$4.80,1998,1,In Unit,No,1+Year,Unfurnished,323-839-6208,"19,003"
PW25104059MR,Apartment,8326,8326   Sargent AVE #E,WHITTIER,90605,1,1.00 (1 0 0 0),,$500.00,,"$1,925","$1,925","$1,925",750,$2.57,1956,1,Community,No,1-Year,Unfurnished,,"6,813"
PW25099287MR,Apartment,8326,8326   Sargent AVE #E,WHITTIER,90605,1,1.00 (1 0 0 0),,$500.00,,"$1,925","$1,925","$1,925",750,$2.57,1956,1,Laundry Area,No,1-Year,Unfurnished,,"6,500"
25535559,Apartment,1341,1341   1/2 Lilac Ter ,Los Angeles,90026,0,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950",277,$7.04,,0,"In Unit,Inside",Call,1+Year,Unfurnished,704-467-1793,"6,959"
DW25097762MR,Apartment,220,220  N Rose AVE #1,COMPTON,90221,1,1.00 (1 0 0 0),,$0.00,150,"$1,950","$1,950","$1,950",400,$4.88,1952,1,None,No,"1-Year,Month-to-Month",Unfurnished,562-761-9290,"6,348"
OC25104167MR,Apartment,4986,4986   Southern AVE #E,SOUTH GATE,90280,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",700,$2.79,1947,1,None,No,1-Year,Unfurnished,562-673-3873,"8,512"
GD25102555IT,Apartment,1422,1422  N Curson AVE #32,LOS ANGELES,90046,1,1.00 (1 0 0 0),,$0.00,,"$1,950","$1,950","$1,950",650,$3,1963,0,"Community,Laundry Area",,1-Year,Unfurnished,818-437-2433,"18,053"
25537287,,6313,6313  S Victoria  ,Los Angeles,90043,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950","1,100",$1.77,,1,Other,Call,12 Months,Unfurnished,917-670-2161,"8,000"
25537293,,6315,6315  S Victoria  ,Los Angeles,90043,1,1.00 (1 0 0 0),,,,"$1,950","$1,950","$1,950","1,100",$1.77,,1,Other,Call,12 Months,Unfurnished,917-670-2161,"8,000"
OC25085059MR,Apartment,1513,1513 1/2 E Ocean AVE ,LONG BEACH,90802,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$1,995","$1,995",595,$3.35,1928,0,"Dryer,Dryer Included,Washer,Washer Included",No,1-Year,Unfurnished,714-317-0040,"10,890"
25535033,Apartment,321,321  N Bixel St #1,Los Angeles,90026,0,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",550,$3.63,2019,1,In Unit,Call,1+Year,Unfurnished,310-666-4923,"7,011"
25536959,,1820,1820   Manning Ave #1,Los Angeles,90025,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",650,$3.07,1956,0,Community,Call,1-Year,Unfurnished,213-713-0372,"6,757"
25536867,,4205,4205   Alexandria Pl #34,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$1,995","$1,995","$1,995",650,$3.07,1958,1,Community,No,1+Year,Unfurnished,747-294-6124,"7,500"
25536367,,607,607  N Rossmore Ave #105,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$1,995","$1,990","$1,995",650,$3.07,1988,1,Community,No,1+Year,Unfurnished,323-828-2680,"8,503"
SR25103198MR,,14202,14202   Erwin ST ,VAN NUYS,91401,1,1.00 (1 0 0 0),,$0.00,,"$1,995","$1,995","$1,995",610,$3.27,1926,1,Laundry Area,,Other,Unfurnished,626-588-7598,"6,300"
WS25105124MR,Apartment,701,701  S Garfield AVE ,MONTEREY PARK,91754,1,1.00 (1 0 0 0),,$350.00,50,"$2,000","$1,850","$2,000",500,$4,1959,0,Community,,1-Year,Unfurnished,626-905-9085,"55,492"
25534861,,257,257  S Manhattan Pl #8,Los Angeles,90004,1,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",800,$2.50,1973,1,Community,Call,1+Year,Unfurnished,310-625-3532,"9,012"
24-416723,Apartment,132,132   Rosemont Ave #203,Los Angeles,90026,1,1.00 (1 0 0 0),,$500.00,100,"$2,000","$2,000","$2,000",609,$3.28,2024,0,Inside,Call,1+Year,Unfurnished,424-704-3373,"7,493"
25535503,,409,409  E Regent St #5,Inglewood,90301,1,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",825,$2.42,1950,1,Community,Call,1-Year,Unfurnished,310-775-3809,"12,485"
GD25102841IT,,10377,10377   Mcbroom ST #A,SUNLAND,91040,0,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",400,$5,1944,0,Community,,1-Year,Unfurnished,818-437-2433,"28,479"
DW25104318MR,Apartment,205,205  N 18th ST ,MONTEBELLO,90640,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,000",600,$3.33,1936,0,"In Closet,Inside",No,"1-Year,Negotiable",Unfurnished,323-816-5925,"13,728"
25537727,,460,460  S Spring St #907,Los Angeles,90013,1,1.00 (1 0 0 0),,,,"$2,000","$2,000","$2,000",470,$4.26,1912,0,Inside,Call,"1+Year,Negotiable",Unfurnished,310-430-1312,"30,796"
OC25100530MR,Apartment,35,35   Argonne AVE #3,LONG BEACH,90803,1,1.00 (1 0 0 0),,$0.00,,"$2,025","$2,025","$2,025",353,$5.74,1957,0,Community,,1-Year,Unfurnished,714-292-2271,"4,500"
SR25100177MR,Condominium,1520,1520   Michigan AVE #2,SANTA MONICA,90404,0,1.00 (1 0 0 0),,$500.00,,"$2,050","$2,050","$2,050",400,$5.13,1935,1,"Community,Inside",,1-Year,Unfurnished,310-625-0949,"9,997"
SB25101883MR,Apartment,20917,20917   Amie AVE #34,TORRANCE,90503,1,1.00 (1 0 0 0),,$0.00,,"$2,050","$2,050","$2,050",495,$4.14,1962,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"35,933"
25535881,,8150,8150   Sepulveda Pl ,Panorama City,91402,2,1.00 (1 0 0 0),,,,"$2,095","$2,095","$2,095",800,$2.62,1952,1,Laundry Area,No,1+Year,Unfurnished,213-820-1335,"7,423"
25536893,Apartment,1648,1648   Edgecliffe Dr #2,Los Angeles,90026,1,1.00 (1 0 0 0),,,,"$2,095","$2,095","$2,095",0,$0,1962,1,"Community,Laundry Area",Call,1+Year,Unfurnished,323-578-8423,"7,348"
SR25101354MR,Condominium,21500,21500   Burbank Blvd #126,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$0.00,,"$2,100",$21,"$2,100",610,$3.44,1987,0,Community,,1-Year,Unfurnished,626-588-7598,"165,615"
SR25104175MR,,5501,5501   Beckford  ,TARZANA,91436,1,1.00 (1 0 0 0),,$200.00,,"$2,100","$4,000","$2,100",410,$5.12,2020,0,"Dryer,Dryer Included,Washer,Washer Included",,"1+Year,1-Year",,818-825-2144,500
TR25103258MR,Condominium,22896,22896   Hilton Head DR #313,DIAMOND BAR,91765,1,1.00 (1 0 0 0),,$0.00,,"$2,100","$2,300","$2,100",655,$3.21,1986,1,"Gas Dryer Hookup,In Closet,Washer Hookup",No,1-Year,Unfurnished,626-374-5121,"238,839"
P1-22126PF,Condominium,54,54   Avenue 64  ,PASADENA,91105,1,1.00 (1 0 0 0),,$500.00,,"$2,145","$2,145","$2,145",506,$4.24,1949,1,Community,,1-Year,Unfurnished,(626) 590-3599,"14,838"
PW25101766MR,,629,629  N Victoria AVE ,MONTEBELLO,90640,0,1.00 (1 0 0 0),,$300.00,25,"$2,150","$2,150","$2,150",737,$2.92,1947,0,"Dryer,Dryer Included,Room,Washer,Washer Included",No,1-Year,Furnished,213-675-4847,"7,091"
SB25102687MR,Apartment,3649,3649   Emerald ST #127,TORRANCE,90503,1,1.00 (1 0 0 0),,$0.00,,"$2,150","$2,150","$2,150",625,$3.44,1968,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"64,520"
SB25100868MR,Apartment,3656,3656   Garnet ST #215,TORRANCE,90503,1,1.00 (1 0 0 0),,$0.00,,"$2,095","$2,150","$2,150",741,$2.90,1969,1,Laundry Area,No,1-Year,Unfurnished,424-732-2821,"81,808"
25536115,,3901,3901  S Orange Dr ,Los Angeles,90008,1,1.00 (1 0 0 0),,,,"$2,150","$2,150","$2,150",360,$5.97,1947,0,"In Unit,Inside",Call,1+Year,Unfurnished,407-342-7696,"8,190"
OC25101298MR,Apartment,4617,4617  E Ocean BLVD #5,LONG BEACH,90803,1,1.00 (1 0 0 0),,$0.00,,"$2,195","$2,195","$2,195",546,$4.02,1942,0,Community,,1-Year,Unfurnished,714-292-2271,"2,741"
SB25101902MR,Apartment,5167,5167   Yarmouth AVE #4,ENCINO,91316,2,2.00 (2 0 0 0),,$0.00,,"$2,195","$2,195","$2,195","1,250",$1.76,1962,1,Laundry Area,,1-Year,Unfurnished,424-732-2821,"21,797"
25536857,Condominium,708,708   Porter St #5,Glendale,91205,1,1.00 (1 0 0 0),,,,"$2,199","$2,199","$2,199",700,$3.14,1979,1,Community,Call,1+Year,Unfurnished,818-432-1500,"7,676"
25536525,Condominium,108,108  W 2nd St #215,Los Angeles,90012,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",730,$3.01,1910,0,Community,Yes,Negotiable,Unfurnished,213-706-9016,"19,159"
25534463,,6212,6212   FULTON AVE #104,VAN NUYS,91401,1,1.00 (1 0 0 0),,,,"$2,200","$2,200","$2,200",753,$2.92,1987,1,"Community,Laundry Area",Yes,1+Year,Unfurnished,310-493-9895,"7,936"
GD25101450IT,,1702,1702  N Lima ST ,BURBANK,91505,1,1.00 (1 0 0 0),,$0.00,,"$2,200","$2,200","$2,200",440,$5,2019,0,None,,1-Year,Unfurnished,818-437-2433,"7,563"
DW25101010MR,Apartment,4801,4801  S Normandie AVE ,LOS ANGELES,90037,2,1.00 (1 0 0 0),,$0.00,25,"$2,200","$2,500","$2,200","5,640",$0.39,1915,0,Laundry Area,,1-Year,,562-715-6240,"5,621"
AR25102871MR,Condominium,1165,1165   Poppy CT ,MONTEBELLO,90640,1,1.00 (1 0 0 0),50,$0.00,,"$2,200","$2,200","$2,200","3,300",$0.67,2023,2,Garage,No,1-Year,Furnished,702-588-1080,"3,500"
SR25103792MR,,22052,22052   Avenue San Luis  ,WOODLAND HILLS,91364,0,1.00 (1 0 0 0),,$100.00,,"$2,200","$2,200","$2,200",400,$5.50,2003,0,None,,1-Year,Furnished,818-648-0883,400
PW25100381MR,Apartment,1236,1236  E 1st  ,LONG BEACH,90802,1,1.00 (1 0 0 0),,$350.00,,"$2,225","$2,225","$2,225",800,$2.78,1928,0,"Inside,Laundry Closet Stacked,Stackable W/D Hookup",,1-Year,Unfurnished,562-884-6875,"8,263"
P1-22092PF,Apartment,1827,1827   Santa Ynez ST #F,LOS ANGELES,90026,1,1.00 (0 1 0 0),,$500.00,,"$2,250","$2,250","$2,250",600,$3.75,1919,0,Community,,1-Year,Unfurnished,(213) 733-5824,
SR25103176MR,Apartment,4717,4717   Ben AVE #103,VALLEY VILLAGE,91607,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",700,$3.21,1989,1,Community,,1-Year,Unfurnished,818-269-5227,"25,339"
TR25104109MR,Condominium,16134,16134   La Monde  #A,HACIENDA HEIGHTS,91745,2,1.00 (1 0 0 0),,$0.00,300,"$2,250","$2,300","$2,250",650,$3.46,2024,0,Room,No,1-Year,Unfurnished,626-476-0355,
WS25105049MR,Apartment,1250,1250  W 37th ST #9,LOS ANGELES,90007,2,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",900,$2.50,1964,0,Community,No,1-Year,Furnished,626-348-1863,"7,252"
DW25103031MR,,3045,3045  E 5th ST ,LOS ANGELES,90063,1,1.00 (1 0 0 0),,$100.00,25,"$2,250","$2,250","$2,250",500,$4.50,2025,0,"Garage,In Carport,In Closet,In Kitchen,Laundry Area",,1-Year,Unfurnished,949-903-6633,"6,247"
GD25101388IT,Condominium,3220,3220   Altura AVE #203,LA CRESCENTA,91214,1,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",640,$3.52,1977,2,Community,No,1-Year,Unfurnished,818-437-2433,"92,686"
GD25102863IT,,10377,10377   Mcbroom ST #B,SUNLAND,91040,1,1.00 (1 0 0 0),,$0.00,,"$2,000","$2,000","$2,250",550,$4.09,1944,0,Community,,1-Year,Unfurnished,818-437-2433,"28,479"
GD25103431IT,Apartment,17931,17931   Devonshire ST #11,NORTHRIDGE,91325,2,1.00 (1 0 0 0),,$0.00,,"$2,250","$2,250","$2,250",975,$2.31,1963,1,Community,No,1-Year,Unfurnished,818-437-2433,"25,596"
SR25101228MR,Condominium,388,388  S Prospectors RD #115,DIAMOND BAR,91765,1,1.00 (1 0 0 0),,$0.00,,"$2,275","$3,000","$2,275",826,$2.75,1979,0,"In Closet,Inside",,1-Year,Unfurnished,3109049397,"179,584"
20-635864,,750,750  N St Andrews Pl #102,Los Angeles,90038,1,1.00 (1 0 0 0),,,,"$2,226","$2,200","$2,290","8,103",$0.28,1940,1,In Kitchen,Call,1+Year,Unfurnished,310-466-3366,"9,766"
25537487,,1151,1151   Horn Ave #1,West Hollywood,90069,0,1.00 (1 0 0 0),,,,"$2,295","$2,295","$2,295",703,$3.26,1948,1,"Community,Laundry Area",Yes,1+Year,Unfurnished,310-493-9895,"14,780"
SB25098853MR,,10624,10624   Bloomfield #A ST ,TOLUCA LAKE,91602,1,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,295",700,$3.28,1925,0,"Dryer,Dryer Included,Other,Washer,Washer Included",No,"1+Year,1-Year",Unfurnished,310-877-9727,"5,065"
PW25101579MR,Apartment,912,912   Gladys AVE #8,LONG BEACH,90804,2,1.00 (1 0 0 0),,$0.00,,"$2,295","$2,295","$2,295","7,180",$0.32,1963,0,Community,No,1-Year,Unfurnished,714-805-3839,"6,753"
RS25101856MR,,15627,15627   Clark AVE #Middle,BELLFLOWER,90706,5,3.00 (3 0 0 0),,$0.00,,"$2,300","$2,300","$2,300",900,$2.56,1953,0,"Gas Dryer Hookup,Washer Hookup",No,1-Year,Unfurnished,5628602626,"12,064"
SR25101635MR,Condominium,5500,5500   Owensmouth AVE #317,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$0.00,50,"$2,300","$2,300","$2,300",610,$3.77,1987,6,"Community,Laundry Area",No,1-Year,Unfurnished,,"73,571"
WS25096946MR,Apartment,330,330  N Rural DR #203,MONTEREY PARK,91755,2,2.00 (2 0 0 0),,$0.00,150,"$2,300","$2,300","$2,300",847,$2.72,1986,2,Community,,1-Year,Furnished,626-719-4088,"27,846"
DW25105075MR,,12221,12221   Cambrian Ct ,ARTESIA,90701,0,1.00 (1 0 0 0),,$0.00,,"$2,300","$3,000","$2,300",425,$5.41,2024,0,In Closet,No,1-Year,Furnished,562-445-9513,"4,333"
DW25102099MR,,70,70   Roycroft AVE ,LONG BEACH,90803,1,1.00 (1 0 0 0),,$300.00,,"$2,300","$2,300","$2,300",550,$4.18,1950,0,Community,,1-Year,Furnished,562-331-0851,"3,161"
25535691,,4448,4448   Elmer Ave ,Studio City,91602,1,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",350,$6.57,,0,In Unit,Call,1+Year,Furnished,310-994-2292,"6,750"
25535615,Condominium,877,877   Francisco St #1618,Los Angeles,90017,0,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",496,$4.64,2017,1,"In Closet,In Unit",Call,"1+Year,1-Year",Unfurnished,310-709-8743,"128,959"
25536537,,834,834  S Shenandoah St #102,Los Angeles,90035,0,1.00 (1 0 0 0),,$500.00,,"$2,300","$2,300","$2,300",400,$5.75,1935,0,In Unit,Call,"1+Year,12 Months,1-Year,6 Months,Negotiable,Renewal Options",Furnished,925-819-2980,"5,821"
25535799,,360,360  W Avenue 26  #339,Los Angeles,90031,0,1.00 (1 0 0 0),,,,"$2,300","$2,300","$2,300",630,$3.65,2006,1,In Unit,Call,1+Year,Unfurnished,213-216-5553,"69,414"
SR25103433MR,Single Family,20833,20833   Martha ST ,WOODLAND HILLS,91367,1,1.00 (1 0 0 0),,$500.00,150,"$2,310","$2,310","$2,310",390,$5.92,1959,0,Inside,,1-Year,,805-207-6713,"7,505"
SR25104678MR,Apartment,1125,1125  N Clark ST #B,WEST HOLLYWOOD,90069,1,1.00 (1 0 0 0),,$500.00,,"$2,350","$2,350","$2,350",500,$4.70,1950,0,"Community,Outside",,1-Year,Unfurnished,818-903-5854,"8,965"
25535913,,760,760   Earlham St ,Pasadena,91101,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",750,$3.13,1963,0,"Community,Laundry Area",Call,1-Year,Unfurnished,323-767-9871,"17,226"
25536741,,1159,1159  N Fuller Ave #B,West Hollywood,90046,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",770,$3.05,1922,0,Community,Yes,1+Year,Unfurnished,818-232-1902,"6,728"
25535433,,11806,11806   Gorham Ave #17,Los Angeles,90049,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",650,$3.62,1968,1,"Community,Laundry Area,Room",No,12 Months,Unfurnished,310-826-5595,"15,022"
25535003,,823,823   Highland Ave #15,Glendale,91202,1,1.00 (1 0 0 0),,,,"$2,350","$2,350","$2,350",650,$3.62,1948,1,Community,Yes,"1+Year,12 Months,24 Months",Unfurnished,310-988-0773,650
GD25100859IT,Apartment,704,704   Granada ST ,GLENDALE,91205,1,1.00 (1 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",709,$3.31,1930,0,Washer Hookup,,1-Year,Unfurnished,310-892-7285,"7,617"
GD25102579IT,Apartment,1422,1422  N Curson AVE #3,LOS ANGELES,90046,2,2.00 (2 0 0 0),,$0.00,,"$2,350","$2,350","$2,350",800,$2.94,1963,0,"Community,Laundry Area",,1-Year,Unfurnished,818-437-2433,"18,053"
25535925,,3279,3279   San Marino  #206,Los Angeles,90006,1,1.00 (1 0 0 0),,,,"$2,390","$2,390","$2,390",,$0,2025,1,In Unit,Call,"1-Year,1+Year",Unfurnished,323-703-9721,"7,030"
25535873,,13757,13757   VANOWEN ST #2,VAN NUYS,91405,1,1.00 (1 0 0 0),,,,"$2,400","$2,400","$2,400",800,$3,1964,1,Community,Call,"1+Year,1-Year,Negotiable",Unfurnished,310-927-7595,"6,416"
DW25103343MR,Single Family,7822,7822   Bell AVE ,LOS ANGELES,90001,3,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400",804,$2.99,1927,1,Other,,"1+Year,1-Year",Unfurnished,562-235-5163,"3,564"
AR25103823MR,Condominium,877,877   Francisco ST #1723,LOS ANGELES,90017,0,1.00 (1 0 0 0),,$500.00,,"$2,400","$2,400","$2,400",491,$4.89,2017,1,Inside,,1-Year,Furnished,626-203-2877,"128,959"
SR25099760MR,,1155,1155  N New Hampshire AVE ,LOS ANGELES,90029,1,1.00 (1 0 0 0),,$0.00,,"$2,400","$2,400","$2,400","3,948",$0.61,1922,0,Room,No,1-Year,Unfurnished,818-618-2882,"6,752"
